RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
156,0,21593,Keith Nolan,2,207,0
156,0,01920,Craig Parry,2,228,0
156,0,01926,Steve Pate,2,308,0
156,0,10912,Craig Perks,2,295,0
156,0,01975,Tom Purtzer,2,194,0
156,0,01996,Mike Reid,2,237,0
156,0,02010,Loren Roberts,2,266,0
156,0,02110,Jerry Smith,2,354,0
156,0,06613,Tommy Tolles,2,221,0
178,0,01219,John Cook,1,303,0
178,0,01320,Bob Estes,1,210,0
178,0,01378,David Frost,1,200,0
178,0,01408,Kelly Gibson,1,293,0
178,0,01457,Jay Haas,1,280,0
178,0,01489,Steve Hart,1,245,0
178,0,08545,Glen Hnatiuk,1,318,0
178,0,01533,P.H. Horgan III,1,223,0
178,0,06315,Pete Jordan,1,357,0
178,0,01887,Mark O'Meara,1,183,0
178,0,01905,Joe Ozaki,1,191,0
178,0,08385,Omar Uresti,1,333,0
178,0,06431,Jean Van de Velde,1,237,0
178,0,07753,Kevin Wentworth,1,293,0
