RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,12660,Jesper Parnevik,19.92,52,261
2,0,08793,Tiger Woods,19.80,58,293
3,0,01996,Mike Reid,18.97,55,290
4,0,01381,Fred Funk,18.00,79,439
5,0,01810,Phil Mickelson,17.83,56,314
6,0,06004,Stephen Ames,17.66,68,385
7,0,02170,Hal Sutton,17.14,60,350
8,0,02223,Bob Tway,17.09,61,357
9,0,02131,Mike Springer,16.92,56,331
10,0,01329,Brad Faxon,16.62,64,385
11,0,01226,Fred Couples,16.55,46,278
12,0,23125,Brad Elder,16.52,74,448
13,0,21209,Sergio Garcia,16.42,33,201
14,0,06078,Esteban Toledo,16.37,74,452
15,0,07101,Dave Stockton Jr.,16.29,58,356
16,0,10809,Jim Furyk,16.26,60,369
17,0,08045,Perry Moss,16.13,35,217
18,0,01098,Jay Don Blake,16.04,60,374
19,0,06515,Shaun Micheel,15.95,59,370
20,0,06613,Tommy Tolles,15.85,39,246
21,0,01771,Blaine McCallister,15.84,67,423
22,0,10457,Frank Nobilo,15.63,60,384
23,0,24356,Jason Buha,15.62,52,333
24,0,06621,Joe Durant,15.58,60,385
25,0,06088,Steve Gotsche,15.51,56,361
26,0,10213,Dicky Pride,15.49,59,381
27,0,10425,Jay Williamson,15.38,64,416
28,0,02101,Joey Sindelar,15.36,53,345
29,0,10649,Tom Scherrer,15.35,62,404
30,0,06595,Kevin Sutherland,15.34,58,378
31,0,20229,Stewart Cink,15.24,57,374
31,0,01677,Tom Lehman,15.24,41,269
31,0,07753,Kevin Wentworth,15.24,50,328
34,0,01331,Rick Fehr,15.22,44,289
35,0,01388,Robert Gamez,15.21,47,309
36,0,01968,Nick Price,15.16,37,244
37,0,06809,Bob Burns,15.15,55,363
38,0,08993,Franklin Langham,15.14,56,370
39,0,01685,J.L. Lewis,15.12,62,410
40,0,02104,Jeff Sluman,15.07,66,438
41,0,01599,Steve Jones,15.05,42,279
42,0,01941,Tom Pernice Jr.,15.03,58,386
43,0,23621,Rory Sabbatini,14.97,50,334
44,0,02239,Scott Verplank,14.96,63,421
45,0,08537,J.P. Hayes,14.92,54,362
46,0,20094,Jonathan Kaye,14.89,67,450
47,0,11032,Frank Lickliter II,14.88,64,430
48,0,02246,Duffy Waldorf,14.86,44,296
49,0,01619,Skip Kendall,14.85,68,458
50,0,12645,Brent Geiberger,14.81,44,297
50,0,02133,Craig Stadler,14.81,40,270
52,0,06643,Paul Goydos,14.80,58,392
53,0,19881,Robert Damron,14.78,55,372
54,0,12782,Tim Herron,14.75,55,373
55,0,01928,Corey Pavin,14.67,44,300
56,0,01527,Scott Hoch,14.66,62,423
56,0,02214,Kirk Triplett,14.66,56,382
58,0,01945,Kenny Perry,14.65,46,314
59,0,10885,Robert Allenby,14.63,54,369
60,0,21007,Gabriel Hjertstedt,14.46,48,332
61,0,01926,Steve Pate,14.44,53,367
62,0,02206,David Toms,14.42,62,430
63,0,08931,Glen Day,14.40,53,368
64,0,01549,Mike Hulbert,14.33,47,328
65,0,08075,Jerry Kelly,14.32,65,454
66,0,06062,Charles Raulerson,14.29,57,399
66,0,08375,Paul Stankowski,14.29,42,294
68,0,01577,Lee Janzen,14.25,52,365
69,0,06617,Brian Henninger,14.12,50,354
70,0,10585,Scott McCarron,14.07,56,398
71,0,02245,Grant Waite,14.04,49,349
72,0,01724,Jeff Maggert,14.02,45,321
73,0,07749,Brett Quigley,14.01,36,257
74,0,06581,David Sutherland,13.98,59,422
75,0,01797,Rocco Mediate,13.95,41,294
76,0,08547,John Maginnes,13.86,56,404
77,0,01307,Joel Edwards,13.75,55,400
77,0,01374,Robin Freeman,13.75,55,400
79,0,20574,Mathew Goggin,13.74,50,364
80,0,06315,Pete Jordan,13.73,57,415
80,0,21593,Keith Nolan,13.73,32,233
82,0,01418,Bill Glasson,13.72,52,379
83,0,01072,Chip Beck,13.71,27,197
84,0,10201,Matt Gogel,13.66,47,344
84,0,02110,Jerry Smith,13.66,56,410
86,0,09011,David Duval,13.57,35,258
86,0,06350,Bob May,13.57,49,361
86,0,01823,Larry Mize,13.57,38,280
89,0,01175,Jim Carter,13.56,51,376
90,0,01706,Davis Love III,13.54,49,362
91,0,01378,David Frost,13.52,33,244
92,0,06090,Jim McGovern,13.49,29,215
93,0,01142,Bart Bryant,13.47,40,297
94,0,20098,Stuart Appleby,13.46,42,312
94,0,01191,Barry Cheesman,13.46,51,379
94,0,10962,Bradley Hughes,13.46,49,364
97,0,06567,Vijay Singh,13.45,48,357
98,0,07457,Steve Flesch,13.39,64,478
99,0,01157,Tom Byrum,13.33,48,360
99,0,01185,Brandel Chamblee,13.33,38,285
101,0,06251,Chris DiMarco,13.32,61,458
102,0,07867,Woody Austin,13.29,55,414
103,0,01139,Olin Browne,13.25,53,400
103,0,12823,Carlos Franco,13.25,44,332
103,0,08385,Omar Uresti,13.25,51,385
106,0,01920,Craig Parry,13.24,36,272
107,0,01042,Paul Azinger,13.17,37,281
108,0,01887,Mark O'Meara,13.15,28,213
109,0,06332,Neal Lancaster,13.14,51,388
110,0,01313,Steve Elkington,13.12,29,221
111,0,12753,David Morland IV,13.11,46,351
112,0,01093,Ronnie Black,13.08,42,321
112,0,01553,John Huston,13.08,42,321
114,0,01024,Billy Andrade,13.07,46,352
115,0,01320,Bob Estes,13.06,32,245
116,0,11011,Mike Sposa,13.04,39,299
117,0,01326,Nick Faldo,13.02,25,192
117,0,02257,Brian Watts,13.02,47,361
119,0,20593,Greg Chalmers,13.01,48,369
120,0,01203,Russ Cochran,12.97,38,293
121,0,02279,Mark Wiebe,12.96,49,378
122,0,24357,K.J. Choi,12.95,47,363
123,0,01282,Trevor Dodds,12.94,44,340
124,0,01161,Mark Calcavecchia,12.91,47,364
124,0,20105,Jeff Gove,12.91,43,333
126,0,06012,Greg Kraft,12.90,56,434
127,0,20095,Carl Paulson,12.89,54,419
128,0,06573,Brandt Jobe,12.85,46,358
129,0,10912,Craig Perks,12.76,43,337
130,0,06522,Ernie Els,12.69,33,260
131,0,08545,Glen Hnatiuk,12.64,46,364
132,0,07763,Doug Dunakey,12.62,41,325
133,0,19824,Craig Barlow,12.56,49,390
133,0,20043,Edward Fryatt,12.56,49,390
135,0,10963,Jimmy Green,12.54,42,335
136,0,06036,Scott Dunlap,12.47,53,425
136,0,01361,Dan Forsman,12.47,45,361
138,0,21949,Joe Ogilvie,12.40,46,371
139,0,01035,Tommy Armour III,12.36,45,364
140,0,23614,Rich Beem,12.35,40,324
141,0,01766,Billy Mayfair,12.32,44,357
142,0,06575,Dudley Hart,12.29,36,293
143,0,06044,Scott Gump,12.18,52,427
144,0,06014,Eric Booker,12.17,42,345
145,0,01323,Brad Fabel,12.15,44,362
146,0,22064,Craig Spence,12.14,42,346
147,0,01014,Fulton Allem,12.09,37,306
148,0,08535,Gary Nicklaus,12.05,40,332
149,0,01943,Chris Perry,12.03,51,424
150,0,01938,David Peoples,11.91,48,403
151,0,01132,Mark Brooks,11.90,42,353
152,0,19846,Brian Gay,11.85,48,405
153,0,02218,Ted Tryba,11.82,52,440
154,0,10423,Mike Weir,11.76,44,374
155,0,01219,John Cook,11.73,42,358
156,0,01707,Steve Lowery,11.64,49,421
157,0,10569,Mike Brisky,11.58,41,354
158,0,01063,Ben Bates,11.50,49,426
159,0,20127,Chris Riley,11.49,44,383
160,0,01905,Joe Ozaki,11.48,24,209
161,0,01723,Andrew Magee,11.33,34,300
162,0,20029,Notah Begay III,11.30,34,301
163,0,01040,Emlyn Aubrey,11.20,29,259
164,0,22913,John Rollins,11.19,33,295
165,0,12449,Ryan Howison,11.11,37,333
165,0,20445,Casey Martin,11.11,40,360
167,0,10860,Justin Leonard,11.08,41,370
168,0,01249,John Daly,11.03,31,281
169,0,01533,P.H. Horgan III,10.94,29,265
169,0,01927,Dennis Paulson,10.94,35,320
171,0,12388,Michael Clark II,10.84,35,323
172,0,06140,Sean Murphy,10.81,44,407
173,0,01261,Jay Delsing,10.79,41,380
174,0,06431,Jean Van de Velde,10.73,28,261
175,0,02010,Loren Roberts,10.71,36,336
176,0,01376,Bob Friend,10.61,40,377
177,0,21805,Harrison Frazar,10.56,30,284
178,0,12652,Cameron Beckman,10.54,35,332
179,0,01569,Peter Jacobsen,10.45,28,268
180,0,20099,Doug Barron,10.42,35,336
181,0,10117,Bob Heintz,10.40,36,346
182,0,01116,Michael Bradley,10.37,31,299
183,0,11653,Paul Curry,10.23,27,264
184,0,01457,Jay Haas,10.06,32,318
185,0,12680,Shigeki Maruyama,9.94,33,332
186,0,01489,Steve Hart,9.82,28,285
187,0,01510,Nolan Henke,9.66,31,321
188,0,01975,Tom Purtzer,9.65,22,228
189,0,01761,Len Mattiace,9.47,41,433
190,0,19822,Bobby Cochran,9.39,29,309
191,0,07363,Craig Bowden,9.13,20,219
192,0,23656,Jason Caron,8.52,26,305
193,0,08243,Aaron Bengoechea,7.41,22,297
194,0,01408,Kelly Gibson,7.12,24,337
195,0,06527,Steve Stricker,6.94,17,245
