RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,46046,Scottie Scheffler,86.45%,657,760
2,0,58696,Peter Kuest,84.13%,334,397
3,0,58168,Davis Thompson,83.17%,672,808
4,0,52955,Ludvig Åberg,82.93%,379,457
5,0,36799,Stephan Jaeger,82.53%,808,979
6,0,29725,Tony Finau,82.23%,583,709
7,0,52372,Cameron Champ,82.20%,531,646
8,0,37338,Zecheng Dou,82.15%,603,734
9,0,40250,Taylor Pendrith,82.14%,630,767
10,0,28237,Rory McIlroy,81.89%,389,475
11,0,51070,Vincent Norrman,81.82%,558,682
12,0,54783,Dylan Wu,81.76%,726,888
13,0,49453,Trevor Cone,81.73%,501,613
14,0,45157,Cam Davis,81.69%,571,699
15,0,46970,Jon Rahm,81.61%,466,571
16,0,27974,Sung Kang,81.56%,292,358
17,0,33122,Russell Knox,81.51%,811,995
18,0,40006,Erik van Rooyen,81.50%,511,627
19,0,52374,Brandon Wu,81.47%,800,982
20,0,57366,Cameron Young,81.43%,579,711
21,0,56762,Will Gordon,81.41%,771,947
22,0,48081,Xander Schauffele,81.34%,523,643
23,0,55454,Carl Yuan,81.23%,515,634
24,0,45242,Kevin Yu,81.22%,493,607
25,0,57975,Harry Hall,81.00%,618,763
26,0,32102,Rickie Fowler,80.95%,629,777
27,0,27129,Luke List,80.79%,610,755
27,0,47347,Adam Schenk,80.79%,736,911
29,0,39997,Corey Conners,80.76%,596,738
30,0,12716,Charley Hoffman,80.74%,503,623
30,0,53165,Doc Redman,80.74%,545,675
32,0,52375,Doug Ghim,80.68%,710,880
32,0,50525,Collin Morikawa,80.68%,618,766
32,0,32333,Kevin Tway,80.68%,597,740
35,0,34255,Joseph Bramlett,80.63%,462,573
36,0,55182,Tom Kim,80.59%,681,845
37,0,27349,Alex Noren,80.57%,564,700
38,0,49960,Sepp Straka,80.56%,667,828
39,0,46340,Alex Smalley,80.55%,737,915
40,0,51766,Wyndham Clark,80.42%,620,771
41,0,29908,C.T. Pan,80.39%,369,459
42,0,29289,S.Y. Noh,80.32%,400,498
43,0,29535,Brice Garnett,80.28%,623,776
44,0,35450,Patrick Cantlay,80.27%,529,659
45,0,54421,Garrick Higgo,80.24%,658,820
46,0,46601,Trey Mullinax,80.21%,389,485
47,0,23320,Ryan Palmer,80.09%,547,683
48,0,34563,Chesson Hadley,79.90%,612,766
49,0,47988,Nick Hardy,79.89%,751,940
50,0,39546,Keith Mitchell,79.88%,659,825
51,0,25900,Lucas Glover,79.83%,768,962
51,0,49771,J.T. Poston,79.83%,673,843
53,0,45609,Tyler Duncan,79.80%,707,886
54,0,48084,Wesley Bryan,79.78%,288,361
55,0,32757,Patton Kizzire,79.75%,646,810
56,0,49298,Kramer Hickok,79.74%,685,859
57,0,26596,Ryan Moore,79.70%,648,813
58,0,34098,Russell Henley,79.69%,679,852
59,0,56630,Akshay Bhatia,79.68%,596,748
59,0,49766,Hank Lebioda,79.68%,396,497
61,0,51414,Brent Grant,79.60%,593,745
61,0,39324,J.J. Spaun,79.60%,722,907
63,0,51634,Sahith Theegala,79.59%,620,779
64,0,52453,Nicolai Hojgaard,79.56%,253,318
