RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX HEIGHT,TOTAL ATTEMPTS
39,0,31646,Emiliano Grillo,109' 2",83611' 2",766
39,0,47983,Chad Ramey,109' 2",95987' 8",879
41,0,46970,Jon Rahm,108' 11",55756' 11",512
42,0,30926,Chris Kirk,108' 7",80756' 7",744
43,0,50095,Austin Smotherman,108' 6",77013' 2",710
44,0,52411,Kyle Westmoreland,108' 5",55746' 7",514
45,0,55893,Sam Stevens,108' 3",90927' 4",840
45,0,58168,Davis Thompson,108' 3",78589' 1",726
47,0,33204,Shane Lowry,108' 2",49858' 10",461
48,0,35461,Beau Hossler,108' 1",91131' 8",843
49,0,45609,Tyler Duncan,107' 11",80951' 6",750
49,0,29289,S.Y. Noh,107' 11",47493' 7",440
49,0,47995,Davis Riley,107' 11",72518' 9",672
52,0,55708,Hayden Buckley,107' 7",61991' 0",576
52,0,32662,Michael Gligic,107' 7",48427' 4",450
52,0,24024,Zach Johnson,107' 7",55625' 0",517
55,0,29420,Billy Horschel,107' 6",51932' 1",483
56,0,50188,S.H. Kim,107' 5",91063' 5",848
57,0,35449,Adam Long,107' 3",87751' 9",818
58,0,48084,Wesley Bryan,107' 2",27963' 8",261
59,0,30692,Scott Stallings,106' 9",63194' 0",592
60,0,28420,Ryan Brehm,106' 8",61528' 4",577
61,0,39058,Lucas Herbert,106' 7",38781' 9",364
62,0,57362,Austin Eckroat,106' 0",70392' 8",664
63,0,33410,Andrew Landry,105' 10",67122' 7",634
63,0,55454,Carl Yuan,105' 10",70250' 6",664
65,0,56762,Will Gordon,105' 8",69419' 1",657
65,0,57975,Harry Hall,105' 8",67220' 7",636
65,0,23108,Matt Kuchar,105' 8",82205' 4",778
65,0,24140,Sean O'Hair,105' 8",30652' 6",290
69,0,48119,Ben Taylor,105' 7",68002' 0",644
70,0,39997,Corey Conners,105' 6",80171' 11",760
70,0,49960,Sepp Straka,105' 6",77863' 10",738
72,0,33408,Tyson Alexander,105' 5",67465' 7",640
73,0,20229,Stewart Cink,105' 4",62465' 5",593
73,0,36724,Augusto Núñez,105' 4",52228' 2",496
75,0,27554,Scott Harrington,105' 3",60731' 8",577
76,0,51349,Nico Echavarria,105' 1",58102' 8",553
76,0,31577,Tano Goya,105' 1",55286' 5",526
78,0,35617,Martin Trainer,105' 0",37066' 7",353
79,0,52374,Brandon Wu,104' 8",91446' 0",874
80,0,51414,Brent Grant,104' 7",54916' 11",525
81,0,26476,Chez Reavie,104' 6",84623' 6",810
82,0,33399,Adam Hadwin,104' 1",83883' 2",806
82,0,50525,Collin Morikawa,104' 1",61390' 5",590
84,0,29725,Tony Finau,104' 0",72992' 10",702
84,0,49771,J.T. Poston,104' 0",79367' 6",763
86,0,54421,Garrick Higgo,103' 11",77812' 9",749
87,0,47988,Nick Hardy,103' 10",80589' 3",776
87,0,40006,Erik van Rooyen,103' 10",51690' 2",498
89,0,27214,Kevin Streelman,103' 9",76564' 4",738
90,0,51070,Vincent Norrman,103' 8",59803' 9",577
91,0,29970,Dylan Frittelli,103' 6",56596' 7",547
91,0,48887,Matt Wallace,103' 6",56099' 4",542
93,0,47079,Harrison Endycott,103' 4",68533' 7",663
94,0,24502,Adam Scott,103' 3",47589' 6",461
95,0,40098,Matt Fitzpatrick,103' 0",63245' 4",614
95,0,54628,Lee Hodges,103' 0",87124' 11",846
97,0,23320,Ryan Palmer,102' 11",69493' 10",675
97,0,32139,Danny Willett,102' 11",51556' 2",501
99,0,47128,Richy Werenski,102' 10",63558' 11",618
100,0,46046,Scottie Scheffler,102' 9",68820' 8",670
100,0,51634,Sahith Theegala,102' 9",81708' 6",795
102,0,39324,J.J. Spaun,102' 6",80879' 1",789
103,0,47993,Denny McCarthy,102' 5",78980' 0",771
104,0,52453,Nicolai Hojgaard,101' 11",29141' 0",286
105,0,48081,Xander Schauffele,101' 8",50539' 10",497
106,0,54783,Dylan Wu,101' 7",71848' 9",707
107,0,52375,Doug Ghim,101' 6",62912' 3",620
107,0,55182,Tom Kim,101' 6",72500' 0",714
109,0,35532,Tom Hoge,101' 5",76453' 0",754
109,0,27974,Sung Kang,101' 5",26564' 5",262
109,0,27963,Chris Stroud,101' 5",39162' 3",386
112,0,33448,Justin Thomas,101' 3",57823' 11",571
113,0,40162,Justin Lower,101' 1",69756' 10",690
114,0,34046,Jordan Spieth,100' 10",60295' 11",598
115,0,24925,Jonathan Byrd,100' 8",32303' 1",321
116,0,35901,Paul Haley II,100' 7",71417' 11",710
117,0,55789,Taylor Montgomery,100' 6",62200' 7",619
118,0,22056,Cameron Percy,100' 4",45365' 7",452
119,0,34099,Harris English,100' 3",55558' 3",554
120,0,46717,Viktor Hovland,100' 1",61744' 11",617
121,0,48117,Kurt Kitayama,99' 10",28346' 6",284
122,0,32757,Patton Kizzire,99' 7",75893' 10",762
122,0,27129,Luke List,99' 7",77304' 4",776
124,0,32839,Hideki Matsuyama,99' 6",65593' 8",659
125,0,12716,Charley Hoffman,99' 0",53142' 7",537
126,0,52372,Cameron Champ,98' 9",36925' 2",374
127,0,33413,Ben Martin,98' 3",70723' 7",720
128,0,34563,Chesson Hadley,97' 9",66562' 11",681
128,0,49766,Hank Lebioda,97' 9",37132' 7",380
130,0,39977,Max Homa,97' 8",67497' 9",691
130,0,39971,Sungjae Im,97' 8",86399' 5",885
132,0,52513,Carson Young,97' 6",64946' 7",666
133,0,32791,K.H. Lee,97' 4",67088' 7",689
133,0,36699,Patrick Rodgers,97' 4",84060' 10",864
135,0,27644,Brian Harman,97' 1",82835' 2",853
135,0,39335,Kevin Roy,97' 1",43788' 6",451
137,0,36801,Mark Hubbard,96' 10",78564' 9",811
138,0,32816,Satoshi Kodaira,96' 7",42879' 5",444
138,0,29908,C.T. Pan,96' 7",35457' 11",367
138,0,46441,Robby Shelton,96' 7",69744' 0",722
141,0,51997,Andrew Novak,96' 6",56851' 5",589
142,0,59018,Ryan Gerard,96' 5",43694' 6",453
142,0,36326,David Lipsky,96' 5",70951' 0",736
144,0,46442,Maverick McNealy,96' 0",38797' 1",404
145,0,45522,Christiaan Bezuidenhout,95' 11",70469' 9",735
145,0,25818,Scott Piercy,95' 11",73476' 11",766
147,0,39954,Cody Gribble,95' 9",42895' 11",448
148,0,27936,Martin Laird,95' 5",58379' 2",612
149,0,37455,Si Woo Kim,95' 4",89148' 7",935
150,0,56630,Akshay Bhatia,95' 2",49203' 9",517
151,0,46340,Alex Smalley,94' 10",73182' 11",772
152,0,58967,Trevor Werbylo,94' 7",53804' 3",569
153,0,37338,Zecheng Dou,94' 6",68810' 8",728
153,0,27349,Alex Noren,94' 6",59933' 3",634
155,0,34098,Russell Henley,94' 2",65240' 11",693
156,0,46435,Austin Cook,94' 0",53770' 3",572
156,0,29535,Brice Garnett,94' 0",57338' 3",610
158,0,28775,Nate Lashley,93' 10",74243' 4",791
159,0,51950,Max McGreevy,93' 9",57827' 2",617
160,0,34466,Peter Malnati,93' 6",74168' 10",793
160,0,25493,Nick Taylor,93' 6",63882' 0",683
162,0,35310,Lanto Griffin,93' 4",32758' 5",351
162,0,32333,Kevin Tway,93' 4",61018' 7",654
164,0,33597,Harry Higgs,93' 3",55368' 5",594
165,0,34076,Joel Dahmen,93' 1",74476' 0",800
166,0,39067,MJ Daffue,92' 11",65905' 11",709
167,0,49947,Taylor Moore,91' 11",71389' 3",777
168,0,31557,Jim Herman,91' 10",49596' 7",540
168,0,30927,Brendon Todd,91' 10",74830' 8",815
170,0,34610,Matthias Schwab,91' 9",70829' 7",772
171,0,47347,Adam Schenk,91' 8",75688' 1",826
172,0,53165,Doc Redman,90' 11",59531' 2",655
173,0,40115,Adam Svensson,90' 10",86556' 9",953
174,0,19803,Ryan Armour,90' 9",64728' 0",713
174,0,37275,Sam Ryder,90' 9",79702' 5",878
176,0,48699,Callum Tarren,90' 3",68974' 11",764
177,0,25686,Jason Dufner,90' 1",57104' 1",634
178,0,25900,Lucas Glover,90' 0",64355' 2",715
179,0,28252,Seamus Power,89' 10",52982' 0",590
180,0,49298,Kramer Hickok,89' 6",61760' 8",690
181,0,31202,William McGirt,89' 1",35172' 8",395
182,0,31560,Brian Stuard,88' 2",42841' 0",486
183,0,40058,Zac Blair,86' 6",58993' 7",682
183,0,46414,Aaron Rai,86' 6",71719' 11",829
185,0,30163,Henrik Norlander,85' 10",50375' 4",587
186,0,33122,Russell Knox,84' 7",67424' 1",797
187,0,34409,David Lingmerth,84' 2",52944' 2",629
188,0,34256,Andrew Putnam,84' 1",69449' 2",826
189,0,27095,Nick Watney,83' 8",37401' 6",447
190,0,22371,Aaron Baddeley,82' 8",38109' 10",461
190,0,35879,Kelly Kraft,82' 8",58937' 2",713
192,0,34431,Robert Streb,81' 9",48457' 11",593
193,0,26596,Ryan Moore,78' 2",53537' 9",685
