RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
1,0,30926,Chris Kirk,12
2,0,31323,Gary Woodland,11
3,0,35450,Patrick Cantlay,10
3,0,29725,Tony Finau,10
3,0,30911,Tommy Fleetwood,10
6,0,33948,Byeong Hun An,9
6,0,33141,Keegan Bradley,9
6,0,26499,Rafa Cabrera Bello,9
6,0,32102,Rickie Fowler,9
6,0,29221,Webb Simpson,9
11,0,46435,Austin Cook,8
11,0,35310,Lanto Griffin,8
11,0,26851,Marc Leishman,8
11,0,26329,Louis Oosthuizen,8
11,0,29908,C.T. Pan,8
11,0,45478,Julian Suri,8
11,0,32333,Kevin Tway,8
11,0,08793,Tiger Woods,8
19,0,34363,Tyrrell Hatton,7
19,0,30925,Dustin Johnson,7
19,0,32839,Hideki Matsuyama,7
19,0,28237,Rory McIlroy,7
19,0,34256,Andrew Putnam,7
19,0,35891,Cameron Smith,7
19,0,34046,Jordan Spieth,7
19,0,26951,Johnson Wagner,7
27,0,27896,Ross Fisher,6
27,0,19846,Brian Gay,6
27,0,36689,Brooks Koepka,6
27,0,30944,Jason Kokrak,6
27,0,45486,Joaquin Niemann,6
27,0,24361,Pat Perez,6
27,0,24502,Adam Scott,6
27,0,33448,Justin Thomas,6
27,0,37189,Harold Varner III,6
36,0,24846,Ricky Barnes,5
36,0,31273,Gavin Kyle Green,5
36,0,31646,Emiliano Grillo,5
36,0,27644,Brian Harman,5
36,0,29478,Kevin Kisner,5
36,0,33410,Andrew Landry,5
36,0,29926,Danny Lee,5
36,0,27556,Ted Potter Jr.,5
36,0,37275,Sam Ryder,5
36,0,27649,Brandt Snedeker,5
36,0,39324,J.J. Spaun,5
36,0,35225,Brandon Stone,5
48,0,19803,Ryan Armour,4
48,0,25364,Paul Casey,4
48,0,47959,Bryson DeChambeau,4
48,0,29936,Ryan Fox,4
48,0,10809,Jim Furyk,4
48,0,36799,Stephan Jaeger,4
48,0,32757,Patton Kizzire,4
48,0,47993,Denny McCarthy,4
48,0,01810,Phil Mickelson,4
48,0,34360,Patrick Reed,4
48,0,30110,Kyle Stanley,4
48,0,34264,Hudson Swafford,4
48,0,25632,Jimmy Walker,4
48,0,25804,Bubba Watson,4
48,0,49964,Aaron Wise,4
63,0,22371,Aaron Baddeley,3
63,0,27436,Graham DeLaet,3
63,0,28500,Martin Flores,3
63,0,33399,Adam Hadwin,3
63,0,27324,Seungsu Han,3
63,0,47988,Nick Hardy,3
63,0,35461,Beau Hossler,3
63,0,26908,Yuta Ikeda,3
63,0,37455,Si Woo Kim,3
63,0,27936,Martin Laird,3
63,0,36326,David Lipsky,3
63,0,29461,Jamie Lovemark,3
63,0,25572,Graeme McDowell,3
63,0,35947,John Oda,3
63,0,33968,Thorbjørn Olesen,3
63,0,46970,Jon Rahm,3
63,0,22405,Justin Rose,3
63,0,29223,Sam Saunders,3
63,0,48081,Xander Schauffele,3
63,0,06567,Vijay Singh,3
63,0,33418,Shawn Stefani,3
63,0,21528,Henrik Stenson,3
63,0,23788,D.J. Trahan,3
63,0,29484,Peter Uihlein,3
63,0,29454,Bernd Wiesberger,3
88,0,45526,Abraham Ancer,2
88,0,40026,Daniel Berger,2
88,0,27895,Jonas Blixt,2
88,0,29268,Bronson Burgoon,2
88,0,33974,Dean Burmester,2
88,0,47504,Sam Burns,2
88,0,24925,Jonathan Byrd,2
88,0,25203,SSP Chawrasia,2
88,0,28089,Jason Day,2
88,0,29535,Brice Garnett,2
88,0,52375,Doug Ghim,2
88,0,23063,Scott Hend,2
88,0,12716,Charley Hoffman,2
88,0,29420,Billy Horschel,2
88,0,21961,Charles Howell III,2
88,0,29222,Billy Hurley III,2
88,0,27974,Sung Kang,2
88,0,29378,Daisuke Kataoka,2
88,0,47239,Phachara Khongwatmai,2
88,0,37454,Whee Kim,2
88,0,23108,Matt Kuchar,2
88,0,01666,Bernhard Langer,2
88,0,28775,Nate Lashley,2
88,0,29772,Michael Lorenzo-Vera,2
88,0,28158,Steve Marino,2
88,0,46442,Maverick McNealy,2
88,0,52330,Dylan Meyer,2
88,0,39546,Keith Mitchell,2
88,0,25198,Francesco Molinari,2
88,0,46601,Trey Mullinax,2
88,0,25396,Kevin Na,2
88,0,27349,Alex Noren,2
88,0,26341,Wade Ormsby,2
88,0,34709,Eddie Pepperell,2
88,0,33293,Thomas Pieters,2
88,0,36699,Patrick Rodgers,2
88,0,23797,Brett Rumford,2
88,0,34541,Poom Saksansin,2
88,0,39328,Conrad Shindler,2
88,0,22293,Heath Slocum,2
88,0,30692,Scott Stallings,2
88,0,29485,Brett Stegmaier,2
88,0,31560,Brian Stuard,2
88,0,27330,Josh Teater,2
88,0,32150,Michael Thompson,2
88,0,27095,Nick Watney,2
88,0,20396,Lee Westwood,2
88,0,32254,Xinjun Zhang,2
