RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,08075,Jerry Kelly,2' 6",237.083,96,16
2,0,27963,Chris Stroud,2' 7",305.750,117,18
3,0,23353,J.J. Henry,2' 8",231.333,87,121
3,0,27120,Troy Matteson,2' 8",210.750,79,168
5,0,22621,Ben Curtis,2' 9",242.750,89,126
5,0,21961,Charles Howell III,2' 9",398.333,144,30
5,0,27770,Camilo Villegas,2' 9",314.667,115,125
8,0,24358,Robert Garrigus,2' 10",355.667,125,116
8,0,29478,Kevin Kisner,2' 10",301.083,105,122
8,0,26679,Kevin Stadler,2' 10",252.333,88,159
8,0,25834,Daniel Summerhays,2' 10",350.833,123,96
8,0,28132,Tyrone Van Aswegen,2' 10",262.583,93,94
13,0,29740,Brad Fritsch,2' 11",159.417,55,54
13,0,19846,Brian Gay,2' 11",324.500,110,3
13,0,24024,Zach Johnson,2' 11",384.583,133,36
13,0,31202,William McGirt,2' 11",387.417,131,79
13,0,25396,Kevin Na,2' 11",365.583,127,4
13,0,24138,Ian Poulter,2' 11",210.417,72,98
19,0,34021,Bud Cauley,3' 0",203.917,68,57
19,0,26956,Bronson La'Cassie,3' 0",160.583,53,48
19,0,32333,Kevin Tway,3' 0",158.917,53,162
19,0,27095,Nick Watney,3' 0",275.833,93,132
19,0,20160,Charlie Wi,3' 0",293.250,97,15
24,0,24507,Jason Bohn,3' 1",361.000,117,131
24,0,33141,Keegan Bradley,3' 1",353.417,116,14
24,0,28089,Jason Day,3' 1",171.833,56,5
24,0,06522,Ernie Els,3' 1",321.000,103,26
24,0,35300,Andrew Loupe,3' 1",253.333,83,139
24,0,24490,George McNeill,3' 1",342.417,110,97
24,0,22046,Geoff Ogilvy,3' 1",334.667,109,137
24,0,34360,Patrick Reed,3' 1",290.417,95,69
24,0,22405,Justin Rose,3' 1",301.167,97,31
24,0,34046,Jordan Spieth,3' 1",450.583,148,13
24,0,34265,Will Wilcox,3' 1",211.833,69,81
35,0,32334,Charlie Beljan,3' 2",325.833,103,162
35,0,12510,Chad Campbell,3' 2",167.167,53,51
35,0,23983,Luke Donald,3' 2",210.167,66,38
35,0,28500,Martin Flores,3' 2",298.250,94,111
35,0,27141,J.B. Holmes,3' 2",444.167,139,89
35,0,26331,Charl Schwartzel,3' 2",257.583,82,21
35,0,21528,Henrik Stenson,3' 2",177.083,56,171
35,0,27064,Jhonattan Vegas,3' 2",310.750,98,72
35,0,26951,Johnson Wagner,3' 2",283.750,89,92
35,0,26289,Boo Weekley,3' 2",257.250,81,160
45,0,20498,Briny Baird,3' 3",201.083,62,118
45,0,29479,Scott Brown,3' 3",438.917,136,86
45,0,24925,Jonathan Byrd,3' 3",351.667,108,99
45,0,32200,Roberto Castro,3' 3",367.417,113,136
45,0,23638,Brendon de Jonge,3' 3",505.250,156,117
45,0,10809,Jim Furyk,3' 3",324.917,100,1
45,0,20157,Retief Goosen,3' 3",381.167,118,33
45,0,27644,Brian Harman,3' 3",560.667,174,60
45,0,26300,Matt Jones,3' 3",333.917,104,133
45,0,30926,Chris Kirk,3' 3",446.250,138,9
45,0,28475,Jeff Overton,3' 3",354.417,108,39
45,0,10423,Mike Weir,3' 3",260.000,80,56
45,0,31323,Gary Woodland,3' 3",376.417,116,50
58,0,28307,Matt Every,3' 4",374.083,111,82
58,0,25191,Gonzalo Fernandez-Castaño,3' 4",388.500,116,100
58,0,31557,Jim Herman,3' 4",280.417,84,149
58,0,35541,John Peterson,3' 4",389.500,118,134
58,0,27214,Kevin Streelman,3' 4",328.333,99,155
58,0,30927,Brendon Todd,3' 4",501.500,152,7
58,0,25804,Bubba Watson,3' 4",292.500,87,74
58,0,20396,Lee Westwood,3' 4",240.667,72,127
58,0,25349,Tim Wilkinson,3' 4",367.583,110,10
67,0,20593,Greg Chalmers,3' 5",376.333,110,65
67,0,24357,K.J. Choi,3' 5",358.417,104,119
67,0,23135,Tim Clark,3' 5",293.917,86,70
67,0,25720,Chad Collins,3' 5",285.667,84,60
67,0,23541,Ben Crane,3' 5",407.667,119,75
67,0,21753,Brian Davis,3' 5",518.417,150,25
67,0,29222,Billy Hurley III,3' 5",362.000,106,26
67,0,23108,Matt Kuchar,3' 5",331.833,97,12
67,0,24781,Hunter Mahan,3' 5",381.250,112,148
67,0,33413,Ben Martin,3' 5",323.833,94,75
67,0,32640,Troy Merritt,3' 5",322.250,94,130
67,0,23800,Bryce Molder,3' 5",324.833,95,44
67,0,24140,Sean O'Hair,3' 5",360.750,106,63
67,0,29221,Webb Simpson,3' 5",329.333,97,77
67,0,33419,Cameron Tringale,3' 5",390.500,114,70
67,0,24663,Y.E. Yang,3' 5",312.250,91,122
