RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10423,Mike Weir,6' 9",644.833,95,56
2,0,06567,Vijay Singh,6' 10",811.083,118,73
3,0,20160,Charlie Wi,6' 11",716.083,103,15
4,0,22405,Justin Rose,7' 1",495.833,70,31
5,0,34021,Bud Cauley,7' 3",385.583,53,57
5,0,28089,Jason Day,7' 3",397.833,55,5
7,0,24924,Bill Haas,7' 4",926.250,126,43
7,0,23108,Matt Kuchar,7' 4",810.583,111,12
9,0,25396,Kevin Na,7' 9",1026.417,133,4
10,0,24357,K.J. Choi,7' 11",941.500,119,119
10,0,23135,Tim Clark,7' 11",743.583,94,70
10,0,20157,Retief Goosen,7' 11",805.750,102,33
10,0,29221,Webb Simpson,7' 11",842.667,107,77
14,0,21753,Brian Davis,8' 0",1226.917,153,25
14,0,28500,Martin Flores,8' 0",686.750,86,111
14,0,29289,S.Y. Noh,8' 0",908.333,114,45
14,0,33418,Shawn Stefani,8' 0",704.833,88,67
14,0,21878,Mark Wilson,8' 0",638.417,80,138
19,0,25686,Jason Dufner,8' 1",575.000,71,166
19,0,27649,Brandt Snedeker,8' 1",833.167,103,66
21,0,22371,Aaron Baddeley,8' 2",868.417,106,47
21,0,23983,Luke Donald,8' 2",603.833,74,38
21,0,10860,Justin Leonard,8' 2",787.417,96,6
21,0,27120,Troy Matteson,8' 2",578.000,71,168
25,0,25274,Steven Bowditch,8' 3",1149.000,139,120
25,0,10809,Jim Furyk,8' 3",629.917,76,1
25,0,21209,Sergio Garcia,8' 3",563.333,68,2
25,0,27141,J.B. Holmes,8' 3",1151.417,140,89
25,0,24138,Ian Poulter,8' 3",650.333,79,98
25,0,28486,Michael Putnam,8' 3",1138.000,138,122
25,0,27963,Chris Stroud,8' 3",902.583,109,18
32,0,20498,Briny Baird,8' 4",592.833,71,118
32,0,32200,Roberto Castro,8' 4",884.750,106,136
32,0,25191,Gonzalo Fernandez-Castaño,8' 4",932.417,112,100
32,0,19846,Brian Gay,8' 4",958.583,115,3
32,0,34360,Patrick Reed,8' 4",945.000,113,69
32,0,27770,Camilo Villegas,8' 4",992.750,119,125
32,0,25349,Tim Wilkinson,8' 4",1002.000,120,10
39,0,27895,Jonas Blixt,8' 5",611.583,73,84
39,0,35139,Richard Lee,8' 5",875.583,104,32
39,0,26331,Charl Schwartzel,8' 5",759.833,90,21
42,0,29479,Scott Brown,8' 6",1011.667,119,86
42,0,24490,George McNeill,8' 6",935.417,110,97
42,0,23800,Bryce Molder,8' 6",857.250,101,44
45,0,28259,Sangmoon Bae,8' 7",864.167,101,112
45,0,26956,Bronson La'Cassie,8' 7",572.667,67,48
45,0,34261,Scott Langley,8' 7",985.083,115,21
45,0,28237,Rory McIlroy,8' 7",735.917,86,88
45,0,30927,Brendon Todd,8' 7",1181.333,137,7
50,0,24925,Jonathan Byrd,8' 8",982.167,113,99
50,0,35539,Luke Guthrie,8' 8",966.750,112,29
50,0,30852,Ryo Ishikawa,8' 8",735.167,85,152
50,0,01810,Phil Mickelson,8' 8",919.083,106,20
50,0,23621,Rory Sabbatini,8' 8",972.000,112,142
55,0,25364,Paul Casey,8' 9",576.333,66,128
55,0,34174,John Huh,8' 9",885.833,101,107
57,0,12716,Charley Hoffman,8' 10",851.083,96,64
57,0,26851,Marc Leishman,8' 10",1046.250,118,115
57,0,33413,Ben Martin,8' 10",830.500,94,75
60,0,10885,Robert Allenby,8' 11",971.583,109,52
60,0,34099,Harris English,8' 11",816.667,92,110
60,0,27644,Brian Harman,8' 11",1195.750,134,60
60,0,33461,Morgan Hoffmann,8' 11",1165.250,131,106
60,0,24024,Zach Johnson,8' 11",1060.750,119,36
60,0,33122,Russell Knox,8' 11",1004.667,113,8
60,0,27556,Ted Potter Jr.,8' 11",807.917,91,11
60,0,34046,Jordan Spieth,8' 11",1287.333,145,13
60,0,29518,Brendan Steele,8' 11",892.417,100,67
69,0,33141,Keegan Bradley,9' 0",826.333,92,14
69,0,32366,Kevin Chappell,9' 0",1075.833,120,114
69,0,23541,Ben Crane,9' 0",1099.167,122,75
69,0,29740,Brad Fritsch,9' 0",591.583,66,54
69,0,30944,Jason Kokrak,9' 0",853.167,95,59
69,0,29926,Danny Lee,9' 0",910.417,101,105
69,0,24781,Hunter Mahan,9' 0",1122.667,125,148
69,0,23320,Ryan Palmer,9' 0",1056.000,117,95
69,0,31560,Brian Stuard,9' 0",998.417,111,41
78,0,32839,Hideki Matsuyama,9' 1",972.667,107,41
78,0,26289,Boo Weekley,9' 1",772.750,85,160
80,0,20593,Greg Chalmers,9' 2",1274.750,139,65
80,0,27466,Spencer Levin,9' 2",739.583,81,55
82,0,25900,Lucas Glover,9' 3",544.667,59,176
82,0,29222,Billy Hurley III,9' 3",894.333,97,26
82,0,27936,Martin Laird,9' 3",756.833,82,157
82,0,28092,D.H. Lee,9' 3",873.167,94,86
82,0,24140,Sean O'Hair,9' 3",1170.917,127,63
82,0,27330,Josh Teater,9' 3",1001.833,108,102
88,0,20098,Stuart Appleby,9' 4",1395.833,149,34
88,0,24846,Ricky Barnes,9' 4",1149.500,123,19
88,0,24494,Erik Compton,9' 4",1080.417,116,83
88,0,20104,Ken Duke,9' 4",873.667,94,109
88,0,06522,Ernie Els,9' 4",1298.750,139,26
88,0,22378,Trevor Immelman,9' 4",1025.833,110,150
88,0,21731,Freddie Jacobson,9' 4",1233.750,132,28
88,0,08075,Jerry Kelly,9' 4",983.500,105,16
88,0,24502,Adam Scott,9' 4",873.833,94,37
88,0,22293,Heath Slocum,9' 4",765.917,82,24
88,0,32150,Michael Thompson,9' 4",865.250,93,90
88,0,28132,Tyrone Van Aswegen,9' 4",904.333,97,94
100,0,26300,Matt Jones,9' 5",1044.833,111,133
100,0,25240,D.A. Points,9' 5",885.583,94,156
102,0,25720,Chad Collins,9' 6",1049.500,110,60
102,0,28307,Matt Every,9' 6",1117.083,118,82
102,0,33419,Cameron Tringale,9' 6",1385.417,146,70
105,0,21961,Charles Howell III,9' 7",1134.667,118,30
105,0,30926,Chris Kirk,9' 7",1316.833,137,9
107,0,20229,Stewart Cink,9' 8",944.167,98,142
107,0,29535,Brice Garnett,9' 8",1183.333,122,62
107,0,32448,James Hahn,9' 8",1039.583,108,145
107,0,25345,Carl Pettersson,9' 8",1368.750,141,113
107,0,21528,Henrik Stenson,9' 8",616.333,64,171
107,0,28780,Nicholas Thompson,9' 8",1054.333,109,164
107,0,25632,Jimmy Walker,9' 8",1159.500,120,91
114,0,25444,Justin Hicks,9' 9",1055.083,108,146
114,0,27408,Martin Kaymer,9' 9",810.583,83,158
114,0,20396,Lee Westwood,9' 9",703.000,72,127
117,0,23409,James Driscoll,9' 10",1005.667,102,141
117,0,25572,Graeme McDowell,9' 10",607.333,62,39
117,0,32640,Troy Merritt,9' 10",757.083,77,130
120,0,27436,Graham DeLaet,9' 11",792.667,80,85
120,0,20645,John Senden,9' 11",1168.583,118,49
122,0,32102,Rickie Fowler,10' 0",958.000,96,17
122,0,30110,Kyle Stanley,10' 0",1164.583,116,167
122,0,27095,Nick Watney,10' 0",619.250,62,132
122,0,24663,Y.E. Yang,10' 0",1138.083,114,122
