RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
1,0,39058,Lucas Herbert,1.539,1496,972
2,0,23108,Matt Kuchar,1.548,1978,1278
3,0,35891,Cameron Smith,1.560,1741,1116
4,0,57366,Cameron Young,1.564,2309,1476
5,0,34466,Peter Malnati,1.569,2908,1854
5,0,33448,Justin Thomas,1.569,2146,1368
7,0,48084,Wesley Bryan,1.570,1385,882
8,0,32640,Troy Merritt,1.571,2574,1638
8,0,25818,Scott Piercy,1.571,2177,1386
8,0,30927,Brendon Todd,1.571,2347,1494
11,0,51894,Vince Whaley,1.573,2406,1530
12,0,27895,Jonas Blixt,1.574,1417,900
13,0,23621,Rory Sabbatini,1.577,1561,990
14,0,34363,Tyrrell Hatton,1.578,1818,1152
14,0,29926,Danny Lee,1.578,1477,936
16,0,47993,Denny McCarthy,1.579,2843,1800
16,0,46442,Maverick McNealy,1.579,2501,1584
16,0,32150,Michael Thompson,1.579,2388,1512
19,0,35461,Beau Hossler,1.580,1991,1260
19,0,24361,Pat Perez,1.580,1763,1116
19,0,34360,Patrick Reed,1.580,1991,1260
19,0,29221,Webb Simpson,1.580,1678,1062
19,0,56278,Matthew Wolff,1.580,1337,846
24,0,22405,Justin Rose,1.581,1537,972
25,0,30692,Scott Stallings,1.582,2733,1728
26,0,24138,Ian Poulter,1.583,1254,792
27,0,45157,Cam Davis,1.585,2339,1476
27,0,35879,Kelly Kraft,1.585,1969,1242
29,0,46435,Austin Cook,1.586,1970,1242
29,0,47995,Davis Riley,1.586,2684,1692
31,0,39977,Max Homa,1.587,2343,1476
31,0,36799,Stephan Jaeger,1.587,2428,1530
31,0,28237,Rory McIlroy,1.587,1714,1080
31,0,33667,Carlos Ortiz,1.587,1742,1098
35,0,37189,Harold Varner III,1.588,1972,1242
36,0,28775,Nate Lashley,1.589,2174,1368
37,0,45526,Abraham Ancer,1.590,1660,1044
37,0,45522,Christiaan Bezuidenhout,1.590,2290,1440
37,0,24925,Jonathan Byrd,1.590,1631,1026
37,0,35506,Mackenzie Hughes,1.590,2347,1476
41,0,28089,Jason Day,1.591,1632,1026
41,0,35532,Tom Hoge,1.591,2749,1728
41,0,45486,Joaquin Niemann,1.591,2291,1440
44,0,30978,Kiradech Aphibarnrat,1.592,1519,954
44,0,35450,Patrick Cantlay,1.592,1949,1224
44,0,46402,Talor Gooch,1.592,2034,1278
44,0,33597,Harry Higgs,1.592,2293,1440
44,0,36852,Jim Knous,1.592,1461,918
49,0,35310,Lanto Griffin,1.593,2236,1404
49,0,26851,Marc Leishman,1.593,2065,1296
49,0,27349,Alex Noren,1.593,1835,1152
52,0,32102,Rickie Fowler,1.594,2037,1278
52,0,46717,Viktor Hovland,1.594,2008,1260
52,0,33486,Roger Sloan,1.594,2094,1314
55,0,51766,Wyndham Clark,1.595,2784,1746
55,0,23983,Luke Donald,1.595,1923,1206
55,0,36801,Mark Hubbard,1.595,1952,1224
55,0,32839,Hideki Matsuyama,1.595,2067,1296
59,0,30911,Tommy Fleetwood,1.596,1609,1008
59,0,25198,Francesco Molinari,1.596,1523,954
59,0,27214,Kevin Streelman,1.596,2528,1584
62,0,34563,Chesson Hadley,1.597,2299,1440
62,0,30944,Jason Kokrak,1.597,1753,1098
62,0,50525,Collin Morikawa,1.597,1725,1080
65,0,47504,Sam Burns,1.598,2301,1440
65,0,45609,Tyler Duncan,1.598,2358,1476
65,0,34174,John Huh,1.598,2128,1332
65,0,35449,Adam Long,1.598,2532,1584
65,0,22056,Cameron Percy,1.598,1266,792
70,0,37455,Si Woo Kim,1.599,2820,1764
70,0,33204,Shane Lowry,1.599,1669,1044
70,0,51634,Sahith Theegala,1.599,3253,2034
73,0,29970,Dylan Frittelli,1.600,2678,1674
73,0,51950,Max McGreevy,1.600,2074,1296
73,0,34256,Andrew Putnam,1.600,2708,1692
73,0,37275,Sam Ryder,1.600,2534,1584
77,0,46601,Trey Mullinax,1.601,2363,1476
78,0,40098,Matt Fitzpatrick,1.602,2018,1260
78,0,24924,Bill Haas,1.602,2596,1620
78,0,28252,Seamus Power,1.602,2249,1404
78,0,34431,Robert Streb,1.602,2393,1494
82,0,32757,Patton Kizzire,1.603,2597,1620
82,0,46046,Scottie Scheffler,1.603,2423,1512
82,0,35617,Martin Trainer,1.603,2250,1404
85,0,33141,Keegan Bradley,1.604,2310,1440
85,0,32791,K.H. Lee,1.604,2829,1764
85,0,40162,Justin Lower,1.604,2079,1296
85,0,49771,J.T. Poston,1.604,2541,1584
89,0,39971,Sungjae Im,1.605,2542,1584
89,0,51997,Andrew Novak,1.605,2195,1368
89,0,48081,Xander Schauffele,1.605,2080,1296
89,0,23325,Vaughn Taylor,1.605,1531,954
89,0,32139,Danny Willett,1.605,1791,1116
89,0,49964,Aaron Wise,1.605,2484,1548
95,0,29420,Billy Horschel,1.606,2023,1260
95,0,30926,Chris Kirk,1.606,2428,1512
95,0,31420,Anirban Lahiri,1.606,2082,1296
95,0,34046,Jordan Spieth,1.606,2139,1332
95,0,31560,Brian Stuard,1.606,2573,1602
95,0,47128,Richy Werenski,1.606,1821,1134
101,0,33399,Adam Hadwin,1.607,2604,1620
101,0,26300,Matt Jones,1.607,1764,1098
103,0,40115,Adam Svensson,1.608,2894,1800
103,0,25493,Nick Taylor,1.608,2547,1584
105,0,29478,Kevin Kisner,1.609,1911,1188
105,0,39324,J.J. Spaun,1.609,2752,1710
105,0,10381,Curtis Thompson,1.609,1854,1152
108,0,39436,Joshua Creel,1.610,1362,846
108,0,29725,Tony Finau,1.610,2493,1548
108,0,36689,Brooks Koepka,1.610,1333,828
108,0,49766,Hank Lebioda,1.610,2319,1440
108,0,47347,Adam Schenk,1.610,2608,1620
108,0,27139,David Skinns,1.610,1913,1188
114,0,48117,Kurt Kitayama,1.611,2030,1260
115,0,24502,Adam Scott,1.612,2089,1296
116,0,34098,Russell Henley,1.613,2265,1404
116,0,49947,Taylor Moore,1.613,2439,1512
116,0,47983,Chad Ramey,1.613,2120,1314
119,0,32662,Michael Gligic,1.614,2063,1278
119,0,27644,Brian Harman,1.614,2643,1638
119,0,32816,Satoshi Kodaira,1.614,1482,918
119,0,39546,Keith Mitchell,1.614,2499,1548
119,0,29289,S.Y. Noh,1.614,1830,1134
124,0,29908,C.T. Pan,1.617,2386,1476
125,0,32333,Kevin Tway,1.618,2243,1386
126,0,32448,James Hahn,1.619,2069,1278
126,0,12716,Charley Hoffman,1.619,2011,1242
126,0,24024,Zach Johnson,1.619,1865,1152
126,0,48699,Callum Tarren,1.619,2011,1242
130,0,21961,Charles Howell III,1.620,1575,972
130,0,27974,Sung Kang,1.620,2333,1440
130,0,36884,Ben Kohles,1.620,1837,1134
