RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,35296,Haotong Li,252
2,0,20472,Alex Cejka,175
3,0,29908,C.T. Pan,164
4,0,26289,Boo Weekley,159
5,11,46046,Scottie Scheffler,152
6,34,35891,Cameron Smith,135
7,-2,47128,Richy Werenski,131
8,-2,35461,Beau Hossler,130
9,-2,33141,Keegan Bradley,127
10,-1,23541,Ben Crane,112
11,-1,20229,Stewart Cink,111
12,-1,23623,Bo Van Pelt,110
13,85,29221,Webb Simpson,108
14,153,48081,Xander Schauffele,100
15,-3,24502,Adam Scott,96
16,206,30927,Brendon Todd,92
17,-4,21878,Mark Wilson,90
18,-3,21961,Charles Howell III,82
19,-3,01666,Bernhard Langer,80
19,-3,57944,Andy Ogletree,80
21,335,26851,Marc Leishman,79
22,-3,20850,Daniel Chopra,78
23,-3,34264,Hudson Swafford,77
24,-2,33689,Jinichiro Kozuma,72
24,-2,30008,Jbe' Kruger,72
24,-2,24748,WC Liang,72
24,-2,39185,Jake McLeod,72
24,-2,27171,Jay McLuen,72
24,-2,31113,Paul Waring,72
30,-2,20593,Greg Chalmers,71
30,174,47959,Bryson DeChambeau,71
32,-3,46402,Talor Gooch,69
33,355,35310,Lanto Griffin,68
33,-2,55421,Chip McDaniel,68
33,-2,33870,Ashun Wu,68
36,-3,35104,Tom Lewis,66
36,-3,34466,Peter Malnati,66
38,-3,32200,Roberto Castro,65
38,-3,36871,Matthew NeSmith,65
40,-3,37338,Zecheng Dou,64
40,-3,37250,Romain Langasque,64
40,-3,27095,Nick Watney,64
43,-3,40098,Matt Fitzpatrick,63
43,-3,29772,Michael Lorenzo-Vera,63
43,-3,46442,Maverick McNealy,63
43,-3,35732,Wes Roach,63
47,-2,33122,Russell Knox,62
47,-2,49773,Chase Koepka,62
49,-2,01810,Phil Mickelson,60
49,-2,36699,Patrick Rodgers,60
51,-2,24925,Jonathan Byrd,58
51,-2,27141,J.B. Holmes,58
51,-2,30711,Colt Knost,58
51,-2,28670,Wonjoon Lee,58
51,-2,40006,Erik van Rooyen,58
56,-2,52215,Robert MacIntyre,57
57,-2,32070,Rafael Campos,56
58,33,50525,Collin Morikawa,55
58,-2,33667,Carlos Ortiz,55
60,-3,33399,Adam Hadwin,54
60,-3,24490,George McNeill,54
60,-3,22294,Brian Smock,54
63,-3,31395,Yosuke Asaji,53
63,-3,39262,Alvaro Ortiz,53
65,-3,28420,Ryan Brehm,52
65,-3,22913,John Rollins,52
67,-3,30756,Andrea Pavan,51
68,-3,30852,Ryo Ishikawa,49
68,-3,27556,Ted Potter Jr.,49
70,-3,34656,Mikumu Horikawa,48
70,-3,26300,Matt Jones,48
72,-3,33597,Harry Higgs,47
72,19,30925,Dustin Johnson,47
72,-3,26476,Chez Reavie,47
72,-3,30110,Kyle Stanley,47
72,-3,33449,Zack Sucher,47
72,-3,36698,Andy Zhang,47
78,-4,23108,Matt Kuchar,46
78,-4,34256,Andrew Putnam,46
80,-3,32448,James Hahn,45
81,-3,23353,J.J. Henry,44
81,141,45486,Joaquin Niemann,44
81,-3,34610,Matthias Schwab,44
84,-10,35506,Mackenzie Hughes,43
84,-4,27974,Sung Kang,43
84,-4,33419,Cameron Tringale,43
87,-4,12510,Chad Campbell,41
87,-4,28089,Jason Day,41
87,-4,49766,Hank Lebioda,41
87,-4,50493,Justin Suh,41
91,-4,20766,Padraig Harrington,40
92,-4,32334,Charlie Beljan,39
92,-4,37454,Whee Kim,39
92,-4,25818,Scott Piercy,39
95,-4,30978,Kiradech Aphibarnrat,38
95,-4,31672,Daniel Nisbet,38
95,-4,56781,Isaiah Salinda,38
95,-4,32150,Michael Thompson,38
99,-2,24507,Jason Bohn,37
100,-2,21633,Steve Allan,36
100,-2,19803,Ryan Armour,36
