RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01014,Fulton Allem,33.43,234,7
1,0,01418,Bill Glasson,33.43,234,7
3,0,02239,Scott Verplank,34.30,789,23
4,0,06575,Dudley Hart,34.33,515,15
5,0,01203,Russ Cochran,34.43,482,14
6,0,10425,Jay Williamson,34.50,414,12
7,0,06332,Neal Lancaster,34.56,622,18
8,0,01226,Fred Couples,34.57,484,14
9,0,08793,Tiger Woods,34.58,657,19
10,0,02101,Joey Sindelar,34.60,346,10
11,0,06617,Brian Henninger,34.64,381,11
12,0,01388,Robert Gamez,34.67,208,6
12,0,01527,Scott Hoch,34.67,624,18
14,0,06078,Esteban Toledo,34.68,763,22
15,0,10565,Ian Leggatt,34.69,451,13
16,0,06621,Joe Durant,34.71,486,14
17,0,21961,Charles Howell III,34.74,660,19
18,0,01677,Tom Lehman,34.75,556,16
18,0,06613,Tommy Tolles,34.75,417,12
20,0,23614,Rich Beem,34.79,487,14
20,0,20593,Greg Chalmers,34.79,661,19
22,0,08931,Glen Day,34.80,522,15
23,0,19817,Michael Muehr,34.86,488,14
24,0,19846,Brian Gay,34.88,837,24
25,0,01307,Joel Edwards,34.89,663,19
25,0,10809,Jim Furyk,34.89,663,19
27,0,12760,Danny Ellis,34.90,349,10
28,0,22892,Jason Gore,34.91,384,11
29,0,01666,Bernhard Langer,34.93,489,14
29,0,08339,Spike McRoy,34.93,489,14
31,0,01938,David Peoples,34.94,594,17
32,0,01042,Paul Azinger,34.95,664,19
33,0,07763,Doug Dunakey,35.00,315,9
33,0,01378,David Frost,35.00,560,16
33,0,12645,Brent Geiberger,35.00,560,16
33,0,21806,Paul Gow,35.00,385,11
33,0,10963,Jimmy Green,35.00,455,13
33,0,10860,Justin Leonard,35.00,700,20
33,0,01766,Billy Mayfair,35.00,735,21
33,0,10912,Craig Perks,35.00,280,8
33,0,07749,Brett Quigley,35.00,420,12
33,0,06567,Vijay Singh,35.00,770,22
33,0,02170,Hal Sutton,35.00,770,22
44,0,20229,Stewart Cink,35.05,736,21
