RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
65,0,24781,Hunter Mahan,+.50,70.70,71.20
67,0,01320,Bob Estes,+.49,70.68,71.17
68,0,07457,Steve Flesch,+.48,70.79,71.27
68,0,06573,Brandt Jobe,+.48,71.20,71.68
68,0,01945,Kenny Perry,+.48,70.94,71.42
68,0,02104,Jeff Sluman,+.48,70.93,71.41
72,0,27770,Camilo Villegas,+.47,71.08,71.55
73,0,01142,Bart Bryant,+.46,71.24,71.70
74,0,21949,Joe Ogilvie,+.45,70.84,71.29
75,0,20105,Jeff Gove,+.44,70.74,71.18
75,0,21731,Freddie Jacobson,+.44,71.32,71.76
77,0,25804,Bubba Watson,+.43,70.66,71.09
78,0,21961,Charles Howell III,+.40,71.46,71.86
79,0,21805,Harrison Frazar,+.38,70.77,71.15
80,0,01024,Billy Andrade,+.37,71.09,71.46
80,0,23718,Nathan Green,+.37,70.96,71.33
80,0,01677,Tom Lehman,+.37,71.60,71.97
83,0,01928,Corey Pavin,+.35,70.91,71.26
83,0,22913,John Rollins,+.35,71.12,71.47
85,0,20382,Stephen Leaney,+.34,70.79,71.13
86,0,19824,Craig Barlow,+.32,71.22,71.54
86,0,10860,Justin Leonard,+.32,71.28,71.60
86,0,22293,Heath Slocum,+.32,71.04,71.36
89,0,01666,Bernhard Langer,+.31,71.13,71.44
90,0,21878,Mark Wilson,+.30,70.80,71.10
91,0,01219,John Cook,+.28,71.04,71.32
91,0,01707,Steve Lowery,+.28,71.22,71.50
91,0,21959,Ted Purdy,+.28,71.50,71.78
94,0,23320,Ryan Palmer,+.27,70.95,71.22
95,0,07867,Woody Austin,+.26,71.11,71.37
95,0,24361,Pat Perez,+.26,71.62,71.88
97,0,21753,Brian Davis,+.25,71.11,71.36
98,0,10733,Kent Jones,+.24,71.05,71.29
99,0,06034,Marco Dawson,+.23,71.01,71.24
99,0,26596,Ryan Moore,+.23,71.03,71.26
101,0,01313,Steve Elkington,+.21,70.86,71.07
102,0,01042,Paul Azinger,+.19,71.03,71.22
102,0,24140,Sean O'Hair,+.19,71.62,71.81
104,0,21646,David Branshaw,+.18,70.79,70.97
104,0,21470,Daisuke Maruyama,+.18,71.01,71.19
104,0,02246,Duffy Waldorf,+.18,71.03,71.21
107,0,01139,Olin Browne,+.16,71.35,71.51
108,0,06197,Michael Allen,+.15,71.06,71.21
108,0,01619,Skip Kendall,+.15,71.10,71.25
108,0,06350,Bob May,+.15,70.81,70.96
111,0,20378,Mathias Grönberg,+.13,71.07,71.20
111,0,24924,Bill Haas,+.13,70.96,71.09
113,0,27141,J.B. Holmes,+.10,71.44,71.54
113,0,28475,Jeff Overton,+.10,70.98,71.08
115,0,20574,Mathew Goggin,+.09,71.57,71.66
115,0,06575,Dudley Hart,+.09,71.07,71.16
117,0,22371,Aaron Baddeley,+.08,71.41,71.49
118,0,08385,Omar Uresti,+.06,70.81,70.87
119,0,12645,Brent Geiberger,+.05,70.96,71.01
120,0,23048,Eric Axley,+.03,71.03,71.06
121,0,22621,Ben Curtis,+.02,71.59,71.61
121,0,24912,Will MacKenzie,+.02,71.14,71.16
121,0,27120,Troy Matteson,+.02,71.21,71.23
121,0,02110,Jerry Smith,+.02,70.90,70.92
125,0,20634,Peter Lonard,-.01,71.79,71.78
125,0,02101,Joey Sindelar,-.01,71.60,71.59
127,0,20094,Jonathan Kaye,-.02,71.25,71.23
128,0,23614,Rich Beem,-.03,71.54,71.51
128,0,01724,Jeff Maggert,-.03,71.65,71.62
130,0,10505,Shane Bertsch,-.08,71.29,71.21
130,0,08835,Kris Cox,-.08,71.15,71.07
132,0,12782,Tim Herron,-.09,71.70,71.61
133,0,20472,Alex Cejka,-.10,70.97,70.87
134,0,01035,Tommy Armour III,-.12,71.48,71.36
134,0,01553,John Huston,-.12,71.33,71.21
136,0,20121,Todd Fischer,-.16,71.43,71.27
136,0,06643,Paul Goydos,-.16,71.24,71.08
136,0,08537,J.P. Hayes,-.16,71.24,71.08
139,0,24358,Robert Garrigus,-.17,71.53,71.36
139,0,20127,Chris Riley,-.17,71.07,70.90
139,0,08375,Paul Stankowski,-.17,71.47,71.30
142,0,23788,D.J. Trahan,-.18,71.48,71.30
142,0,02214,Kirk Triplett,-.18,71.55,71.37
144,0,22548,Patrick Sheehan,-.19,71.40,71.21
145,0,21407,Arjun Atwal,-.20,71.27,71.07
145,0,20631,David McKenzie,-.20,71.20,71.00
147,0,25240,D.A. Points,-.21,71.50,71.29
148,0,02106,Chris Smith,-.22,71.37,71.15
149,0,01388,Robert Gamez,-.23,71.51,71.28
149,0,01948,Tim Petrovic,-.23,71.68,71.45
151,0,08123,Jeff Brehaut,-.25,71.38,71.13
152,0,01161,Mark Calcavecchia,-.28,72.04,71.76
152,0,26360,Bubba Dickerson,-.28,71.36,71.08
154,0,24980,Scott Gutschewski,-.29,71.39,71.10
155,0,22946,Henrik Bjornstad,-.32,71.51,71.19
156,0,01599,Steve Jones,-.33,71.79,71.46
156,0,01823,Larry Mize,-.33,71.80,71.47
156,0,20812,Tjaart van der Walt,-.33,71.40,71.07
159,0,02223,Bob Tway,-.36,71.47,71.11
160,0,09011,David Duval,-.37,72.10,71.73
161,0,19881,Robert Damron,-.38,71.55,71.17
162,0,06012,Greg Kraft,-.39,71.60,71.21
163,0,12760,Danny Ellis,-.41,71.59,71.18
164,0,11123,Chris Couch,-.42,71.56,71.14
165,0,01329,Brad Faxon,-.43,72.23,71.80
166,0,01685,J.L. Lewis,-.45,72.00,71.55
167,0,23497,Tag Ridings,-.47,71.77,71.30
167,0,19913,Ron Whittaker,-.47,71.59,71.12
169,0,25632,Jimmy Walker,-.49,71.62,71.13
170,0,07223,Brian Bateman,-.50,71.57,71.07
171,0,12755,Vance Veazey,-.52,72.02,71.50
172,0,22892,Jason Gore,-.54,72.20,71.66
172,0,01577,Lee Janzen,-.54,71.95,71.41
174,0,12662,Thomas Levet,-.55,72.04,71.49
175,0,12823,Carlos Franco,-.57,71.87,71.30
176,0,21660,Jason Schultz,-.58,71.72,71.14
177,0,20099,Doug Barron,-.63,71.89,71.26
178,0,11011,Mike Sposa,-.67,71.82,71.15
179,0,01249,John Daly,-.69,72.82,72.13
180,0,01887,Mark O'Meara,-.72,72.38,71.66
181,0,01132,Mark Brooks,-.73,72.02,71.29
182,0,27943,Matt Hansen,-.74,71.77,71.03
183,0,28780,Nicholas Thompson,-.76,71.97,71.21
184,0,10565,Ian Leggatt,-.77,71.89,71.12
185,0,25842,Jon Mills,-.91,72.09,71.18
186,0,07013,Wes Short Jr.,-.95,72.28,71.33
187,0,20593,Greg Chalmers,-.98,72.24,71.26
188,0,23409,James Driscoll,-1.01,72.31,71.30
189,0,01761,Len Mattiace,-1.12,72.44,71.32
190,0,23307,Roger Tambellini,-1.17,72.38,71.21
191,0,23616,Ryan Hietala,-1.31,72.56,71.25
192,0,01473,Todd Hamilton,-1.44,73.21,71.77
193,0,23673,Michael Connell,-1.50,72.52,71.02
194,0,25936,Alex Aragon,-1.57,72.87,71.30
194,0,25935,John Engler Jr.,-1.57,72.79,71.22
196,0,20548,Hidemichi Tanaka,-2.08,73.27,71.19
