RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,01677,Tom Lehman,81.94,599,731
1,0,02104,Jeff Sluman,81.94,767,936
3,0,01553,John Huston,81.80,454,555
4,0,06595,Kevin Sutherland,81.59,709,869
5,0,06251,Chris DiMarco,81.11,743,916
6,0,02206,David Toms,80.86,752,930
7,0,21961,Charles Howell III,80.71,678,840
8,0,01042,Paul Azinger,80.39,611,760
9,0,01219,John Cook,80.36,757,942
10,0,12782,Tim Herron,80.22,669,834
11,0,01945,Kenny Perry,80.14,678,846
12,0,23353,J.J. Henry,80.07,663,828
13,0,01810,Phil Mickelson,79.87,599,750
14,0,01706,Davis Love III,79.84,511,640
15,0,02170,Hal Sutton,79.48,798,1004
16,0,02246,Duffy Waldorf,79.45,522,657
17,0,09011,David Duval,79.43,502,632
18,0,10809,Jim Furyk,79.08,722,913
19,0,02223,Bob Tway,79.02,821,1039
20,0,08633,Per-Ulrik Johansson,78.95,619,784
21,0,10885,Robert Allenby,78.92,790,1001
22,0,08793,Tiger Woods,78.85,522,662
23,0,20229,Stewart Cink,78.80,658,835
24,0,20498,Briny Baird,78.75,797,1012
25,0,01797,Rocco Mediate,78.73,533,677
26,0,01307,Joel Edwards,78.59,800,1018
27,0,06575,Dudley Hart,78.50,504,642
28,0,01666,Bernhard Langer,78.49,427,544
29,0,10585,Scott McCarron,78.41,708,903
30,0,01226,Fred Couples,78.36,467,596
31,0,01249,John Daly,78.35,532,679
31,0,23621,Rory Sabbatini,78.35,445,568
33,0,06809,Bob Burns,78.25,680,869
34,0,20574,Mathew Goggin,78.21,657,840
35,0,01475,Donnie Hammond,78.17,394,504
36,0,02106,Chris Smith,78.11,721,923
37,0,06034,Marco Dawson,78.04,398,510
37,0,10423,Mike Weir,78.04,597,765
39,0,01161,Mark Calcavecchia,78.02,543,696
39,0,01320,Bob Estes,78.02,614,787
41,0,20094,Jonathan Kaye,77.93,851,1092
42,0,11032,Frank Lickliter II,77.75,748,962
43,0,06621,Joe Durant,77.71,687,884
44,0,07749,Brett Quigley,77.55,425,548
44,0,06567,Vijay Singh,77.55,639,824
46,0,01766,Billy Mayfair,77.51,796,1027
47,0,01938,David Peoples,77.50,713,920
48,0,08545,Glen Hnatiuk,77.41,850,1098
49,0,02214,Kirk Triplett,77.40,678,876
50,0,06350,Bob May,77.37,571,738
51,0,06332,Neal Lancaster,77.30,780,1009
52,0,01887,Mark O'Meara,77.15,412,534
53,0,01203,Russ Cochran,77.07,558,724
54,0,06004,Stephen Ames,77.06,635,824
55,0,01707,Steve Lowery,77.04,728,945
56,0,02002,John Riegger,77.01,650,844
57,0,01381,Fred Funk,76.88,971,1263
58,0,08075,Jerry Kelly,76.87,731,951
58,0,06012,Greg Kraft,76.87,741,964
60,0,01093,Ronnie Black,76.83,315,410
61,0,02239,Scott Verplank,76.76,753,981
62,0,10860,Justin Leonard,76.72,735,958
63,0,07457,Steve Flesch,76.71,761,992
63,0,11011,Mike Sposa,76.71,695,906
65,0,01527,Scott Hoch,76.69,648,845
66,0,12652,Cameron Beckman,76.68,707,922
66,0,01374,Robin Freeman,76.68,717,935
68,0,06573,Brandt Jobe,76.61,691,902
69,0,01024,Billy Andrade,76.60,537,701
70,0,01577,Lee Janzen,76.56,673,879
70,0,02101,Joey Sindelar,76.56,454,593
72,0,01418,Bill Glasson,76.55,483,631
72,0,02294,Willie Wood,76.55,333,435
74,0,01724,Jeff Maggert,76.43,626,819
75,0,10425,Jay Williamson,76.38,663,868
76,0,01927,Dennis Paulson,76.33,474,621
77,0,10201,Matt Gogel,76.29,563,738
78,0,10912,Craig Perks,76.26,530,695
79,0,10962,Bradley Hughes,76.14,721,947
80,0,01157,Tom Byrum,76.12,682,896
81,0,20043,Edward Fryatt,75.98,623,820
81,0,06090,Jim McGovern,75.98,427,562
83,0,01457,Jay Haas,75.95,540,711
83,0,08375,Paul Stankowski,75.95,619,815
85,0,20436,Garrett Willis,75.94,628,827
86,0,06613,Tommy Tolles,75.90,589,776
87,0,10457,Frank Nobilo,75.89,680,896
88,0,01487,Jeff Hart,75.88,670,883
89,0,12705,Cliff Kresge,75.87,569,750
90,0,01968,Nick Price,75.85,534,704
91,0,20098,Stuart Appleby,75.82,674,889
92,0,01723,Andrew Magee,75.81,611,806
93,0,02245,Grant Waite,75.80,548,723
94,0,24357,K.J. Choi,75.79,620,818
95,0,19972,José Coceres,75.77,441,582
95,0,01619,Skip Kendall,75.77,838,1106
97,0,19824,Craig Barlow,75.75,506,668
97,0,19817,Michael Muehr,75.75,603,796
99,0,01926,Steve Pate,75.71,586,774
100,0,06515,Shaun Micheel,75.60,694,918
101,0,01361,Dan Forsman,75.52,583,772
101,0,12714,Chris Tidland,75.52,512,678
103,0,02218,Ted Tryba,75.45,753,998
104,0,02279,Mark Wiebe,75.44,430,570
105,0,08537,J.P. Hayes,75.43,528,700
106,0,06036,Scott Dunlap,75.41,592,785
107,0,01139,Olin Browne,75.22,765,1017
108,0,22122,Andrew McLardy,75.17,542,721
109,0,01920,Craig Parry,75.08,491,654
110,0,01943,Chris Perry,75.07,560,746
111,0,01685,J.L. Lewis,75.05,731,974
112,0,02257,Brian Watts,75.00,396,528
113,0,06527,Steve Stricker,74.95,344,459
114,0,12388,Michael Clark II,74.94,607,810
114,0,21805,Harrison Frazar,74.94,583,778
116,0,08931,Glen Day,74.91,636,849
117,0,07867,Woody Austin,74.84,681,910
118,0,10733,Kent Jones,74.73,544,728
119,0,12645,Brent Geiberger,74.58,581,779
120,0,07003,David Berganio Jr.,74.55,539,723
121,0,21806,Paul Gow,74.50,523,702
122,0,21209,Sergio Garcia,74.48,426,572
122,0,01941,Tom Pernice Jr.,74.48,677,909
124,0,12823,Carlos Franco,74.47,557,748
125,0,12680,Shigeki Maruyama,74.46,624,838
126,0,10649,Tom Scherrer,74.40,433,582
127,0,01599,Steve Jones,74.39,485,652
127,0,20566,Kaname Yokoo,74.39,584,785
129,0,06373,José María Olazábal,74.31,298,401
130,0,02010,Loren Roberts,74.18,589,794
131,0,01063,Ben Bates,74.17,382,515
132,0,23125,Brad Elder,74.13,765,1032
133,0,01771,Blaine McCallister,74.12,613,827
134,0,10565,Ian Leggatt,74.10,598,807
135,0,12660,Jesper Parnevik,74.09,612,826
136,0,20095,Carl Paulson,74.04,693,936
137,0,23614,Rich Beem,73.93,638,863
138,0,08057,Brian Wilson,73.88,594,804
139,0,01329,Brad Faxon,73.84,556,753
139,0,19846,Brian Gay,73.84,858,1162
141,0,01098,Jay Don Blake,73.83,711,963
142,0,23034,Brent Schwarzrock,73.81,479,649
143,0,01378,David Frost,73.79,577,782
144,0,20127,Chris Riley,73.77,734,995
145,0,02110,Jerry Smith,73.75,666,903
146,0,20593,Greg Chalmers,73.72,634,860
147,0,20099,Doug Barron,73.70,412,559
148,0,01823,Larry Mize,73.68,546,741
149,0,06617,Brian Henninger,73.65,559,759
150,0,01175,Jim Carter,73.58,763,1037
151,0,19881,Robert Damron,73.51,680,925
152,0,20433,Mark Hensby,73.49,510,694
153,0,21007,Gabriel Hjertstedt,73.47,529,720
154,0,06522,Ernie Els,73.39,375,511
155,0,08339,Spike McRoy,73.33,635,866
156,0,12760,Danny Ellis,73.32,503,686
157,0,02099,Scott Simpson,73.31,511,697
158,0,06514,Kevin Johnson,73.27,592,808
159,0,01761,Len Mattiace,73.21,664,907
160,0,07101,Dave Stockton Jr.,73.17,390,533
161,0,24604,Hunter Haas,73.13,449,614
162,0,06643,Paul Goydos,73.05,618,846
163,0,06078,Esteban Toledo,73.03,842,1153
164,0,08553,Lee Porter,72.76,657,903
165,0,25083,Jeremy Anderson,72.56,460,634
166,0,12753,David Morland IV,72.55,584,805
167,0,10963,Jimmy Green,72.53,602,830
168,0,01035,Tommy Armour III,72.41,635,877
169,0,08123,Jeff Brehaut,72.40,543,750
170,0,01388,Robert Gamez,72.38,422,583
171,0,01185,Brandel Chamblee,72.35,518,716
172,0,01200,Keith Clearwater,72.26,396,548
173,0,21633,Steve Allan,72.10,535,742
174,0,22892,Jason Gore,72.08,524,727
174,0,08881,Tripp Isenhour,72.08,617,856
176,0,08063,Kelly Grunewald,72.03,412,572
177,0,08535,Gary Nicklaus,72.00,607,843
178,0,01014,Fulton Allem,71.91,407,566
179,0,07547,Craig Kanada,71.77,478,666
180,0,22046,Geoff Ogilvy,71.66,392,547
181,0,07763,Doug Dunakey,71.58,529,739
182,0,06315,Pete Jordan,71.50,760,1063
183,0,06431,Jean Van de Velde,71.23,312,438
184,0,01603,Jeff Julian,71.03,304,428
185,0,01132,Mark Brooks,70.85,632,892
186,0,21949,Joe Ogilvie,70.55,678,961
187,0,01313,Steve Elkington,70.33,403,573
187,0,08993,Franklin Langham,70.33,384,546
189,0,22051,Ben Ferguson,70.21,462,658
190,0,06140,Sean Murphy,69.81,451,646
191,0,21584,Richie Coughlan,69.38,460,663
192,0,10213,Dicky Pride,69.26,534,771
193,0,01928,Corey Pavin,69.03,477,691
194,0,06591,Rocky Walcher,64.72,343,530
