RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01633,Tom Kite,$6258893
2,0,02256,Tom Watson,$5374232
3,0,02159,Curtis Strange,$5292892
4,0,01869,Jack Nicklaus,$5170465
5,0,02242,Lanny Wadkins,$4614381
6,0,02146,Payne Stewart,$4582988
7,0,01235,Ben Crenshaw,$4466267
8,0,01876,Greg Norman,$4251270
9,0,01559,Hale Irwin,$4066080
10,0,01355,Raymond Floyd,$3880665
11,0,01042,Paul Azinger,$3687384
12,0,02213,Lee Trevino,$3474916
13,0,01690,Bruce Lietzke,$3442624
14,0,01072,Chip Beck,$3433018
15,0,01725,John Mahaffey,$3403191
16,0,01682,Wayne Levi,$3377498
17,0,01226,Fred Couples,$3330978
18,0,01887,Mark O'Meara,$3325207
19,0,01837,Gil Morgan,$3309995
20,0,02133,Craig Stadler,$3262895
21,0,01161,Mark Calcavecchia,$3158742
22,0,01068,Andy Bean,$2972566
23,0,02170,Hal Sutton,$2931903
24,0,01864,Larry Nelson,$2896075
25,0,01527,Scott Hoch,$2860118
26,0,02321,Fuzzy Zoeller,$2842944
27,0,02100,Tim Simpson,$2828594
28,0,01569,Peter Jacobsen,$2669174
29,0,01996,Mike Reid,$2595390
30,0,01823,Larry Mize,$2588532
31,0,01457,Jay Haas,$2576308
32,0,01783,Mark McCumber,$2541795
33,0,01815,Johnny Miller,$2514248
34,0,01378,David Frost,$2508968
35,0,01443,Hubert Green,$2504190
36,0,02099,Scott Simpson,$2479886
37,0,01846,Jodie Mudd,$2409986
38,0,02223,Bob Tway,$2395333
39,0,01958,Dan Pohl,$2328363
40,0,01935,Calvin Peete,$2297385
41,0,01928,Corey Pavin,$2293688
42,0,02101,Joey Sindelar,$2292585
43,0,02268,Tom Weiskopf,$2226391
44,0,02118,J.C. Snead,$2219171
45,0,01960,Don Pooley,$2181005
46,0,01444,Ken Green,$2165887
47,0,01975,Tom Purtzer,$1917949
48,0,01968,Nick Price,$1897773
49,0,01910,Arnold Palmer,$1894960
50,0,01033,George Archer,$1878541
51,0,01436,David Graham,$1862546
52,0,01926,Steve Pate,$1824718
53,0,01955,Gary Player,$1811250
54,0,02241,Bobby Wadkins,$1797289
55,0,01219,John Cook,$1790341
56,0,02190,Doug Tewell,$1771516
57,0,01414,Bob Gilder,$1771302
58,0,01150,George Burns,$1753794
59,0,01736,Roger Maltbie,$1731572
60,0,02267,D.A. Weibring,$1728591
61,0,01177,Billy Casper,$1691583
62,0,01851,Bob Murphy,$1642861
63,0,01057,Miller Barber,$1602408
64,0,01641,Gary Koch,$1601826
65,0,01599,Steve Jones,$1590978
66,0,02195,Leonard Thompson,$1589723
67,0,01695,Gene Littler,$1578625
68,0,01284,Mike Donald,$1557127
69,0,01205,Jim Colbert,$1553135
70,0,01717,Sandy Lyle,$1540549
71,0,01925,Jerry Pate,$1533139
72,0,02201,Jim Thorpe,$1530466
73,0,02104,Jeff Sluman,$1525724
74,0,01998,Jack Renner,$1518042
75,0,01418,Bill Glasson,$1498463
76,0,01475,Donnie Hammond,$1490957
77,0,02049,Gene Sauers,$1487634
78,0,02279,Mark Wiebe,$1485852
79,0,02225,Howard Twitty,$1485769
80,0,01715,Mark Lye,$1472873
81,0,01499,Mark Hayes,$1451200
82,0,01522,Lon Hinkle,$1445669
83,0,01306,David Edwards,$1396722
84,0,01060,Dave Barr,$1394708
85,0,02016,Bill Rogers,$1384710
86,0,01706,Davis Love III,$1382623
87,0,01233,Bruce Crampton,$1376193
88,0,01438,Lou Graham,$1376107
89,0,01303,Bob Eastwood,$1371354
90,0,01346,Ed Fiori,$1360689
91,0,01495,Morris Hatalsky,$1339181
92,0,01435,Wayne Grady,$1331551
93,0,02167,Mike Sullivan,$1321252
94,0,01549,Mike Hulbert,$1320804
95,0,01878,Andy North,$1305335
96,0,01361,Dan Forsman,$1297291
97,0,02152,Dave Stockton,$1275453
98,0,01401,Al Geiberger,$1265187
99,0,01648,Billy Kratzert,$1231862
100,0,01215,Charles Coody,$1208189
101,0,01305,Danny Edwards,$1187361
102,0,02010,Loren Roberts,$1179373
103,0,01310,Dave Eichelberger,$1172714
104,0,02023,Clarence Rose,$1167765
105,0,01468,Gary Hallberg,$1146133
106,0,01576,Don January,$1140925
107,0,01519,Dave Hill,$1130429
108,0,01771,Blaine McCallister,$1123447
109,0,02255,Denis Watson,$1120671
110,0,01639,Kenny Knox,$1119673
111,0,01390,Buddy Gardner,$1117281
112,0,01412,Gibby Gilbert,$1055472
113,0,02033,Dave Rummells,$1044265
114,0,01093,Ronnie Black,$1038684
115,0,02015,Chi Chi Rodriguez,$1037105
116,0,01312,Lee Elder,$1021449
117,0,01069,Frank Beard,$1018442
118,0,01884,Mac O'Grady,$1013025
