RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
146,0,06575,Dudley Hart,-.35,72.07,71.72
147,0,01890,Brett Ogle,-.36,71.93,71.57
148,0,01408,Kelly Gibson,-.38,72.01,71.63
149,0,06058,John Flannery,-.41,71.88,71.47
150,0,01139,Olin Browne,-.42,72.09,71.67
150,0,02206,David Toms,-.42,71.93,71.51
152,0,07569,Mark Carnevale,-.43,72.17,71.74
153,0,01725,John Mahaffey,-.51,72.31,71.80
154,0,02230,Stan Utley,-.52,72.21,71.69
155,0,01307,Joel Edwards,-.53,72.20,71.67
156,0,01330,David Feherty,-.54,71.79,71.25
156,0,01748,Doug Martin,-.54,72.43,71.89
158,0,02007,Larry Rinker,-.55,72.20,71.65
159,0,06350,Bob May,-.63,72.33,71.70
160,0,06088,Steve Gotsche,-.68,72.25,71.57
161,0,01864,Larry Nelson,-.69,72.67,71.98
162,0,01557,John Inman,-.72,72.17,71.45
163,0,12661,Todd Barranger,-.73,72.40,71.67
164,0,01006,John Adams,-.77,72.47,71.70
164,0,02245,Grant Waite,-.77,72.46,71.69
166,0,01648,Billy Kratzert,-.84,72.71,71.87
167,0,06062,Charles Raulerson,-.89,72.63,71.74
167,0,02090,Tom Sieckmann,-.89,72.38,71.49
169,0,02067,Ted Schulz,-.91,72.65,71.74
170,0,01392,Tom Garner,-.92,72.80,71.88
170,0,01629,Eddie Kirby,-.92,72.40,71.48
172,0,06016,Brad Lardon,-1.00,72.60,71.60
172,0,02242,Lanny Wadkins,-1.00,72.66,71.66
174,0,06591,Rocky Walcher,-1.01,72.61,71.60
175,0,10213,Dicky Pride,-1.04,72.43,71.39
176,0,01096,Phil Blackmar,-1.09,72.69,71.60
177,0,07781,Ty Armstrong,-1.48,73.12,71.64
178,0,02224,Greg Twiggs,-2.13,73.78,71.65
179,0,01133,Billy Ray Brown,-2.85,74.70,71.85
