RANK,MOVEMENT,PLAYER_ID,PLAYER,%
64,0,02245,Grant Waite,20.63
65,0,10569,Mike Brisky,20.62
66,0,06581,David Sutherland,20.56
67,0,01161,Mark Calcavecchia,20.44
68,0,02131,Mike Springer,20.42
69,0,01139,Olin Browne,20.31
70,0,02246,Duffy Waldorf,20.30
71,0,01685,J.L. Lewis,20.22
72,0,21209,Sergio Garcia,20.13
73,0,12645,Brent Geiberger,20.11
74,0,01388,Robert Gamez,20.09
74,0,10963,Jimmy Green,20.09
76,0,01381,Fred Funk,20.07
77,0,08931,Glen Day,20.00
77,0,06527,Steve Stricker,20.00
79,0,01938,David Peoples,19.92
80,0,21805,Harrison Frazar,19.90
81,0,06090,Jim McGovern,19.87
82,0,01326,Nick Faldo,19.86
83,0,01093,Ronnie Black,19.82
83,0,01553,John Huston,19.82
85,0,10885,Robert Allenby,19.74
86,0,01361,Dan Forsman,19.72
87,0,08075,Jerry Kelly,19.71
88,0,08993,Franklin Langham,19.66
89,0,01374,Robin Freeman,19.64
90,0,01307,Joel Edwards,19.63
91,0,23614,Rich Beem,19.62
92,0,01040,Emlyn Aubrey,19.58
93,0,21593,Keith Nolan,19.53
94,0,07101,Dave Stockton Jr.,19.51
95,0,07867,Woody Austin,19.45
96,0,20229,Stewart Cink,19.34
97,0,12652,Cameron Beckman,19.30
98,0,01766,Billy Mayfair,19.23
98,0,10457,Frank Nobilo,19.23
100,0,01157,Tom Byrum,19.21
101,0,01142,Bart Bryant,19.11
102,0,01249,John Daly,19.07
103,0,23125,Brad Elder,19.00
104,0,01761,Len Mattiace,18.99
105,0,12388,Michael Clark II,18.83
106,0,19846,Brian Gay,18.73
107,0,01042,Paul Azinger,18.71
108,0,02133,Craig Stadler,18.66
109,0,07749,Brett Quigley,18.54
110,0,11011,Mike Sposa,18.50
111,0,01376,Bob Friend,18.49
112,0,01619,Skip Kendall,18.48
113,0,20445,Casey Martin,18.47
114,0,01797,Rocco Mediate,18.46
115,0,01968,Nick Price,18.42
115,0,06613,Tommy Tolles,18.42
117,0,01926,Steve Pate,18.41
118,0,01116,Michael Bradley,18.37
119,0,02110,Jerry Smith,18.30
120,0,06062,Charles Raulerson,18.24
121,0,01823,Larry Mize,18.23
122,0,10912,Craig Perks,18.22
123,0,06140,Sean Murphy,18.15
124,0,20043,Edward Fryatt,18.08
125,0,01072,Chip Beck,18.01
126,0,01331,Rick Fehr,17.99
127,0,02279,Mark Wiebe,17.97
128,0,01920,Craig Parry,17.93
129,0,10117,Bob Heintz,17.88
130,0,06014,Eric Booker,17.86
131,0,20099,Doug Barron,17.83
132,0,21007,Gabriel Hjertstedt,17.79
133,0,01724,Jeff Maggert,17.78
134,0,08537,J.P. Hayes,17.77
135,0,06643,Paul Goydos,17.72
136,0,12823,Carlos Franco,17.69
137,0,01175,Jim Carter,17.65
137,0,02239,Scott Verplank,17.65
139,0,02257,Brian Watts,17.48
140,0,01533,P.H. Horgan III,17.44
141,0,01457,Jay Haas,17.39
141,0,01599,Steve Jones,17.39
143,0,01024,Billy Andrade,17.34
144,0,02010,Loren Roberts,17.31
145,0,22064,Craig Spence,17.28
146,0,22913,John Rollins,17.21
147,0,01723,Andrew Magee,17.19
147,0,06595,Kevin Sutherland,17.19
149,0,02223,Bob Tway,17.17
150,0,01191,Barry Cheesman,17.14
150,0,10585,Scott McCarron,17.14
152,0,07363,Craig Bowden,17.09
153,0,10649,Tom Scherrer,16.99
154,0,08045,Perry Moss,16.98
155,0,10213,Dicky Pride,16.94
156,0,01014,Fulton Allem,16.91
157,0,01098,Jay Don Blake,16.87
157,0,06431,Jean Van de Velde,16.87
159,0,01063,Ben Bates,16.83
160,0,01569,Peter Jacobsen,16.77
161,0,01261,Jay Delsing,16.73
162,0,07763,Doug Dunakey,16.60
163,0,10809,Jim Furyk,16.59
164,0,08385,Omar Uresti,16.42
165,0,08243,Aaron Bengoechea,16.41
165,0,24356,Jason Buha,16.41
165,0,01941,Tom Pernice Jr.,16.41
168,0,11653,Paul Curry,16.39
169,0,06573,Brandt Jobe,16.36
170,0,08545,Glen Hnatiuk,16.22
171,0,12449,Ryan Howison,16.13
172,0,01408,Kelly Gibson,15.98
173,0,06078,Esteban Toledo,15.95
174,0,06044,Scott Gump,15.89
175,0,02218,Ted Tryba,15.88
176,0,01035,Tommy Armour III,15.79
177,0,01378,David Frost,15.76
178,0,19822,Bobby Cochran,15.69
179,0,23656,Jason Caron,15.64
180,0,01282,Trevor Dodds,15.42
181,0,01323,Brad Fabel,15.41
182,0,01549,Mike Hulbert,15.30
183,0,19881,Robert Damron,15.27
184,0,10201,Matt Gogel,15.26
185,0,10962,Bradley Hughes,15.24
186,0,01928,Corey Pavin,15.13
187,0,01320,Bob Estes,15.09
188,0,01132,Mark Brooks,14.94
189,0,01219,John Cook,14.93
190,0,01927,Dennis Paulson,14.83
191,0,08547,John Maginnes,14.74
192,0,20029,Notah Begay III,13.82
193,0,06012,Greg Kraft,13.47
194,0,01489,Steve Hart,12.90
195,0,01510,Nolan Henke,12.68
