RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
98,0,20574,Mathew Goggin,3.48,310,89
101,0,12680,Shigeki Maruyama,3.46,294,85
102,0,12388,Michael Clark II,3.44,275,80
102,0,06062,Charles Raulerson,3.44,337,98
104,0,24356,Jason Buha,3.43,281,82
104,0,01677,Tom Lehman,3.43,237,69
106,0,01823,Larry Mize,3.42,236,69
107,0,01139,Olin Browne,3.41,338,99
108,0,24357,K.J. Choi,3.40,303,89
108,0,07763,Doug Dunakey,3.40,272,80
108,0,01361,Dan Forsman,3.40,299,88
108,0,12753,David Morland IV,3.40,292,86
112,0,01920,Craig Parry,3.39,234,69
112,0,02101,Joey Sindelar,3.39,285,84
114,0,20043,Edward Fryatt,3.38,328,97
114,0,10457,Frank Nobilo,3.38,321,95
116,0,01175,Jim Carter,3.37,317,94
116,0,06315,Pete Jordan,3.37,344,102
118,0,06012,Greg Kraft,3.36,356,106
118,0,01797,Rocco Mediate,3.36,255,76
120,0,20445,Casey Martin,3.35,295,88
121,0,01132,Mark Brooks,3.34,294,88
121,0,08545,Glen Hnatiuk,3.34,301,90
123,0,01723,Andrew Magee,3.33,243,73
124,0,01320,Bob Estes,3.32,209,63
125,0,01313,Steve Elkington,3.31,192,58
125,0,01331,Rick Fehr,3.31,235,71
127,0,01374,Robin Freeman,3.30,323,98
127,0,10201,Matt Gogel,3.30,277,84
127,0,01599,Steve Jones,3.30,234,71
127,0,07101,Dave Stockton Jr.,3.30,287,87
127,0,07753,Kevin Wentworth,3.30,264,80
132,0,02279,Mark Wiebe,3.29,303,92
133,0,01323,Brad Fabel,3.28,289,88
133,0,10962,Bradley Hughes,3.28,295,90
135,0,01093,Ronnie Black,3.27,258,79
135,0,10963,Jimmy Green,3.27,271,83
135,0,01766,Billy Mayfair,3.27,288,88
135,0,01887,Mark O'Meara,3.27,180,55
135,0,07749,Brett Quigley,3.27,206,63
140,0,01282,Trevor Dodds,3.26,274,84
140,0,01927,Dennis Paulson,3.26,264,81
142,0,01569,Peter Jacobsen,3.25,211,65
142,0,08045,Perry Moss,3.25,172,53
142,0,01975,Tom Purtzer,3.25,182,56
145,0,06140,Sean Murphy,3.24,324,100
146,0,06332,Neal Lancaster,3.23,307,95
147,0,10912,Craig Perks,3.21,263,82
148,0,01219,John Cook,3.20,282,88
148,0,01408,Kelly Gibson,3.20,262,82
148,0,02257,Brian Watts,3.20,282,88
151,0,20029,Notah Begay III,3.19,249,78
151,0,01116,Michael Bradley,3.19,233,73
151,0,10117,Bob Heintz,3.19,271,85
154,0,01072,Chip Beck,3.18,156,49
154,0,01457,Jay Haas,3.18,245,77
154,0,01926,Steve Pate,3.18,293,92
157,0,01035,Tommy Armour III,3.17,282,89
157,0,01063,Ben Bates,3.17,330,104
157,0,20105,Jeff Gove,3.17,260,82
157,0,08385,Omar Uresti,3.17,298,94
161,0,08535,Gary Nicklaus,3.16,259,82
161,0,11011,Mike Sposa,3.16,231,73
163,0,01996,Mike Reid,3.15,227,72
164,0,01376,Bob Friend,3.14,289,92
165,0,22064,Craig Spence,3.13,266,85
165,0,06078,Esteban Toledo,3.13,347,111
167,0,02218,Ted Tryba,3.12,346,111
168,0,01928,Corey Pavin,3.11,230,74
168,0,22913,John Rollins,3.11,224,72
168,0,02110,Jerry Smith,3.11,314,101
168,0,06527,Steve Stricker,3.11,190,61
172,0,01761,Len Mattiace,3.10,332,107
173,0,01905,Joe Ozaki,3.09,164,53
173,0,10213,Dicky Pride,3.09,290,94
175,0,10569,Mike Brisky,3.08,265,86
175,0,19822,Bobby Cochran,3.08,234,76
177,0,08547,John Maginnes,3.06,303,99
178,0,01261,Jay Delsing,3.05,284,93
179,0,01326,Nick Faldo,3.04,149,49
180,0,01378,David Frost,3.02,190,63
181,0,01040,Emlyn Aubrey,3.00,192,64
181,0,08243,Aaron Bengoechea,3.00,219,73
181,0,06014,Eric Booker,3.00,255,85
184,0,01014,Fulton Allem,2.97,223,75
185,0,01142,Bart Bryant,2.95,215,73
185,0,01533,P.H. Horgan III,2.95,192,65
187,0,11653,Paul Curry,2.89,185,64
188,0,12449,Ryan Howison,2.88,233,81
189,0,23656,Jason Caron,2.80,210,75
190,0,21593,Keith Nolan,2.77,158,57
191,0,07363,Craig Bowden,2.76,149,54
191,0,01549,Mike Hulbert,2.76,221,80
193,0,06044,Scott Gump,2.72,286,105
194,0,01510,Nolan Henke,2.71,214,79
195,0,01489,Steve Hart,2.63,184,70
