RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,07547,Craig Kanada,12' 8",2080.917,164
2,0,01928,Corey Pavin,12' 5",2155.500,174
3,0,01707,Steve Lowery,12' 2",2203.500,181
4,0,01024,Billy Andrade,12' 1",1852.917,153
5,0,08537,J.P. Hayes,12' 0",1956.583,163
5,0,10585,Scott McCarron,12' 0",2045.000,171
7,0,12510,Chad Campbell,11' 11",3468.583,291
7,0,26420,Richard Johnson,11' 11",1488.167,125
9,0,27561,Nick Flanagan,11' 10",2685.667,227
9,0,12823,Carlos Franco,11' 10",2215.583,187
9,0,01473,Todd Hamilton,11' 10",2532.333,214
9,0,20433,Mark Hensby,11' 10",2387.917,202
9,0,22806,Doug LaBelle II,11' 10",1716.333,145
14,0,01139,Olin Browne,11' 9",1969.417,168
14,0,24357,K.J. Choi,11' 9",2263.833,192
14,0,23541,Ben Crane,11' 9",2963.167,252
14,0,24781,Hunter Mahan,11' 9",2822.333,241
18,0,23108,Matt Kuchar,11' 8",2329.000,199
19,0,07457,Steve Flesch,11' 7",2891.667,250
19,0,20157,Retief Goosen,11' 7",1272.500,110
19,0,12660,Jesper Parnevik,11' 7",2656.250,230
19,0,01948,Tim Petrovic,11' 7",2793.750,241
19,0,19913,Ron Whittaker,11' 7",1319.667,114
24,0,26300,Matt Jones,11' 6",2606.583,227
24,0,28158,Steve Marino,11' 6",3904.500,339
26,0,01313,Steve Elkington,11' 5",2709.750,237
26,0,21461,Kenneth Ferrie,11' 5",1939.667,170
26,0,20105,Jeff Gove,11' 5",1361.333,119
26,0,06012,Greg Kraft,11' 5",1721.667,151
26,0,20382,Stephen Leaney,11' 5",1303.083,114
26,0,25190,Jeff Quinney,11' 5",2656.000,232
26,0,23621,Rory Sabbatini,11' 5",2428.500,212
26,0,25632,Jimmy Walker,11' 5",2024.583,177
34,0,20229,Stewart Cink,11' 4",2477.333,219
34,0,08931,Glen Day,11' 4",1850.000,163
34,0,23125,Brad Elder,11' 4",1711.167,151
34,0,21350,Ryuji Imada,11' 4",2329.833,205
34,0,26476,Chez Reavie,11' 4",3065.833,271
34,0,06527,Steve Stricker,11' 4",2003.500,177
34,0,02223,Bob Tway,11' 4",2363.000,208
34,0,21878,Mark Wilson,11' 4",3886.250,343
42,0,06621,Joe Durant,11' 3",2553.500,227
42,0,24361,Pat Perez,11' 3",3003.250,266
42,0,26951,Johnson Wagner,11' 3",2274.167,202
45,0,07867,Woody Austin,11' 2",3284.000,294
45,0,20378,Mathias Grönberg,11' 2",2595.917,232
47,0,19803,Ryan Armour,11' 1",2519.000,227
47,0,23409,James Driscoll,11' 1",2473.583,224
47,0,24358,Robert Garrigus,11' 1",2987.917,270
47,0,25396,Kevin Na,11' 1",3152.833,285
47,0,22548,Patrick Sheehan,11' 1",3487.333,315
47,0,06595,Kevin Sutherland,11' 1",3090.333,278
47,0,22582,Kyle Thompson,11' 1",1619.667,146
47,0,20160,Charlie Wi,11' 1",2936.167,265
55,0,26500,Alejandro Cañizares,11' 0",1282.583,117
55,0,20850,Daniel Chopra,11' 0",2400.750,218
55,0,06573,Brandt Jobe,11' 0",1402.000,127
55,0,24449,Parker McLachlin,11' 0",2691.333,244
59,0,20498,Briny Baird,10' 11",3038.833,279
59,0,06251,Chris DiMarco,10' 11",2418.250,222
59,0,25562,Andres Romero,10' 11",1475.167,135
59,0,12309,Bob Sowards,10' 11",1514.083,139
59,0,27963,Chris Stroud,10' 11",2046.083,188
59,0,26668,Marc Turnesa,10' 11",2677.000,245
65,0,01142,Bart Bryant,10' 10",2041.750,189
65,0,20104,Ken Duke,10' 10",3705.333,343
65,0,26631,Cody Freeman,10' 10",1556.833,144
65,0,25900,Lucas Glover,10' 10",2675.917,247
65,0,24924,Bill Haas,10' 10",3104.500,287
65,0,06575,Dudley Hart,10' 10",2412.167,222
65,0,20634,Peter Lonard,10' 10",2617.000,241
65,0,28475,Jeff Overton,10' 10",3012.167,278
65,0,23623,Bo Van Pelt,10' 10",2953.667,273
65,0,12602,Dean Wilson,10' 10",3209.667,296
75,0,23048,Eric Axley,10' 9",3161.750,295
75,0,23353,J.J. Henry,10' 9",2870.333,266
75,0,12782,Tim Herron,10' 9",2740.250,255
75,0,10860,Justin Leonard,10' 9",2796.667,261
75,0,27060,John Mallinger,10' 9",2809.750,262
75,0,27120,Troy Matteson,10' 9",2782.167,258
75,0,01766,Billy Mayfair,10' 9",2892.250,269
75,0,20443,Jin Park,10' 9",1996.000,186
75,0,20645,John Senden,10' 9",2446.583,228
75,0,10425,Jay Williamson,10' 9",2351.583,218
85,0,10505,Shane Bertsch,10' 8",3017.583,284
85,0,12826,Paul Claxton,10' 8",1506.917,141
85,0,01320,Bob Estes,10' 8",2766.167,259
85,0,06643,Paul Goydos,10' 8",2136.583,201
85,0,23718,Nathan Green,10' 8",2986.500,281
85,0,12705,Cliff Kresge,10' 8",2119.667,199
85,0,01706,Davis Love III,10' 8",2202.083,206
85,0,22348,Nick O'Hern,10' 8",2513.167,235
85,0,25345,Carl Pettersson,10' 8",3269.833,306
94,0,25720,Chad Collins,10' 7",2038.000,193
94,0,23157,Richard Johnson,10' 7",1982.333,188
94,0,27770,Camilo Villegas,10' 7",2270.417,215
94,0,25349,Tim Wilkinson,10' 7",2489.750,236
98,0,21633,Steve Allan,10' 6",1536.250,146
98,0,08075,Jerry Kelly,10' 6",2159.000,206
98,0,01677,Tom Lehman,10' 6",1090.500,104
98,0,01724,Jeff Maggert,10' 6",2469.500,235
98,0,06090,Jim McGovern,10' 6",1816.833,173
98,0,20663,Brenden Pappas,10' 6",1867.583,178
98,0,01945,Kenny Perry,10' 6",2976.667,284
98,0,02002,John Riegger,10' 6",2026.750,193
98,0,28780,Nicholas Thompson,10' 6",2976.167,283
107,0,06197,Michael Allen,10' 5",2540.000,244
107,0,10885,Robert Allenby,10' 5",2925.083,280
107,0,30750,Tommy Gainey,10' 5",1477.250,142
107,0,22892,Jason Gore,10' 5",2802.250,270
107,0,01577,Lee Janzen,10' 5",2268.167,217
107,0,10733,Kent Jones,10' 5",1859.667,178
107,0,01797,Rocco Mediate,10' 5",1931.667,186
107,0,25842,Jon Mills,10' 5",2257.083,216
107,0,08845,Scott Sterling,10' 5",2004.167,192
116,0,25364,Paul Casey,10' 4",1135.917,110
116,0,10809,Jim Furyk,10' 4",2376.000,230
116,0,11032,Frank Lickliter II,10' 4",3204.333,310
116,0,26596,Ryan Moore,10' 4",1959.083,190
116,0,20127,Chris Riley,10' 4",1145.000,111
116,0,24502,Adam Scott,10' 4",1212.417,117
116,0,26289,Boo Weekley,10' 4",1920.333,186
123,0,06004,Stephen Ames,10' 3",2129.667,207
123,0,23614,Rich Beem,10' 3",2577.750,252
123,0,24925,Jonathan Byrd,10' 3",2490.500,242
123,0,21753,Brian Davis,10' 3",3329.917,324
123,0,06034,Marco Dawson,10' 3",1627.833,159
123,0,01388,Robert Gamez,10' 3",2106.333,205
123,0,01553,John Huston,10' 3",1653.917,162
123,0,21731,Freddie Jacobson,10' 3",2058.750,201
123,0,22046,Geoff Ogilvy,10' 3",1457.333,142
123,0,07749,Brett Quigley,10' 3",2007.333,196
123,0,22293,Heath Slocum,10' 3",2499.083,244
134,0,12652,Cameron Beckman,10' 2",2394.167,235
134,0,20472,Alex Cejka,10' 2",1708.167,168
134,0,20623,Gavin Coles,10' 2",1338.917,132
134,0,21961,Charles Howell III,10' 2",2632.500,259
134,0,27936,Martin Laird,10' 2",2780.000,274
134,0,26695,Michael Letzig,10' 2",2374.500,234
134,0,01941,Tom Pernice Jr.,10' 2",3158.000,311
134,0,21959,Ted Purdy,10' 2",1435.583,141
134,0,27214,Kevin Streelman,10' 2",3016.250,296
143,0,01035,Tommy Armour III,10' 1",2061.167,204
143,0,23135,Tim Clark,10' 1",2476.000,246
143,0,19846,Brian Gay,10' 1",2819.583,280
143,0,27141,J.B. Holmes,10' 1",2211.333,219
143,0,24912,Will MacKenzie,10' 1",1571.417,156
143,0,24490,George McNeill,10' 1",2928.750,291
143,0,23320,Ryan Palmer,10' 1",2373.333,235
150,0,01161,Mark Calcavecchia,10' 0",1634.750,163
150,0,28089,Jason Day,10' 0",2333.167,233
150,0,10875,Todd Demsey,10' 0",2053.167,205
150,0,21209,Sergio Garcia,10' 0",1905.583,191
150,0,20574,Mathew Goggin,10' 0",2416.833,241
150,0,22378,Trevor Immelman,10' 0",1472.000,147
150,0,27933,John Merrick,10' 0",2210.333,221
150,0,21949,Joe Ogilvie,10' 0",2845.833,285
150,0,06567,Vijay Singh,10' 0",2067.667,206
150,0,26679,Kevin Stadler,10' 0",2154.333,215
160,0,22621,Ben Curtis,9' 11",1886.583,191
160,0,06522,Ernie Els,9' 11",1072.667,108
160,0,29718,Anthony Kim,9' 11",2268.500,229
160,0,20572,Rod Pampling,9' 11",2020.750,203
160,0,23497,Tag Ridings,9' 11",2407.833,242
160,0,23325,Vaughn Taylor,9' 11",3013.167,304
166,0,24024,Zach Johnson,9' 10",2216.833,225
166,0,24140,Sean O'Hair,9' 10",1783.750,181
166,0,02206,David Toms,9' 10",1835.250,186
169,0,22371,Aaron Baddeley,9' 9",2001.917,205
169,0,27613,David Lutterus,9' 9",1294.833,133
169,0,23788,D.J. Trahan,9' 9",2317.167,238
169,0,27095,Nick Watney,9' 9",2463.750,253
173,0,23778,Brad Adamonis,9' 8",2110.750,219
173,0,21805,Harrison Frazar,9' 8",1811.833,188
173,0,30925,Dustin Johnson,9' 8",2127.833,220
173,0,02239,Scott Verplank,9' 8",2005.000,207
177,0,12716,Charley Hoffman,9' 7",2442.750,255
177,0,27649,Brandt Snedeker,9' 7",1903.833,198
177,0,10423,Mike Weir,9' 7",2051.250,214
177,0,24663,Y.E. Yang,9' 7",2174.500,226
181,0,01810,Phil Mickelson,9' 6",1999.500,210
181,0,24138,Ian Poulter,9' 6",984.167,104
181,0,22913,John Rollins,9' 6",2182.333,230
184,0,23540,Jason Allred,9' 5",1371.500,146
184,0,20848,Ángel Cabrera,9' 5",1098.917,117
184,0,01226,Fred Couples,9' 5",1439.500,153
184,0,20766,Padraig Harrington,9' 5",1003.750,107
184,0,08385,Omar Uresti,9' 5",1653.083,176
189,0,20098,Stuart Appleby,9' 4",1996.000,213
190,0,24227,Justin Bolli,9' 3",1945.917,211
190,0,12680,Shigeki Maruyama,9' 3",973.750,105
190,0,10649,Tom Scherrer,9' 3",1169.917,126
190,0,25804,Bubba Watson,9' 3",2327.750,252
194,0,25594,Travis Perkins,9' 2",885.583,97
195,0,23797,Brett Rumford,8' 11",1655.750,185
195,0,23349,Charles Warren,8' 11",1782.583,199
197,0,09011,David Duval,8' 5",843.583,100
