RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
105,0,59442,Parker Coody,42' 2",842.750,20
105,0,36326,David Lipsky,42' 2",1602.000,38
105,0,46046,Scottie Scheffler,42' 2",801.750,19
105,0,50493,Justin Suh,42' 2",1307.083,31
109,0,54783,Dylan Wu,42' 1",1429.417,34
110,0,59866,Nick Dunlap,41' 11",1382.250,33
111,0,47806,Raul Pereda,41' 10",878.917,21
111,0,34046,Jordan Spieth,41' 10",920.500,22
113,0,47663,Kevin Dougherty,41' 8",1250.417,30
113,0,29936,Ryan Fox,41' 8",1250.083,30
115,0,47504,Sam Burns,41' 7",789.417,19
115,0,36871,Matt NeSmith,41' 7",1371.250,33
115,0,33968,ThorbjÃ¸rn Olesen,41' 7",665.083,16
118,0,40058,Zac Blair,41' 6",1493.833,36
118,0,47347,Adam Schenk,41' 6",1742.167,42
120,0,32367,Jorge Campillo,41' 3",1071.917,26
120,0,60067,Joe Highsmith,41' 3",1320.917,32
120,0,32791,K.H. Lee,41' 3",1444.667,35
123,0,33448,Justin Thomas,41' 2",823.667,20
124,0,55182,Tom Kim,41' 1",1232.750,30
125,0,40026,Daniel Berger,41' 0",1066.833,26
125,0,36884,Ben Kohles,41' 0",1886.417,46
127,0,45157,Cam Davis,40' 11",1267.250,31
128,0,47591,Eric Cole,40' 9",1303.000,32
129,0,46340,Alex Smalley,40' 7",1339.917,33
130,0,48867,Matti Schmid,40' 6",1539.250,38
130,0,46441,Robby Shelton,40' 6",1377.917,34
132,0,39975,Michael Kim,40' 5",1091.417,27
133,0,34021,Bud Cauley,40' 4",927.500,23
133,0,39977,Max Homa,40' 4",1330.500,33
135,0,48117,Kurt Kitayama,40' 3",1327.500,33
136,0,27139,David Skinns,40' 2",1083.417,27
137,0,51349,Nico Echavarria,40' 1",1362.333,34
138,0,37378,Min Woo Lee,39' 11",878.500,22
138,0,38991,Alejandro Tosti,39' 11",1993.833,50
140,0,26476,Chez Reavie,39' 10",1035.750,26
140,0,27064,Jhonattan Vegas,39' 10",1314.750,33
142,0,57900,Chandler Phillips,39' 9",1311.083,33
142,0,49771,J.T. Poston,39' 9",1192.833,30
144,0,33653,Thomas Detry,39' 7",949.750,24
145,0,27644,Brian Harman,39' 4",943.167,24
146,0,52372,Cameron Champ,39' 3",902.167,23
146,0,23320,Ryan Palmer,39' 3",864.000,22
148,0,28420,Ryan Brehm,39' 2",1095.833,28
149,0,29908,C.T. Pan,39' 0",896.833,23
150,0,37455,Si Woo Kim,38' 10",932.333,24
150,0,32839,Hideki Matsuyama,38' 10",1202.750,31
152,0,39997,Corey Conners,38' 8",1352.167,35
152,0,48153,Matthieu Pavon,38' 8",1044.917,27
154,0,51634,Sahith Theegala,38' 7",1544.583,40
155,0,60767,Blaine Hale Jr.,38' 6",1000.917,26
155,0,48081,Xander Schauffele,38' 6",423.250,11
157,0,22371,Aaron Baddeley,38' 3",802.583,21
158,0,52666,Sami Valimaki,38' 2",1105.917,29
159,0,50484,Hayden Springer,38' 0",1290.750,34
160,0,59143,Mac Meissner,37' 11",985.417,26
161,0,23108,Matt Kuchar,37' 10",870.750,23
161,0,47995,Davis Riley,37' 10",1135.167,30
161,0,30927,Brendon Todd,37' 10",1514.917,40
164,0,30926,Chris Kirk,37' 9",1169.000,31
164,0,22405,Justin Rose,37' 9",980.833,26
166,0,37212,Paul Barjon,37' 8",1054.250,28
167,0,28775,Nate Lashley,37' 2",1338.250,36
167,0,48319,Tom Whitney,37' 2",1376.667,37
169,0,25900,Lucas Glover,37' 0",999.250,27
169,0,34098,Russell Henley,37' 0",369.833,10
171,0,27214,Kevin Streelman,36' 11",738.250,20
172,0,34256,Andrew Putnam,36' 10",1030.917,28
172,0,50095,Austin Smotherman,36' 10",588.667,16
174,0,51766,Wyndham Clark,36' 4",763.500,21
175,0,55454,Carl Yuan,36' 3",1414.250,39
176,0,35532,Tom Hoge,35' 11",1220.917,34
177,0,31646,Emiliano Grillo,35' 7",746.583,21
178,0,34076,Joel Dahmen,35' 3",1446.667,41
179,0,29478,Kevin Kisner,34' 9",1146.167,33
180,0,34466,Peter Malnati,34' 8",1005.417,29
181,0,48084,Wesley Bryan,34' 7",588.500,17
182,0,52514,Trace Crowe,34' 4",789.417,23
182,0,37275,Sam Ryder,34' 4",1337.833,39
184,0,29221,Webb Simpson,31' 11",828.917,26
