RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
51,0,51634,Sahith Theegala,9' 8",3347.917,347,55' 8",2"
51,0,35617,Martin Trainer,9' 8",1278.167,132,47' 2",6"
51,0,52374,Brandon Wu,9' 8",2032.417,211,53' 2",1"
59,0,52955,Ludvig Ãberg,9' 7",2521.500,263,42' 4",2"
59,0,31646,Emiliano Grillo,9' 7",2600.500,272,57' 9",1"
59,0,35461,Beau Hossler,9' 7",2994.417,312,72' 0",4"
59,0,51997,Andrew Novak,9' 7",2884.417,301,64' 6",1"
59,0,33968,ThorbjÃ¸rn Olesen,9' 7",1422.000,149,44' 10",2"
59,0,36699,Patrick Rodgers,9' 7",3277.500,343,72' 9",2"
59,0,48867,Matti Schmid,9' 7",2354.167,245,49' 2",1"
59,0,25493,Nick Taylor,9' 7",2659.250,277,48' 0",1"
59,0,52666,Sami Valimaki,9' 7",1963.750,205,53' 7",1"
59,0,54783,Dylan Wu,9' 7",2583.500,269,74' 1",3"
69,0,59836,Pierceson Coody,9' 6",2268.333,239,56' 11",1"
69,0,32102,Rickie Fowler,9' 6",2422.667,256,43' 10",1"
69,0,30927,Brendon Todd,9' 6",2970.833,313,66' 7",2"
69,0,51894,Vince Whaley,9' 6",1975.000,207,56' 10",1"
73,0,48084,Wesley Bryan,9' 5",1265.083,134,38' 3",7"
73,0,28089,Jason Day,9' 5",2222.417,236,53' 11",1"
73,0,29725,Tony Finau,9' 5",2695.167,285,47' 0",1"
73,0,54628,Lee Hodges,9' 5",2786.667,295,75' 9",3"
73,0,35506,Mackenzie Hughes,9' 5",2895.167,307,69' 4",1"
73,0,28775,Nate Lashley,9' 5",2033.500,215,41' 5",5"
73,0,55789,Taylor Montgomery,9' 5",1519.417,162,47' 5",5"
73,0,26596,Ryan Moore,9' 5",2029.917,216,44' 4",3"
73,0,47347,Adam Schenk,9' 5",2713.500,289,58' 4",3"
82,0,33408,Tyson Alexander,9' 4",2006.167,215,52' 4",1"
82,0,34374,Erik Barnes,9' 4",1274.500,136,61' 4",8"
82,0,60004,Jacob Bridgeman,9' 4",2318.417,249,50' 10",1"
82,0,56149,Wilson Furr,9' 4",1469.583,157,51' 2",2"
82,0,27644,Brian Harman,9' 4",2828.583,303,62' 1",2"
82,0,34098,Russell Henley,9' 4",2255.667,241,44' 0",1"
82,0,35532,Tom Hoge,9' 4",3498.167,374,63' 6",3"
82,0,27129,Luke List,9' 4",2255.833,241,54' 0",1"
82,0,32839,Hideki Matsuyama,9' 4",2371.167,255,73' 10",2"
82,0,59143,Mac Meissner,9' 4",2291.417,246,57' 11",2"
82,0,40250,Taylor Pendrith,9' 4",2798.167,299,55' 1",1"
82,0,47806,Raul Pereda,9' 4",867.500,93,59' 3",5"
82,0,50095,Austin Smotherman,9' 4",1305.667,140,62' 2",1"
82,0,34046,Jordan Spieth,9' 4",2345.000,252,54' 8",1"
96,0,52372,Cameron Champ,9' 3",1558.917,168,58' 6",1"
96,0,30911,Tommy Fleetwood,9' 3",2103.750,228,56' 8",1"
96,0,36326,David Lipsky,9' 3",1910.250,206,67' 3",6"
96,0,32640,Troy Merritt,9' 3",1958.083,211,42' 8",3"
96,0,39324,J.J. Spaun,9' 3",2642.833,285,72' 7",3"
101,0,32070,Rafael Campos,9' 2",1453.667,159,40' 5",5"
101,0,34563,Chesson Hadley,9' 2",1982.583,216,67' 4",1"
101,0,51696,Rico Hoey,9' 2",2411.000,262,43' 2",1"
101,0,39977,Max Homa,9' 2",2340.500,256,63' 7",1"
101,0,32757,Patton Kizzire,9' 2",2032.250,221,56' 2",3"
101,0,46046,Scottie Scheffler,9' 2",2752.083,301,45' 2",1"
101,0,50484,Hayden Springer,9' 2",1983.083,216,43' 11",1"
101,0,48699,Callum Tarren,9' 2",1680.250,184,45' 4",1"
101,0,48119,Ben Taylor,9' 2",1545.750,168,65' 7",1"
101,0,27330,Josh Teater,9' 2",1099.000,120,48' 7",1"
111,0,32367,Jorge Campillo,9' 1",1334.250,147,48' 9",4"
111,0,51766,Wyndham Clark,9' 1",2399.833,264,39' 5",3"
111,0,52375,Doug Ghim,9' 1",2681.417,296,53' 9",1"
111,0,25900,Lucas Glover,9' 1",2700.083,297,45' 1",6"
111,0,35310,Lanto Griffin,9' 1",2022.750,222,56' 0",2"
111,0,33399,Adam Hadwin,9' 1",2452.333,269,43' 2",4"
111,0,60767,Blaine Hale Jr.,9' 1",1182.833,130,47' 8",3"
111,0,37275,Sam Ryder,9' 1",2259.583,249,46' 10",3"
111,0,38991,Alejandro Tosti,9' 1",2172.833,240,47' 6",5"
120,0,39997,Corey Conners,9' 0",2769.500,309,56' 5",5"
120,0,52453,Nicolai HÃ¸jgaard,9' 0",1344.333,150,55' 10",4"
120,0,34587,Chan Kim,9' 0",2424.583,270,48' 0",1"
120,0,51070,Vincent Norrman,9' 0",1175.250,131,50' 11",4"
120,0,57900,Chandler Phillips,9' 0",2710.417,301,68' 2",1"
120,0,22405,Justin Rose,9' 0",1694.417,189,48' 3",1"
120,0,48081,Xander Schauffele,9' 0",2601.583,288,58' 0",1"
127,0,40026,Daniel Berger,8' 11",1988.417,224,52' 11",1"
127,0,56630,Akshay Bhatia,8' 11",2692.000,303,39' 10",1"
127,0,33141,Keegan Bradley,8' 11",2396.167,269,49' 2",3"
127,0,34021,Bud Cauley,8' 11",1571.833,177,44' 3",1"
127,0,54421,Garrick Higgo,8' 11",1954.917,220,57' 0",1"
127,0,28237,Rory McIlroy,8' 11",2247.750,251,43' 8",1"
127,0,46414,Aaron Rai,8' 11",2583.167,289,63' 10",6"
127,0,24502,Adam Scott,8' 11",2174.500,244,34' 9",1"
135,0,47504,Sam Burns,8' 10",2456.000,278,47' 7",3"
135,0,59866,Nick Dunlap,8' 10",2273.000,258,56' 7",6"
135,0,57362,Austin Eckroat,8' 10",2551.917,289,46' 10",1"
135,0,55182,Tom Kim,8' 10",2487.667,281,49' 8",1"
135,0,27349,Alex Noren,8' 10",1896.750,214,38' 6",1"
135,0,27064,Jhonattan Vegas,8' 10",2185.333,247,44' 6",1"
135,0,48887,Matt Wallace,8' 10",1967.000,222,44' 2",1"
142,0,22371,Aaron Baddeley,8' 9",1630.583,186,43' 1",4"
142,0,45609,Tyler Duncan,8' 9",1507.833,172,43' 10",1"
142,0,57975,Harry Hall,8' 9",2571.583,294,57' 1",3"
142,0,47988,Nick Hardy,8' 9",2571.500,293,49' 7",1"
142,0,36799,Stephan Jaeger,8' 9",2573.000,293,37' 3",1"
142,0,49960,Sepp Straka,8' 9",2144.583,244,49' 2",4"
142,0,45242,Kevin Yu,8' 9",2121.833,243,60' 8",2"
149,0,28420,Ryan Brehm,8' 8",1275.000,147,46' 2",2"
149,0,45157,Cam Davis,8' 8",2380.750,276,58' 9",3"
149,0,29535,Brice Garnett,8' 8",1400.667,161,36' 2",4"
149,0,12716,Charley Hoffman,8' 8",2090.000,242,44' 0",1"
149,0,37455,Si Woo Kim,8' 8",2553.917,296,40' 2",3"
149,0,34466,Peter Malnati,8' 8",1867.917,215,40' 5",2"
149,0,46442,Maverick McNealy,8' 8",2732.000,314,67' 0",5"
149,0,58168,Davis Thompson,8' 8",2666.000,309,44' 3",5"
149,0,57366,Cameron Young,8' 8",2396.417,276,38' 9",4"
158,0,37378,Min Woo Lee,8' 7",1883.583,220,64' 1",1"
158,0,50525,Collin Morikawa,8' 7",2495.750,290,41' 10",1"
158,0,46340,Alex Smalley,8' 7",1859.500,216,36' 8",1"
158,0,31323,Gary Woodland,8' 7",2297.250,267,65' 1",1"
162,0,33948,Byeong Hun An,8' 6",2308.333,272,54' 9",1"
162,0,34255,Joseph Bramlett,8' 6",2271.667,268,47' 10",3"
162,0,52514,Trace Crowe,8' 6",1844.667,218,37' 9",3"
162,0,36801,Mark Hubbard,8' 6",2880.750,338,44' 2",2"
162,0,50188,S.H. Kim,8' 6",2961.000,348,48' 10",3"
162,0,47995,Davis Riley,8' 6",2259.583,265,55' 3",1"
162,0,27770,Camilo Villegas,8' 6",1219.250,143,47' 9",3"
169,0,47663,Kevin Dougherty,8' 5",1475.500,175,39' 10",4"
169,0,47420,Jake Knapp,8' 5",2184.000,260,42' 9",1"
169,0,40115,Adam Svensson,8' 5",2834.750,338,36' 1",1"
172,0,37212,Paul Barjon,8' 4",1184.250,142,45' 0",1"
172,0,55708,Hayden Buckley,8' 4",1672.167,200,52' 3",5"
172,0,33448,Justin Thomas,8' 4",1901.083,228,42' 5",1"
175,0,47591,Eric Cole,8' 3",3087.750,376,50' 4",1"
175,0,60067,Joe Highsmith,8' 3",1880.333,228,40' 2",3"
175,0,55454,Carl Yuan,8' 3",1450.083,175,47' 11",4"
178,0,30926,Chris Kirk,8' 2",2117.417,259,38' 2",1"
179,0,59095,Chris Gotterup,8' 1",1944.167,241,50' 4",3"
179,0,30163,Henrik Norlander,8' 1",1573.000,195,47' 10",1"
181,0,59442,Parker Coody,8' 0",1173.667,147,28' 8",1"
182,0,48319,Tom Whitney,7' 11",1410.917,178,35' 7",4"
183,0,39546,Keith Mitchell,7' 10",2510.750,322,44' 11",1"
184,0,48117,Kurt Kitayama,7' 7",2078.000,274,37' 5",2"
