RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,30925,Dustin Johnson,22.53,41,182
2,0,25804,Bubba Watson,22.30,33,148
3,0,33204,Shane Lowry,21.93,25,114
4,0,22405,Justin Rose,21.47,35,163
5,0,24502,Adam Scott,21.35,38,178
6,0,28089,Jason Day,20.34,36,177
7,0,28237,Rory McIlroy,17.99,25,139
8,0,25240,D.A. Points,17.86,25,140
9,0,35300,Andrew Loupe,17.80,34,191
10,0,06522,Ernie Els,17.55,33,188
11,0,23320,Ryan Palmer,17.52,41,234
12,0,37455,Si Woo Kim,17.49,53,303
13,0,33461,Morgan Hoffmann,17.26,34,197
14,0,27141,J.B. Holmes,17.18,28,163
15,0,34264,Hudson Swafford,17.17,51,297
16,0,21731,Freddie Jacobson,17.00,43,253
17,0,06527,Steve Stricker,16.94,31,183
18,0,34409,David Lingmerth,16.82,37,220
19,0,33399,Adam Hadwin,16.72,54,323
20,0,36689,Brooks Koepka,16.67,28,168
21,0,34360,Patrick Reed,16.60,40,241
22,0,32618,Rhein Gibson,16.54,21,127
23,0,33667,Carlos Ortiz,16.50,34,206
24,0,24024,Zach Johnson,16.35,43,263
25,0,28092,D.H. Lee,16.33,24,147
26,0,29420,Billy Horschel,16.24,32,197
26,0,27936,Martin Laird,16.24,38,234
28,0,30163,Henrik Norlander,16.22,24,148
29,0,26329,Louis Oosthuizen,16.08,23,143
30,0,26758,David Hearn,15.74,51,324
31,0,26476,Chez Reavie,15.59,41,263
32,0,25349,Tim Wilkinson,15.43,25,162
33,0,30926,Chris Kirk,15.41,45,292
34,0,29485,Brett Stegmaier,15.38,38,247
34,0,25632,Jimmy Walker,15.38,36,234
36,0,28679,Fabián Gómez,15.36,41,267
37,0,24358,Robert Garrigus,15.34,27,176
37,0,28114,Dawie van der Walt,15.34,25,163
39,0,33448,Justin Thomas,15.32,38,248
40,0,24357,K.J. Choi,15.23,37,243
41,0,27064,Jhonattan Vegas,15.10,37,245
42,0,29725,Tony Finau,15.09,35,232
43,0,34099,Harris English,14.98,37,247
43,0,27963,Chris Stroud,14.98,37,247
45,0,12716,Charley Hoffman,14.93,33,221
46,0,34431,Robert Streb,14.81,36,243
47,0,31646,Emiliano Grillo,14.80,37,250
48,0,25900,Lucas Glover,14.76,31,210
49,0,12510,Chad Campbell,14.73,43,292
