RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,26596,Ryan Moore,8,54
2,0,06621,Joe Durant,7,57
2,0,24358,Robert Garrigus,7,55
4,0,19803,Ryan Armour,6,46
4,0,07867,Woody Austin,6,65
4,0,23614,Rich Beem,6,53
4,0,01161,Mark Calcavecchia,6,56
4,0,21805,Harrison Frazar,6,53
4,0,20691,Greg Owen,6,61
4,0,06595,Kevin Sutherland,6,34
4,0,25892,Steve Wheatcroft,6,46
12,0,07223,Brian Bateman,5,37
12,0,12652,Cameron Beckman,5,49
12,0,21646,David Branshaw,5,51
12,0,21753,Brian Davis,5,46
12,0,01724,Jeff Maggert,5,46
12,0,27120,Troy Matteson,5,45
12,0,21959,Ted Purdy,5,55
12,0,22295,Darron Stiles,5,45
12,0,23788,D.J. Trahan,5,68
12,0,02214,Kirk Triplett,5,59
12,0,23349,Charles Warren,5,75
23,0,06197,Michael Allen,4,36
23,0,01157,Tom Byrum,4,24
23,0,12510,Chad Campbell,4,53
23,0,01577,Lee Janzen,4,28
23,0,12195,Tom Johnson,4,50
23,0,01707,Steve Lowery,4,53
23,0,27060,John Mallinger,4,62
23,0,28486,Michael Putnam,4,52
23,0,29476,Kyle Reifers,4,50
23,0,02223,Bob Tway,4,38
33,0,10885,Robert Allenby,3,57
33,0,01024,Billy Andrade,3,61
33,0,23048,Eric Axley,3,59
33,0,20498,Briny Baird,3,78
33,0,23613,Rich Barcelo,3,41
33,0,20229,Stewart Cink,3,37
33,0,22621,Ben Curtis,3,32
33,0,01249,John Daly,3,43
33,0,08931,Glen Day,3,39
33,0,23638,Brendon de Jonge,3,38
33,0,20574,Mathew Goggin,3,61
33,0,27141,J.B. Holmes,3,61
33,0,26420,Richard Johnson,3,41
33,0,07547,Craig Kanada,3,49
33,0,12705,Cliff Kresge,3,50
33,0,10860,Justin Leonard,3,48
33,0,24912,Will MacKenzie,3,73
33,0,01766,Billy Mayfair,3,53
33,0,06515,Shaun Micheel,3,49
33,0,01810,Phil Mickelson,3,19
33,0,24140,Sean O'Hair,3,60
33,0,26679,Kevin Stadler,3,55
33,0,26289,Boo Weekley,3,46
56,0,21633,Steve Allan,2,36
56,0,20098,Stuart Appleby,2,34
56,0,01035,Tommy Armour III,2,36
56,0,07363,Craig Bowden,2,37
56,0,25273,Andrew Buckle,2,49
56,0,20472,Alex Cejka,2,44
56,0,23135,Tim Clark,2,16
56,0,25686,Jason Dufner,2,70
56,0,01313,Steve Elkington,2,29
56,0,06522,Ernie Els,2,22
56,0,01388,Robert Gamez,2,40
56,0,22892,Jason Gore,2,57
56,0,21806,Paul Gow,2,36
56,0,06643,Paul Goydos,2,25
56,0,10117,Bob Heintz,2,30
56,0,27702,Matt Hendrix,2,32
56,0,20433,Mark Hensby,2,31
56,0,12782,Tim Herron,2,47
56,0,12716,Charley Hoffman,2,42
56,0,21961,Charles Howell III,2,33
56,0,08881,Tripp Isenhour,2,28
56,0,24024,Zach Johnson,2,16
56,0,10733,Kent Jones,2,60
56,0,08075,Jerry Kelly,2,49
56,0,23108,Matt Kuchar,2,33
56,0,22806,Doug LaBelle II,2,45
56,0,11032,Frank Lickliter II,2,52
56,0,22212,Craig Lile,2,31
56,0,20634,Peter Lonard,2,50
56,0,01706,Davis Love III,2,36
56,0,28158,Steve Marino,2,66
56,0,24449,Parker McLachlin,2,43
56,0,27933,John Merrick,2,64
56,0,25396,Kevin Na,2,40
56,0,23320,Ryan Palmer,2,44
56,0,12660,Jesper Parnevik,2,34
56,0,01928,Corey Pavin,2,39
56,0,01945,Kenny Perry,2,52
56,0,01948,Tim Petrovic,2,56
56,0,25345,Carl Pettersson,2,48
56,0,10213,Dicky Pride,2,35
56,0,25190,Jeff Quinney,2,49
56,0,20127,Chris Riley,2,30
56,0,22405,Justin Rose,2,26
56,0,02036,Jim Rutledge,2,38
56,0,20645,John Senden,2,64
56,0,02101,Joey Sindelar,2,43
56,0,23325,Vaughn Taylor,2,34
56,0,24457,Jaco Van Zyl,2,36
56,0,02239,Scott Verplank,2,22
56,0,02246,Duffy Waldorf,2,36
107,0,06004,Stephen Ames,1,29
107,0,22371,Aaron Baddeley,1,23
107,0,19824,Craig Barlow,1,33
107,0,24507,Jason Bohn,1,30
107,0,23933,Michael Boyd,1,26
107,0,08123,Jeff Brehaut,1,34
107,0,24290,D.J. Brigman,1,38
107,0,01142,Bart Bryant,1,40
107,0,20850,Daniel Chopra,1,45
107,0,19972,José Coceres,1,27
107,0,20623,Gavin Coles,1,36
107,0,11123,Chris Couch,1,53
107,0,26360,Bubba Dickerson,1,28
107,0,06251,Chris DiMarco,1,27
107,0,20104,Ken Duke,1,47
107,0,01320,Bob Estes,1,37
107,0,07457,Steve Flesch,1,63
107,0,21209,Sergio Garcia,1,14
107,0,19846,Brian Gay,1,38
107,0,20105,Jeff Gove,1,77
107,0,23718,Nathan Green,1,37
107,0,20378,Mathias Grönberg,1,59
107,0,24980,Scott Gutschewski,1,37
107,0,01473,Todd Hamilton,1,28
107,0,20766,Padraig Harrington,1,26
107,0,21350,Ryuji Imada,1,45
107,0,01677,Tom Lehman,1,34
107,0,26881,Jarrod Lyle,1,39
107,0,24781,Hunter Mahan,1,37
107,0,12680,Shigeki Maruyama,1,34
107,0,01797,Rocco Mediate,1,40
107,0,23800,Bryce Molder,1,24
107,0,22348,Nick O'Hern,1,16
107,0,21949,Joe Ogilvie,1,42
107,0,22046,Geoff Ogilvy,1,41
107,0,28475,Jeff Overton,1,30
107,0,24361,Pat Perez,1,36
107,0,07749,Brett Quigley,1,28
107,0,23497,Tag Ridings,1,17
107,0,22913,John Rollins,1,50
107,0,23621,Rory Sabbatini,1,27
107,0,21660,Jason Schultz,1,37
107,0,24502,Adam Scott,1,34
107,0,06567,Vijay Singh,1,42
107,0,22293,Heath Slocum,1,30
107,0,02104,Jeff Sluman,1,26
107,0,27649,Brandt Snedeker,1,29
107,0,08375,Paul Stankowski,1,25
107,0,27963,Chris Stroud,1,35
107,0,12714,Chris Tidland,1,27
107,0,26951,Johnson Wagner,1,42
107,0,27095,Nick Watney,1,54
107,0,10423,Mike Weir,1,37
107,0,20160,Charlie Wi,1,33
107,0,12602,Dean Wilson,1,31
107,0,21878,Mark Wilson,1,48
107,0,08793,Tiger Woods,1,15
