RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
82,0,36801,Mark Hubbard,16.44,219,1332
82,0,27129,Luke List,16.44,290,1764
85,0,24024,Zach Johnson,16.45,228,1386
86,0,30926,Chris Kirk,16.47,246,1494
87,0,32333,Kevin Tway,16.48,261,1584
88,0,28132,Tyrone Van Aswegen,16.49,288,1746
89,0,37454,Whee Kim,16.51,214,1296
90,0,29479,Scott Brown,16.54,271,1638
91,0,23983,Luke Donald,16.55,143,864
92,0,22371,Aaron Baddeley,16.57,170,1026
93,0,39975,Michael Kim,16.60,269,1620
93,0,34466,Peter Malnati,16.60,254,1530
93,0,33413,Ben Martin,16.60,236,1422
93,0,29289,S.Y. Noh,16.60,260,1566
93,0,29476,Kyle Reifers,16.60,263,1584
93,0,46501,Ollie Schniederjans,16.60,260,1566
99,0,01810,Phil Mickelson,16.67,240,1440
99,0,34431,Robert Streb,16.67,282,1692
99,0,27963,Chris Stroud,16.67,177,1062
99,0,25892,Steve Wheatcroft,16.67,141,846
103,0,20771,Steven Alker,16.75,190,1134
104,0,23497,Tag Ridings,16.76,178,1062
105,0,31202,William McGirt,16.80,251,1494
106,0,32640,Troy Merritt,16.81,230,1368
106,0,30692,Scott Stallings,16.81,233,1386
108,0,12716,Charley Hoffman,16.82,327,1944
109,0,25720,Chad Collins,16.85,188,1116
110,0,34099,Harris English,16.89,231,1368
111,0,27770,Camilo Villegas,16.90,219,1296
112,0,20157,Retief Goosen,16.91,140,828
113,0,28679,Fabián Gómez,16.95,180,1062
114,0,46601,Trey Mullinax,17.01,251,1476
115,0,27974,Sung Kang,17.05,313,1836
116,0,37189,Harold Varner III,17.06,304,1782
117,0,35545,Blayne Barber,17.14,219,1278
117,0,33419,Cameron Tringale,17.14,256,1494
119,0,35506,Mackenzie Hughes,17.15,321,1872
120,0,30852,Ryo Ishikawa,17.16,173,1008
120,0,26596,Ryan Moore,17.16,244,1422
120,0,32150,Michael Thompson,17.16,173,1008
123,0,46550,Brandon Hagy,17.17,238,1386
123,0,33461,Morgan Hoffmann,17.17,272,1584
125,0,24140,Sean O'Hair,17.20,260,1512
126,0,25686,Jason Dufner,17.21,254,1476
127,0,29223,Sam Saunders,17.22,217,1260
127,0,27064,Jhonattan Vegas,17.22,279,1620
129,0,29926,Danny Lee,17.23,276,1602
129,0,33204,Shane Lowry,17.23,152,882
131,0,34409,David Lingmerth,17.26,233,1350
132,0,26951,Johnson Wagner,17.28,196,1134
133,0,28420,Ryan Brehm,17.32,240,1386
134,0,26331,Charl Schwartzel,17.41,188,1080
135,0,47959,Bryson DeChambeau,17.42,279,1602
136,0,29420,Billy Horschel,17.44,270,1548
137,0,48084,Wesley Bryan,17.46,286,1638
138,0,31646,Emiliano Grillo,17.50,274,1566
139,0,35891,Cameron Smith,17.55,259,1476
140,0,26499,Rafa Cabrera Bello,17.59,190,1080
141,0,46443,Brian Campbell,17.65,162,918
141,0,25240,D.A. Points,17.65,216,1224
143,0,29222,Billy Hurley III,17.71,255,1440
144,0,23800,Bryce Molder,17.72,236,1332
145,0,33122,Russell Knox,17.78,224,1260
145,0,46732,Rick Lamb,17.78,160,900
147,0,26289,Boo Weekley,17.81,234,1314
148,0,35110,Brett Drewitt,17.82,170,954
148,0,23320,Ryan Palmer,17.82,170,954
148,0,31560,Brian Stuard,17.82,279,1566
151,0,25834,Daniel Summerhays,17.91,303,1692
152,0,24507,Jason Bohn,17.92,229,1278
152,0,36689,Brooks Koepka,17.92,258,1440
154,0,28089,Jason Day,17.93,213,1188
155,0,46440,Smylie Kaufman,18.00,230,1278
156,0,32200,Roberto Castro,18.06,221,1224
157,0,32366,Kevin Chappell,18.15,294,1620
157,0,20104,Ken Duke,18.15,232,1278
159,0,24781,Hunter Mahan,18.23,233,1278
160,0,27895,Jonas Blixt,18.33,231,1260
161,0,25572,Graeme McDowell,18.35,185,1008
162,0,37278,Nicholas Lindheim,18.45,186,1008
163,0,31420,Anirban Lahiri,18.52,240,1296
164,0,30944,Jason Kokrak,18.54,317,1710
165,0,48822,Sebastián Muñoz,18.59,164,882
166,0,34358,Jonathan Randolph,18.61,211,1134
167,0,20593,Greg Chalmers,18.62,238,1278
168,0,27141,J.B. Holmes,18.79,257,1368
169,0,40009,Dominic Bozzelli,18.80,220,1170
170,0,33948,Byeong Hun An,18.83,244,1296
170,0,39954,Cody Gribble,18.83,261,1386
172,0,25632,Jimmy Walker,18.97,222,1170
173,0,34213,Grayson Murray,19.01,308,1620
174,0,32757,Patton Kizzire,19.08,261,1368
175,0,28093,Miguel Angel Carballo,19.10,196,1026
176,0,31416,Derek Fathauer,19.19,259,1350
177,0,36699,Patrick Rodgers,19.29,257,1332
178,0,25804,Bubba Watson,19.40,220,1134
179,0,29485,Brett Stegmaier,19.44,266,1368
180,0,29740,Brad Fritsch,19.55,183,936
181,0,35879,Kelly Kraft,19.72,252,1278
182,0,25818,Scott Piercy,19.82,239,1206
183,0,22986,Søren Kjeldsen,20.18,178,882
184,0,20572,Rod Pampling,20.27,259,1278
185,0,06522,Ernie Els,20.51,192,936
186,0,37455,Si Woo Kim,20.89,282,1350
187,0,25345,Carl Pettersson,21.09,224,1062
188,0,35300,Andrew Loupe,22.97,215,936
189,0,28307,Matt Every,23.57,297,1260
190,0,25274,Steven Bowditch,25.05,248,990
