RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,29725,Tony Finau,346,93
2,0,51634,Sahith Theegala,314,131
3,0,45157,Cam Davis,306,18
4,0,33448,Justin Thomas,305,85
5,0,34363,Tyrrell Hatton,303,3
6,0,36871,Matthew NeSmith,290,28
7,0,35506,Mackenzie Hughes,265,96
8,0,33410,Andrew Landry,244,48
9,0,48081,Xander Schauffele,242,82
10,0,33141,Keegan Bradley,240,2
11,0,22371,Aaron Baddeley,238,5
12,0,36801,Mark Hubbard,233,40
12,0,56278,Matthew Wolff,233,56
14,0,46435,Austin Cook,225,34
15,0,24502,Adam Scott,221,221
16,0,45526,Abraham Ancer,219,6
17,0,34431,Robert Streb,214,86
18,0,46970,Jon Rahm,213,76
19,0,30163,Henrik Norlander,208,13
20,0,47483,Will Zalatoris,206,18
21,0,30944,Jason Kokrak,205,25
22,0,51894,Vince Whaley,204,28
23,0,33486,Roger Sloan,203,6
24,0,35449,Adam Long,199,13
25,0,47504,Sam Burns,198,76
25,0,27214,Kevin Streelman,198,41
27,0,28252,Seamus Power,197,24
28,0,35310,Lanto Griffin,196,33
29,0,24024,Zach Johnson,195,24
30,0,32791,K.H. Lee,194,44
30,0,26851,Marc Leishman,194,12
32,0,47959,Bryson DeChambeau,191,5
33,0,19846,Brian Gay,189,55
33,0,32640,Troy Merritt,189,7
35,0,48822,Sebastián Muñoz,187,11
35,0,47995,Davis Riley,187,187
37,0,54421,Garrick Higgo,186,44
37,0,33667,Carlos Ortiz,186,51
39,0,39997,Corey Conners,185,17
39,0,27770,Camilo Villegas,185,76
41,0,39058,Lucas Herbert,184,11
41,0,34466,Peter Malnati,184,5
41,0,33419,Cameron Tringale,184,4
44,0,23983,Luke Donald,183,0
44,0,36884,Ben Kohles,183,18
44,0,28775,Nate Lashley,183,27
44,0,30927,Brendon Todd,183,60
48,0,19803,Ryan Armour,182,9
49,0,46414,Aaron Rai,181,47
50,0,47347,Adam Schenk,180,68
51,0,35110,Brett Drewitt,179,78
51,0,47856,Seth Reeves,179,20
53,0,34099,Harris English,178,0
53,0,32448,James Hahn,178,137
55,0,51997,Andrew Novak,177,2
56,0,12716,Charley Hoffman,176,5
56,0,29420,Billy Horschel,176,45
58,0,27644,Brian Harman,174,44
59,0,39436,Joshua Creel,173,35
60,0,25198,Francesco Molinari,172,36
60,0,52374,Brandon Wu,172,43
62,0,47993,Denny McCarthy,171,63
62,0,49947,Taylor Moore,171,9
64,0,49960,Sepp Straka,169,37
65,0,45609,Tyler Duncan,168,7
66,0,25818,Scott Piercy,167,14
67,0,30911,Tommy Fleetwood,166,52
67,0,29926,Danny Lee,166,31
67,0,35891,Cameron Smith,166,12
70,0,46402,Talor Gooch,164,20
70,0,46442,Maverick McNealy,164,11
70,0,27139,David Skinns,164,22
73,0,24925,Jonathan Byrd,161,20
74,0,51766,Wyndham Clark,160,5
74,0,36699,Patrick Rodgers,160,11
76,0,31202,William McGirt,159,24
76,0,29484,Peter Uihlein,159,148
76,0,31323,Gary Woodland,159,9
79,0,32102,Rickie Fowler,157,4
79,0,34409,David Lingmerth,157,13
81,0,33399,Adam Hadwin,156,29
82,0,29970,Dylan Frittelli,155,4
82,0,33413,Ben Martin,155,31
82,0,32333,Kevin Tway,155,71
85,0,23320,Ryan Palmer,154,52
86,0,20593,Greg Chalmers,153,6
86,0,36852,Jim Knous,153,2
86,0,46601,Trey Mullinax,153,26
86,0,29289,S.Y. Noh,153,19
90,0,28089,Jason Day,152,3
90,0,47529,Mito Pereira,152,40
90,0,34256,Andrew Putnam,152,2
90,0,40115,Adam Svensson,152,87
94,0,29518,Brendan Steele,150,4
94,0,25493,Nick Taylor,150,39
96,0,27349,Alex Noren,148,3
96,0,49964,Aaron Wise,148,103
98,0,51890,Greyson Sigg,147,56
98,0,31560,Brian Stuard,147,8
98,0,47128,Richy Werenski,147,147
101,0,34098,Russell Henley,144,2
102,0,46717,Viktor Hovland,143,52
103,0,24361,Pat Perez,142,8
103,0,49771,J.T. Poston,142,111
105,0,27064,Jhonattan Vegas,141,45
106,0,32662,Michael Gligic,140,11
106,0,31420,Anirban Lahiri,140,29
