RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01219,John Cook,31.00,31,1
1,0,01288,Ed Dougherty,31.00,31,1
1,0,01313,Steve Elkington,31.00,31,1
1,0,01323,Brad Fabel,31.00,31,1
1,0,01414,Bob Gilder,31.00,31,1
1,0,01706,Davis Love III,31.00,31,1
7,0,01200,Keith Clearwater,32.00,32,1
7,0,01388,Robert Gamez,32.00,32,1
7,0,01390,Buddy Gardner,32.00,32,1
7,0,01527,Scott Hoch,32.00,32,1
7,0,01553,John Huston,32.00,32,1
7,0,01577,Lee Janzen,32.00,32,1
7,0,01771,Blaine McCallister,32.00,32,1
7,0,01928,Corey Pavin,32.00,32,1
7,0,02099,Scott Simpson,32.00,32,1
7,0,02131,Mike Springer,32.00,32,1
7,0,02170,Hal Sutton,32.00,32,1
7,0,02223,Bob Tway,32.00,32,1
7,0,02322,Richard Zokol,32.00,32,1
20,0,01106,Jim Booros,33.00,33,1
20,0,01132,Mark Brooks,33.00,33,1
20,0,01142,Bart Bryant,33.00,33,1
20,0,01197,Bobby Clampett,33.00,33,1
20,0,01346,Ed Fiori,33.00,33,1
20,0,01355,Raymond Floyd,33.00,33,1
20,0,01457,Jay Haas,33.00,33,1
20,0,01701,Bob Lohr,33.00,33,1
20,0,06090,Jim McGovern,33.00,33,1
20,0,01823,Larry Mize,33.00,33,1
20,0,01837,Gil Morgan,33.00,33,1
20,0,01887,Mark O'Meara,33.00,33,1
20,0,01938,David Peoples,33.00,33,1
20,0,01975,Tom Purtzer,33.00,33,1
20,0,02100,Tim Simpson,33.00,33,1
20,0,02104,Jeff Sluman,33.00,33,1
20,0,02167,Mike Sullivan,33.00,33,1
20,0,02201,Jim Thorpe,33.00,33,1
20,0,02246,Duffy Waldorf,33.00,33,1
20,0,02303,Robert Wrenn,33.00,33,1
20,0,02321,Fuzzy Zoeller,33.00,33,1
41,0,01040,Emlyn Aubrey,34.00,34,1
41,0,01284,Mike Donald,34.00,34,1
41,0,01385,Jim Gallagher Jr.,34.00,34,1
41,0,06284,Jim Hallet,34.00,34,1
41,0,01495,Morris Hatalsky,34.00,34,1
41,0,01633,Tom Kite,34.00,34,1
41,0,01766,Billy Mayfair,34.00,34,1
41,0,02214,Kirk Triplett,34.00,34,1
49,0,01129,Bill Britton,35.00,35,1
49,0,06118,Greg Bruckner,35.00,35,1
49,0,01196,Brian Claar,35.00,35,1
49,0,01226,Fred Couples,35.00,35,1
49,0,01306,David Edwards,35.00,35,1
49,0,01475,Donnie Hammond,35.00,35,1
49,0,01510,Nolan Henke,35.00,35,1
49,0,01569,Peter Jacobsen,35.00,35,1
49,0,01723,Andrew Magee,35.00,35,1
49,0,01725,John Mahaffey,35.00,35,1
49,0,01797,Rocco Mediate,35.00,35,1
49,0,01926,Steve Pate,35.00,35,1
49,0,01968,Nick Price,35.00,35,1
49,0,02007,Larry Rinker,35.00,35,1
49,0,02159,Curtis Strange,35.00,35,1
49,0,02230,Stan Utley,35.00,35,1
65,0,01098,Jay Don Blake,36.00,36,1
65,0,01156,Curt Byrum,36.00,36,1
65,0,01329,Brad Faxon,36.00,36,1
65,0,01378,David Frost,36.00,36,1
65,0,01549,Mike Hulbert,36.00,36,1
65,0,01724,Jeff Maggert,36.00,36,1
65,0,02111,Mike Smith,36.00,36,1
65,0,02135,Mike Standly,36.00,36,1
65,0,02146,Payne Stewart,36.00,36,1
65,0,02148,Ray Stewart,36.00,36,1
65,0,02298,Jim Woodward,36.00,36,1
76,0,01846,Jodie Mudd,37.00,37,1
