RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
85,0,06036,Scott Dunlap,.82,533024,64908472
87,0,01042,Paul Azinger,.81,562050,69800000
87,0,06573,Brandt Jobe,.81,322099,39758472
89,0,01941,Tom Pernice Jr.,.80,656139,82200000
89,0,01996,Mike Reid,.80,482865,60000000
91,0,01928,Corey Pavin,.79,569041,71658472
92,0,01666,Bernhard Langer,.78,265757,33908472
93,0,01685,J.L. Lewis,.76,622881,81800000
93,0,01938,David Peoples,.76,112964,14950000
95,0,01219,John Cook,.74,567165,76500000
96,0,01750,Miguel Angel Martin,.72,23903,3308472
97,0,01093,Ronnie Black,.71,306635,43050000
98,0,01157,Tom Byrum,.70,495318,71150000
98,0,20043,Edward Fryatt,.70,17375,2500000
100,0,08993,Franklin Langham,.69,535648,77100000
101,0,21805,Harrison Frazar,.68,530967,77550000
102,0,01133,Billy Ray Brown,.67,301472,44900000
102,0,07457,Steve Flesch,.67,552342,82550000
102,0,01823,Larry Mize,.67,386552,57550000
105,0,01261,Jay Delsing,.65,431877,66600000
106,0,01572,Mark James,.64,75342,11808472
106,0,01599,Steve Jones,.64,360704,56650000
106,0,02101,Joey Sindelar,.64,413991,64950000
109,0,01185,Brandel Chamblee,.63,414992,66350000
109,0,20157,Retief Goosen,.63,96118,15308472
109,0,19970,Robert Karlsson,.63,129990,20708472
109,0,20820,Patrik Sjöland,.63,188623,29958472
109,0,06613,Tommy Tolles,.63,456316,72050000
114,0,19905,Andrew Coltart,.62,72827,11808472
114,0,01361,Dan Forsman,.62,439568,71100000
114,0,01905,Joe Ozaki,.62,318483,50958472
114,0,02239,Scott Verplank,.62,474255,77008472
118,0,01040,Emlyn Aubrey,.61,290805,47400000
118,0,01132,Mark Brooks,.61,557032,91258472
118,0,01175,Jim Carter,.61,459021,75550000
118,0,01945,Kenny Perry,.61,426178,70050000
122,0,08075,Jerry Kelly,.59,533700,90700000
122,0,08547,John Maginnes,.59,426661,72900000
124,0,10569,Mike Brisky,.58,361083,62600000
124,0,19825,Darren Clarke,.58,227867,39408472
124,0,10649,Tom Scherrer,.58,427845,73600000
124,0,07753,Kevin Wentworth,.58,413600,71600000
128,0,08537,J.P. Hayes,.57,436298,76100000
128,0,20566,Kaname Yokoo,.57,111394,19400000
130,0,10962,Bradley Hughes,.56,471317,84208472
130,0,23621,Rory Sabbatini,.56,381320,67600000
130,0,21878,Mark Wilson,.56,12765,2300000
133,0,19881,Robert Damron,.55,434155,79050000
133,0,20763,Pierre Fulke,.55,18055,3308472
133,0,10585,Scott McCarron,.55,400675,72550000
136,0,24357,K.J. Choi,.54,31456,5858472
136,0,01323,Brad Fabel,.54,380438,70100000
136,0,01378,David Frost,.54,360448,67158472
136,0,02279,Mark Wiebe,.54,385505,70900000
140,0,10213,Dicky Pride,.53,381040,72100000
141,0,06731,Jeff Roth,.52,12411,2400000
142,0,20674,Richard Kaplan,.51,25250,5000000
142,0,20127,Chris Riley,.51,367802,72400000
142,0,20387,Jarmo Sandelin,.51,99564,19408472
145,0,01098,Jay Don Blake,.50,389763,77200000
145,0,11106,Frankie Minoza,.50,25000,5000000
145,0,02300,Ian Woosnam,.50,129478,25808472
148,0,01326,Nick Faldo,.49,221544,45308472
148,0,01707,Steve Lowery,.49,385936,79550000
148,0,08375,Paul Stankowski,.49,362888,73900000
148,0,08385,Omar Uresti,.49,405197,82000000
152,0,01569,Peter Jacobsen,.48,285459,58900000
152,0,01761,Len Mattiace,.48,403110,83508472
154,0,01191,Barry Cheesman,.47,417727,89300000
155,0,19824,Craig Barlow,.46,327390,70500000
155,0,01510,Nolan Henke,.46,335803,72950000
157,0,20607,Paul Affleck,.45,14841,3308472
157,0,10885,Robert Allenby,.45,321504,71100000
157,0,07867,Woody Austin,.45,338042,74900000
157,0,01796,Mark McNulty,.45,14841,3308472
157,0,08045,Perry Moss,.45,238983,53300000
162,0,01024,Billy Andrade,.44,345799,79258472
162,0,20650,Jarrod Moseley,.44,47283,10858472
162,0,23068,Michael Walton,.44,11920,2700000
165,0,20593,Greg Chalmers,.43,362631,84950000
165,0,06078,Esteban Toledo,.43,382042,88000000
165,0,02267,D.A. Weibring,.43,182713,42250000
168,0,01331,Rick Fehr,.42,275863,65200000
168,0,06581,David Sutherland,.42,338126,80600000
170,0,01203,Russ Cochran,.41,314422,77500000
170,0,06062,Charles Raulerson,.41,326892,79900000
170,0,22064,Craig Spence,.41,91270,22108472
173,0,20099,Doug Barron,.40,334993,84200000
173,0,06014,Eric Booker,.40,320749,79650000
173,0,20939,Keiichiro Fukabori,.40,10400,2600000
176,0,21633,Steve Allan,.39,26342,6808472
176,0,20472,Alex Cejka,.39,33300,8500000
176,0,01282,Trevor Dodds,.39,311307,79600000
176,0,06315,Pete Jordan,.39,295417,74900000
180,0,01771,Blaine McCallister,.38,295929,77200000
180,0,07749,Brett Quigley,.38,209317,54500000
182,0,01096,Phil Blackmar,.37,261850,70800000
182,0,07569,Mark Carnevale,.37,92799,25300000
182,0,07763,Doug Dunakey,.37,298067,79950000
182,0,22892,Jason Gore,.37,20385,5450000
182,0,21949,Joe Ogilvie,.37,287344,78000000
182,0,02152,Dave Stockton,.37,20920,5600000
188,0,07003,David Berganio Jr.,.35,48014,13850000
188,0,01116,Michael Bradley,.35,257523,73400000
188,0,01475,Donnie Hammond,.35,68949,19600000
188,0,01533,P.H. Horgan III,.35,265952,76600000
188,0,01886,Peter O'Malley,.35,23903,6808472
193,0,20072,David Lebeck,.34,12060,3500000
193,0,12662,Thomas Levet,.34,11275,3308472
193,0,20634,Peter Lonard,.34,11275,3308472
193,0,23986,Neil Price,.34,11275,3308472
193,0,20385,Dean Robertson,.34,11275,3308472
193,0,02099,Scott Simpson,.34,179005,53100000
193,0,11155,Katsuyoshi Tomori,.34,11275,3308472
200,0,10944,Thomas Bjørn,.33,105690,32408472
200,0,11011,Mike Sposa,.33,255406,76900000
200,0,02256,Tom Watson,.33,141410,43108472
200,0,10425,Jay Williamson,.33,263617,80100000
204,0,01355,Raymond Floyd,.32,22480,7000000
204,0,01891,David Ogrin,.32,141081,43950000
204,0,02245,Grant Waite,.32,253205,79500000
207,0,06332,Neal Lancaster,.31,283138,90350000
207,0,19985,Santiago Luna,.31,10253,3308472
207,0,20857,Jeremy Robinson,.31,10253,3308472
207,0,20471,Sven Struver,.31,32134,10308472
207,0,12663,Phil Tataurangi,.31,232076,74250000
212,0,01127,Danny Briggs,.30,182244,61000000
212,0,01249,John Daly,.30,186213,62150000
212,0,01306,David Edwards,.30,70248,23050000
212,0,01549,Mike Hulbert,.30,264521,87150000
212,0,21787,Johan Ryström,.30,9920,3308472
217,0,21753,Brian Davis,.29,9490,3308472
217,0,01717,Sandy Lyle,.29,113003,39258472
217,0,01871,Mike Nicolette,.29,7225,2500000
217,0,20474,Phillip Price,.29,19814,6808472
217,0,02190,Doug Tewell,.29,65150,22700000
217,0,23277,Lee Thompson,.29,9608,3308472
217,0,12714,Chris Tidland,.29,10305,3500000
224,0,11651,Derrick Cooper,.28,9374,3308472
224,0,08633,Per-Ulrik Johansson,.28,70071,24708472
224,0,20218,Shingo Katayama,.28,9374,3308472
224,0,20213,Katsumasa Miyamoto,.28,154401,54650000
224,0,20572,Rod Pampling,.28,51976,18558472
224,0,20391,Martyn Thompson,.28,9374,3308472
230,0,06621,Joe Durant,.27,187061,69300000
230,0,02159,Curtis Strange,.27,118135,43950000
230,0,23622,Jason Tyska,.27,9561,3500000
233,0,06140,Sean Murphy,.26,185298,71100000
234,0,01560,David Ishii,.25,6614,2600000
234,0,07101,Dave Stockton Jr.,.25,197126,80100000
236,0,20992,Kazuhiko Hosokawa,.24,27125,11108472
236,0,10457,Frank Nobilo,.24,191733,78308472
238,0,10195,Tim Conley,.23,3676,1600000
238,0,10831,Greg Meyer,.23,5850,2600000
238,0,23532,Kevin PomArleau,.23,5816,2500000
241,0,12546,Peter Baker,.22,14841,6808472
241,0,10963,Jimmy Green,.22,152091,69300000
241,0,20608,David Howell,.22,12674,5858472
241,0,01690,Bruce Lietzke,.22,59486,27550000
241,0,06551,Tim Straub,.22,3488,1600000
246,0,12652,Cameron Beckman,.21,147035,69700000
246,0,01266,Clark Dennis,.21,180842,86200000
246,0,06064,Jeff Gallagher,.21,189847,89100000
246,0,01641,Gary Koch,.21,5250,2500000
246,0,10904,Mike Malizia,.21,5434,2600000
246,0,01748,Doug Martin,.21,179607,87600000
246,0,02241,Bobby Wadkins,.21,25672,12350000
253,0,01063,Ben Bates,.20,176916,90400000
253,0,01072,Chip Beck,.20,137422,69800000
253,0,12393,Rodney Butcher,.20,5000,2500000
253,0,01196,Brian Claar,.20,32926,16200000
253,0,01302,R.W. Eaks,.20,77523,38250000
253,0,23516,Wes Martin,.20,4900,2500000
253,0,06488,Chris Patton,.20,4950,2500000
260,0,01156,Curt Byrum,.19,3840,2000000
260,0,08339,Spike McRoy,.19,49700,26300000
260,0,22036,Mamo Osanai,.19,4440,2400000
260,0,02067,Ted Schulz,.19,20377,10500000
260,0,21002,Óscar Serna,.19,5730,3000000
260,0,02131,Mike Springer,.19,165675,85000000
260,0,02313,Bruce Zabriski,.19,6675,3500000
260,0,02322,Richard Zokol,.19,27021,14400000
268,0,08123,Jeff Brehaut,.18,126351,68500000
268,0,06809,Bob Burns,.18,138116,78400000
268,0,12510,Chad Campbell,.18,11037,6000000
268,0,20613,Brian Hull,.18,5032,2750000
268,0,01884,Mac O'Grady,.18,3520,2000000
268,0,02008,Lee Rinker,.18,145676,82600000
274,0,20498,Briny Baird,.17,115356,69500000
274,0,06599,John Elliott,.17,120082,69000000
274,0,01376,Bob Friend,.17,170980,100000000
274,0,01385,Jim Gallagher Jr.,.17,131758,76300000
274,0,01958,Dan Pohl,.17,15008,8700000
279,0,01014,Fulton Allem,.16,112214,70100000
279,0,11123,Chris Couch,.16,121751,74600000
279,0,01559,Hale Irwin,.16,11250,7000000
279,0,20382,Stephen Leaney,.16,25000,15308472
279,0,10107,Deane Pappas,.16,113379,72300000
279,0,22019,Victor Schwamkrug,.16,8580,5250000
279,0,02106,Chris Smith,.16,116791,71000000
279,0,02294,Willie Wood,.16,115883,72700000
287,0,01388,Robert Gamez,.15,71235,47450000
287,0,01633,Tom Kite,.15,85629,58200000
289,0,01408,Kelly Gibson,.14,38104,27050000
289,0,01998,Jack Renner,.14,10909,7900000
289,0,02007,Larry Rinker,.14,114889,79950000
289,0,02242,Lanny Wadkins,.14,73432,53900000
293,0,08553,Lee Porter,.13,110247,87650000
293,0,02135,Mike Standly,.13,47812,35650000
295,0,07781,Ty Armstrong,.12,85781,69000000
295,0,01068,Andy Bean,.12,33200,28800000
295,0,19846,Brian Gay,.12,74327,63500000
298,0,01334,Keith Fergus,.11,17643,16450000
298,0,21879,Craig Matthew,.11,5475,5000000
298,0,12753,David Morland IV,.11,10750,10200000
298,0,06655,Geoffrey Sisk,.11,91258,79400000
298,0,02167,Mike Sullivan,.11,17105,15400000
298,0,23349,Charles Warren,.11,67782,63500000
304,0,20124,Alan Bratton,.10,80998,77200000
304,0,10733,Kent Jones,.10,64216,63900000
304,0,12705,Cliff Kresge,.10,4876,4800000
304,0,23552,Hank Kuehne,.10,19868,20500000
304,0,01705,Tim Loustalot,.10,67677,65100000
304,0,01960,Don Pooley,.10,19062,19850000
304,0,02148,Ray Stewart,.10,5125,5000000
304,0,23623,Bo Van Pelt,.10,70079,68800000
304,0,02321,Fuzzy Zoeller,.10,54045,54350000
313,0,01374,Robin Freeman,.09,62494,72900000
313,0,10565,Ian Leggatt,.09,4725,5000000
313,0,01682,Wayne Levi,.09,36137,42000000
313,0,02090,Tom Sieckmann,.09,3408,3900000
317,0,01444,Ken Green,.08,19922,26000000
317,0,01869,Jack Nicklaus,.08,5074,6050000
317,0,21623,Jeff Street,.08,4160,5500000
320,0,01284,Mike Donald,.07,7472,11000000
320,0,01435,Wayne Grady,.07,25413,38550000
320,0,01468,Gary Hallberg,.07,24109,36850000
320,0,21959,Ted Purdy,.07,46659,67300000
320,0,02023,Clarence Rose,.07,36451,53300000
320,0,02049,Gene Sauers,.07,9720,13000000
320,0,02166,Chip Sullivan,.07,5225,7700000
327,0,01143,Brad Bryant,.06,30182,47950000
327,0,20378,Mathias Grönberg,.06,5961,9408472
327,0,22624,Joel Kribel,.06,10518,16550000
327,0,01878,Andy North,.06,3841,6800000
327,0,01975,Tom Purtzer,.06,30782,55500000
332,0,01060,Dave Barr,.05,5375,11100000
332,0,01499,Mark Hayes,.05,3841,8100000
332,0,01604,Steve Jurgensen,.05,28136,56700000
332,0,01783,Mark McCumber,.05,5434,10100000
332,0,06090,Jim McGovern,.05,7939,16600000
337,0,06214,Guy Boros,.04,4500,11800000
337,0,06795,Jeff Freeman,.04,6270,15500000
337,0,20548,Hidemichi Tanaka,.04,5074,14358472
340,0,01149,Michael Burke Jr.,.03,5197,15600000
340,0,01346,Ed Fiori,.03,5610,18700000
340,0,01414,Bob Gilder,.03,10052,29300000
343,0,22292,David Seawell,.02,9550,56000000
