RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
116,0,20566,Kaname Yokoo,$15913,111395
117,0,24357,K.J. Choi,$15728,31456
118,0,08075,Jerry Kelly,$15697,533702
119,0,08537,J.P. Hayes,$15582,436302
120,0,07753,Kevin Wentworth,$15318,413600
121,0,10962,Bradley Hughes,$15203,471320
122,0,01378,David Frost,$15018,360451
123,0,02300,Ian Woosnam,$14925,104478
124,0,20607,Paul Affleck,$14841,14841
124,0,01796,Mark McNulty,$14841,14841
126,0,10585,Scott McCarron,$14839,400677
127,0,01326,Nick Faldo,$14769,221544
128,0,10649,Tom Scherrer,$14753,427848
129,0,08547,John Maginnes,$14712,426665
130,0,19970,Robert Karlsson,$14695,102865
131,0,01323,Brad Fabel,$14632,380441
132,0,19881,Robert Damron,$14471,434156
133,0,10569,Mike Brisky,$14443,361083
134,0,02279,Mark Wiebe,$14278,385507
135,0,23621,Rory Sabbatini,$14123,381322
136,0,19825,Darren Clarke,$13911,139118
137,0,20157,Retief Goosen,$13592,54368
138,0,01098,Jay Don Blake,$13440,389764
139,0,21633,Steve Allan,$13171,26342
140,0,10213,Dicky Pride,$13139,381040
141,0,20127,Chris Riley,$13135,367804
142,0,08385,Omar Uresti,$13070,405200
143,0,01761,Len Mattiace,$13003,403114
144,0,01569,Peter Jacobsen,$12975,285460
145,0,08375,Paul Stankowski,$12960,362889
146,0,19905,Andrew Coltart,$12942,38827
147,0,20766,Padraig Harrington,$12872,51491
148,0,01707,Steve Lowery,$12864,385936
149,0,21878,Mark Wilson,$12765,12765
150,0,20820,Patrik Sjöland,$12624,113623
151,0,06731,Jeff Roth,$12411,12411
152,0,01191,Barry Cheesman,$12286,417728
153,0,20072,David Lebeck,$12060,12060
154,0,01510,Nolan Henke,$11992,335803
155,0,01886,Peter O'Malley,$11951,23903
156,0,01024,Billy Andrade,$11924,345800
157,0,23068,Michael Walton,$11920,11920
158,0,10885,Robert Allenby,$11907,321506
159,0,19824,Craig Barlow,$11692,327392
160,0,06078,Esteban Toledo,$11577,382046
161,0,12662,Thomas Levet,$11275,11275
161,0,20634,Peter Lonard,$11275,11275
161,0,23986,Neil Price,$11275,11275
161,0,20385,Dean Robertson,$11275,11275
161,0,11155,Katsuyoshi Tomori,$11275,11275
166,0,07867,Woody Austin,$11268,338045
167,0,01355,Raymond Floyd,$11240,22480
168,0,01572,Mark James,$11197,33592
169,0,06581,David Sutherland,$10907,338129
170,0,02256,Tom Watson,$10877,141410
171,0,08045,Perry Moss,$10863,238986
172,0,02267,D.A. Weibring,$10747,182713
173,0,20471,Sven Struver,$10711,32134
174,0,20593,Greg Chalmers,$10665,362634
175,0,01331,Rick Fehr,$10610,275865
176,0,01203,Russ Cochran,$10480,314423
177,0,20099,Doug Barron,$10468,334994
178,0,02152,Dave Stockton,$10460,20920
179,0,20939,Keiichiro Fukabori,$10400,10400
180,0,01282,Trevor Dodds,$10377,311310
181,0,06014,Eric Booker,$10346,320752
182,0,12714,Chris Tidland,$10305,10305
183,0,19985,Santiago Luna,$10253,10253
183,0,20857,Jeremy Robinson,$10253,10253
185,0,06062,Charles Raulerson,$10215,326893
186,0,22892,Jason Gore,$10192,20385
187,0,21787,Johan Ryström,$9920,9920
188,0,20474,Phillip Price,$9907,19814
189,0,01771,Blaine McCallister,$9864,295932
190,0,06315,Pete Jordan,$9847,295419
191,0,23277,Lee Thompson,$9608,9608
192,0,07003,David Berganio Jr.,$9603,48015
193,0,23622,Jason Tyska,$9561,9561
194,0,01116,Michael Bradley,$9537,257525
195,0,07749,Brett Quigley,$9514,209317
196,0,21753,Brian Davis,$9490,9490
197,0,11651,Derrick Cooper,$9374,9374
197,0,20218,Shingo Katayama,$9374,9374
197,0,20391,Martyn Thompson,$9374,9374
200,0,01096,Phil Blackmar,$9351,261853
201,0,07763,Doug Dunakey,$9314,298069
202,0,21949,Joe Ogilvie,$9269,287345
203,0,02099,Scott Simpson,$8950,179006
204,0,12680,Shigeki Maruyama,$8792,79136
205,0,08633,Per-Ulrik Johansson,$8759,70073
206,0,01475,Donnie Hammond,$8618,68951
207,0,01533,P.H. Horgan III,$8579,265956
208,0,01249,John Daly,$8464,186214
209,0,07569,Mark Carnevale,$8436,92799
210,0,11011,Mike Sposa,$8238,255407
210,0,10425,Jay Williamson,$8238,263618
212,0,02245,Grant Waite,$8168,253208
213,0,22064,Craig Spence,$8158,65270
214,0,06332,Neal Lancaster,$8089,283139
215,0,12663,Phil Tataurangi,$8002,232077
216,0,01891,David Ogrin,$7837,141082
217,0,01549,Mike Hulbert,$7780,264524
218,0,01127,Danny Briggs,$7593,182244
219,0,01717,Sandy Lyle,$7533,113004
220,0,12546,Peter Baker,$7420,14841
221,0,02159,Curtis Strange,$7383,118137
222,0,02190,Doug Tewell,$7239,65152
223,0,01871,Mike Nicolette,$7225,7225
224,0,06621,Joe Durant,$7194,187062
225,0,01306,David Edwards,$7024,70249
226,0,20213,Katsumasa Miyamoto,$7018,154401
227,0,02313,Bruce Zabriski,$6675,6675
228,0,01560,David Ishii,$6614,6614
229,0,10457,Frank Nobilo,$6611,191734
230,0,01690,Bruce Lietzke,$6609,59487
231,0,06140,Sean Murphy,$6389,185298
232,0,20608,David Howell,$6337,12674
233,0,07101,Dave Stockton Jr.,$6160,197126
234,0,10831,Greg Meyer,$5850,5850
235,0,23532,Kevin PomArleau,$5816,5816
236,0,21002,Óscar Serna,$5730,5730
237,0,01559,Hale Irwin,$5625,11250
238,0,06064,Jeff Gallagher,$5583,189847
239,0,12510,Chad Campbell,$5518,11037
240,0,01266,Clark Dennis,$5480,180843
241,0,10904,Mike Malizia,$5434,5434
242,0,10963,Jimmy Green,$5431,152091
243,0,01748,Doug Martin,$5282,179609
244,0,12652,Cameron Beckman,$5251,147035
245,0,01641,Gary Koch,$5250,5250
246,0,02241,Bobby Wadkins,$5134,25672
247,0,01063,Ben Bates,$5054,176918
248,0,20613,Brian Hull,$5032,5032
249,0,02131,Mike Springer,$5020,165675
250,0,12393,Rodney Butcher,$5000,5000
251,0,06488,Chris Patton,$4950,4950
252,0,01072,Chip Beck,$4907,137422
253,0,23516,Wes Martin,$4900,4900
254,0,01302,R.W. Eaks,$4845,77523
255,0,01196,Brian Claar,$4703,32926
256,0,02008,Lee Rinker,$4552,145677
257,0,08339,Spike McRoy,$4518,49701
258,0,08123,Jeff Brehaut,$4512,126353
259,0,02322,Richard Zokol,$4503,27022
260,0,01376,Bob Friend,$4499,170981
261,0,06809,Bob Burns,$4455,138117
262,0,22036,Mamo Osanai,$4440,4440
263,0,01385,Jim Gallagher Jr.,$4391,131758
264,0,01014,Fulton Allem,$4315,112214
265,0,02294,Willie Wood,$4291,115883
266,0,22019,Victor Schwamkrug,$4290,8580
267,0,06599,John Elliott,$4288,120083
268,0,02106,Chris Smith,$4171,116793
269,0,20498,Briny Baird,$4119,115357
270,0,01633,Tom Kite,$4077,85630
271,0,02067,Ted Schulz,$4075,20377
272,0,11123,Chris Couch,$4058,121751
273,0,10107,Deane Pappas,$3909,113379
274,0,01156,Curt Byrum,$3840,3840
275,0,01958,Dan Pohl,$3752,15008
276,0,01388,Robert Gamez,$3749,71235
277,0,02007,Larry Rinker,$3706,114890
278,0,10195,Tim Conley,$3676,3676
279,0,02242,Lanny Wadkins,$3671,73433
280,0,01884,Mac O'Grady,$3520,3520
281,0,06551,Tim Straub,$3488,3488
282,0,01408,Kelly Gibson,$3464,38105
283,0,20472,Alex Cejka,$3400,6800
284,0,10944,Thomas Bjørn,$3340,30065
285,0,08553,Lee Porter,$3242,110247
286,0,02135,Mike Standly,$3187,47814
287,0,07781,Ty Armstrong,$3063,85782
288,0,06655,Geoffrey Sisk,$2943,91259
289,0,20572,Rod Pampling,$2912,17476
290,0,19846,Brian Gay,$2858,74328
291,0,02321,Fuzzy Zoeller,$2844,54045
292,0,01068,Andy Bean,$2766,33200
293,0,21879,Craig Matthew,$2737,5475
294,0,01998,Jack Renner,$2727,10909
295,0,12753,David Morland IV,$2687,10750
296,0,20124,Alan Bratton,$2612,80998
297,0,23349,Charles Warren,$2607,67783
298,0,01705,Tim Loustalot,$2603,67678
299,0,02148,Ray Stewart,$2562,5125
300,0,01869,Jack Nicklaus,$2537,5074
301,0,01334,Keith Fergus,$2520,17643
302,0,23623,Bo Van Pelt,$2502,70079
303,0,23552,Hank Kuehne,$2483,19868
304,0,10733,Kent Jones,$2469,64217
305,0,02167,Mike Sullivan,$2443,17105
306,0,12705,Cliff Kresge,$2438,4876
307,0,01960,Don Pooley,$2382,19062
308,0,10565,Ian Leggatt,$2362,4725
309,0,01374,Robin Freeman,$2155,62495
310,0,01682,Wayne Levi,$2125,36137
311,0,21623,Jeff Street,$2080,4160
312,0,20378,Mathias Grönberg,$1987,5961
313,0,20387,Jarmo Sandelin,$1952,9764
314,0,20650,Jarrod Moseley,$1844,5533
315,0,01444,Ken Green,$1811,19922
316,0,02166,Chip Sullivan,$1741,5225
317,0,21959,Ted Purdy,$1728,46660
318,0,02090,Tom Sieckmann,$1704,3408
319,0,01435,Wayne Grady,$1694,25413
320,0,02023,Clarence Rose,$1656,36451
321,0,02049,Gene Sauers,$1620,9720
322,0,01468,Gary Hallberg,$1607,24109
323,0,01143,Brad Bryant,$1588,30183
324,0,22624,Joel Kribel,$1502,10518
325,0,01284,Mike Donald,$1494,7472
326,0,01975,Tom Purtzer,$1465,30782
327,0,01783,Mark McCumber,$1358,5434
328,0,06090,Jim McGovern,$1323,7939
329,0,01499,Mark Hayes,$1280,3841
329,0,01878,Andy North,$1280,3841
331,0,06795,Jeff Freeman,$1254,6270
332,0,01604,Steve Jurgensen,$1223,28136
333,0,01060,Dave Barr,$1075,5375
334,0,20548,Hidemichi Tanaka,$1014,5074
335,0,06214,Guy Boros,$900,4500
336,0,01149,Michael Burke Jr.,$866,5197
337,0,01414,Bob Gilder,$837,10052
338,0,01346,Ed Fiori,$801,5610
339,0,22292,David Seawell,$415,9550
