RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,30925,Dustin Johnson,27.43,576,21
2,0,20157,Retief Goosen,27.69,443,16
3,0,35300,Andrew Loupe,27.70,748,27
4,0,20472,Alex Cejka,27.76,583,21
5,0,23800,Bryce Molder,27.84,696,25
6,0,23541,Ben Crane,27.92,698,25
7,0,06527,Steve Stricker,27.93,419,15
8,0,34099,Harris English,27.96,755,27
8,0,21961,Charles Howell III,27.96,699,25
10,0,34466,Peter Malnati,28.03,897,32
11,0,39975,Michael Kim,28.04,785,28
12,0,22371,Aaron Baddeley,28.07,758,27
13,0,34046,Jordan Spieth,28.10,562,20
14,0,27895,Jonas Blixt,28.12,703,25
15,0,01810,Phil Mickelson,28.14,591,21
16,0,25632,Jimmy Walker,28.21,677,24
17,0,34360,Patrick Reed,28.22,762,27
18,0,29478,Kevin Kisner,28.23,734,26
18,0,32839,Hideki Matsuyama,28.23,621,22
20,0,27644,Brian Harman,28.26,876,31
20,0,29461,Jamie Lovemark,28.26,763,27
22,0,23325,Vaughn Taylor,28.29,679,24
22,0,30927,Brendon Todd,28.29,792,28
24,0,31416,Derek Fathauer,28.33,850,30
25,0,36801,Mark Hubbard,28.34,822,29
26,0,24846,Ricky Barnes,28.36,794,28
26,0,37455,Si Woo Kim,28.36,936,33
28,0,23983,Luke Donald,28.39,653,23
29,0,26851,Marc Leishman,28.42,682,24
30,0,33399,Adam Hadwin,28.44,768,27
31,0,27770,Camilo Villegas,28.46,740,26
32,0,26758,David Hearn,28.48,826,29
33,0,24024,Zach Johnson,28.52,656,23
33,0,23320,Ryan Palmer,28.52,656,23
33,0,29223,Sam Saunders,28.52,656,23
36,0,34563,Chesson Hadley,28.54,742,26
36,0,27649,Brandt Snedeker,28.54,742,26
38,0,20098,Stuart Appleby,28.55,628,22
38,0,29222,Billy Hurley III,28.55,571,20
40,0,27936,Martin Laird,28.57,657,23
40,0,28132,Tyrone Van Aswegen,28.57,857,30
40,0,25349,Tim Wilkinson,28.57,600,21
43,0,29926,Danny Lee,28.59,772,27
43,0,34409,David Lingmerth,28.59,629,22
45,0,25396,Kevin Na,28.60,715,25
46,0,28089,Jason Day,28.63,544,19
47,0,26596,Ryan Moore,28.64,630,22
48,0,20572,Rod Pampling,28.65,487,17
49,0,34262,Jon Curran,28.67,860,30
50,0,20848,Ángel Cabrera,28.71,603,21
51,0,40026,Daniel Berger,28.75,690,24
51,0,27747,Hiroshi Iwata,28.75,805,28
51,0,25834,Daniel Summerhays,28.75,805,28
54,0,12716,Charley Hoffman,28.76,719,25
54,0,25892,Steve Wheatcroft,28.76,719,25
56,0,40058,Zac Blair,28.83,865,30
57,0,30711,Colt Knost,28.84,721,25
58,0,29745,Tyler Aldridge,28.85,779,27
58,0,29479,Scott Brown,28.85,779,27
60,0,32876,Martin Piller,28.86,606,21
61,0,28158,Steve Marino,28.87,664,23
62,0,25274,Steven Bowditch,28.88,751,26
62,0,21731,Freddie Jacobson,28.88,751,26
62,0,27064,Jhonattan Vegas,28.88,751,26
65,0,29420,Billy Horschel,28.89,549,19
65,0,25198,Francesco Molinari,28.89,520,18
67,0,10213,Dicky Pride,28.90,578,20
67,0,34264,Hudson Swafford,28.90,867,30
69,0,08075,Jerry Kelly,28.91,665,23
69,0,34265,Will Wilcox,28.91,636,22
71,0,23108,Matt Kuchar,28.92,723,25
72,0,22405,Justin Rose,28.94,492,17
73,0,28092,D.H. Lee,28.95,608,21
73,0,30163,Henrik Norlander,28.95,579,20
75,0,29268,Bronson Burgoon,28.96,753,26
75,0,25818,Scott Piercy,28.96,666,23
77,0,25364,Paul Casey,29.00,609,21
77,0,32200,Roberto Castro,29.00,783,27
77,0,24494,Erik Compton,29.00,638,22
77,0,35539,Luke Guthrie,29.00,522,18
77,0,33461,Morgan Hoffmann,29.00,696,24
77,0,33410,Andrew Landry,29.00,493,17
77,0,31560,Brian Stuard,29.00,580,20
84,0,28679,Fabián Gómez,29.04,726,25
84,0,32757,Patton Kizzire,29.04,755,26
84,0,32640,Troy Merritt,29.04,755,26
84,0,33448,Justin Thomas,29.04,784,27
84,0,31323,Gary Woodland,29.04,726,25
89,0,27942,Rob Oppenheim,29.05,581,20
90,0,27466,Spencer Levin,29.06,901,31
91,0,33419,Cameron Tringale,29.08,698,24
91,0,28114,Dawie van der Walt,29.08,698,24
93,0,24490,George McNeill,29.09,640,22
94,0,33413,Ben Martin,29.11,786,27
95,0,35545,Blayne Barber,29.12,757,26
95,0,25493,Nick Taylor,29.12,728,25
97,0,21209,Sergio Garcia,29.14,408,14
98,0,30926,Chris Kirk,29.15,787,27
98,0,30692,Scott Stallings,29.15,758,26
100,0,37273,Derek Ernst,29.16,554,19
101,0,23638,Brendon de Jonge,29.17,846,29
101,0,24924,Bill Haas,29.17,671,23
103,0,32102,Rickie Fowler,29.18,642,22
104,0,22892,Jason Gore,29.19,759,26
105,0,29720,Andres Gonzales,29.22,789,27
105,0,24140,Sean O'Hair,29.22,789,27
107,0,25240,D.A. Points,29.24,497,17
108,0,27974,Sung Kang,29.25,819,28
108,0,25572,Graeme McDowell,29.25,585,20
