RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,21961,Charles Howell III,78.4,40,51,-6.00
2,0,34255,Joseph Bramlett,69.8,30,43,-7.00
3,0,27095,Nick Watney,67.5,27,40,-6.00
4,0,33404,Chris Baker,66.7,26,39,-6.00
4,0,20229,Stewart Cink,66.7,58,87,-12.00
4,0,28089,Jason Day,66.7,38,57,-5.00
7,0,25364,Paul Casey,62.3,43,69,-4.00
8,0,47347,Adam Schenk,62.0,44,71,-8.00
9,0,34213,Grayson Murray,61.8,21,34,-7.00
10,0,26758,David Hearn,61.1,22,36,-5.00
10,0,25493,Nick Taylor,61.1,44,72,-9.00
12,0,48887,Matt Wallace,60.5,26,43,-7.00
13,0,35461,Beau Hossler,60.0,33,55,-5.00
14,0,36871,Matthew NeSmith,59.7,37,62,-2.00
15,0,32618,Rhein Gibson,59.5,25,42,-4.00
16,0,49766,Hank Lebioda,59.2,29,49,-5.00
17,0,33948,Byeong Hun An,59.1,39,66,-7.00
18,0,32662,Michael Gligic,58.9,33,56,-5.00
19,0,47959,Bryson DeChambeau,58.8,30,51,-5.00
20,0,33122,Russell Knox,58.6,34,58,-7.00
20,0,34466,Peter Malnati,58.6,41,70,-11.00
20,0,30163,Henrik Norlander,58.6,34,58,-9.00
23,0,23623,Bo Van Pelt,58.5,31,53,-8.00
24,0,35891,Cameron Smith,57.9,44,76,-8.00
25,0,34563,Chesson Hadley,57.8,26,45,-4.00
26,0,39997,Corey Conners,57.1,40,70,+3.00
26,0,32448,James Hahn,57.1,32,56,-5.00
28,0,29725,Tony Finau,57.0,49,86,-13.00
29,0,26851,Marc Leishman,56.6,43,76,-12.00
30,0,37189,Harold Varner III,56.3,49,87,-12.00
31,0,23320,Ryan Palmer,56.0,42,75,-7.00
31,0,46970,Jon Rahm,56.0,42,75,-6.00
33,0,27064,Jhonattan Vegas,55.9,38,68,-5.00
34,0,34314,Sebastian Cappelen,55.6,20,36,-6.00
35,0,29926,Danny Lee,55.2,32,58,-3.00
35,0,23788,D.J. Trahan,55.2,32,58,-8.00
37,0,33141,Keegan Bradley,55.1,38,69,-2.00
38,0,47483,Will Zalatoris,55.0,33,60,-6.00
39,0,30911,Tommy Fleetwood,54.9,28,51,-3.00
39,0,56762,Will Gordon,54.9,39,71,-7.00
39,0,25818,Scott Piercy,54.9,28,51,-9.00
42,0,28420,Ryan Brehm,54.8,17,31,-5.00
43,0,35450,Patrick Cantlay,54.7,35,64,-10.00
44,0,48119,Ben Taylor,54.5,18,33,-3.00
45,0,52372,Cameron Champ,54.4,31,57,-1.00
46,0,30925,Dustin Johnson,54.1,33,61,-6.00
47,0,33204,Shane Lowry,53.8,42,78,-7.00
48,0,32816,Satoshi Kodaira,53.6,30,56,-2.00
49,0,35658,Kris Ventura,53.5,23,43,-6.00
50,0,19803,Ryan Armour,52.8,28,53,E
50,0,19846,Brian Gay,52.8,38,72,-6.00
52,0,27974,Sung Kang,52.7,29,55,-5.00
53,0,12716,Charley Hoffman,52.6,41,78,-9.00
54,0,26300,Matt Jones,52.5,53,101,-4.00
55,0,23983,Luke Donald,52.4,22,42,-7.00
55,0,40098,Matt Fitzpatrick,52.4,22,42,-6.00
55,0,34264,Hudson Swafford,52.4,33,63,-5.00
58,0,52375,Doug Ghim,52.3,23,44,-4.00
58,0,36689,Brooks Koepka,52.3,34,65,-11.00
60,0,27141,J.B. Holmes,52.1,25,48,-9.00
61,0,34046,Jordan Spieth,51.8,44,85,-13.00
62,0,27556,Ted Potter Jr.,51.6,33,64,-5.00
62,0,30110,Kyle Stanley,51.6,33,64,-9.00
64,0,46046,Scottie Scheffler,51.5,35,68,-10.00
65,0,34098,Russell Henley,51.4,36,70,-5.00
65,0,24140,Sean O'Hair,51.4,19,37,-5.00
65,0,47128,Richy Werenski,51.4,38,74,-6.00
68,0,30944,Jason Kokrak,51.3,40,78,-7.00
69,0,26331,Charl Schwartzel,51.2,44,86,-9.00
70,0,27936,Martin Laird,51.0,26,51,-5.00
71,0,50525,Collin Morikawa,50.9,27,53,-6.00
72,0,35104,Tom Lewis,50.8,31,61,-5.00
72,0,27129,Luke List,50.8,32,63,-7.00
74,0,33490,Bo Hoag,50.7,38,75,-4.00
75,0,37275,Sam Ryder,50.6,40,79,-7.00
75,0,33419,Cameron Tringale,50.6,39,77,-12.00
77,0,45609,Tyler Duncan,50.0,25,50,-1.00
77,0,21209,Sergio Garcia,50.0,30,60,-9.00
77,0,31646,Emiliano Grillo,50.0,35,70,-8.00
77,0,29420,Billy Horschel,50.0,30,60,-3.00
77,0,23108,Matt Kuchar,50.0,27,54,-1.00
