RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,22056,Cameron Percy,72.58,1006,1386,-0.25
2,0,46970,Jon Rahm,71.93,997,1386,-0.34
3,0,31646,Emiliano Grillo,71.47,1235,1728,-0.29
4,0,36871,Matthew NeSmith,71.09,1126,1584,-0.25
5,0,48045,Michael Gellerman,70.80,599,846,-0.22
5,0,50525,Collin Morikawa,70.80,994,1404,-0.31
7,0,40026,Daniel Berger,70.50,1066,1512,-0.31
8,0,33122,Russell Knox,70.41,1166,1656,-0.25
9,0,49964,Aaron Wise,70.35,1013,1440,-0.27
10,0,35450,Patrick Cantlay,70.16,985,1404,-0.30
11,0,21209,Sergio Garcia,70.05,933,1332,-0.29
12,0,33141,Keegan Bradley,69.96,1083,1548,-0.27
13,0,39997,Corey Conners,69.93,1309,1872,-0.30
14,0,30110,Kyle Stanley,69.88,1132,1620,-0.24
15,0,33490,Bo Hoag,69.67,1091,1566,-0.25
16,0,52375,Doug Ghim,69.64,1078,1548,-0.28
17,0,47483,Will Zalatoris,69.54,1089,1566,-0.28
18,0,20229,Stewart Cink,69.44,1125,1620,-0.28
18,0,34098,Russell Henley,69.44,1050,1512,-0.27
18,0,27936,Martin Laird,69.44,1000,1440,-0.24
21,0,29221,Webb Simpson,69.37,924,1332,-0.32
22,0,45526,Abraham Ancer,69.27,1222,1764,-0.30
23,0,27214,Kevin Streelman,69.21,1196,1728,-0.29
24,0,30944,Jason Kokrak,69.19,1096,1584,-0.32
25,0,30163,Henrik Norlander,69.18,1046,1512,-0.23
26,0,49766,Hank Lebioda,69.14,896,1296,-0.27
27,0,39971,Sungjae Im,69.08,1517,2196,-0.31
28,0,34255,Joseph Bramlett,68.87,967,1404,-0.26
29,0,25364,Paul Casey,68.83,892,1296,-0.28
30,0,32448,James Hahn,68.81,867,1260,-0.29
30,0,27064,Jhonattan Vegas,68.81,1090,1584,-0.29
32,0,33486,Roger Sloan,68.77,1015,1476,-0.27
33,0,48081,Xander Schauffele,68.64,939,1368,-0.34
34,0,46717,Viktor Hovland,68.61,1025,1494,-0.31
35,0,45486,Joaquin Niemann,68.57,1259,1836,-0.31
36,0,27129,Luke List,68.41,1096,1602,-0.29
37,0,29268,Bronson Burgoon,68.36,886,1296,-0.25
38,0,30926,Chris Kirk,68.35,1058,1548,-0.28
38,0,33204,Shane Lowry,68.35,935,1368,-0.27
40,0,28252,Seamus Power,68.20,712,1044,-0.29
40,0,30692,Scott Stallings,68.20,933,1368,-0.25
42,0,33120,Mark Anderson,68.15,687,1008,-0.25
43,0,29535,Brice Garnett,68.12,1128,1656,-0.26
44,0,37275,Sam Ryder,68.09,1054,1548,-0.27
45,0,46046,Scottie Scheffler,68.08,1201,1764,-0.33
46,0,49298,Kramer Hickok,68.04,845,1242,-0.25
47,0,36689,Brooks Koepka,68.01,808,1188,-0.32
48,0,24140,Sean O'Hair,67.97,624,918,-0.22
49,0,25804,Bubba Watson,67.95,844,1242,-0.25
50,0,34264,Hudson Swafford,67.89,1002,1476,-0.29
51,0,12716,Charley Hoffman,67.85,1209,1782,-0.31
52,0,47504,Sam Burns,67.79,1025,1512,-0.35
52,0,33448,Justin Thomas,67.79,1025,1512,-0.35
54,0,37189,Harold Varner III,67.78,1098,1620,-0.28
55,0,32757,Patton Kizzire,67.76,1244,1836,-0.33
56,0,28420,Ryan Brehm,67.72,707,1044,-0.26
57,0,26329,Louis Oosthuizen,67.64,901,1332,-0.31
58,0,33419,Cameron Tringale,67.63,1120,1656,-0.31
59,0,47347,Adam Schenk,67.37,1237,1836,-0.27
60,0,56762,Will Gordon,67.36,1067,1584,-0.29
60,0,39324,J.J. Spaun,67.36,873,1296,-0.23
62,0,21961,Charles Howell III,67.22,847,1260,-0.24
63,0,47959,Bryson DeChambeau,67.15,967,1440,-0.37
64,0,26476,Chez Reavie,67.13,1015,1512,-0.24
65,0,32333,Kevin Tway,67.11,749,1116,-0.28
66,0,29725,Tony Finau,67.10,1087,1620,-0.32
66,0,36699,Patrick Rodgers,67.10,1232,1836,-0.28
68,0,23983,Luke Donald,67.06,676,1008,-0.22
69,0,32839,Hideki Matsuyama,67.03,1122,1674,-0.31
