RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,32139,Danny Willett,22' 10",2741.667,120,-10
2,0,26476,Chez Reavie,23' 7",5215.833,221,-22
3,0,45526,Abraham Ancer,23' 11",4834.667,202,-24
4,0,49960,Sepp Straka,24' 2",3140.917,130,E
5,0,24502,Adam Scott,24' 3",2525.917,104,-19
6,0,35450,Patrick Cantlay,24' 4",3401.167,140,-20
6,0,28237,Rory McIlroy,24' 4",3426.667,141,-15
8,0,33948,Byeong Hun An,24' 5",3732.250,153,-3
8,0,32839,Hideki Matsuyama,24' 5",4710.750,193,-20
10,0,25364,Paul Casey,24' 6",3631.750,148,-11
10,0,31646,Emiliano Grillo,24' 6",4161.917,170,-9
10,0,01810,Phil Mickelson,24' 6",2133.333,87,-1
13,0,40115,Adam Svensson,24' 7",3490.250,142,-6
13,0,33448,Justin Thomas,24' 7",3391.333,138,-18
15,0,37454,Whee Kim,24' 10",3800.250,153,-3
16,0,30944,Jason Kokrak,25' 1",5161.083,206,-11
16,0,25572,Graeme McDowell,25' 1",3158.500,126,-22
16,0,30110,Kyle Stanley,25' 1",3909.417,156,-15
19,0,27330,Josh Teater,25' 2",3166.917,126,-15
20,0,22405,Justin Rose,25' 4",3372.333,133,-9
21,0,25818,Scott Piercy,25' 6",4965.250,195,-21
22,0,35532,Tom Hoge,25' 7",4751.417,186,-11
22,0,33410,Andrew Landry,25' 7",4841.750,189,-19
24,0,32757,Patton Kizzire,25' 8",3690.750,144,-14
25,0,39997,Corey Conners,25' 9",5023.917,195,-17
25,0,35376,Roberto Díaz,25' 9",3146.250,122,-10
27,0,45486,Joaquin Niemann,25' 10",4981.500,193,-8
27,0,23325,Vaughn Taylor,25' 10",5586.250,216,-13
29,0,30692,Scott Stallings,25' 11",4848.417,187,-22
30,0,32200,Roberto Castro,26' 0",4946.833,190,-16
30,0,34256,Andrew Putnam,26' 0",3920.667,151,-23
32,0,46435,Austin Cook,26' 1",4020.083,154,-6
32,0,33399,Adam Hadwin,26' 1",4403.750,169,-11
32,0,31323,Gary Woodland,26' 1",4350.667,167,-22
35,0,19803,Ryan Armour,26' 2",6337.917,242,-26
35,0,39971,Sungjae Im,26' 2",6756.750,258,-22
35,0,30786,Brady Schnell,26' 2",2747.583,105,-11
38,0,31557,Jim Herman,26' 3",3093.000,118,-10
38,0,49766,Hank Lebioda,26' 3",4301.083,164,-16
38,0,32791,K.H. Lee,26' 3",4703.833,179,+8
38,0,26329,Louis Oosthuizen,26' 3",3490.917,133,-14
42,0,30978,Kiradech Aphibarnrat,26' 4",3185.250,121,-2
42,0,33141,Keegan Bradley,26' 4",5536.083,210,-8
42,0,34363,Tyrrell Hatton,26' 4",3133.000,119,-1
45,0,34076,Joel Dahmen,26' 5",5394.500,204,-8
45,0,32102,Rickie Fowler,26' 5",4250.500,161,-5
45,0,29926,Danny Lee,26' 5",5145.833,195,-13
48,0,26758,David Hearn,26' 6",2623.750,99,-9
48,0,29420,Billy Horschel,26' 6",4315.583,163,-23
48,0,33486,Roger Sloan,26' 6",4420.583,167,-9
48,0,27064,Jhonattan Vegas,26' 6",4430.250,167,-11
52,0,20472,Alex Cejka,26' 7",3189.083,120,-9
52,0,29970,Dylan Frittelli,26' 7",4600.917,173,-14
52,0,34098,Russell Henley,26' 7",5021.583,189,-11
52,0,36689,Brooks Koepka,26' 7",3556.667,134,-13
52,0,25396,Kevin Na,26' 7",3216.000,121,-10
52,0,24138,Ian Poulter,26' 7",3052.667,115,-10
58,0,24024,Zach Johnson,26' 8",4129.667,155,+2
58,0,29223,Sam Saunders,26' 8",4187.500,157,-5
60,0,34021,Bud Cauley,26' 9",5488.333,205,-16
60,0,28089,Jason Day,26' 9",3075.417,115,-7
60,0,27095,Nick Watney,26' 9",4222.667,158,-12
60,0,25804,Bubba Watson,26' 9",2754.833,103,+2
64,0,29268,Bronson Burgoon,26' 10",3730.417,139,-4
64,0,35879,Kelly Kraft,26' 10",4776.750,178,+6
64,0,26851,Marc Leishman,26' 10",3816.000,142,-14
64,0,26596,Ryan Moore,26' 10",4882.917,182,-2
68,0,46402,Talor Gooch,26' 11",3174.333,118,-9
68,0,29478,Kevin Kisner,26' 11",5620.417,209,-17
68,0,32816,Satoshi Kodaira,26' 11",3900.500,145,-4
68,0,39546,Keith Mitchell,26' 11",3611.333,134,-11
68,0,21528,Henrik Stenson,26' 11",3118.417,116,-9
68,0,31560,Brian Stuard,26' 11",6138.917,228,-16
74,0,12716,Charley Hoffman,27' 0",3514.583,130,-4
74,0,32640,Troy Merritt,27' 0",3758.667,139,-12
74,0,29221,Webb Simpson,27' 0",5076.417,188,-21
77,0,45609,Tyler Duncan,27' 1",5089.083,188,+1
77,0,46523,Joey Garber,27' 1",3009.583,111,-10
77,0,35732,Wes Roach,27' 1",3955.750,146,-4
77,0,35891,Cameron Smith,27' 1",3770.083,139,-14
77,0,49964,Aaron Wise,27' 1",3329.333,123,+5
82,0,47504,Sam Burns,27' 2",4372.000,161,+1
82,0,25686,Jason Dufner,27' 2",4774.583,176,-3
82,0,25900,Lucas Glover,27' 2",6220.583,229,-14
82,0,29518,Brendan Steele,27' 2",3862.833,142,-2
86,0,29974,Branden Grace,27' 3",2750.167,101,-2
86,0,37455,Si Woo Kim,27' 3",4027.583,148,-3
86,0,23108,Matt Kuchar,27' 3",4611.750,169,-8
86,0,48822,Sebastián Muñoz,27' 3",4579.833,168,-11
86,0,27556,Ted Potter Jr.,27' 3",4653.917,171,-3
91,0,30911,Tommy Fleetwood,27' 4",3531.083,129,-11
91,0,10809,Jim Furyk,27' 4",4999.250,183,-14
91,0,34261,Scott Langley,27' 4",5958.000,218,-21
91,0,33418,Shawn Stefani,27' 4",5164.583,189,-18
95,0,40098,Matt Fitzpatrick,27' 5",3211.917,117,+3
