RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
50,0,24781,Hunter Mahan,52.1,25,48,-3.00
51,0,29720,Andres Gonzales,51.9,27,52,-2.00
52,0,37454,Whee Kim,51.8,29,56,-2.00
52,0,22046,Geoff Ogilvy,51.8,29,56,-6.00
54,0,39975,Michael Kim,51.7,46,89,-11.00
54,0,27936,Martin Laird,51.7,31,60,-7.00
56,0,20593,Greg Chalmers,51.6,32,62,-12.00
57,0,20157,Retief Goosen,51.4,19,37,-7.00
57,0,27129,Luke List,51.4,37,72,-3.00
57,0,28237,Rory McIlroy,51.4,18,35,-6.00
57,0,32333,Kevin Tway,51.4,36,70,-6.00
61,0,27649,Brandt Snedeker,51.3,20,39,-7.00
62,0,35110,Brett Drewitt,51.2,21,41,-5.00
62,0,21961,Charles Howell III,51.2,43,84,-7.00
64,0,30925,Dustin Johnson,51.1,24,47,-2.00
65,0,23983,Luke Donald,51.0,26,51,-4.00
66,0,48084,Wesley Bryan,50.9,29,57,-11.00
67,0,46970,Jon Rahm,50.8,32,63,-9.00
68,0,29725,Tony Finau,50.6,45,89,-12.00
69,0,34360,Patrick Reed,50.5,46,91,-14.00
70,0,33141,Keegan Bradley,50.0,29,58,-4.00
70,0,28089,Jason Day,50.0,20,40,-4.00
70,0,37455,Si Woo Kim,50.0,32,64,-8.00
70,0,33122,Russell Knox,50.0,19,38,-4.00
70,0,46732,Rick Lamb,50.0,12,24,E
70,0,49771,J.T. Poston,50.0,39,78,-6.00
70,0,37189,Harold Varner III,50.0,43,86,-6.00
77,0,27958,Ryan Blaum,49.3,34,69,-3.00
77,0,23108,Matt Kuchar,49.3,33,67,-8.00
77,0,33413,Ben Martin,49.3,34,69,-7.00
80,0,29222,Billy Hurley III,49.0,25,51,-8.00
81,0,46443,Brian Campbell,48.7,19,39,-1.00
81,0,30944,Jason Kokrak,48.7,38,78,-2.00
83,0,31416,Derek Fathauer,48.6,34,70,-14.00
83,0,25834,Daniel Summerhays,48.6,36,74,-10.00
85,0,40058,Zac Blair,48.5,33,68,-4.00
85,0,29926,Danny Lee,48.5,32,66,-7.00
87,0,39954,Cody Gribble,48.4,30,62,-1.00
88,0,33948,Byeong Hun An,48.3,29,60,-8.00
89,0,32640,Troy Merritt,48.2,27,56,-5.00
90,0,28420,Ryan Brehm,48.1,25,52,-6.00
90,0,23541,Ben Crane,48.1,25,52,-3.00
90,0,31420,Anirban Lahiri,48.1,26,54,-1.00
93,0,31557,Jim Herman,48.0,24,50,-4.00
93,0,48081,Xander Schauffele,48.0,24,50,-4.00
95,0,27214,Kevin Streelman,47.9,34,71,-7.00
96,0,34409,David Lingmerth,47.6,30,63,-9.00
97,0,23320,Ryan Palmer,47.5,19,40,-6.00
98,0,32448,James Hahn,47.4,37,78,-8.00
98,0,27644,Brian Harman,47.4,46,97,-18.00
98,0,33204,Shane Lowry,47.4,18,38,-6.00
98,0,34431,Robert Streb,47.4,46,97,-13.00
102,0,29420,Billy Horschel,47.2,34,72,-3.00
102,0,46440,Smylie Kaufman,47.2,25,53,-5.00
102,0,25818,Scott Piercy,47.2,17,36,-4.00
102,0,28132,Tyrone Van Aswegen,47.2,34,72,-1.00
106,0,24138,Ian Poulter,47.1,24,51,-7.00
107,0,48822,Sebastián Muñoz,46.9,15,32,-3.00
108,0,23353,J.J. Henry,46.8,29,62,-7.00
108,0,29518,Brendan Steele,46.8,22,47,-4.00
110,0,29289,S.Y. Noh,46.5,33,71,-6.00
111,0,26596,Ryan Moore,46.2,24,52,-6.00
112,0,24357,K.J. Choi,46.0,23,50,-9.00
112,0,30926,Chris Kirk,46.0,29,63,-4.00
114,0,32150,Michael Thompson,45.8,22,48,-7.00
115,0,33120,Mark Anderson,45.7,16,35,-1.00
115,0,25900,Lucas Glover,45.7,37,81,-8.00
115,0,34264,Hudson Swafford,45.7,21,46,-6.00
118,0,31646,Emiliano Grillo,45.6,26,57,-4.00
119,0,34174,John Huh,45.5,25,55,-3.00
119,0,26851,Marc Leishman,45.5,30,66,-6.00
119,0,26951,Johnson Wagner,45.5,20,44,-2.00
122,0,36689,Brooks Koepka,45.3,24,53,-7.00
123,0,25274,Steven Bowditch,45.2,14,31,-4.00
123,0,35300,Andrew Loupe,45.2,14,31,-2.00
125,0,32102,Rickie Fowler,45.1,23,51,-3.00
126,0,32757,Patton Kizzire,45.0,27,60,-6.00
127,0,32839,Hideki Matsuyama,44.9,22,49,-8.00
128,0,20572,Rod Pampling,44.8,30,67,-2.00
129,0,25240,D.A. Points,44.7,21,47,-5.00
129,0,30110,Kyle Stanley,44.7,34,76,-11.00
131,0,19803,Ryan Armour,44.4,8,18,-1.00
131,0,25345,Carl Pettersson,44.4,24,54,-5.00
133,0,29476,Kyle Reifers,44.3,35,79,-4.00
134,0,29908,C.T. Pan,44.0,22,50,-2.00
135,0,25396,Kevin Na,43.8,21,48,-2.00
135,0,25493,Nick Taylor,43.8,35,80,-5.00
137,0,35450,Patrick Cantlay,43.6,17,39,-8.00
137,0,06522,Ernie Els,43.6,17,39,E
139,0,30692,Scott Stallings,43.4,33,76,-4.00
140,0,20104,Ken Duke,43.3,26,60,-4.00
141,0,32200,Roberto Castro,42.9,15,35,-4.00
141,0,30191,Julián Etulain,42.9,15,35,-7.00
141,0,26289,Boo Weekley,42.9,18,42,-1.00
144,0,29461,Jamie Lovemark,42.6,26,61,-6.00
145,0,20472,Alex Cejka,42.5,17,40,-3.00
145,0,25804,Bubba Watson,42.5,17,40,-8.00
147,0,35506,Mackenzie Hughes,42.4,39,92,-6.00
148,0,47959,Bryson DeChambeau,42.3,22,52,-4.00
148,0,29974,Branden Grace,42.3,11,26,-3.00
148,0,27770,Camilo Villegas,42.3,22,52,-4.00
151,0,34358,Jonathan Randolph,42.1,16,38,E
151,0,36699,Patrick Rodgers,42.1,24,57,-7.00
153,0,29740,Brad Fritsch,41.9,18,43,-5.00
153,0,34466,Peter Malnati,41.9,26,62,-1.00
153,0,27064,Jhonattan Vegas,41.9,26,62,-2.00
156,0,29478,Kevin Kisner,41.8,23,55,-5.00
157,0,24846,Ricky Barnes,41.5,34,82,-11.00
158,0,24361,Pat Perez,41.3,26,63,-3.00
159,0,32366,Kevin Chappell,41.2,21,51,-3.00
160,0,20771,Steven Alker,41.0,16,39,E
161,0,34213,Grayson Murray,40.9,36,88,-10.00
162,0,27466,Spencer Levin,40.7,22,54,E
163,0,40026,Daniel Berger,40.3,25,62,-9.00
164,0,24358,Robert Garrigus,40.0,16,40,-3.00
164,0,25349,Tim Wilkinson,40.0,10,25,-1.00
166,0,24024,Zach Johnson,39.7,25,63,-10.00
167,0,27436,Graham DeLaet,39.3,22,56,E
168,0,24507,Jason Bohn,39.2,20,51,-8.00
169,0,10809,Jim Furyk,39.1,9,23,-1.00
170,0,22986,Søren Kjeldsen,38.5,10,26,-1.00
171,0,33448,Justin Thomas,38.1,16,42,-6.00
172,0,31560,Brian Stuard,37.8,17,45,-2.00
173,0,28093,Miguel Angel Carballo,37.5,12,32,-3.00
174,0,25686,Jason Dufner,37.2,16,43,-1.00
174,0,30852,Ryo Ishikawa,37.2,16,43,-2.00
176,0,35532,Tom Hoge,37.1,13,35,-5.00
177,0,12510,Chad Campbell,37.0,20,54,-2.00
178,0,25632,Jimmy Walker,36.8,14,38,+2.00
179,0,23621,Rory Sabbatini,36.4,16,44,-3.00
180,0,46601,Trey Mullinax,36.2,17,47,-6.00
181,0,35879,Kelly Kraft,36.1,22,61,-8.00
182,0,23497,Tag Ridings,35.9,14,39,-7.00
183,0,01810,Phil Mickelson,33.3,22,66,-4.00
184,0,27141,J.B. Holmes,31.4,16,51,-3.00
185,0,25892,Steve Wheatcroft,30.8,12,39,-2.00
186,0,40009,Dominic Bozzelli,29.8,14,47,-2.00
186,0,29485,Brett Stegmaier,29.8,17,57,-4.00
188,0,37278,Nicholas Lindheim,29.3,12,41,-1.00
189,0,26499,Rafa Cabrera Bello,25.0,9,36,+1.00
190,0,25572,Graeme McDowell,24.1,7,29,-1.00
