RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,28500,Martin Flores,70.64,1030,1458,-0.25
2,0,30110,Kyle Stanley,70.39,1267,1800,-0.26
3,0,25364,Paul Casey,70.06,1135,1620,-0.27
4,0,34046,Jordan Spieth,70.01,983,1404,-0.34
5,0,19803,Ryan Armour,69.96,743,1062,-0.23
6,0,25900,Lucas Glover,69.94,1133,1620,-0.27
7,0,22056,Cameron Percy,69.91,818,1170,-0.23
8,0,21209,Sergio Garcia,69.62,777,1116,-0.26
9,0,24358,Robert Garrigus,69.52,901,1296,-0.28
9,0,30925,Dustin Johnson,69.52,876,1260,-0.30
11,0,31323,Gary Woodland,69.48,1113,1602,-0.25
12,0,23353,J.J. Henry,69.44,1075,1548,-0.21
13,0,35450,Patrick Cantlay,69.21,598,864,-0.29
14,0,27129,Luke List,69.10,1219,1764,-0.29
15,0,12510,Chad Campbell,69.07,1206,1746,-0.24
16,0,32839,Hideki Matsuyama,69.01,944,1368,-0.32
17,0,29725,Tony Finau,68.96,1291,1872,-0.30
18,0,20229,Stewart Cink,68.76,1151,1674,-0.28
19,0,26289,Boo Weekley,68.65,902,1314,-0.22
20,0,33141,Keegan Bradley,68.63,1260,1836,-0.27
21,0,46970,Jon Rahm,68.61,1025,1494,-0.29
22,0,27436,Graham DeLaet,68.57,938,1368,-0.27
23,0,34264,Hudson Swafford,68.21,1105,1620,-0.27
24,0,31557,Jim Herman,68.07,919,1350,-0.25
25,0,22405,Justin Rose,68.06,784,1152,-0.29
26,0,48081,Xander Schauffele,68.00,1126,1656,-0.29
27,0,24924,Bill Haas,67.91,1039,1530,-0.24
28,0,29420,Billy Horschel,67.89,1051,1548,-0.23
28,0,30692,Scott Stallings,67.89,941,1386,-0.25
30,0,34098,Russell Henley,67.81,1184,1746,-0.28
31,0,29720,Andres Gonzales,67.71,841,1242,-0.26
32,0,37189,Harold Varner III,67.68,1206,1782,-0.25
33,0,35545,Blayne Barber,67.61,864,1278,-0.27
34,0,33204,Shane Lowry,67.57,596,882,-0.27
35,0,33418,Shawn Stefani,67.48,826,1224,-0.24
36,0,47128,Richy Werenski,67.42,898,1332,-0.25
37,0,28420,Ryan Brehm,67.39,934,1386,-0.25
38,0,34021,Bud Cauley,67.36,1067,1584,-0.27
39,0,23621,Rory Sabbatini,67.35,788,1170,-0.28
40,0,26476,Chez Reavie,67.31,1151,1710,-0.27
41,0,25198,Francesco Molinari,67.28,872,1296,-0.27
42,0,29518,Brendan Steele,67.26,1017,1512,-0.28
43,0,29908,C.T. Pan,67.25,1041,1548,-0.22
44,0,25686,Jason Dufner,67.21,992,1476,-0.27
45,0,31202,William McGirt,67.20,1004,1494,-0.23
46,0,33448,Justin Thomas,67.16,955,1422,-0.36
47,0,39324,J.J. Spaun,67.12,1039,1548,-0.26
48,0,27649,Brandt Snedeker,67.11,604,900,-0.28
49,0,24502,Adam Scott,67.05,700,1044,-0.27
50,0,26851,Marc Leishman,67.04,1086,1620,-0.29
51,0,32102,Rickie Fowler,67.03,917,1368,-0.32
52,0,21961,Charles Howell III,67.01,989,1476,-0.27
52,0,46601,Trey Mullinax,67.01,989,1476,-0.28
54,0,31646,Emiliano Grillo,66.99,1049,1566,-0.26
55,0,26951,Johnson Wagner,66.93,759,1134,-0.24
56,0,46732,Rick Lamb,66.89,602,900,-0.26
57,0,25240,D.A. Points,66.83,818,1224,-0.24
58,0,30944,Jason Kokrak,66.78,1142,1710,-0.26
59,0,30191,Julián Etulain,66.75,757,1134,-0.24
59,0,25818,Scott Piercy,66.75,805,1206,-0.28
61,0,29485,Brett Stegmaier,66.74,913,1368,-0.24
62,0,30926,Chris Kirk,66.73,997,1494,-0.28
62,0,23108,Matt Kuchar,66.73,1105,1656,-0.26
64,0,40026,Daniel Berger,66.67,1032,1548,-0.29
64,0,27214,Kevin Streelman,66.67,1056,1584,-0.25
64,0,23325,Vaughn Taylor,66.67,1008,1512,-0.27
