RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,23983,Luke Donald,87.95,146,166,-0.41
2,0,20572,Rod Pampling,87.04,282,324,-0.40
3,0,25349,Tim Wilkinson,86.50,173,200,-0.49
4,0,27649,Brandt Snedeker,86.27,201,233,-0.39
5,0,22371,Aaron Baddeley,85.90,201,234,-0.40
6,0,32102,Rickie Fowler,85.89,280,326,-0.51
7,0,34021,Bud Cauley,85.81,375,437,-0.45
8,0,12510,Chad Campbell,85.71,312,364,-0.44
9,0,34046,Jordan Spieth,85.26,347,407,-0.49
10,0,10809,Jim Furyk,85.03,142,167,-0.40
10,0,32640,Troy Merritt,85.03,318,374,-0.43
12,0,24361,Pat Perez,84.84,319,376,-0.47
13,0,25396,Kevin Na,84.78,245,289,-0.44
14,0,35891,Cameron Smith,84.73,333,393,-0.51
15,0,25900,Lucas Glover,84.67,381,450,-0.46
15,0,27466,Spencer Levin,84.67,243,287,-0.42
17,0,24502,Adam Scott,84.62,187,221,-0.42
18,0,30110,Kyle Stanley,84.52,393,465,-0.48
19,0,24140,Sean O'Hair,84.41,314,372,-0.45
20,0,21961,Charles Howell III,84.40,303,359,-0.43
21,0,33399,Adam Hadwin,84.13,334,397,-0.46
22,0,29720,Andres Gonzales,84.12,286,340,-0.41
23,0,25686,Jason Dufner,84.10,349,415,-0.45
24,0,27963,Chris Stroud,84.07,190,226,-0.42
25,0,23108,Matt Kuchar,83.96,335,399,-0.47
26,0,33413,Ben Martin,83.88,281,335,-0.43
27,0,33448,Justin Thomas,83.83,337,402,-0.55
28,0,31557,Jim Herman,83.67,292,349,-0.40
29,0,26758,David Hearn,83.65,261,312,-0.37
30,0,33419,Cameron Tringale,83.58,229,274,-0.45
31,0,20104,Ken Duke,83.51,238,285,-0.40
32,0,23325,Vaughn Taylor,83.50,329,394,-0.45
33,0,27974,Sung Kang,83.49,359,430,-0.52
34,0,25818,Scott Piercy,83.46,227,272,-0.39
35,0,31560,Brian Stuard,83.28,239,287,-0.34
36,0,25240,D.A. Points,83.27,214,257,-0.39
37,0,29289,S.Y. Noh,83.25,318,382,-0.42
38,0,40026,Daniel Berger,83.24,303,364,-0.50
39,0,25632,Jimmy Walker,83.21,233,280,-0.45
40,0,46601,Trey Mullinax,83.18,361,434,-0.42
41,0,34264,Hudson Swafford,83.17,346,416,-0.42
42,0,35532,Tom Hoge,83.01,171,206,-0.42
43,0,34174,John Huh,83.00,249,300,-0.43
43,0,29476,Kyle Reifers,83.00,288,347,-0.39
45,0,23353,J.J. Henry,82.97,302,364,-0.39
46,0,19803,Ryan Armour,82.94,175,211,-0.42
47,0,48822,Sebastián Muñoz,82.87,179,216,-0.44
48,0,30925,Dustin Johnson,82.81,342,413,-0.45
49,0,22046,Geoff Ogilvy,82.79,255,308,-0.41
50,0,31323,Gary Woodland,82.78,298,360,-0.53
51,0,24357,K.J. Choi,82.75,211,255,-0.42
51,0,26596,Ryan Moore,82.75,259,313,-0.52
53,0,26289,Boo Weekley,82.73,273,330,-0.36
54,0,30926,Chris Kirk,82.71,311,376,-0.43
55,0,24358,Robert Garrigus,82.70,282,341,-0.41
56,0,27129,Luke List,82.68,425,514,-0.50
57,0,34409,David Lingmerth,82.67,291,352,-0.45
58,0,34431,Robert Streb,82.64,338,409,-0.40
59,0,25198,Francesco Molinari,82.62,252,305,-0.48
60,0,24846,Ricky Barnes,82.57,289,350,-0.51
61,0,23541,Ben Crane,82.55,246,298,-0.37
62,0,30692,Scott Stallings,82.53,326,395,-0.37
63,0,29725,Tony Finau,82.52,472,572,-0.49
64,0,22405,Justin Rose,82.46,235,285,-0.49
65,0,23800,Bryce Molder,82.44,216,262,-0.37
66,0,35450,Patrick Cantlay,82.38,215,261,-0.48
66,0,33204,Shane Lowry,82.38,173,210,-0.46
68,0,35879,Kelly Kraft,82.35,252,306,-0.45
68,0,29221,Webb Simpson,82.35,336,408,-0.43
70,0,26329,Louis Oosthuizen,82.31,214,260,-0.50
71,0,32839,Hideki Matsuyama,82.22,282,343,-0.52
71,0,28252,Seamus Power,82.22,296,360,-0.46
73,0,28500,Martin Flores,82.21,328,399,-0.39
74,0,48081,Xander Schauffele,82.16,350,426,-0.49
75,0,29420,Billy Horschel,82.07,325,396,-0.37
76,0,26476,Chez Reavie,82.03,324,395,-0.40
77,0,20229,Stewart Cink,81.96,359,438,-0.44
77,0,24924,Bill Haas,81.96,268,327,-0.41
79,0,12716,Charley Hoffman,81.87,474,579,-0.46
80,0,39975,Michael Kim,81.86,325,397,-0.46
81,0,27644,Brian Harman,81.84,365,446,-0.46
82,0,29478,Kevin Kisner,81.82,315,385,-0.42
83,0,27064,Jhonattan Vegas,81.75,327,400,-0.46
84,0,20472,Alex Cejka,81.66,236,289,-0.42
85,0,33141,Keegan Bradley,81.60,377,462,-0.44
86,0,37278,Nicholas Lindheim,81.59,164,201,-0.40
87,0,26951,Johnson Wagner,81.51,216,265,-0.43
88,0,32757,Patton Kizzire,81.41,289,355,-0.39
89,0,29908,C.T. Pan,81.40,302,371,-0.38
90,0,46970,Jon Rahm,81.39,376,462,-0.47
91,0,34098,Russell Henley,81.38,341,419,-0.48
91,0,31420,Anirban Lahiri,81.38,271,333,-0.47
93,0,23621,Rory Sabbatini,81.36,227,279,-0.45
94,0,25834,Daniel Summerhays,81.35,314,386,-0.46
95,0,29974,Branden Grace,81.32,222,273,-0.39
96,0,31646,Emiliano Grillo,81.29,265,326,-0.38
97,0,26331,Charl Schwartzel,81.22,199,245,-0.55
98,0,29222,Billy Hurley III,81.21,268,330,-0.46
99,0,34466,Peter Malnati,81.20,298,367,-0.40
100,0,28132,Tyrone Van Aswegen,81.18,289,356,-0.44
101,0,37189,Harold Varner III,81.17,375,462,-0.43
102,0,27770,Camilo Villegas,81.15,211,260,-0.44
103,0,39324,J.J. Spaun,81.13,301,371,-0.38
104,0,49771,J.T. Poston,81.12,318,392,-0.43
105,0,28093,Miguel Angel Carballo,81.07,197,243,-0.40
106,0,40058,Zac Blair,81.06,291,359,-0.38
107,0,29518,Brendan Steele,81.02,333,411,-0.48
108,0,48084,Wesley Bryan,80.98,247,305,-0.49
108,0,24024,Zach Johnson,80.98,264,326,-0.44
110,0,36801,Mark Hubbard,80.97,217,268,-0.47
111,0,46501,Ollie Schniederjans,80.96,370,457,-0.44
112,0,33461,Morgan Hoffmann,80.86,359,444,-0.45
113,0,22056,Cameron Percy,80.84,249,308,-0.41
114,0,34360,Patrick Reed,80.75,411,509,-0.44
115,0,33418,Shawn Stefani,80.67,242,300,-0.44
116,0,33122,Russell Knox,80.66,221,274,-0.40
117,0,27936,Martin Laird,80.65,300,372,-0.44
118,0,26851,Marc Leishman,80.63,308,382,-0.53
119,0,20771,Steven Alker,80.62,183,227,-0.39
120,0,34099,Harris English,80.58,278,345,-0.41
121,0,36699,Patrick Rodgers,80.56,286,355,-0.38
122,0,29223,Sam Saunders,80.54,240,298,-0.48
123,0,35545,Blayne Barber,80.51,285,354,-0.44
124,0,28420,Ryan Brehm,80.49,326,405,-0.43
125,0,31202,William McGirt,80.43,296,368,-0.41
126,0,27895,Jonas Blixt,80.35,229,285,-0.41
127,0,31416,Derek Fathauer,80.32,249,310,-0.49
128,0,27958,Ryan Blaum,80.31,314,391,-0.43
129,0,25720,Chad Collins,80.18,182,227,-0.45
130,0,23320,Ryan Palmer,80.13,238,297,-0.39
130,0,32333,Kevin Tway,80.13,379,473,-0.44
132,0,20157,Retief Goosen,80.09,169,211,-0.40
133,0,27214,Kevin Streelman,80.00,340,425,-0.36
134,0,28089,Jason Day,79.94,259,324,-0.55
135,0,47128,Richy Werenski,79.93,239,299,-0.40
136,0,35506,Mackenzie Hughes,79.81,423,530,-0.48
137,0,25493,Nick Taylor,79.74,370,464,-0.42
138,0,29461,Jamie Lovemark,79.66,376,472,-0.51
139,0,28679,Fabián Gómez,79.64,219,275,-0.47
140,0,25804,Bubba Watson,79.60,277,348,-0.47
141,0,25364,Paul Casey,79.54,276,347,-0.50
142,0,19846,Brian Gay,79.50,252,317,-0.42
143,0,46732,Rick Lamb,79.46,178,224,-0.37
144,0,34213,Grayson Murray,79.41,428,539,-0.45
145,0,24781,Hunter Mahan,79.37,250,315,-0.49
146,0,32366,Kevin Chappell,79.34,338,426,-0.47
146,0,29740,Brad Fritsch,79.34,169,213,-0.38
146,0,32448,James Hahn,79.34,338,426,-0.46
149,0,33120,Mark Anderson,79.17,171,216,-0.39
150,0,30852,Ryo Ishikawa,79.15,167,211,-0.43
151,0,37454,Whee Kim,79.14,220,278,-0.44
152,0,47959,Bryson DeChambeau,79.10,299,378,-0.41
153,0,23497,Tag Ridings,79.04,230,291,-0.42
154,0,01810,Phil Mickelson,78.91,303,384,-0.53
155,0,27436,Graham DeLaet,78.88,295,374,-0.43
156,0,25572,Graeme McDowell,78.85,164,208,-0.46
157,0,46550,Brandon Hagy,78.84,339,430,-0.47
158,0,27095,Nick Watney,78.76,267,339,-0.42
159,0,27141,J.B. Holmes,78.74,300,381,-0.45
160,0,24138,Ian Poulter,78.63,195,248,-0.47
161,0,46440,Smylie Kaufman,78.61,305,388,-0.45
162,0,33948,Byeong Hun An,78.59,246,313,-0.42
163,0,32200,Roberto Castro,78.55,216,275,-0.38
164,0,25345,Carl Pettersson,78.51,179,228,-0.43
165,0,35110,Brett Drewitt,78.38,174,222,-0.36
166,0,29926,Danny Lee,78.37,279,356,-0.46
167,0,25191,Gonzalo Fernandez-Castaño,78.30,184,235,-0.46
168,0,32150,Michael Thompson,78.26,144,184,-0.36
169,0,36689,Brooks Koepka,78.23,327,418,-0.54
170,0,26300,Matt Jones,78.17,222,284,-0.41
171,0,24507,Jason Bohn,78.15,211,270,-0.40
172,0,30191,Julián Etulain,77.86,218,280,-0.36
173,0,22986,Søren Kjeldsen,77.78,105,135,-0.50
173,0,29485,Brett Stegmaier,77.78,238,306,-0.40
175,0,28307,Matt Every,77.74,262,337,-0.44
176,0,30944,Jason Kokrak,77.73,370,476,-0.42
177,0,21209,Sergio Garcia,77.62,215,277,-0.47
178,0,40009,Dominic Bozzelli,77.30,252,326,-0.41
178,0,25892,Steve Wheatcroft,77.30,143,185,-0.42
180,0,34358,Jonathan Randolph,76.86,196,255,-0.42
181,0,46443,Brian Campbell,76.58,170,222,-0.42
182,0,20593,Greg Chalmers,76.55,271,354,-0.39
183,0,29479,Scott Brown,76.49,283,370,-0.46
184,0,28237,Rory McIlroy,75.93,183,241,-0.47
185,0,25274,Steven Bowditch,75.85,157,207,-0.32
