RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
53,0,23621,Rory Sabbatini,72.96,696,954,-212.00
54,0,40026,Daniel Berger,72.87,905,1242,-284.00
55,0,24140,Sean O'Hair,72.86,918,1260,-259.00
56,0,37189,Harold Varner III,72.80,1127,1548,-300.00
57,0,26851,Marc Leishman,72.75,956,1314,-300.00
58,0,47128,Richy Werenski,72.68,798,1098,-203.00
59,0,29478,Kevin Kisner,72.66,1007,1386,-273.00
60,0,27649,Brandt Snedeker,72.62,549,756,-158.00
61,0,25686,Jason Dufner,72.61,941,1296,-266.00
62,0,27214,Kevin Streelman,72.58,1019,1404,-244.00
63,0,30692,Scott Stallings,72.55,888,1224,-231.00
64,0,39324,J.J. Spaun,72.53,940,1296,-240.00
65,0,26596,Ryan Moore,72.39,847,1170,-235.00
66,0,32366,Kevin Chappell,72.30,937,1296,-278.00
67,0,26476,Chez Reavie,72.29,1080,1494,-303.00
68,0,29221,Webb Simpson,72.22,1092,1512,-310.00
68,0,25493,Nick Taylor,72.22,1079,1494,-261.00
68,0,26951,Johnson Wagner,72.22,741,1026,-177.00
71,0,47959,Bryson DeChambeau,72.07,947,1314,-258.00
72,0,46550,Brandon Hagy,71.98,894,1242,-270.00
73,0,32448,James Hahn,71.95,1049,1458,-277.00
73,0,36801,Mark Hubbard,71.95,790,1098,-193.00
75,0,33418,Shawn Stefani,71.94,777,1080,-198.00
76,0,23108,Matt Kuchar,71.93,997,1386,-270.00
76,0,46732,Rick Lamb,71.93,492,684,-128.00
76,0,29908,C.T. Pan,71.93,984,1368,-214.00
79,0,26329,Louis Oosthuizen,71.90,660,918,-183.00
79,0,28252,Seamus Power,71.90,880,1224,-255.00
81,0,29974,Branden Grace,71.87,608,846,-142.00
82,0,32640,Troy Merritt,71.83,905,1260,-237.00
83,0,25804,Bubba Watson,71.70,684,954,-194.00
84,0,24502,Adam Scott,71.69,542,756,-150.00
85,0,35532,Tom Hoge,71.65,503,702,-139.00
86,0,49771,J.T. Poston,71.61,941,1314,-276.00
87,0,23497,Tag Ridings,71.56,644,900,-192.00
87,0,23325,Vaughn Taylor,71.56,979,1368,-267.00
89,0,24361,Pat Perez,71.54,940,1314,-266.00
90,0,29461,Jamie Lovemark,71.46,1029,1440,-322.00
90,0,28132,Tyrone Van Aswegen,71.46,1029,1440,-248.00
92,0,34099,Harris English,71.37,925,1296,-256.00
93,0,46440,Smylie Kaufman,71.34,809,1134,-234.00
94,0,36689,Brooks Koepka,71.31,860,1206,-308.00
95,0,39975,Michael Kim,71.30,1078,1512,-306.00
96,0,33122,Russell Knox,71.19,692,972,-178.00
97,0,27936,Martin Laird,71.14,922,1296,-255.00
98,0,10809,Jim Furyk,71.09,563,792,-135.00
99,0,48822,Sebastián Muñoz,71.08,499,702,-155.00
100,0,27974,Sung Kang,71.07,1049,1476,-315.00
101,0,29223,Sam Saunders,70.77,777,1098,-223.00
102,0,20157,Retief Goosen,70.73,522,738,-136.00
103,0,35506,Mackenzie Hughes,70.72,1222,1728,-356.00
103,0,32333,Kevin Tway,70.72,942,1332,-286.00
105,0,23541,Ben Crane,70.61,877,1242,-206.00
106,0,25834,Daniel Summerhays,70.60,1042,1476,-298.00
107,0,29926,Danny Lee,70.47,964,1368,-268.00
108,0,01810,Phil Mickelson,70.45,875,1242,-297.00
109,0,29289,S.Y. Noh,70.44,951,1350,-263.00
109,0,25632,Jimmy Walker,70.44,634,900,-186.00
111,0,27466,Spencer Levin,70.40,849,1206,-178.00
111,0,29485,Brett Stegmaier,70.40,735,1044,-176.00
113,0,34174,John Huh,70.32,962,1368,-240.00
114,0,28093,Miguel Angel Carballo,70.28,544,774,-127.00
115,0,29479,Scott Brown,70.23,986,1404,-273.00
116,0,24138,Ian Poulter,70.20,695,990,-180.00
117,0,27958,Ryan Blaum,70.19,1036,1476,-276.00
118,0,27963,Chris Stroud,70.14,606,864,-156.00
119,0,34213,Grayson Murray,70.13,1073,1530,-350.00
120,0,34431,Robert Streb,70.11,1060,1512,-277.00
121,0,28089,Jason Day,70.10,694,990,-248.00
122,0,29222,Billy Hurley III,70.05,870,1242,-237.00
123,0,30191,Julián Etulain,70.04,643,918,-156.00
124,0,25240,D.A. Points,70.02,731,1044,-169.00
125,0,22046,Geoff Ogilvy,69.98,844,1206,-211.00
126,0,33399,Adam Hadwin,69.97,995,1422,-278.00
127,0,20472,Alex Cejka,69.89,780,1116,-172.00
128,0,36699,Patrick Rodgers,69.78,829,1188,-182.00
129,0,30926,Chris Kirk,69.76,879,1260,-250.00
130,0,26300,Matt Jones,69.72,640,918,-181.00
131,0,24024,Zach Johnson,69.69,853,1224,-229.00
132,0,40058,Zac Blair,69.68,1016,1458,-240.00
133,0,29476,Kyle Reifers,69.67,928,1332,-203.00
134,0,20771,Steven Alker,69.61,639,918,-157.00
134,0,28679,Fabián Gómez,69.61,639,918,-169.00
136,0,33461,Morgan Hoffmann,69.58,1027,1476,-301.00
137,0,29740,Brad Fritsch,69.44,525,756,-130.00
138,0,35891,Cameron Smith,69.33,886,1278,-294.00
139,0,22371,Aaron Baddeley,69.32,574,828,-155.00
140,0,27141,J.B. Holmes,69.31,761,1098,-247.00
141,0,24781,Hunter Mahan,69.30,736,1062,-178.00
142,0,27644,Brian Harman,69.25,1072,1548,-323.00
143,0,33948,Byeong Hun An,69.20,710,1026,-194.00
144,0,31416,Derek Fathauer,69.18,797,1152,-238.00
145,0,20572,Rod Pampling,68.94,819,1188,-191.00
146,0,32757,Patton Kizzire,68.90,893,1296,-249.00
147,0,37278,Nicholas Lindheim,68.81,545,792,-130.00
148,0,20104,Ken Duke,68.80,743,1080,-178.00
149,0,34360,Patrick Reed,68.72,1039,1512,-325.00
150,0,46443,Brian Campbell,68.70,507,738,-147.00
151,0,31560,Brian Stuard,68.68,853,1242,-211.00
152,0,33419,Cameron Tringale,68.63,803,1170,-214.00
153,0,33120,Mark Anderson,68.52,518,756,-132.00
154,0,32200,Roberto Castro,68.42,665,972,-126.00
155,0,19846,Brian Gay,68.20,847,1242,-229.00
156,0,26758,David Hearn,68.15,871,1278,-207.00
157,0,34358,Jonathan Randolph,68.08,625,918,-164.00
158,0,34409,David Lingmerth,67.95,844,1242,-244.00
159,0,39954,Cody Gribble,67.94,856,1260,-250.00
160,0,25349,Tim Wilkinson,67.87,562,828,-152.00
161,0,35879,Kelly Kraft,67.86,794,1170,-215.00
162,0,24507,Jason Bohn,67.83,757,1116,-159.00
163,0,24357,K.J. Choi,67.80,659,972,-172.00
164,0,31420,Anirban Lahiri,67.61,718,1062,-220.00
165,0,25191,Gonzalo Fernandez-Castaño,67.55,535,792,-147.00
166,0,24846,Ricky Barnes,67.53,936,1386,-264.00
167,0,34466,Peter Malnati,67.43,886,1314,-254.00
168,0,32150,Michael Thompson,67.42,534,792,-131.00
169,0,26331,Charl Schwartzel,67.36,582,864,-190.00
170,0,25572,Graeme McDowell,67.33,606,900,-163.00
171,0,35110,Brett Drewitt,67.18,520,774,-118.00
172,0,37454,Whee Kim,67.11,749,1116,-181.00
172,0,27770,Camilo Villegas,67.11,749,1116,-224.00
174,0,25720,Chad Collins,66.56,647,972,-166.00
175,0,40009,Dominic Bozzelli,66.36,657,990,-184.00
176,0,28307,Matt Every,66.12,726,1098,-227.00
177,0,35300,Andrew Loupe,65.84,557,846,-150.00
178,0,25892,Steve Wheatcroft,65.28,470,720,-116.00
179,0,30852,Ryo Ishikawa,65.25,505,774,-128.00
180,0,20593,Greg Chalmers,65.20,798,1224,-214.00
181,0,26499,Rafa Cabrera Bello,65.10,539,828,-153.00
182,0,48084,Wesley Bryan,65.01,901,1386,-272.00
183,0,37455,Si Woo Kim,64.63,698,1080,-182.00
184,0,27895,Jonas Blixt,64.60,686,1062,-190.00
185,0,23800,Bryce Molder,64.15,739,1152,-171.00
186,0,22986,Søren Kjeldsen,64.05,392,612,-116.00
187,0,23983,Luke Donald,63.82,494,774,-128.00
188,0,25345,Carl Pettersson,62.93,589,936,-162.00
189,0,06522,Ernie Els,61.86,412,666,-111.00
190,0,25274,Steven Bowditch,58.15,471,810,-96.00
