RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
101,0,35532,Tom Hoge,50.53,143,283
102,0,34431,Robert Streb,50.45,281,557
103,0,23497,Tag Ridings,50.43,174,345
103,0,29221,Webb Simpson,50.43,235,466
105,0,35891,Cameron Smith,50.40,252,500
106,0,27649,Brandt Snedeker,50.39,129,256
107,0,26300,Matt Jones,50.30,169,336
108,0,31202,William McGirt,50.29,176,350
109,0,47128,Richy Werenski,50.28,177,352
110,0,34466,Peter Malnati,50.23,220,438
111,0,26596,Ryan Moore,50.14,178,355
112,0,26476,Chez Reavie,50.13,190,379
113,0,29479,Scott Brown,50.11,230,459
114,0,24846,Ricky Barnes,50.09,294,587
115,0,27936,Martin Laird,50.00,199,398
115,0,32640,Troy Merritt,50.00,207,414
115,0,29476,Kyle Reifers,50.00,214,428
118,0,36801,Mark Hubbard,49.88,204,409
119,0,23541,Ben Crane,49.86,176,353
120,0,32757,Patton Kizzire,49.80,251,504
121,0,25191,Gonzalo Fernandez-Castaño,49.73,182,366
122,0,27958,Ryan Blaum,49.71,260,523
123,0,32200,Roberto Castro,49.69,159,320
124,0,29926,Danny Lee,49.68,230,463
125,0,28089,Jason Day,49.65,212,427
126,0,12510,Chad Campbell,49.55,220,444
127,0,34213,Grayson Murray,49.37,273,553
128,0,37278,Nicholas Lindheim,49.27,169,343
129,0,35506,Mackenzie Hughes,49.24,290,589
130,0,22371,Aaron Baddeley,49.21,188,382
130,0,39975,Michael Kim,49.21,249,506
132,0,20104,Ken Duke,49.20,153,311
133,0,39954,Cody Gribble,48.98,239,488
134,0,23108,Matt Kuchar,48.97,214,437
135,0,27214,Kevin Streelman,48.92,204,417
136,0,33948,Byeong Hun An,48.84,210,430
136,0,27895,Jonas Blixt,48.84,190,389
138,0,35300,Andrew Loupe,48.72,191,392
139,0,28093,Miguel Angel Carballo,48.62,141,290
140,0,20572,Rod Pampling,48.59,189,389
141,0,25198,Francesco Molinari,48.50,146,301
142,0,26851,Marc Leishman,48.49,257,530
143,0,31646,Emiliano Grillo,48.46,204,421
144,0,48822,Sebastián Muñoz,48.40,151,312
145,0,36689,Brooks Koepka,48.28,239,495
146,0,34360,Patrick Reed,48.25,289,599
147,0,23800,Bryce Molder,48.17,211,438
148,0,19846,Brian Gay,48.14,181,376
149,0,33120,Mark Anderson,48.11,140,291
150,0,33413,Ben Martin,48.00,192,400
151,0,37454,Whee Kim,47.88,215,449
152,0,29222,Billy Hurley III,47.74,211,442
153,0,20472,Alex Cejka,47.73,168,352
154,0,27141,J.B. Holmes,47.68,247,518
155,0,34358,Jonathan Randolph,47.62,150,315
156,0,31560,Brian Stuard,47.56,166,349
157,0,37455,Si Woo Kim,47.35,214,452
158,0,26499,Rafa Cabrera Bello,47.22,153,324
159,0,25834,Daniel Summerhays,47.17,225,477
160,0,24357,K.J. Choi,46.95,146,311
161,0,25804,Bubba Watson,46.93,168,358
162,0,01810,Phil Mickelson,46.92,236,503
163,0,33122,Russell Knox,46.86,149,318
163,0,27466,Spencer Levin,46.86,179,382
165,0,29478,Kevin Kisner,46.83,207,442
166,0,40009,Dominic Bozzelli,46.82,184,393
167,0,40058,Zac Blair,46.78,196,419
168,0,20593,Greg Chalmers,46.75,187,400
169,0,25349,Tim Wilkinson,46.57,129,277
170,0,27770,Camilo Villegas,46.52,214,460
171,0,28307,Matt Every,46.43,234,504
172,0,23983,Luke Donald,46.05,134,291
173,0,25720,Chad Collins,46.02,162,352
174,0,29740,Brad Fritsch,45.74,145,317
175,0,31416,Derek Fathauer,45.71,213,466
176,0,48084,Wesley Bryan,45.42,243,535
177,0,24024,Zach Johnson,45.14,158,350
178,0,35879,Kelly Kraft,45.06,178,395
179,0,22986,Søren Kjeldsen,44.76,94,210
180,0,26758,David Hearn,44.42,175,394
181,0,24507,Jason Bohn,43.89,158,360
182,0,25892,Steve Wheatcroft,43.75,91,208
183,0,06522,Ernie Els,43.71,139,318
184,0,27644,Brian Harman,43.65,227,520
185,0,25632,Jimmy Walker,43.22,185,428
186,0,29485,Brett Stegmaier,43.20,162,375
187,0,25345,Carl Pettersson,42.42,168,396
188,0,25572,Graeme McDowell,41.70,98,235
189,0,25274,Steven Bowditch,41.05,172,419
190,0,10809,Jim Furyk,40.40,80,198
