RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,26289,Boo Weekley,8.7
2,0,58168,Davis Thompson,8.1
3,0,51997,Andrew Novak,8.0
4,0,10809,Jim Furyk,7.9
4,0,50525,Collin Morikawa,7.9
6,0,31646,Emiliano Grillo,7.8
6,0,28938,Justin Harding,7.8
6,0,26476,Chez Reavie,7.8
6,0,34610,Matthias Schwab,7.8
10,1,47987,Cole Hammer,7.7
10,-4,30925,Dustin Johnson,7.7
10,1,26596,Ryan Moore,7.7
10,1,06567,Vijay Singh,7.7
10,1,30110,Kyle Stanley,7.7
15,0,19803,Ryan Armour,7.6
15,0,48084,Wesley Bryan,7.6
15,0,32982,Vince Covello,7.6
15,0,34563,Chesson Hadley,7.6
15,0,34098,Russell Henley,7.6
15,0,08075,Jerry Kelly,7.6
15,0,53165,Doc Redman,7.6
15,0,37189,Harold Varner III,7.6
15,0,26951,Johnson Wagner,7.6
15,0,49964,Aaron Wise,7.6
25,0,25686,Jason Dufner,7.5
25,0,56762,Will Gordon,7.5
25,0,30812,Benjamin Hebert,7.5
25,0,40101,Brinson Paolini,7.5
25,0,22056,Cameron Percy,7.5
25,0,29518,Brendan Steele,7.5
25,0,49960,Sepp Straka,7.5
25,0,23788,D.J. Trahan,7.5
33,1,34076,Joel Dahmen,7.4
33,1,34363,Tyrrell Hatton,7.4
33,1,35532,Tom Hoge,7.4
33,15,46717,Viktor Hovland,7.4
33,1,33122,Russell Knox,7.4
33,1,30944,Jason Kokrak,7.4
33,1,27936,Martin Laird,7.4
33,1,33204,Shane Lowry,7.4
33,1,33413,Ben Martin,7.4
33,1,27214,Kevin Streelman,7.4
33,1,23325,Vaughn Taylor,7.4
33,1,40006,Erik van Rooyen,7.4
33,1,25349,Tim Wilkinson,7.4
46,2,56741,Braden Bailey,7.3
46,2,23353,J.J. Henry,7.3
46,2,12782,Tim Herron,7.3
46,-12,32839,Hideki Matsuyama,7.3
46,-21,45486,Joaquin Niemann,7.3
46,2,25345,Carl Pettersson,7.3
46,2,27556,Ted Potter Jr.,7.3
46,2,22405,Justin Rose,7.3
46,2,29221,Webb Simpson,7.3
46,2,33448,Justin Thomas,7.3
46,2,57883,Jack Trent,7.3
57,3,33803,Lucas Bjerregaard,7.2
57,3,34255,Joseph Bramlett,7.2
57,3,12510,Chad Campbell,7.2
57,3,25364,Paul Casey,7.2
57,3,39997,Corey Conners,7.2
57,3,45609,Tyler Duncan,7.2
57,3,52375,Doug Ghim,7.2
57,3,33399,Adam Hadwin,7.2
57,17,39971,Sungjae Im,7.2
57,3,30926,Chris Kirk,7.2
57,-9,29478,Kevin Kisner,7.2
57,3,31202,William McGirt,7.2
57,-23,25396,Kevin Na,7.2
57,3,31559,Garrett Osborn,7.2
57,-9,23320,Ryan Palmer,7.2
72,-12,45526,Abraham Ancer,7.1
72,2,21407,Arjun Atwal,7.1
72,2,33404,Chris Baker,7.1
72,2,33141,Keegan Bradley,7.1
72,2,20472,Alex Cejka,7.1
72,2,19846,Brian Gay,7.1
72,2,48045,Michael Gellerman,7.1
72,2,27644,Brian Harman,7.1
72,2,26329,Louis Oosthuizen,7.1
72,2,24361,Pat Perez,7.1
72,16,46046,Scottie Scheffler,7.1
72,2,39953,Chase Seiffert,7.1
72,2,48119,Ben Taylor,7.1
72,-12,30927,Brendon Todd,7.1
72,2,08793,Tiger Woods,7.1
87,-13,40026,Daniel Berger,7.0
87,1,24925,Jonathan Byrd,7.0
87,1,20229,Stewart Cink,7.0
87,1,06522,Ernie Els,7.0
87,1,32102,Rickie Fowler,7.0
87,1,25900,Lucas Glover,7.0
87,1,32448,James Hahn,7.0
87,1,39977,Max Homa,7.0
87,-27,29420,Billy Horschel,7.0
87,1,24024,Zach Johnson,7.0
87,1,23108,Matt Kuchar,7.0
87,1,34409,David Lingmerth,7.0
87,1,27129,Luke List,7.0
87,1,35449,Adam Long,7.0
87,1,48822,Sebastián Muñoz,7.0
87,1,30163,Henrik Norlander,7.0
87,1,35947,John Oda,7.0
87,1,46970,Jon Rahm,7.0
87,1,39324,J.J. Spaun,7.0
87,1,34431,Robert Streb,7.0
87,1,27963,Chris Stroud,7.0
87,1,31560,Brian Stuard,7.0
87,1,27330,Josh Teater,7.0
110,0,33948,Byeong Hun An,6.9
110,0,32070,Rafael Campos,6.9
110,0,35450,Patrick Cantlay,6.9
110,0,46435,Austin Cook,6.9
110,0,45157,Cam Davis,6.9
110,0,40098,Matt Fitzpatrick,6.9
110,0,32662,Michael Gligic,6.9
110,0,28679,Fabián Gómez,6.9
110,0,12716,Charley Hoffman,6.9
110,0,28775,Nate Lashley,6.9
110,0,01706,Davis Love III,6.9
110,0,28237,Rory McIlroy,6.9
110,0,32640,Troy Merritt,6.9
110,0,25198,Francesco Molinari,6.9
110,0,36871,Matthew NeSmith,6.9
110,0,47679,Victor Perez,6.9
110,0,25818,Scott Piercy,6.9
110,0,37275,Sam Ryder,6.9
110,0,23621,Rory Sabbatini,6.9
110,0,48081,Xander Schauffele,6.9
110,0,47347,Adam Schenk,6.9
110,0,25493,Nick Taylor,6.9
110,0,25632,Jimmy Walker,6.9
110,0,31323,Gary Woodland,6.9
134,1,45522,Christiaan Bezuidenhout,6.8
134,1,29268,Bronson Burgoon,6.8
134,1,32200,Roberto Castro,6.8
134,1,34021,Bud Cauley,6.8
134,1,47959,Bryson DeChambeau,6.8
134,23,34099,Harris English,6.8
134,1,21209,Sergio Garcia,6.8
134,1,29535,Brice Garnett,6.8
134,1,24358,Robert Garrigus,6.8
134,-24,35310,Lanto Griffin,6.8
134,1,47056,Rikuya Hoshino,6.8
134,1,36801,Mark Hubbard,6.8
134,1,37455,Si Woo Kim,6.8
134,1,36689,Brooks Koepka,6.8
134,1,31420,Anirban Lahiri,6.8
134,1,49766,Hank Lebioda,6.8
134,1,29461,Jamie Lovemark,6.8
134,1,25572,Graeme McDowell,6.8
134,1,35732,Wes Roach,6.8
134,1,24502,Adam Scott,6.8
134,1,21528,Henrik Stenson,6.8
134,1,34264,Hudson Swafford,6.8
134,1,56278,Matthew Wolff,6.8
157,0,40058,Zac Blair,6.7
157,0,23541,Ben Crane,6.7
157,0,28089,Jason Day,6.7
157,0,29970,Dylan Frittelli,6.7
157,0,46402,Talor Gooch,6.7
157,0,31557,Jim Herman,6.7
157,0,34656,Mikumu Horikawa,6.7
157,0,49773,Chase Koepka,6.7
157,0,28300,Joost Luiten,6.7
157,0,27933,John Merrick,6.7
157,0,01810,Phil Mickelson,6.7
157,0,39546,Keith Mitchell,6.7
157,0,47995,Davis Riley,6.7
