RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
90,0,24449,Parker McLachlin,.89,1311837,147100000
90,0,06078,Esteban Toledo,.89,111305,12500000
90,0,26668,Marc Turnesa,.89,1329920,149200000
90,0,25804,Bubba Watson,.89,1533520,172100000
96,0,12652,Cameron Beckman,.88,1312836,149600000
96,0,02239,Scott Verplank,.88,1359619,155161173
98,0,01226,Fred Couples,.87,949280,109300000
98,0,26596,Ryan Moore,.87,1214898,139200000
100,0,20634,Peter Lonard,.85,1462892,171600000
100,0,25572,Graeme McDowell,.85,269544,31661173
100,0,01797,Rocco Mediate,.85,1420874,166861173
100,0,26476,Chez Reavie,.85,1444100,170100000
100,0,22293,Heath Slocum,.85,1491912,175361173
105,0,24912,Will MacKenzie,.84,911194,108300000
106,0,22348,Nick O'Hern,.83,1370767,165061173
107,0,24490,George McNeill,.82,1361528,166700000
107,0,27933,John Merrick,.82,1312004,159500000
109,0,01928,Corey Pavin,.81,924280,114000000
110,0,26420,Richard Johnson,.79,884366,112200000
110,0,02223,Bob Tway,.79,785638,99600000
112,0,26882,Michael Sim,.78,269863,34600000
112,0,27214,Kevin Streelman,.78,1352702,173500000
114,0,10585,Scott McCarron,.77,952069,123761173
114,0,01941,Tom Pernice Jr.,.77,1336275,174200000
116,0,21961,Charles Howell III,.76,1449228,189861173
116,0,20645,John Senden,.76,1269081,167200000
116,0,25349,Tim Wilkinson,.76,1167602,154200000
119,0,12461,Paul McGinley,.75,60000,8000000
119,0,20628,Arron Oberholser,.75,454879,60700000
121,0,12782,Tim Herron,.74,1164998,156800000
121,0,26497,Casey Wittenberg,.74,167520,22600000
123,0,20848,Ángel Cabrera,.73,868182,118661173
123,0,07457,Steve Flesch,.73,1265056,173100000
123,0,26695,Michael Letzig,.73,1166976,160961173
123,0,27120,Troy Matteson,.73,1212017,165700000
123,0,12602,Dean Wilson,.73,1350000,184200000
128,0,21633,Steve Allan,.71,743969,104700000
129,0,27060,John Mallinger,.70,1201430,172300000
130,0,25240,D.A. Points,.68,126918,18800000
131,0,12705,Cliff Kresge,.66,1068205,162400000
131,0,01677,Tom Lehman,.66,676650,103161173
133,0,25396,Kevin Na,.65,1041055,161300000
133,0,27940,Diego Vanegas,.65,22775,3500000
135,0,24925,Jonathan Byrd,.64,1039582,163500000
135,0,20472,Alex Cejka,.64,893997,140161173
135,0,21949,Joe Ogilvie,.64,1035829,160800000
135,0,27072,Alvaro Quiros,.64,45065,7000000
135,0,02206,David Toms,.64,799113,125700000
140,0,25900,Lucas Glover,.63,998489,159361173
141,0,07749,Brett Quigley,.62,878213,142600000
142,0,06197,Michael Allen,.61,981261,160400000
142,0,21753,Brian Davis,.61,1151556,189500000
142,0,22913,John Rollins,.61,1016029,166761173
145,0,20623,Gavin Coles,.60,455001,75500000
146,0,01553,John Huston,.59,496873,84300000
147,0,24924,Bill Haas,.58,1000934,172500000
147,0,12716,Charley Hoffman,.58,945700,163700000
149,0,23778,Brad Adamonis,.57,862411,152200000
149,0,20859,Anders Hansen,.57,251890,44261173
149,0,27936,Martin Laird,.57,852749,149500000
149,0,23325,Vaughn Taylor,.57,1053420,183900000
149,0,27095,Nick Watney,.57,878170,155000000
154,0,25203,SSP Chawrasia,.56,44750,8000000
154,0,01320,Bob Estes,.56,829393,149100000
154,0,23718,Nathan Green,.56,912865,163200000
157,0,21187,Hidemasa Hoshino,.55,44250,8000000
158,0,10505,Shane Bertsch,.54,841247,157000000
158,0,06621,Joe Durant,.54,802567,148000000
158,0,21470,Daisuke Maruyama,.54,98596,18300000
158,0,06350,Bob May,.54,114085,21000000
158,0,26287,Roland Thatcher,.54,445211,82000000
163,0,32262,Mark Brown,.53,123750,23500000
163,0,20585,Niclas Fasth,.53,391690,74461173
163,0,22986,Søren Kjeldsen,.53,125000,23661173
163,0,01948,Tim Petrovic,.53,958575,179361173
167,0,01161,Mark Calcavecchia,.51,784808,154061173
167,0,28089,Jason Day,.51,767392,151700000
167,0,29954,Robert Dinwiddie,.51,35709,7000000
167,0,23623,Bo Van Pelt,.51,903964,178500000
171,0,28143,Chapchai Nirat,.50,40250,8000000
171,0,28475,Jeff Overton,.50,890485,178461173
171,0,23043,Paul Sheehan,.50,40250,8000000
171,0,23349,Charles Warren,.50,800693,159000000
175,0,23409,James Driscoll,.49,708548,145000000
175,0,32329,Stephen Poole,.49,25143,5100000
175,0,20127,Chris Riley,.49,388849,79300000
178,0,23048,Eric Axley,.48,899213,188400000
178,0,24358,Robert Garrigus,.48,756729,158700000
178,0,23353,J.J. Henry,.48,931160,194000000
181,0,30750,Tommy Gainey,.47,562204,119300000
181,0,25972,Pablo Martin Benavides,.47,60142,12800000
183,0,08931,Glen Day,.46,435263,95100000
183,0,26300,Matt Jones,.46,775897,167100000
183,0,24748,WC Liang,.46,184352,39661173
183,0,22080,Prayad Marksaeng,.46,141560,30661173
187,0,24725,Richard Finch,.45,73284,16161173
188,0,22548,Patrick Sheehan,.44,805894,184600000
188,0,08845,Scott Sterling,.44,624821,141900000
188,0,27064,Jhonattan Vegas,.44,19828,4500000
191,0,23614,Rich Beem,.43,729999,169361173
191,0,22892,Jason Gore,.43,779664,179500000
191,0,10425,Jay Williamson,.43,758860,177961173
194,0,06034,Marco Dawson,.42,439961,103700000
194,0,08635,Colin Montgomerie,.42,221534,52461173
196,0,24461,Thomas Aiken,.41,33266,8161173
196,0,26525,Grégory Bourdy,.41,33266,8161173
196,0,20418,Ariel Cañete,.41,33266,8161173
196,0,23725,Brendan Jones,.41,163185,39661173
196,0,24957,Simon Khan,.41,33266,8161173
201,0,12660,Jesper Parnevik,.40,635817,160200000
202,0,23821,Yusaku Miyazato,.39,20670,5300000
203,0,25686,Jason Dufner,.38,284137,74500000
203,0,21805,Harrison Frazar,.38,444059,115400000
203,0,10117,Bob Heintz,.38,301014,79100000
203,0,24459,Richard Sterne,.38,226294,58961173
203,0,02300,Ian Woosnam,.38,26250,7000000
208,0,22792,Peter Hanson,.37,117784,31661173
208,0,23497,Tag Ridings,.37,568491,153300000
208,0,26679,Kevin Stadler,.37,598944,161761173
211,0,06251,Chris DiMarco,.36,590743,166400000
211,0,27576,Anton Haig,.36,49780,14000000
211,0,22122,Andrew McLardy,.36,47000,13100000
214,0,20569,Richard Green,.35,224308,63961173
215,0,20433,Mark Hensby,.34,480480,141200000
215,0,01577,Lee Janzen,.34,500154,146300000
215,0,26881,Jarrod Lyle,.34,23985,7000000
215,0,01968,Nick Price,.34,11900,3500000
219,0,01361,Dan Forsman,.33,169106,51100000
219,0,01381,Fred Funk,.33,257283,77600000
219,0,20105,Jeff Gove,.33,290408,87100000
219,0,01473,Todd Hamilton,.33,537954,163461173
219,0,20436,Garrett Willis,.33,176815,53000000
224,0,19972,José Coceres,.32,240392,76100000
224,0,07547,Craig Kanada,.32,363594,113600000
224,0,20663,Brenden Pappas,.32,384070,118700000
224,0,27963,Chris Stroud,.32,482404,150400000
228,0,24227,Justin Bolli,.31,458021,149400000
228,0,24236,Nick Dougherty,.31,183061,59161173
228,0,11032,Frank Lickliter II,.31,548111,174100000
228,0,27506,Oliver Wilson,.31,95709,30661173
228,0,24663,Y.E. Yang,.31,461723,150200000
233,0,12823,Carlos Franco,.30,378768,124800000
233,0,12645,Brent Geiberger,.30,165600,55400000
233,0,22806,Doug LaBelle II,.30,338130,113061173
233,0,25842,Jon Mills,.30,489508,165800000
233,0,10649,Tom Scherrer,.30,288390,96000000
233,0,08385,Omar Uresti,.30,346283,116800000
239,0,25720,Chad Collins,.29,339958,118200000
239,0,27896,Ross Fisher,.29,130766,44661173
239,0,27466,Spencer Levin,.29,15518,5300000
239,0,01724,Jeff Maggert,.29,444481,150700000
239,0,22540,Anthony Wall,.29,23553,8161173
244,0,06573,Brandt Jobe,.28,293214,104600000
244,0,01920,Craig Parry,.28,86310,31161173
244,0,10213,Dicky Pride,.28,182890,65800000
244,0,23797,Brett Rumford,.28,386418,137800000
248,0,10733,Kent Jones,.27,304429,111200000
249,0,27561,Nick Flanagan,.26,379036,148500000
249,0,23624,Soren Hansen,.26,179965,68961173
249,0,27408,Martin Kaymer,.26,154387,59461173
249,0,08375,Paul Stankowski,.26,156077,60900000
253,0,19881,Robert Damron,.25,94611,37500000
253,0,19903,Jonathan Lomas,.25,20384,8161173
253,0,12309,Bob Sowards,.25,263327,106900000
253,0,20935,Toru Taniguchi,.25,122620,49900000
257,0,25273,Andrew Buckle,.24,170264,69500000
257,0,23125,Brad Elder,.24,270364,111200000
257,0,26527,Jean Baptiste Gonnet,.24,19785,8161173
257,0,30909,David Horsey,.24,19785,8161173
257,0,10565,Ian Leggatt,.24,62481,25600000
257,0,01823,Larry Mize,.24,190803,79600000
257,0,26329,Louis Oosthuizen,.24,51325,21100000
257,0,02002,John Riegger,.24,289500,118700000
257,0,25632,Jimmy Walker,.24,282247,118400000
266,0,25108,Chip Deason,.23,10350,4600000
266,0,21461,Kenneth Ferrie,.23,288770,126200000
266,0,08725,Tom Gillis,.23,38915,16661173
266,0,28155,Jose-Filipe Lima,.23,18685,8161173
266,0,25478,Kiyoshi Miyazato,.23,11925,5300000
266,0,27381,Martin Wiegele,.23,18685,8161173
272,0,24494,Erik Compton,.22,10074,4600000
272,0,26360,Bubba Dickerson,.22,13640,6200000
272,0,24452,John Douma,.22,11150,5000000
272,0,29819,Andrew Dresser,.22,15189,7000000
272,0,08537,J.P. Hayes,.22,312151,141600000
272,0,20669,James Kingston,.22,84250,37661173
272,0,26331,Charl Schwartzel,.22,16250,7500000
272,0,29425,Andrew Svoboda,.22,15189,7000000
272,0,24238,Mitsuhiro Tateyama,.22,11448,5300000
281,0,19803,Ryan Armour,.21,354507,169900000
281,0,07223,Brian Bateman,.21,227470,107100000
281,0,26500,Alejandro Cañizares,.21,162113,76800000
281,0,20038,Bryan DeCorso,.21,10600,5000000
281,0,01527,Scott Hoch,.21,11385,5500000
281,0,20218,Shingo Katayama,.21,76375,36200000
281,0,25768,Chih-Bing Lam,.21,16787,8161173
281,0,29670,Pablo Larrazabal,.21,50685,23661173
281,0,06373,José María Olazábal,.21,60200,28500000
281,0,01927,Dennis Paulson,.21,6420,3000000
281,0,25045,Mike Ruiz,.21,8692,4100000
281,0,02067,Ted Schulz,.21,6420,3000000
281,0,18874,Miguel Suarez,.21,7350,3500000
294,0,01116,Michael Bradley,.20,138453,69800000
294,0,01331,Rick Fehr,.20,5940,3000000
294,0,25444,Justin Hicks,.20,14306,7000000
294,0,06315,Pete Jordan,.20,10725,5500000
294,0,27577,Peter Karmis,.20,11940,6000000
294,0,30926,Chris Kirk,.20,37724,18600000
294,0,27797,Derek Lamely,.20,10494,5300000
294,0,30004,Ross McGowan,.20,13718,7000000
294,0,25863,Rod Perry,.20,9154,4600000
294,0,21959,Ted Purdy,.20,248206,126800000
304,0,01014,Fulton Allem,.19,11468,6100000
304,0,01024,Billy Andrade,.19,243490,127300000
304,0,21449,Reid Edstrom,.19,10340,5500000
304,0,21284,Hiroyuki Fujita,.19,14150,7500000
304,0,20939,Keiichiro Fukabori,.19,9805,5300000
304,0,01388,Robert Gamez,.19,249943,134200000
304,0,06332,Neal Lancaster,.19,70137,37400000
304,0,22261,Wilfredo Morales,.19,6545,3500000
312,0,27766,Casey Bourque,.18,7462,4100000
312,0,27386,Dustin Risdon,.18,9100,5000000
314,0,10875,Todd Demsey,.17,217416,125900000
314,0,06515,Shaun Micheel,.17,157828,93100000
314,0,23322,Brett Wetterich,.17,121675,70600000
317,0,01157,Tom Byrum,.16,87781,55000000
317,0,20382,Stephen Leaney,.16,157962,98700000
317,0,01717,Sandy Lyle,.16,24750,15161173
317,0,12680,Shigeki Maruyama,.16,160173,99300000
317,0,24080,Scott Strange,.16,37000,23661173
317,0,02166,Chip Sullivan,.16,45559,28600000
317,0,20394,Steve Webster,.16,38250,23661173
324,0,19824,Craig Barlow,.15,129731,89061173
324,0,24610,Stuart Deane,.15,15213,10000000
324,0,20378,Mathias Grönberg,.15,245279,159500000
324,0,20443,Jin Park,.15,227101,151700000
328,0,01093,Ronnie Black,.14,12294,9000000
328,0,01261,Jay Delsing,.14,48000,34900000
328,0,02101,Joey Sindelar,.14,34350,24500000
331,0,06214,Guy Boros,.13,31565,25100000
331,0,23157,Richard Johnson,.13,200208,153800000
331,0,32150,Michael Thompson,.13,32625,24500000
334,0,01132,Mark Brooks,.12,99581,85600000
334,0,01139,Olin Browne,.12,167028,143500000
334,0,01378,David Frost,.12,23553,20261173
334,0,27613,David Lutterus,.12,129885,112000000
334,0,29221,Webb Simpson,.12,38460,32000000
334,0,22582,Kyle Thompson,.12,154445,131200000
340,0,24537,Philip Archer,.11,17187,15161173
340,0,20400,Michael Campbell,.11,48053,44761173
340,0,09011,David Duval,.11,114973,106661173
340,0,06090,Jim McGovern,.11,136087,129300000
340,0,29422,Jonathan Moore,.11,12265,11500000
345,0,12826,Paul Claxton,.10,116678,111200000
345,0,12695,Robert Floyd,.10,15264,15700000
345,0,02106,Chris Smith,.10,22775,23000000
348,0,23540,Jason Allred,.09,100595,111200000
348,0,26758,David Hearn,.09,11100,12000000
348,0,20094,Jonathan Kaye,.09,41375,44500000
348,0,08339,Spike McRoy,.09,15640,18100000
352,0,01042,Paul Azinger,.08,42590,51300000
352,0,01723,Andrew Magee,.08,12238,15300000
352,0,23091,Alan Morin,.08,10505,13000000
352,0,07235,John Morse,.08,25705,32300000
352,0,02214,Kirk Triplett,.08,32794,39600000
352,0,26675,Jon Turcott,.08,8360,11000000
358,0,21007,Gabriel Hjertstedt,.07,11495,15600000
358,0,10107,Deane Pappas,.07,9573,14200000
358,0,25818,Scott Piercy,.07,7630,10500000
361,0,20029,Notah Begay III,.06,27872,45100000
361,0,01249,John Daly,.06,56017,94261173
361,0,30711,Colt Knost,.06,16129,27800000
361,0,01761,Len Mattiace,.06,35333,54800000
361,0,19913,Ron Whittaker,.06,59977,107100000
366,0,26631,Cody Freeman,.05,68671,128500000
367,0,01685,J.L. Lewis,.04,34002,82200000
367,0,02246,Duffy Waldorf,.04,7350,20200000
369,0,01619,Skip Kendall,.03,7910,28300000
369,0,01887,Mark O'Meara,.03,10920,32461173
369,0,25594,Travis Perkins,.03,36582,113100000
369,0,02245,Grant Waite,.03,12540,36300000
373,0,06809,Bob Burns,.02,6650,31100000
373,0,01385,Jim Gallagher Jr.,.02,7520,32100000
