RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,22056,Cameron Percy,21
2,0,25396,Kevin Na,18
3,0,35450,Patrick Cantlay,15
3,0,31420,Anirban Lahiri,15
3,0,46970,Jon Rahm,15
6,0,32791,K.H. Lee,14
7,0,33597,Harry Higgs,13
7,0,48822,Sebastián Muñoz,13
9,0,27214,Kevin Streelman,12
9,0,33448,Justin Thomas,12
9,0,49964,Aaron Wise,12
12,0,27095,Nick Watney,11
13,0,21209,Sergio Garcia,9
13,0,35532,Tom Hoge,9
13,0,23621,Rory Sabbatini,9
13,0,47483,Will Zalatoris,9
17,0,45526,Abraham Ancer,8
17,0,56676,John Augenstein,8
17,0,47988,Nick Hardy,8
17,0,46717,Viktor Hovland,8
17,0,30925,Dustin Johnson,8
17,0,27349,Alex Noren,8
17,0,34264,Hudson Swafford,8
17,0,37189,Harold Varner III,8
25,0,57362,Austin Eckroat,7
25,0,12716,Charley Hoffman,7
25,0,30926,Chris Kirk,7
25,0,24361,Pat Perez,7
29,0,20593,Greg Chalmers,6
29,0,29970,Dylan Frittelli,6
29,0,25240,D.A. Points,6
32,0,33948,Byeong Hun An,5
32,0,48084,Wesley Bryan,5
32,0,23353,J.J. Henry,5
32,0,29420,Billy Horschel,5
32,0,36801,Mark Hubbard,5
32,0,26300,Matt Jones,5
32,0,28252,Seamus Power,5
32,0,48081,Xander Schauffele,5
32,0,26331,Charl Schwartzel,5
32,0,29221,Webb Simpson,5
32,0,29484,Peter Uihlein,5
43,0,25364,Paul Casey,4
43,0,34021,Bud Cauley,4
43,0,39067,MJ Daffue,4
43,0,34076,Joel Dahmen,4
43,0,24358,Robert Garrigus,4
43,0,49310,David Gazzolo,4
43,0,57975,Harry Hall,4
43,0,27644,Brian Harman,4
43,0,39058,Lucas Herbert,4
43,0,27974,Sung Kang,4
43,0,29478,Kevin Kisner,4
43,0,32757,Patton Kizzire,4
43,0,34409,David Lingmerth,4
43,0,33204,Shane Lowry,4
43,0,34466,Peter Malnati,4
43,0,40250,Taylor Pendrith,4
43,0,26476,Chez Reavie,4
43,0,22405,Justin Rose,4
43,0,51890,Greyson Sigg,4
43,0,48119,Ben Taylor,4
43,0,51634,Sahith Theegala,4
43,0,10381,Curtis Thompson,4
43,0,27064,Jhonattan Vegas,4
43,0,26951,Johnson Wagner,4
43,0,25632,Jimmy Walker,4
43,0,20396,Lee Westwood,4
69,0,21407,Arjun Atwal,3
69,0,40026,Daniel Berger,3
69,0,27958,Ryan Blaum,3
69,0,47504,Sam Burns,3
69,0,33605,Gunn Charoenkul,3
69,0,45157,Cam Davis,3
69,0,25686,Jason Dufner,3
69,0,47334,Sam Fidone,3
69,0,29974,Branden Grace,3
69,0,49298,Kramer Hickok,3
69,0,21961,Charles Howell III,3
69,0,39971,Sungjae Im,3
69,0,37455,Si Woo Kim,3
69,0,34500,Ryosuke Kinoshita,3
69,0,32839,Hideki Matsuyama,3
69,0,31202,William McGirt,3
69,0,26596,Ryan Moore,3
69,0,47127,David Pastore,3
69,0,24138,Ian Poulter,3
69,0,47347,Adam Schenk,3
69,0,47137,Trevor Simsby,3
69,0,27649,Brandt Snedeker,3
69,0,34431,Robert Streb,3
69,0,33419,Cameron Tringale,3
69,0,25349,Tim Wilkinson,3
69,0,54328,Norman Xiong,3
69,0,32254,Xinjun Zhang,3
96,0,33120,Mark Anderson,2
96,0,45194,Marcus Armitage,2
96,0,55410,Shintaro Ban,2
96,0,40058,Zac Blair,2
96,0,33141,Keegan Bradley,2
96,0,29479,Scott Brown,2
96,0,52372,Cameron Champ,2
96,0,20850,Daniel Chopra,2
96,0,45860,Case Cochran,2
96,0,39997,Corey Conners,2
96,0,54687,Broc Everett,2
96,0,10809,Jim Furyk,2
96,0,28679,Fabián Gómez,2
96,0,56762,Will Gordon,2
96,0,46439,Will Grimmer,2
96,0,24980,Scott Gutschewski,2
96,0,24924,Bill Haas,2
96,0,35409,Craig Hocknull,2
96,0,34656,Mikumu Horikawa,2
96,0,36799,Stephan Jaeger,2
96,0,46930,Jaekyeong Lee,2
96,0,26851,Marc Leishman,2
96,0,56320,Bryson Nimmer,2
96,0,23320,Ryan Palmer,2
96,0,47918,Naoki Sekito,2
96,0,33418,Shawn Stefani,2
96,0,57298,Preston Summerhays,2
96,0,25493,Nick Taylor,2
96,0,32333,Kevin Tway,2
96,0,40006,Erik van Rooyen,2
