RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01527,Scott Hoch,49.14,57,116,-0.26
2,0,23135,Tim Clark,46.88,60,128,-0.20
3,0,06643,Paul Goydos,45.83,55,120,+0.11
4,0,02322,Richard Zokol,42.86,42,98,+0.05
5,0,06595,Kevin Sutherland,42.36,61,144,-0.25
6,0,06498,Matt Peterson,42.21,65,154,+0.06
7,0,08075,Jerry Kelly,41.57,69,166,-0.29
8,0,20127,Chris Riley,41.48,73,176,-0.15
9,0,10201,Matt Gogel,41.41,53,128,-0.09
10,0,01142,Bart Bryant,41.13,51,124,-0.16
11,0,10912,Craig Perks,40.85,58,142,-0.03
11,0,02010,Loren Roberts,40.85,67,164,-0.18
13,0,01157,Tom Byrum,40.30,54,134,-0.07
14,0,23983,Luke Donald,40.10,77,192,-0.16
15,0,01132,Mark Brooks,39.87,63,158,-0.22
16,0,01014,Fulton Allem,39.50,47,119,-0.02
17,0,20029,Notah Begay III,39.29,55,140,-0.27
18,0,01139,Olin Browne,38.95,74,190,-0.12
19,0,01329,Brad Faxon,38.81,52,134,-0.25
20,0,01599,Steve Jones,38.79,45,116,-0.11
21,0,22293,Heath Slocum,38.75,62,160,-0.11
22,0,06617,Brian Henninger,38.71,48,124,+0.08
22,0,01619,Skip Kendall,38.71,72,186,-0.03
24,0,01797,Rocco Mediate,38.39,43,112,-0.19
25,0,01938,David Peoples,38.27,75,196,-0.13
26,0,06809,Bob Burns,38.17,71,186,-0.14
27,0,23800,Bryce Molder,38.14,45,118,E
28,0,02170,Hal Sutton,37.90,47,124,E
29,0,10457,Frank Nobilo,37.64,67,178,-0.09
30,0,01457,Jay Haas,37.50,54,144,-0.19
31,0,20566,Kaname Yokoo,37.31,50,134,-0.16
32,0,06016,Brad Lardon,37.25,38,102,+0.13
33,0,02104,Jeff Sluman,37.24,73,196,-0.11
34,0,10213,Dicky Pride,37.23,35,94,-0.11
35,0,01766,Billy Mayfair,37.01,57,154,-0.14
36,0,01185,Brandel Chamblee,36.88,59,160,-0.03
37,0,23125,Brad Elder,36.76,50,136,-0.12
38,0,01381,Fred Funk,36.63,74,202,-0.14
