RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01161,Mark Calcavecchia,45.31,58,128,-0.17
2,0,21949,Joe Ogilvie,40.43,38,94,-0.03
3,0,20502,Michael Long,40.30,54,134,-0.06
4,0,06567,Vijay Singh,39.38,63,160,-0.11
5,0,20157,Retief Goosen,38.75,31,80,-0.26
6,0,10117,Bob Heintz,38.46,50,130,-0.06
7,0,10585,Scott McCarron,38.31,59,154,-0.34
8,0,01685,J.L. Lewis,38.20,68,178,-0.13
9,0,20098,Stuart Appleby,38.00,57,150,-0.18
10,0,23322,Brett Wetterich,37.65,61,162,-0.03
11,0,01945,Kenny Perry,37.50,63,168,-0.29
12,0,10885,Robert Allenby,37.01,57,154,-0.07
13,0,08537,J.P. Hayes,36.96,51,138,-0.20
14,0,12782,Tim Herron,36.78,64,174,-0.19
14,0,20572,Rod Pampling,36.78,64,174,-0.09
16,0,01577,Lee Janzen,36.71,58,158,-0.31
17,0,07457,Steve Flesch,36.67,66,180,-0.24
18,0,12510,Chad Campbell,36.50,73,200,-0.22
19,0,23903,Stephen Gangluff,36.23,50,138,-0.30
19,0,01706,Davis Love III,36.23,50,138,-0.30
21,0,11032,Frank Lickliter II,36.18,55,152,+0.07
22,0,01810,Phil Mickelson,36.00,54,150,-0.11
23,0,12680,Shigeki Maruyama,35.92,51,142,-0.12
24,0,09011,David Duval,35.83,43,120,-0.07
25,0,23623,Bo Van Pelt,35.42,51,144,-0.27
26,0,08881,Tripp Isenhour,35.38,46,130,-0.15
27,0,01226,Fred Couples,35.29,36,102,-0.25
28,0,12663,Phil Tataurangi,35.26,55,156,-0.11
29,0,01388,Robert Gamez,35.25,43,122,+0.05
30,0,21805,Harrison Frazar,35.19,57,162,-0.26
31,0,10213,Dicky Pride,35.11,33,94,-0.30
32,0,21209,Sergio Garcia,34.82,39,112,-0.18
32,0,01677,Tom Lehman,34.82,39,112,-0.21
34,0,06197,Michael Allen,34.78,48,138,-0.19
35,0,23177,Kenneth Staton,34.74,66,190,-0.08
36,0,12645,Brent Geiberger,34.71,59,170,-0.14
37,0,20105,Jeff Gove,34.52,58,168,-0.31
38,0,01035,Tommy Armour III,34.42,53,154,-0.06
39,0,02101,Joey Sindelar,34.27,61,178,-0.23
40,0,22046,Geoff Ogilvy,34.15,56,164,-0.20
41,0,23338,David Gossett,34.09,60,176,-0.18
42,0,01797,Rocco Mediate,33.93,38,112,-0.05
42,0,23621,Rory Sabbatini,33.93,38,112,-0.39
44,0,21961,Charles Howell III,33.87,63,186,-0.17
45,0,01313,Steve Elkington,33.82,46,136,-0.33
46,0,06527,Steve Stricker,33.67,33,98,E
47,0,20029,Notah Begay III,33.57,47,140,-0.34
48,0,01475,Donnie Hammond,33.33,34,102,-0.21
48,0,10565,Ian Leggatt,33.33,54,162,-0.19
48,0,07749,Brett Quigley,33.33,58,174,-0.16
48,0,26289,Boo Weekley,33.33,36,108,-0.14
52,0,06573,Brandt Jobe,33.15,59,178,-0.27
52,0,08375,Paul Stankowski,33.15,59,178,-0.14
54,0,06004,Stephen Ames,33.12,51,154,-0.16
