RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,06315,Pete Jordan,33.80,48,142,+0.17
2,0,01219,John Cook,32.39,46,142,+0.04
3,0,19972,José Coceres,30.77,24,78,-0.13
4,0,01928,Corey Pavin,29.69,38,128,-0.05
5,0,02099,Scott Simpson,27.97,33,118,+0.03
6,0,06012,Greg Kraft,27.22,43,158,+0.12
7,0,08553,Lee Porter,27.11,45,166,-0.09
8,0,01157,Tom Byrum,26.87,36,134,-0.08
9,0,02010,Loren Roberts,26.22,43,164,-0.02
10,0,01329,Brad Faxon,25.37,34,134,-0.12
11,0,01132,Mark Brooks,24.68,39,158,-0.15
12,0,23108,Matt Kuchar,24.29,34,140,+0.06
13,0,01378,David Frost,24.10,40,166,+0.10
14,0,01139,Olin Browne,23.68,45,190,+0.07
14,0,01666,Bernhard Langer,23.68,18,76,+0.11
16,0,01014,Fulton Allem,23.53,28,119,E
17,0,02322,Richard Zokol,23.47,23,98,+0.13
18,0,08931,Glen Day,23.44,45,192,+0.02
19,0,06373,José María Olazábal,22.92,22,96,+0.18
20,0,19846,Brian Gay,22.60,47,208,-0.04
21,0,22293,Heath Slocum,21.88,35,160,-0.03
22,0,07721,Pat Bates,21.59,38,176,+0.03
23,0,19817,Michael Muehr,21.21,28,132,-0.04
24,0,02214,Kirk Triplett,21.09,27,128,+0.04
25,0,02239,Scott Verplank,21.05,32,152,-0.16
26,0,01098,Jay Don Blake,20.31,39,192,-0.13
27,0,06643,Paul Goydos,20.00,24,120,+0.08
28,0,01771,Blaine McCallister,19.70,26,132,E
29,0,10809,Jim Furyk,19.57,27,138,-0.22
30,0,06498,Matt Peterson,19.48,30,154,+0.30
31,0,01185,Brandel Chamblee,19.38,31,160,-0.13
31,0,12826,Paul Claxton,19.38,31,160,+0.03
33,0,08535,Gary Nicklaus,19.05,24,126,+0.04
34,0,01724,Jeff Maggert,18.84,26,138,E
35,0,01766,Billy Mayfair,18.83,29,154,+0.07
36,0,06809,Bob Burns,18.82,35,186,+0.06
37,0,01549,Mike Hulbert,18.75,18,96,+0.56
38,0,01307,Joel Edwards,18.28,34,186,-0.15
