RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
1,0,23349,Charles Warren,59,9,50
2,0,20574,Mathew Goggin,70,26,44
3,0,24781,Hunter Mahan,73,36,37
4,0,10425,Jay Williamson,84,72,12
5,0,01945,Kenny Perry,104,22,82
6,0,12652,Cameron Beckman,109,69,40
7,0,22892,Jason Gore,110,8,102
8,0,24140,Sean O'Hair,113,34,79
9,0,20645,John Senden,115,55,60
10,0,23788,D.J. Trahan,116,48,68
11,0,26289,Boo Weekley,118,37,81
12,0,24924,Bill Haas,120,11,109
13,0,20498,Briny Baird,121,66,55
14,0,28475,Jeff Overton,122,24,98
15,0,27702,Matt Hendrix,129,15,114
16,0,20472,Alex Cejka,130,94,36
16,0,20691,Greg Owen,130,40,90
18,0,20634,Peter Lonard,131,80,51
19,0,08123,Jeff Brehaut,133,76,57
20,0,25900,Lucas Glover,135,46,89
20,0,01766,Billy Mayfair,135,117,18
22,0,21470,Daisuke Maruyama,140,98,42
22,0,27963,Chris Stroud,140,87,53
24,0,21959,Ted Purdy,142,57,85
25,0,10733,Kent Jones,143,111,32
26,0,20104,Ken Duke,144,103,41
26,0,06621,Joe Durant,144,139,5
26,0,02036,Jim Rutledge,144,99,45
29,0,06197,Michael Allen,146,61,85
29,0,29718,Anthony Kim,146,12,134
31,0,27095,Nick Watney,147,17,130
32,0,20105,Jeff Gove,148,84,64
32,0,23353,J.J. Henry,148,54,94
34,0,26360,Bubba Dickerson,149,25,124
35,0,01035,Tommy Armour III,150,126,24
35,0,23614,Rich Beem,150,79,71
37,0,10885,Robert Allenby,154,22,132
38,0,21646,David Branshaw,155,93,62
39,0,21633,Steve Allan,156,12,144
40,0,19803,Ryan Armour,157,135,22
41,0,27933,John Merrick,158,33,125
42,0,01161,Mark Calcavecchia,159,86,73
43,0,22913,John Rollins,162,85,77
43,0,24457,Jaco Van Zyl,162,131,31
45,0,08793,Tiger Woods,164,12,152
46,0,28158,Steve Marino,165,29,136
47,0,24361,Pat Perez,166,37,129
48,0,22295,Darron Stiles,167,134,33
49,0,23623,Bo Van Pelt,168,50,118
50,0,01707,Steve Lowery,169,67,102
50,0,27770,Camilo Villegas,169,27,142
52,0,20378,Mathias Grönberg,170,16,154
53,0,01157,Tom Byrum,171,156,15
53,0,27141,J.B. Holmes,171,3,168
55,0,10860,Justin Leonard,173,148,25
56,0,10809,Jim Furyk,174,171,3
56,0,26596,Ryan Moore,174,82,92
58,0,19824,Craig Barlow,176,45,131
58,0,25892,Steve Wheatcroft,176,122,54
58,0,20160,Charlie Wi,176,124,52
61,0,24024,Zach Johnson,177,169,8
61,0,24490,George McNeill,177,28,149
61,0,06515,Shaun Micheel,177,138,39
61,0,23322,Brett Wetterich,177,7,170
61,0,21878,Mark Wilson,177,131,46
66,0,01313,Steve Elkington,178,164,14
66,0,24502,Adam Scott,178,18,160
66,0,22293,Heath Slocum,178,172,6
69,0,01142,Bart Bryant,179,160,19
70,0,23933,Michael Boyd,180,176,4
70,0,02101,Joey Sindelar,180,111,69
72,0,23497,Tag Ridings,181,6,175
72,0,21660,Jason Schultz,181,43,138
72,0,02246,Duffy Waldorf,181,107,74
75,0,12714,Chris Tidland,182,62,120
76,0,24507,Jason Bohn,183,111,72
77,0,08931,Glen Day,184,164,20
77,0,20127,Chris Riley,184,167,17
79,0,21753,Brian Davis,185,172,13
79,0,27120,Troy Matteson,185,37,148
81,0,01388,Robert Gamez,186,159,27
81,0,12195,Tom Johnson,186,103,83
83,0,08375,Paul Stankowski,188,43,145
83,0,02239,Scott Verplank,188,172,16
83,0,10423,Mike Weir,188,92,96
86,0,27060,John Mallinger,189,163,26
86,0,25804,Bubba Watson,189,1,188
88,0,24980,Scott Gutschewski,190,5,185
89,0,24912,Will MacKenzie,191,74,117
89,0,22405,Justin Rose,191,96,95
91,0,19972,José Coceres,192,191,1
92,0,22378,Trevor Immelman,193,118,75
93,0,01381,Fred Funk,195,193,2
93,0,08537,J.P. Hayes,195,69,126
93,0,12716,Charley Hoffman,195,19,176
93,0,08881,Tripp Isenhour,195,111,84
97,0,08075,Jerry Kelly,196,162,34
98,0,07363,Craig Bowden,197,190,7
98,0,24358,Robert Garrigus,197,4,193
98,0,26882,Michael Sim,197,78,119
101,0,01249,John Daly,198,2,196
101,0,22806,Doug LaBelle II,198,187,11
101,0,26881,Jarrod Lyle,198,65,133
104,0,01132,Mark Brooks,199,189,10
104,0,21805,Harrison Frazar,199,9,190
106,0,28486,Michael Putnam,200,53,147
107,0,06004,Stephen Ames,201,154,47
108,0,11123,Chris Couch,202,20,182
108,0,29476,Kyle Reifers,202,41,161
108,0,02214,Kirk Triplett,202,181,21
111,0,19846,Brian Gay,203,194,9
111,0,01706,Davis Love III,203,34,169
111,0,26679,Kevin Stadler,203,62,141
114,0,01724,Jeff Maggert,205,142,63
114,0,01941,Tom Pernice Jr.,205,156,49
116,0,23135,Tim Clark,206,178,28
117,0,07457,Steve Flesch,207,107,100
117,0,11032,Frank Lickliter II,207,142,65
119,0,24290,D.J. Brigman,210,94,116
119,0,06522,Ernie Els,210,31,179
119,0,01810,Phil Mickelson,210,29,181
122,0,10117,Bob Heintz,211,133,78
123,0,23983,Luke Donald,212,177,35
123,0,20859,Anders Hansen,212,164,48
123,0,22046,Geoff Ogilvy,212,47,165
123,0,06595,Kevin Sutherland,212,75,137
127,0,25190,Jeff Quinney,213,155,58
127,0,06567,Vijay Singh,213,58,155
129,0,12660,Jesper Parnevik,214,99,115
130,0,22371,Aaron Baddeley,215,69,146
130,0,21961,Charles Howell III,215,20,195
132,0,24925,Jonathan Byrd,216,67,149
132,0,20433,Mark Hensby,216,115,101
132,0,01797,Rocco Mediate,216,178,38
135,0,23638,Brendon de Jonge,217,58,159
135,0,26951,Johnson Wagner,217,129,88
137,0,20623,Gavin Coles,218,195,23
137,0,21949,Joe Ogilvie,218,91,127
139,0,01320,Bob Estes,219,149,70
140,0,20098,Stuart Appleby,220,80,140
141,0,25273,Andrew Buckle,221,50,171
141,0,20850,Daniel Chopra,221,32,189
141,0,06643,Paul Goydos,221,192,29
141,0,20572,Rod Pampling,221,119,102
141,0,21528,Henrik Stenson,221,41,180
146,0,25396,Kevin Na,222,109,113
146,0,23320,Ryan Palmer,222,49,173
148,0,24357,K.J. Choi,223,144,79
149,0,12510,Chad Campbell,225,115,110
149,0,25686,Jason Dufner,225,90,135
151,0,26420,Richard Johnson,226,160,66
151,0,01928,Corey Pavin,226,196,30
151,0,02206,David Toms,226,151,75
154,0,07867,Woody Austin,227,122,105
155,0,22621,Ben Curtis,228,185,43
155,0,01677,Tom Lehman,228,137,91
157,0,12782,Tim Herron,232,110,122
158,0,20229,Stewart Cink,233,50,183
159,0,20766,Padraig Harrington,234,60,174
