RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,30925,Dustin Johnson,21.40,189,883
2,0,36689,Brooks Koepka,20.65,158,765
3,0,28237,Rory McIlroy,19.97,131,656
4,0,27436,Graham DeLaet,19.63,137,698
5,0,34046,Jordan Spieth,19.49,160,821
6,0,32839,Hideki Matsuyama,19.26,151,784
7,0,27141,J.B. Holmes,19.25,153,795
8,0,24502,Adam Scott,19.11,159,832
9,0,28089,Jason Day,19.05,140,735
10,0,27649,Brandt Snedeker,18.95,184,971
11,0,25396,Kevin Na,18.91,190,1005
12,0,35732,Wes Roach,18.75,111,592
13,0,29461,Jamie Lovemark,18.57,179,964
14,0,29221,Webb Simpson,18.49,142,768
15,0,29478,Kevin Kisner,18.44,191,1036
16,0,23320,Ryan Palmer,18.38,170,925
17,0,23108,Matt Kuchar,18.26,191,1046
18,0,29974,Branden Grace,18.22,117,642
18,0,24140,Sean O'Hair,18.22,176,966
20,0,29420,Billy Horschel,18.09,136,752
21,0,32150,Michael Thompson,18.01,132,733
22,0,35300,Andrew Loupe,17.94,143,797
23,0,25686,Jason Dufner,17.93,201,1121
24,0,31646,Emiliano Grillo,17.89,175,978
25,0,25632,Jimmy Walker,17.87,161,901
26,0,40026,Daniel Berger,17.86,170,952
27,0,25240,D.A. Points,17.77,97,546
28,0,25900,Lucas Glover,17.73,142,801
29,0,24358,Robert Garrigus,17.71,125,706
30,0,20645,John Senden,17.67,164,928
31,0,31420,Anirban Lahiri,17.65,131,742
32,0,33413,Ben Martin,17.63,167,947
33,0,27644,Brian Harman,17.60,195,1108
34,0,24846,Ricky Barnes,17.55,176,1003
35,0,36699,Patrick Rodgers,17.54,160,912
36,0,32102,Rickie Fowler,17.51,146,834
37,0,26951,Johnson Wagner,17.45,163,934
38,0,34264,Hudson Swafford,17.44,195,1118
39,0,24507,Jason Bohn,17.43,126,723
40,0,32366,Kevin Chappell,17.42,173,993
40,0,23325,Vaughn Taylor,17.42,135,775
42,0,26596,Ryan Moore,17.41,152,873
43,0,25349,Tim Wilkinson,17.36,129,743
44,0,25834,Daniel Summerhays,17.34,184,1061
45,0,21961,Charles Howell III,17.32,168,970
46,0,22892,Jason Gore,17.29,135,781
47,0,32200,Roberto Castro,17.20,178,1035
47,0,29222,Billy Hurley III,17.20,123,715
49,0,21209,Sergio Garcia,17.15,94,548
50,0,26851,Marc Leishman,17.13,160,934
50,0,27963,Chris Stroud,17.13,147,858
52,0,26331,Charl Schwartzel,17.11,130,760
53,0,31202,William McGirt,17.09,181,1059
