RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,06575,Dudley Hart,19.45,190,977
2,0,01226,Fred Couples,19.21,166,864
3,0,02242,Lanny Wadkins,19.01,173,910
4,0,01887,Mark O'Meara,18.84,159,844
5,0,01633,Tom Kite,18.51,177,956
6,0,01706,Davis Love III,18.30,176,962
7,0,01331,Rick Fehr,18.27,163,892
8,0,01098,Jay Don Blake,18.22,145,796
9,0,01677,Tom Lehman,18.11,192,1060
10,0,02190,Doug Tewell,17.99,140,778
11,0,01355,Raymond Floyd,17.82,113,634
12,0,01533,P.H. Horgan III,17.72,138,779
13,0,02104,Jeff Sluman,17.70,206,1164
14,0,01042,Paul Azinger,17.56,157,894
15,0,01129,Bill Britton,17.53,156,890
16,0,02010,Loren Roberts,17.52,185,1056
17,0,01797,Rocco Mediate,17.46,147,842
18,0,02099,Scott Simpson,17.44,132,757
19,0,01161,Mark Calcavecchia,17.41,175,1005
20,0,01219,John Cook,17.35,143,824
21,0,01132,Mark Brooks,17.32,195,1126
22,0,01938,David Peoples,17.28,178,1030
23,0,02159,Curtis Strange,17.27,105,608
24,0,01522,Lon Hinkle,17.15,106,618
25,0,02146,Payne Stewart,17.14,146,852
26,0,01444,Ken Green,17.11,153,894
27,0,01553,John Huston,17.10,186,1088
28,0,01968,Nick Price,17.05,178,1044
29,0,01288,Ed Dougherty,17.02,191,1122
30,0,01928,Corey Pavin,16.99,158,930
31,0,02135,Mike Standly,16.93,174,1028
32,0,01736,Roger Maltbie,16.91,114,674
33,0,01323,Brad Fabel,16.84,165,980
34,0,01072,Chip Beck,16.77,157,936
35,0,02101,Joey Sindelar,16.70,185,1108
36,0,01200,Keith Clearwater,16.68,183,1097
37,0,02246,Duffy Waldorf,16.63,148,890
38,0,02303,Robert Wrenn,16.59,142,856
39,0,01958,Dan Pohl,16.56,103,622
40,0,01261,Jay Delsing,16.53,158,956
41,0,01385,Jim Gallagher Jr.,16.51,181,1096
42,0,01960,Don Pooley,16.44,98,596
43,0,02049,Gene Sauers,16.40,132,805
44,0,01690,Bruce Lietzke,16.29,114,700
45,0,01014,Fulton Allem,16.26,168,1033
46,0,01682,Wayne Levi,16.25,138,849
47,0,01837,Gil Morgan,16.21,149,919
48,0,01946,Peter Persons,16.14,165,1022
49,0,01724,Jeff Maggert,16.12,148,918
50,0,01577,Lee Janzen,16.08,175,1088
51,0,02090,Tom Sieckmann,16.07,152,946
52,0,01235,Ben Crenshaw,16.05,139,866
53,0,01284,Mike Donald,15.96,166,1040
54,0,02185,Lance Ten Broeck,15.92,177,1112
55,0,01766,Billy Mayfair,15.91,189,1188
56,0,01457,Jay Haas,15.90,174,1094
56,0,01475,Donnie Hammond,15.90,110,692
58,0,01876,Greg Norman,15.89,96,604
59,0,02206,David Toms,15.81,141,892
60,0,01313,Steve Elkington,15.78,143,906
61,0,02225,Howard Twitty,15.75,138,876
62,0,01133,Billy Ray Brown,15.66,124,792
63,0,01196,Brian Claar,15.61,162,1038
64,0,01024,Billy Andrade,15.58,139,892
64,0,01971,Dillard Pruitt,15.58,148,950
66,0,06090,Jim McGovern,15.55,162,1042
66,0,01846,Jodie Mudd,15.55,107,688
68,0,01414,Bob Gilder,15.51,152,980
69,0,01361,Dan Forsman,15.50,177,1142
69,0,02111,Mike Smith,15.50,172,1110
71,0,01378,David Frost,15.49,134,865
72,0,02095,Larry Silveira,15.48,87,562
73,0,06044,Scott Gump,15.46,179,1158
74,0,06142,Mitch Adcock,15.42,120,778
74,0,01096,Phil Blackmar,15.42,128,830
76,0,01701,Bob Lohr,15.40,142,922
77,0,01142,Bart Bryant,15.37,95,618
78,0,02131,Mike Springer,15.36,133,866
79,0,01559,Hale Irwin,15.31,105,686
80,0,01549,Mike Hulbert,15.29,174,1138
81,0,01468,Gary Hallberg,15.24,139,912
82,0,01143,Brad Bryant,15.20,179,1178
82,0,02007,Larry Rinker,15.20,131,862
84,0,02170,Hal Sutton,15.19,120,790
84,0,02298,Jim Woodward,15.19,110,724
86,0,01557,John Inman,15.17,155,1022
87,0,01093,Ronnie Black,15.15,140,924
88,0,01771,Blaine McCallister,15.11,152,1006
89,0,01510,Nolan Henke,15.10,135,894
90,0,01329,Brad Faxon,15.06,141,936
91,0,02224,Greg Twiggs,15.02,79,526
92,0,01353,Bruce Fleisher,15.01,160,1066
93,0,01203,Russ Cochran,14.96,150,1003
93,0,06128,Steve Lamontagne,14.96,137,916
93,0,02100,Tim Simpson,14.96,105,702
96,0,01569,Peter Jacobsen,14.95,145,970
97,0,01891,David Ogrin,14.93,123,824
98,0,01945,Kenny Perry,14.90,128,859
99,0,02067,Ted Schulz,14.89,165,1108
99,0,02313,Bruce Zabriski,14.89,124,833
101,0,01783,Mark McCumber,14.86,123,828
102,0,06072,Greg Whisman,14.78,120,812
103,0,06034,Marco Dawson,14.71,123,836
104,0,01408,Kelly Gibson,14.70,142,966
105,0,02133,Craig Stadler,14.67,127,866
106,0,01035,Tommy Armour III,14.64,123,840
107,0,01381,Fred Funk,14.62,167,1142
107,0,01390,Buddy Gardner,14.62,133,910
107,0,02267,D.A. Weibring,14.62,126,862
110,0,01060,Dave Barr,14.60,141,966
111,0,01006,John Adams,14.59,138,946
112,0,01185,Brandel Chamblee,14.56,128,879
112,0,01527,Scott Hoch,14.56,90,618
114,0,08277,Greg Lesher,14.55,119,818
114,0,01943,Chris Perry,14.55,117,804
116,0,01926,Steve Pate,14.44,158,1094
117,0,01181,Jon Chaffee,14.43,99,686
118,0,01306,David Edwards,14.42,143,992
119,0,06124,Patrick Burke,14.41,132,916
120,0,01823,Larry Mize,14.29,120,840
121,0,01996,Mike Reid,14.27,115,806
122,0,06012,Greg Kraft,14.25,119,835
123,0,01435,Wayne Grady,14.23,105,738
124,0,01755,Dick Mast,14.21,105,739
125,0,02322,Richard Zokol,14.20,100,704
126,0,01723,Andrew Magee,14.13,141,998
127,0,01388,Robert Gamez,14.08,116,824
128,0,01550,Ed Humenik,13.99,144,1029
129,0,01249,John Daly,13.90,112,806
130,0,01320,Bob Estes,13.86,130,938
131,0,01376,Bob Friend,13.82,139,1006
131,0,01725,John Mahaffey,13.82,107,774
133,0,02033,Dave Rummells,13.80,137,993
134,0,06150,Carl Cooper,13.78,108,784
135,0,01374,Robin Freeman,13.74,119,866
136,0,01458,Jerry Haas,13.73,84,612
136,0,02311,Kim Young,13.73,98,714
138,0,01040,Emlyn Aubrey,13.71,102,744
139,0,06284,Jim Hallet,13.68,159,1162
140,0,01469,Dan Halldorson,13.63,121,888
141,0,01139,Olin Browne,13.61,126,926
141,0,01418,Bill Glasson,13.61,75,551
143,0,02279,Mark Wiebe,13.59,115,846
144,0,01049,Ian Baker-Finch,13.58,85,626
144,0,01346,Ed Fiori,13.58,134,987
144,0,01748,Doug Martin,13.58,119,876
147,0,01639,Kenny Knox,13.56,115,848
148,0,02292,Bob Wolcott,13.54,143,1056
149,0,01975,Tom Purtzer,13.51,115,851
150,0,02321,Fuzzy Zoeller,13.48,86,638
151,0,06040,John Ross,13.37,119,890
152,0,02195,Leonard Thompson,13.36,95,711
153,0,02223,Bob Tway,13.31,90,676
154,0,02201,Jim Thorpe,13.23,77,582
155,0,01157,Tom Byrum,13.16,105,798
156,0,02226,Tray Tyner,13.15,89,677
157,0,01214,Frank Conner,13.14,118,898
158,0,02214,Kirk Triplett,13.12,95,724
159,0,01307,Joel Edwards,13.09,72,550
160,0,01023,Jerry Anderson,12.98,116,894
161,0,06332,Neal Lancaster,12.89,153,1187
162,0,07569,Mark Carnevale,12.87,112,870
162,0,08537,J.P. Hayes,12.87,96,746
164,0,02230,Stan Utley,12.83,96,748
165,0,01168,David Canipe,12.72,103,810
166,0,01239,Michael Cunning,12.68,107,844
167,0,06132,Sonny Skinner,12.60,96,762
168,0,01489,Steve Hart,12.58,117,930
169,0,01934,Dave Peege,12.57,89,708
170,0,01978,Fran Quinn,12.50,79,632
171,0,06751,Chris Tucker,12.38,106,856
172,0,06048,Dicky Thompson,12.34,88,713
173,0,02167,Mike Sullivan,12.26,101,824
174,0,02002,John Riegger,12.00,87,725
175,0,01495,Morris Hatalsky,11.86,92,776
176,0,01443,Hubert Green,11.64,61,524
177,0,06383,E.J. Pfister,11.41,68,596
178,0,02094,Tony Sills,11.40,78,684
179,0,06599,John Elliott,11.11,65,585
180,0,06010,Brad Bell,11.07,62,560
181,0,02063,Dave Schreyer,11.05,61,552
182,0,06122,Greg Hickman,10.69,71,664
183,0,02041,Bill Sander,10.21,53,519
