RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01553,John Huston,26.86
2,0,02067,Ted Schulz,26.64
3,0,06575,Dudley Hart,25.44
4,0,01527,Scott Hoch,25.43
5,0,01226,Fred Couples,25.00
6,0,01093,Ronnie Black,24.78
7,0,06124,Patrick Burke,24.68
8,0,02246,Duffy Waldorf,24.37
9,0,01633,Tom Kite,23.61
10,0,02190,Doug Tewell,23.30
11,0,02131,Mike Springer,23.11
12,0,02104,Jeff Sluman,23.05
13,0,01143,Brad Bryant,23.03
14,0,01072,Chip Beck,22.90
15,0,01755,Dick Mast,22.73
16,0,08277,Greg Lesher,22.62
17,0,06332,Neal Lancaster,22.58
18,0,01096,Phil Blackmar,22.57
18,0,01706,Davis Love III,22.57
20,0,01682,Wayne Levi,22.48
21,0,02111,Mike Smith,22.35
22,0,01926,Steve Pate,22.31
23,0,01353,Bruce Fleisher,22.22
24,0,01968,Nick Price,22.04
25,0,02049,Gene Sauers,22.00
26,0,01284,Mike Donald,21.96
27,0,01219,John Cook,21.82
27,0,01522,Lon Hinkle,21.82
29,0,06012,Greg Kraft,21.79
30,0,01444,Ken Green,21.74
31,0,01361,Dan Forsman,21.69
32,0,02279,Mark Wiebe,21.58
33,0,01510,Nolan Henke,21.53
34,0,01040,Emlyn Aubrey,21.49
35,0,02224,Greg Twiggs,21.43
36,0,01313,Steve Elkington,21.20
37,0,01418,Bill Glasson,21.19
38,0,01701,Bob Lohr,21.16
39,0,01185,Brandel Chamblee,21.15
40,0,01458,Jerry Haas,21.02
41,0,01203,Russ Cochran,20.95
42,0,01035,Tommy Armour III,20.90
43,0,01142,Bart Bryant,20.86
44,0,01042,Paul Azinger,20.74
45,0,01837,Gil Morgan,20.72
46,0,01390,Buddy Gardner,20.69
46,0,01887,Mark O'Meara,20.69
48,0,02267,D.A. Weibring,20.67
49,0,01414,Bob Gilder,20.62
50,0,02010,Loren Roberts,20.61
51,0,01724,Jeff Maggert,20.59
52,0,01938,David Peoples,20.56
53,0,01783,Mark McCumber,20.50
54,0,01323,Brad Fabel,20.47
55,0,01533,P.H. Horgan III,20.35
56,0,01331,Rick Fehr,20.34
57,0,01823,Larry Mize,20.33
58,0,06090,Jim McGovern,20.31
59,0,01475,Donnie Hammond,20.22
60,0,01098,Jay Don Blake,20.10
61,0,01378,David Frost,20.09
62,0,02185,Lance Ten Broeck,20.06
63,0,02298,Jim Woodward,20.00
64,0,01161,Mark Calcavecchia,19.93
65,0,01958,Dan Pohl,19.88
66,0,01457,Jay Haas,19.82
66,0,06122,Greg Hickman,19.82
68,0,01060,Dave Barr,19.73
69,0,01945,Kenny Perry,19.72
70,0,01797,Rocco Mediate,19.63
70,0,02225,Howard Twitty,19.63
72,0,06150,Carl Cooper,19.62
73,0,01014,Fulton Allem,19.60
74,0,06128,Steve Lamontagne,19.58
75,0,01876,Greg Norman,19.57
75,0,02101,Joey Sindelar,19.57
77,0,01132,Mark Brooks,19.52
78,0,01549,Mike Hulbert,19.49
78,0,01943,Chris Perry,19.49
80,0,01960,Don Pooley,19.42
81,0,01971,Dillard Pruitt,19.39
82,0,06284,Jim Hallet,19.38
83,0,01200,Keith Clearwater,19.33
84,0,01771,Blaine McCallister,19.32
85,0,02041,Bill Sander,19.25
86,0,01677,Tom Lehman,19.21
86,0,01928,Corey Pavin,19.21
88,0,01006,John Adams,19.16
88,0,06044,Scott Gump,19.16
88,0,01975,Tom Purtzer,19.16
91,0,02094,Tony Sills,19.11
92,0,02195,Leonard Thompson,19.09
93,0,01408,Kelly Gibson,19.00
94,0,02146,Payne Stewart,18.87
94,0,02223,Bob Tway,18.87
96,0,01376,Bob Friend,18.80
97,0,01133,Billy Ray Brown,18.69
97,0,06048,Dicky Thompson,18.69
99,0,01381,Fred Funk,18.64
100,0,08537,J.P. Hayes,18.53
101,0,01723,Andrew Magee,18.52
102,0,01468,Gary Hallberg,18.44
103,0,02135,Mike Standly,18.42
104,0,01196,Brian Claar,18.41
105,0,01388,Robert Gamez,18.35
106,0,01139,Olin Browne,18.32
107,0,01766,Billy Mayfair,18.31
108,0,02090,Tom Sieckmann,18.26
109,0,01577,Lee Janzen,18.22
110,0,02242,Lanny Wadkins,18.18
111,0,01846,Jodie Mudd,17.99
