RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,01968,Nick Price,1.87,379,203
2,0,01226,Fred Couples,1.82,374,206
3,0,01219,John Cook,1.77,315,178
4,0,01042,Paul Azinger,1.71,350,205
5,0,01677,Tom Lehman,1.69,415,246
6,0,01313,Steve Elkington,1.66,330,199
7,0,01553,John Huston,1.64,417,254
8,0,01331,Rick Fehr,1.62,314,194
9,0,01887,Mark O'Meara,1.61,338,210
9,0,02010,Loren Roberts,1.61,390,242
11,0,01706,Davis Love III,1.60,380,238
12,0,01200,Keith Clearwater,1.59,406,256
12,0,01355,Raymond Floyd,1.59,235,148
14,0,01633,Tom Kite,1.58,367,233
15,0,01457,Jay Haas,1.56,374,240
15,0,01724,Jeff Maggert,1.56,350,224
17,0,01928,Corey Pavin,1.55,330,213
17,0,02246,Duffy Waldorf,1.55,345,223
19,0,02190,Doug Tewell,1.54,288,187
20,0,01690,Bruce Lietzke,1.53,244,160
21,0,02104,Jeff Sluman,1.52,425,279
22,0,01385,Jim Gallagher Jr.,1.51,411,272
23,0,01072,Chip Beck,1.50,343,229
24,0,01361,Dan Forsman,1.48,402,271
24,0,01876,Greg Norman,1.48,214,145
26,0,01823,Larry Mize,1.47,283,192
26,0,02049,Gene Sauers,1.47,311,212
28,0,01132,Mark Brooks,1.46,392,269
29,0,02146,Payne Stewart,1.44,325,226
30,0,01306,David Edwards,1.43,315,220
30,0,01444,Ken Green,1.43,320,224
32,0,01837,Gil Morgan,1.41,332,235
33,0,01577,Lee Janzen,1.40,374,268
34,0,01938,David Peoples,1.38,383,277
34,0,02090,Tom Sieckmann,1.38,346,250
36,0,02099,Scott Simpson,1.36,272,200
36,0,02225,Howard Twitty,1.36,315,232
38,0,01093,Ronnie Black,1.35,327,243
38,0,01510,Nolan Henke,1.35,302,223
40,0,01098,Jay Don Blake,1.34,304,227
40,0,01353,Bruce Fleisher,1.34,335,250
40,0,02159,Curtis Strange,1.34,226,169
43,0,01549,Mike Hulbert,1.33,396,297
43,0,01945,Kenny Perry,1.33,315,237
43,0,01946,Peter Persons,1.33,346,260
43,0,02242,Lanny Wadkins,1.33,333,251
47,0,01235,Ben Crenshaw,1.32,294,223
47,0,01682,Wayne Levi,1.32,308,234
47,0,01960,Don Pooley,1.32,198,150
47,0,02279,Mark Wiebe,1.32,279,212
51,0,01129,Bill Britton,1.31,305,232
51,0,01196,Brian Claar,1.31,342,261
51,0,01766,Billy Mayfair,1.31,389,297
51,0,02101,Joey Sindelar,1.31,402,306
55,0,01261,Jay Delsing,1.29,350,272
55,0,01378,David Frost,1.29,305,237
55,0,06090,Jim McGovern,1.29,356,275
55,0,02100,Tim Simpson,1.29,239,185
59,0,06124,Patrick Burke,1.28,317,248
59,0,01723,Andrew Magee,1.28,330,258
59,0,01797,Rocco Mediate,1.28,292,229
59,0,01926,Steve Pate,1.28,356,279
59,0,02133,Craig Stadler,1.28,284,222
59,0,02321,Fuzzy Zoeller,1.28,221,172
65,0,01203,Russ Cochran,1.27,338,267
65,0,01958,Dan Pohl,1.27,215,169
65,0,02135,Mike Standly,1.27,359,283
68,0,01329,Brad Faxon,1.26,314,249
69,0,01060,Dave Barr,1.25,298,239
69,0,01096,Phil Blackmar,1.25,309,247
71,0,01014,Fulton Allem,1.24,345,279
71,0,06284,Jim Hallet,1.24,394,318
71,0,01475,Donnie Hammond,1.24,233,188
74,0,01323,Brad Fabel,1.23,336,273
74,0,01550,Ed Humenik,1.23,352,286
74,0,06128,Steve Lamontagne,1.23,313,254
74,0,02111,Mike Smith,1.23,354,287
78,0,02007,Larry Rinker,1.22,278,228
79,0,01143,Brad Bryant,1.21,394,325
79,0,01388,Robert Gamez,1.21,284,234
79,0,01771,Blaine McCallister,1.21,338,279
82,0,01006,John Adams,1.20,342,286
82,0,01161,Mark Calcavecchia,1.20,366,306
82,0,01307,Joel Edwards,1.20,178,148
82,0,02322,Richard Zokol,1.20,217,181
86,0,01846,Jodie Mudd,1.19,237,200
87,0,06034,Marco Dawson,1.18,283,240
87,0,01783,Mark McCumber,1.18,260,221
87,0,02067,Ted Schulz,1.18,386,326
90,0,06575,Dudley Hart,1.17,375,321
90,0,02267,D.A. Weibring,1.17,260,222
92,0,01049,Ian Baker-Finch,1.16,206,178
92,0,01381,Fred Funk,1.16,372,321
92,0,01522,Lon Hinkle,1.16,207,178
