RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01823,Larry Mize,27.25,545,20
2,0,01599,Steve Jones,27.58,524,19
3,0,10585,Scott McCarron,27.69,803,29
4,0,06522,Ernie Els,27.75,444,16
5,0,01887,Mark O'Meara,27.81,445,16
6,0,01042,Paul Azinger,27.83,501,18
7,0,20094,Jonathan Kaye,27.91,893,32
8,0,21209,Sergio Garcia,28.15,366,13
8,0,10117,Bob Heintz,28.15,929,33
10,0,01928,Corey Pavin,28.17,676,24
11,0,07457,Steve Flesch,28.20,846,30
12,0,01323,Brad Fabel,28.23,847,30
13,0,01132,Mark Brooks,28.27,735,26
14,0,09011,David Duval,28.31,453,16
15,0,11653,Paul Curry,28.32,708,25
16,0,02131,Mike Springer,28.36,709,25
17,0,19881,Robert Damron,28.37,766,27
18,0,10423,Mike Weir,28.38,681,24
19,0,22064,Craig Spence,28.40,852,30
20,0,20098,Stuart Appleby,28.43,597,21
21,0,02104,Jeff Sluman,28.45,825,29
22,0,06617,Brian Henninger,28.46,797,28
23,0,01072,Chip Beck,28.50,570,20
23,0,20229,Stewart Cink,28.50,684,24
25,0,08993,Franklin Langham,28.52,770,27
26,0,01329,Brad Faxon,28.54,799,28
27,0,20127,Chris Riley,28.56,771,27
28,0,08375,Paul Stankowski,28.57,600,21
29,0,11011,Mike Sposa,28.58,686,24
30,0,06078,Esteban Toledo,28.59,972,34
31,0,01203,Russ Cochran,28.61,658,23
31,0,06643,Paul Goydos,28.61,801,28
31,0,21593,Keith Nolan,28.61,658,23
34,0,06140,Sean Murphy,28.62,973,34
35,0,07753,Kevin Wentworth,28.63,859,30
36,0,12660,Jesper Parnevik,28.65,487,17
36,0,01941,Tom Pernice Jr.,28.65,888,31
38,0,01098,Jay Don Blake,28.68,803,28
38,0,12645,Brent Geiberger,28.68,631,22
40,0,01418,Bill Glasson,28.69,746,26
40,0,21949,Joe Ogilvie,28.69,832,29
42,0,10885,Robert Allenby,28.71,689,24
42,0,01553,John Huston,28.71,603,21
42,0,06090,Jim McGovern,28.71,488,17
42,0,01927,Dennis Paulson,28.71,689,24
46,0,01381,Fred Funk,28.72,833,29
47,0,11032,Frank Lickliter II,28.73,862,30
47,0,10425,Jay Williamson,28.73,862,30
49,0,06567,Vijay Singh,28.74,661,23
49,0,06527,Steve Stricker,28.74,546,19
51,0,01282,Trevor Dodds,28.75,805,28
51,0,06575,Dudley Hart,28.75,575,20
51,0,10912,Craig Perks,28.75,805,28
54,0,24357,K.J. Choi,28.76,834,29
54,0,01569,Peter Jacobsen,28.76,604,21
56,0,20029,Notah Begay III,28.77,633,22
57,0,08793,Tiger Woods,28.78,518,18
58,0,01810,Phil Mickelson,28.80,576,20
59,0,19846,Brian Gay,28.81,922,32
59,0,06088,Steve Gotsche,28.81,893,31
59,0,08547,John Maginnes,28.81,922,32
59,0,08385,Omar Uresti,28.81,922,32
63,0,01938,David Peoples,28.82,807,28
64,0,01707,Steve Lowery,28.83,836,29
65,0,01361,Dan Forsman,28.85,779,27
65,0,06595,Kevin Sutherland,28.85,750,26
67,0,10809,Jim Furyk,28.87,664,23
68,0,01116,Michael Bradley,28.88,722,25
68,0,01968,Nick Price,28.88,462,16
70,0,06431,Jean Van de Velde,28.90,578,20
71,0,01331,Rick Fehr,28.91,636,22
71,0,12680,Shigeki Maruyama,28.91,636,22
71,0,02170,Hal Sutton,28.91,665,23
74,0,08075,Jerry Kelly,28.94,926,32
75,0,07749,Brett Quigley,28.95,608,21
76,0,01014,Fulton Allem,28.96,666,23
76,0,01093,Ronnie Black,28.96,753,26
78,0,10649,Tom Scherrer,28.97,869,30
79,0,06251,Chris DiMarco,29.00,899,31
79,0,12782,Tim Herron,29.00,754,26
79,0,01926,Steve Pate,29.00,725,25
79,0,23621,Rory Sabbatini,29.00,696,24
83,0,01024,Billy Andrade,29.03,871,30
83,0,06014,Eric Booker,29.03,871,30
83,0,06036,Scott Dunlap,29.03,842,29
86,0,01175,Jim Carter,29.04,784,27
86,0,08537,J.P. Hayes,29.04,726,25
86,0,21007,Gabriel Hjertstedt,29.04,784,27
89,0,01063,Ben Bates,29.06,988,34
90,0,08931,Glen Day,29.07,785,27
90,0,08545,Glen Hnatiuk,29.07,843,29
92,0,01040,Emlyn Aubrey,29.08,727,25
92,0,01326,Nick Faldo,29.08,378,13
92,0,01489,Steve Hart,29.08,756,26
92,0,02279,Mark Wiebe,29.08,756,26
96,0,02010,Loren Roberts,29.09,640,22
97,0,10201,Matt Gogel,29.10,844,29
98,0,12388,Michael Clark II,29.11,786,27
98,0,01320,Bob Estes,29.11,524,18
98,0,06613,Tommy Tolles,29.11,553,19
101,0,01157,Tom Byrum,29.12,757,26
102,0,07867,Woody Austin,29.13,903,31
102,0,01378,David Frost,29.13,670,23
102,0,06315,Pete Jordan,29.13,903,31
105,0,20099,Doug Barron,29.15,758,26
105,0,02257,Brian Watts,29.15,758,26
107,0,01577,Lee Janzen,29.16,729,25
108,0,23125,Brad Elder,29.18,992,34
108,0,01549,Mike Hulbert,29.18,963,33
110,0,20095,Carl Paulson,29.19,934,32
110,0,02110,Jerry Smith,29.19,905,31
112,0,02133,Craig Stadler,29.20,584,20
113,0,19824,Craig Barlow,29.21,847,29
113,0,06012,Greg Kraft,29.21,847,29
115,0,01761,Len Mattiace,29.23,906,31
115,0,12753,David Morland IV,29.23,877,30
117,0,01307,Joel Edwards,29.24,848,29
117,0,01677,Tom Lehman,29.24,497,17
119,0,20043,Edward Fryatt,29.26,907,31
119,0,06062,Charles Raulerson,29.26,907,31
119,0,02239,Scott Verplank,29.26,790,27
122,0,02214,Kirk Triplett,29.27,761,26
123,0,12449,Ryan Howison,29.28,849,29
124,0,02246,Duffy Waldorf,29.29,615,21
125,0,01185,Brandel Chamblee,29.30,586,20
126,0,01191,Barry Cheesman,29.32,997,34
126,0,01374,Robin Freeman,29.32,909,31
126,0,06332,Neal Lancaster,29.32,821,28
126,0,10860,Justin Leonard,29.32,733,25
126,0,02218,Ted Tryba,29.32,997,34
131,0,20593,Greg Chalmers,29.33,792,27
132,0,06004,Stephen Ames,29.34,851,29
133,0,21805,Harrison Frazar,29.35,675,23
133,0,01376,Bob Friend,29.35,910,31
135,0,01996,Mike Reid,29.36,646,22
135,0,02206,David Toms,29.36,822,28
137,0,01797,Rocco Mediate,29.37,558,19
138,0,01533,P.H. Horgan III,29.40,735,25
139,0,01766,Billy Mayfair,29.41,794,27
140,0,01920,Craig Parry,29.42,559,19
141,0,01771,Blaine McCallister,29.43,883,30
141,0,02101,Joey Sindelar,29.43,824,28
143,0,23614,Rich Beem,29.46,825,28
143,0,06044,Scott Gump,29.46,1031,35
145,0,01139,Olin Browne,29.48,855,29
145,0,08535,Gary Nicklaus,29.48,855,29
145,0,10457,Frank Nobilo,29.48,796,27
148,0,06809,Bob Burns,29.50,826,28
148,0,20445,Casey Martin,29.50,826,28
148,0,01945,Kenny Perry,29.50,590,20
148,0,07101,Dave Stockton Jr.,29.50,885,30
152,0,01142,Bart Bryant,29.52,738,25
152,0,01249,John Daly,29.52,679,23
154,0,07763,Doug Dunakey,29.54,768,26
154,0,01723,Andrew Magee,29.54,709,24
156,0,01619,Skip Kendall,29.55,916,31
157,0,10569,Mike Brisky,29.60,888,30
158,0,01706,Davis Love III,29.61,681,23
159,0,01388,Robert Gamez,29.62,770,26
160,0,01261,Jay Delsing,29.63,948,32
160,0,02245,Grant Waite,29.63,711,24
162,0,01226,Fred Couples,29.65,504,17
