RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
39,0,01098,Jay Don Blake,28.80,2678,93,23
39,0,01968,Nick Price,28.80,1728,60,24
42,0,01378,David Frost,28.81,1700,59,22
42,0,01761,Len Mattiace,28.81,3083,107,24
44,0,08993,Franklin Langham,28.82,2623,91,24
45,0,01116,Michael Bradley,28.85,2106,73,23
46,0,01707,Steve Lowery,28.86,3001,104,22
46,0,10423,Mike Weir,28.86,2655,92,22
48,0,12823,Carlos Franco,28.87,2367,82,24
49,0,10809,Jim Furyk,28.88,2628,91,23
49,0,12680,Shigeki Maruyama,28.88,2339,81,23
49,0,06140,Sean Murphy,28.88,2888,100,25
52,0,01489,Steve Hart,28.89,2022,70,23
52,0,21593,Keith Nolan,28.89,1647,57,23
54,0,01553,John Huston,28.90,2254,78,23
54,0,01577,Lee Janzen,28.90,2572,89,23
54,0,10425,Jay Williamson,28.90,2948,102,24
57,0,21949,Joe Ogilvie,28.91,2631,91,23
58,0,12645,Brent Geiberger,28.92,2169,75,24
59,0,01706,Davis Love III,28.94,2547,88,21
60,0,01418,Bill Glasson,28.95,2692,93,24
60,0,08547,John Maginnes,28.95,2866,99,22
60,0,02110,Jerry Smith,28.95,2924,101,23
60,0,06527,Steve Stricker,28.95,1708,59,23
60,0,06078,Esteban Toledo,28.95,3213,111,22
60,0,02239,Scott Verplank,28.95,3011,104,23
66,0,07457,Steve Flesch,28.96,3388,117,22
66,0,08537,J.P. Hayes,28.96,2577,89,24
66,0,08075,Jerry Kelly,28.96,3215,111,24
69,0,06004,Stephen Ames,28.97,2752,95,23
69,0,20229,Stewart Cink,28.97,2636,91,24
69,0,02104,Jeff Sluman,28.97,3100,107,23
72,0,01376,Bob Friend,28.98,2666,92,22
72,0,10860,Justin Leonard,28.98,2579,89,23
72,0,06090,Jim McGovern,28.98,1536,53,24
75,0,20593,Greg Chalmers,29.00,2668,92,23
75,0,06617,Brian Henninger,29.00,2581,89,22
77,0,11011,Mike Sposa,29.01,2118,73,24
77,0,07101,Dave Stockton Jr.,29.01,2524,87,22
79,0,07749,Brett Quigley,29.02,1828,63,23
80,0,12449,Ryan Howison,29.04,2352,81,24
80,0,06315,Pete Jordan,29.04,2962,102,24
80,0,01723,Andrew Magee,29.04,2120,73,23
80,0,02214,Kirk Triplett,29.04,2701,93,23
84,0,10201,Matt Gogel,29.05,2440,84,22
84,0,10912,Craig Perks,29.05,2382,82,22
86,0,01927,Dennis Paulson,29.06,2238,77,22
87,0,21007,Gabriel Hjertstedt,29.07,2413,83,23
87,0,06012,Greg Kraft,29.07,3081,106,23
89,0,09011,David Duval,29.08,1832,63,24
89,0,06088,Steve Gotsche,29.08,2588,89,22
89,0,01549,Mike Hulbert,29.08,2326,80,23
92,0,10885,Robert Allenby,29.09,2618,90,23
92,0,22064,Craig Spence,29.09,2473,85,20
92,0,06595,Kevin Sutherland,29.09,2734,94,23
95,0,01361,Dan Forsman,29.10,2561,88,23
96,0,19822,Bobby Cochran,29.11,2212,76,23
96,0,23125,Brad Elder,29.11,3202,110,22
98,0,20043,Edward Fryatt,29.13,2826,97,23
99,0,01161,Mark Calcavecchia,29.14,2564,88,22
99,0,06251,Chris DiMarco,29.14,3264,112,24
99,0,20095,Carl Paulson,29.14,3001,103,23
102,0,12388,Michael Clark II,29.15,2332,80,24
102,0,10649,Tom Scherrer,29.15,2886,99,22
102,0,08385,Omar Uresti,29.15,2740,94,23
105,0,01326,Nick Faldo,29.16,1312,45,22
105,0,01527,Scott Hoch,29.16,3033,104,23
107,0,10963,Jimmy Green,29.17,2421,83,24
107,0,02279,Mark Wiebe,29.17,2684,92,22
109,0,01203,Russ Cochran,29.18,2072,71,24
109,0,12782,Tim Herron,29.18,2685,92,23
111,0,21805,Harrison Frazar,29.19,2043,70,24
111,0,01457,Jay Haas,29.19,2248,77,22
113,0,10569,Mike Brisky,29.21,2512,86,22
113,0,01157,Tom Byrum,29.21,2600,89,20
115,0,01771,Blaine McCallister,29.22,3039,104,23
115,0,12753,David Morland IV,29.22,2513,86,24
115,0,02245,Grant Waite,29.22,2484,85,25
118,0,01040,Emlyn Aubrey,29.23,1871,64,25
119,0,06062,Charles Raulerson,29.24,2866,98,24
120,0,01374,Robin Freeman,29.26,2867,98,24
121,0,19824,Craig Barlow,29.27,2810,96,23
121,0,06809,Bob Burns,29.27,2605,89,24
121,0,01307,Joel Edwards,29.27,2898,99,23
121,0,02206,David Toms,29.27,3073,105,23
125,0,02170,Hal Sutton,29.28,2547,87,23
126,0,24357,K.J. Choi,29.29,2607,89,23
126,0,01282,Trevor Dodds,29.29,2460,84,22
128,0,06036,Scott Dunlap,29.30,3047,104,25
128,0,01926,Steve Pate,29.30,2578,88,22
130,0,01093,Ronnie Black,29.32,2316,79,23
130,0,01533,P.H. Horgan III,29.32,1906,65,24
132,0,02133,Craig Stadler,29.33,1936,66,23
133,0,06332,Neal Lancaster,29.34,2787,95,23
133,0,01685,J.L. Lewis,29.34,2993,102,23
133,0,01920,Craig Parry,29.34,1907,65,24
136,0,07763,Doug Dunakey,29.35,2348,80,23
137,0,01381,Fred Funk,29.36,3141,107,23
138,0,01261,Jay Delsing,29.37,2731,93,23
138,0,06575,Dudley Hart,29.37,2085,71,21
138,0,01905,Joe Ozaki,29.37,1498,51,24
141,0,01569,Peter Jacobsen,29.38,1910,65,23
141,0,06350,Bob May,29.38,2556,87,22
141,0,01996,Mike Reid,29.38,2115,72,22
144,0,02223,Bob Tway,29.39,2557,87,24
145,0,06515,Shaun Micheel,29.40,2675,91,24
145,0,10457,Frank Nobilo,29.40,2793,95,24
147,0,02257,Brian Watts,29.41,2588,88,24
148,0,20099,Doug Barron,29.43,2413,82,24
148,0,23656,Jason Caron,29.43,2207,75,22
148,0,01938,David Peoples,29.43,2914,99,25
148,0,06581,David Sutherland,29.43,3061,104,23
152,0,10213,Dicky Pride,29.44,2767,94,25
153,0,01388,Robert Gamez,29.47,2240,76,25
154,0,12652,Cameron Beckman,29.48,2388,81,23
155,0,01945,Kenny Perry,29.49,2241,76,23
156,0,07867,Woody Austin,29.50,2980,101,22
157,0,01249,John Daly,29.55,2039,69,23
158,0,01185,Brandel Chamblee,29.56,2069,70,25
159,0,01797,Rocco Mediate,29.57,2129,72,23
160,0,01724,Jeff Maggert,29.58,2307,78,23
161,0,01063,Ben Bates,29.59,3077,104,23
161,0,20029,Notah Begay III,29.59,2190,74,21
161,0,06014,Eric Booker,29.59,2515,85,24
164,0,01943,Chris Perry,29.60,3049,103,23
165,0,08535,Gary Nicklaus,29.61,2428,82,24
166,0,01139,Olin Browne,29.62,2932,99,24
166,0,01191,Barry Cheesman,29.62,2755,93,23
168,0,02101,Joey Sindelar,29.63,2489,84,24
169,0,01035,Tommy Armour III,29.66,2640,89,24
170,0,01014,Fulton Allem,29.67,2225,75,24
170,0,01226,Fred Couples,29.67,1958,66,23
170,0,06567,Vijay Singh,29.67,2611,88,23
173,0,02246,Duffy Waldorf,29.69,2227,75,23
174,0,23614,Rich Beem,29.72,2407,81,23
174,0,20105,Jeff Gove,29.72,2437,82,24
176,0,24356,Jason Buha,29.73,2438,82,25
177,0,01142,Bart Bryant,29.74,2171,73,23
178,0,20445,Casey Martin,29.75,2618,88,24
179,0,07363,Craig Bowden,29.78,1608,54,23
179,0,08545,Glen Hnatiuk,29.78,2680,90,22
181,0,01766,Billy Mayfair,29.82,2624,88,25
182,0,06573,Brandt Jobe,29.86,2628,88,24
182,0,22913,John Rollins,29.86,2150,72,24
184,0,08243,Aaron Bengoechea,29.89,2182,73,24
184,0,10962,Bradley Hughes,29.89,2690,90,24
186,0,20574,Mathew Goggin,29.90,2661,89,21
187,0,01677,Tom Lehman,29.91,1944,65,25
187,0,08045,Perry Moss,29.91,1585,53,24
189,0,01219,John Cook,29.93,2634,88,24
190,0,06621,Joe Durant,29.97,2817,94,23
191,0,06044,Scott Gump,30.11,3162,105,23
192,0,01313,Steve Elkington,30.22,1632,54,25
192,0,01510,Nolan Henke,30.22,2387,79,26
194,0,01975,Tom Purtzer,30.38,1701,56,26
195,0,01408,Kelly Gibson,30.65,2513,82,24
