RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,21949,Joe Ogilvie,7,44
2,0,19824,Craig Barlow,6,42
2,0,01766,Billy Mayfair,6,63
4,0,08835,Kris Cox,5,40
4,0,22405,Justin Rose,5,31
6,0,01035,Tommy Armour III,4,43
6,0,07867,Woody Austin,4,57
6,0,23541,Ben Crane,4,37
6,0,25686,Jason Dufner,4,42
6,0,06515,Shaun Micheel,4,49
6,0,20628,Arron Oberholser,4,29
6,0,23320,Ryan Palmer,4,63
6,0,23307,Roger Tambellini,4,47
6,0,10423,Mike Weir,4,34
15,0,10885,Robert Allenby,3,48
15,0,01024,Billy Andrade,3,57
15,0,24290,D.J. Brigman,3,53
15,0,24357,K.J. Choi,3,38
15,0,01226,Fred Couples,3,34
15,0,06251,Chris DiMarco,3,36
15,0,25900,Lucas Glover,3,60
15,0,23063,Scott Hend,3,62
15,0,12705,Cliff Kresge,3,52
15,0,06332,Neal Lancaster,3,62
15,0,01707,Steve Lowery,3,49
15,0,20663,Brenden Pappas,3,48
15,0,10213,Dicky Pride,3,42
15,0,02049,Gene Sauers,3,47
15,0,06613,Tommy Tolles,3,44
15,0,02214,Kirk Triplett,3,27
31,0,21407,Arjun Atwal,2,39
31,0,06214,Guy Boros,2,40
31,0,21646,David Branshaw,2,45
31,0,01127,Danny Briggs,2,48
31,0,01132,Mark Brooks,2,30
31,0,24925,Jonathan Byrd,2,37
31,0,01157,Tom Byrum,2,31
31,0,19825,Darren Clarke,2,20
31,0,19972,José Coceres,2,29
31,0,19881,Robert Damron,2,54
31,0,01261,Jay Delsing,2,36
31,0,20121,Todd Fischer,2,39
31,0,07457,Steve Flesch,2,47
31,0,23338,David Gossett,2,48
31,0,20378,Mathias Grönberg,2,47
31,0,20433,Mark Hensby,2,37
31,0,12782,Tim Herron,2,30
31,0,24024,Zach Johnson,2,42
31,0,08075,Jerry Kelly,2,38
31,0,23108,Matt Kuchar,2,50
31,0,01685,J.L. Lewis,2,48
31,0,11032,Frank Lickliter II,2,39
31,0,01771,Blaine McCallister,2,35
31,0,10585,Scott McCarron,2,36
31,0,08339,Spike McRoy,2,50
31,0,12682,Hirofumi Miyase,2,33
31,0,01926,Steve Pate,2,45
31,0,24361,Pat Perez,2,67
31,0,01941,Tom Pernice Jr.,2,43
31,0,25345,Carl Pettersson,2,40
31,0,02010,Loren Roberts,2,25
31,0,02099,Scott Simpson,2,36
31,0,02106,Chris Smith,2,73
31,0,20580,Andre Stolz,2,28
31,0,06078,Esteban Toledo,2,49
31,0,10425,Jay Williamson,2,52
31,0,12602,Dean Wilson,2,45
68,0,06004,Stephen Ames,1,37
68,0,20098,Stuart Appleby,1,33
68,0,22371,Aaron Baddeley,1,33
68,0,20498,Briny Baird,1,38
68,0,23613,Rich Barcelo,1,37
68,0,07223,Brian Bateman,1,32
68,0,07721,Pat Bates,1,53
68,0,12652,Cameron Beckman,1,55
68,0,20029,Notah Begay III,1,40
68,0,24507,Jason Bohn,1,52
68,0,06809,Bob Burns,1,35
68,0,01161,Mark Calcavecchia,1,41
68,0,12394,Tom Carter,1,50
68,0,20472,Alex Cejka,1,41
68,0,20850,Daniel Chopra,1,43
68,0,23135,Tim Clark,1,36
68,0,01203,Russ Cochran,1,29
68,0,01219,John Cook,1,21
68,0,08931,Glen Day,1,35
68,0,20104,Ken Duke,1,48
68,0,06621,Joe Durant,1,51
68,0,01313,Steve Elkington,1,33
68,0,01320,Bob Estes,1,15
68,0,01329,Brad Faxon,1,21
68,0,01361,Dan Forsman,1,42
68,0,12823,Carlos Franco,1,54
68,0,21805,Harrison Frazar,1,34
68,0,01381,Fred Funk,1,41
68,0,01388,Robert Gamez,1,44
68,0,19846,Brian Gay,1,28
68,0,10201,Matt Gogel,1,36
68,0,20157,Retief Goosen,1,11
68,0,01473,Todd Hamilton,1,23
68,0,06575,Dudley Hart,1,26
68,0,08337,Mike Heinen,1,35
68,0,01553,John Huston,1,44
68,0,01577,Lee Janzen,1,58
68,0,20094,Jonathan Kaye,1,45
68,0,20382,Stephen Leaney,1,22
68,0,20634,Peter Lonard,1,24
68,0,01706,Davis Love III,1,29
68,0,01724,Jeff Maggert,1,36
68,0,01761,Len Mattiace,1,29
68,0,01797,Rocco Mediate,1,29
68,0,01810,Phil Mickelson,1,41
68,0,12753,David Morland IV,1,44
68,0,25237,Kevin Muncrief,1,29
68,0,01887,Mark O'Meara,1,26
68,0,22046,Geoff Ogilvy,1,35
68,0,07939,Dan Olsen,1,32
68,0,12660,Jesper Parnevik,1,33
68,0,01938,David Peoples,1,35
68,0,01945,Kenny Perry,1,39
68,0,01948,Tim Petrovic,1,42
68,0,01968,Nick Price,1,18
68,0,07749,Brett Quigley,1,55
68,0,20127,Chris Riley,1,15
68,0,22913,John Rollins,1,36
68,0,24502,Adam Scott,1,22
68,0,20645,John Senden,1,59
68,0,22548,Patrick Sheehan,1,51
68,0,06567,Vijay Singh,1,49
68,0,22293,Heath Slocum,1,40
68,0,02104,Jeff Sluman,1,41
68,0,20548,Hidemichi Tanaka,1,30
68,0,23325,Vaughn Taylor,1,46
68,0,26287,Roland Thatcher,1,49
68,0,02206,David Toms,1,38
68,0,02223,Bob Tway,1,36
68,0,08385,Omar Uresti,1,43
68,0,23623,Bo Van Pelt,1,37
68,0,02239,Scott Verplank,1,27
68,0,02245,Grant Waite,1,46
68,0,02246,Duffy Waldorf,1,36
68,0,21878,Mark Wilson,1,27
