RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
232,0,12682,Hirofumi Miyase,.77,36.24,-11.99,31.08
233,0,27364,Jeppe Huldahl,.77,41.63,-22.95,35.73
234,0,23353,J.J. Henry,.77,47.64,-39.48,46.41
235,0,29289,S.Y. Noh,.77,30.73,-28.25,20.53
236,0,23325,Vaughn Taylor,.77,46.02,-39.50,39.08
237,0,27778,Julien Quesne,.76,35.95,-9.52,34.79
238,0,24218,Han Lee,.76,34.29,-11.58,28.71
239,0,11127,Stephen Dodd,.76,36.56,-11.44,45.39
240,0,29531,Richie Ramsay,.76,39.39,-30.59,24.79
241,0,25732,S.K. Ho,.76,32.48,-38.13,12.28
242,0,12652,Cameron Beckman,.75,41.27,-38.91,28.59
243,0,01677,Tom Lehman,.75,29.87,-34.37,26.27
244,0,10944,Thomas Bjørn,.74,30.32,-37.44,26.30
245,0,31640,Gary Boyd,.74,31.69,-15.86,32.49
246,0,22400,Hennie Otto,.73,36.74,-46.22,23.67
247,0,01577,Lee Janzen,.73,37.28,-21.66,39.16
248,0,20868,Robert Coles,.73,32.70,-18.30,34.79
249,0,23373,Michael Hoey,.73,38.44,-26.80,41.70
250,0,20945,Markus Brier,.72,40.49,-48.87,30.78
251,0,30978,Kiradech Aphibarnrat,.72,28.71,-2.39,30.13
252,0,08635,Colin Montgomerie,.72,35.17,-55.88,26.02
253,0,20691,Greg Owen,.72,35.78,-28.47,29.65
254,0,29939,Fabrizio Zanotti,.71,34.00,-13.70,35.23
255,0,20643,Steven Conran,.70,32.38,-36.81,20.59
256,0,24184,Alastair Forsyth,.70,35.00,-58.63,27.35
257,0,32102,Rickie Fowler,.70,27.84,-1.45,28.06
258,0,12782,Tim Herron,.70,38.27,-43.33,24.52
259,0,23481,Marcel Siem,.69,37.42,-20.48,32.75
260,0,22559,Andrew Butterfield,.69,31.18,-7.65,33.96
261,0,25768,Chih-Bing Lam,.69,30.34,-18.08,9.87
262,0,23783,Felipe Aguilar,.69,35.73,-48.41,30.56
263,0,37092,Hyung-Sung Kim,.69,27.44,-6.82,27.60
264,0,23821,Yusaku Miyazato,.69,32.24,-25.98,22.30
265,0,23548,Bill Lunde,.68,37.63,-25.59,32.73
266,0,23533,Anthony Kang,.68,37.34,-32.97,38.99
267,0,20850,Daniel Chopra,.68,45.43,-83.33,41.20
268,0,26965,Rick Kulacz,.67,27.63,-13.66,20.88
269,0,01142,Bart Bryant,.67,26.95,-62.16,13.47
270,0,26287,Roland Thatcher,.67,26.75,-26.66,27.15
271,0,23063,Scott Hend,.67,31.40,-28.23,21.46
272,0,21727,Martin Erlandsson,.67,35.92,-27.90,28.70
273,0,23320,Ryan Palmer,.66,34.92,-33.99,17.72
274,0,29695,Seve Benson,.66,29.63,-23.49,20.91
275,0,28723,John Parry,.66,26.29,-2.05,28.34
276,0,25972,Pablo Martin Benavides,.66,38.00,-12.90,38.82
277,0,21134,Takashi Kanemoto,.65,30.05,-12.03,30.80
278,0,26679,Kevin Stadler,.65,33.94,-35.42,31.50
279,0,29670,Pablo Larrazabal,.65,38.18,-43.09,13.55
280,0,25813,David Dixon,.64,32.85,-21.65,24.78
281,0,23307,Roger Tambellini,.64,30.13,-15.94,28.64
282,0,28123,Darren Beck,.64,25.56,-8.97,22.28
283,0,28307,Matt Every,.64,33.19,-12.63,31.68
284,0,01766,Billy Mayfair,.64,36.96,-69.69,17.45
285,0,28751,Andrew Dodt,.64,25.47,-12.95,15.20
286,0,22896,Grégory Havret,.63,32.24,-58.26,12.29
287,0,24227,Justin Bolli,.63,32.12,-21.22,31.57
288,0,12546,Peter Baker,.63,27.06,-17.62,27.40
289,0,01161,Mark Calcavecchia,.63,30.16,-63.18,34.51
290,0,21187,Hidemasa Hoshino,.63,28.23,-29.32,14.24
291,0,08191,Paul Broadhurst,.63,33.86,-27.12,34.11
292,0,27302,Garth Mulroy,.62,35.44,-31.42,35.84
293,0,28780,Nicholas Thompson,.62,41.49,-56.32,24.32
294,0,25539,Rafael Echenique,.62,35.90,-23.08,32.44
295,0,21207,José Manuel Lara,.61,36.89,-35.36,30.61
296,0,24956,Mikko Ilonen,.61,32.55,-36.64,28.48
297,0,31115,Michio Matsumura,.61,30.64,-15.32,20.68
298,0,25892,Steve Wheatcroft,.60,24.19,-3.77,23.74
299,0,06573,Brandt Jobe,.60,27.73,-16.63,23.14
300,0,22268,David Gleeson,.60,26.98,-28.19,5.40
301,0,27091,Kunihiro Kamii,.60,23.90,-10.44,19.17
302,0,28679,Fabián Gómez,.60,28.06,-21.10,19.99
302,0,30946,Alex Prugh,.60,26.27,-13.93,27.60
304,0,25349,Tim Wilkinson,.59,28.52,-31.63,16.61
305,0,26924,Adam Blyth,.59,24.70,-21.24,19.32
306,0,25948,Richard McEvoy,.59,28.73,-15.01,26.00
307,0,22122,Andrew McLardy,.58,26.31,-37.29,26.55
308,0,08473,Rich Bland,.58,32.13,-22.82,25.04
309,0,27915,Roope Kakko,.58,23.25,-12.31,19.40
310,0,01473,Todd Hamilton,.58,32.97,-25.10,30.59
311,0,24725,Richard Finch,.58,31.16,-57.69,13.37
312,0,22379,Mark Foster,.58,32.31,-34.40,27.17
313,0,01928,Corey Pavin,.57,25.28,-28.39,21.20
314,0,21290,Yuji Igarashi,.57,22.98,-3.26,26.24
315,0,23638,Brendon de Jonge,.57,34.44,-37.56,22.33
316,0,23791,Francois DeLamontagne,.57,29.13,-20.89,26.83
317,0,27747,Hiroshi Iwata,.57,27.81,-34.55,17.35
318,0,20127,Chris Riley,.57,26.07,-21.35,23.44
319,0,27518,James Kamte,.57,29.95,-30.41,36.66
320,0,21959,Ted Purdy,.57,31.65,-17.97,39.76
321,0,23614,Rich Beem,.56,31.01,-34.63,28.80
322,0,24358,Robert Garrigus,.56,30.33,-33.48,24.70
323,0,06514,Kevin Johnson,.56,26.86,-6.71,32.34
324,0,26300,Matt Jones,.56,27.91,-37.91,25.76
325,0,22328,Marc Cayeux,.56,22.31,-19.69,24.19
326,0,21695,Maarten Lafeber,.56,31.75,-29.35,30.99
327,0,25841,Marc Warren,.56,28.92,-31.12,23.54
328,0,06251,Chris DiMarco,.55,32.65,-37.54,28.21
329,0,24626,Daniel Alfredo Vancsik,.55,28.77,-34.55,29.89
330,0,20378,Mathias Grönberg,.55,30.42,-16.90,31.20
331,0,01941,Tom Pernice Jr.,.55,30.81,-45.91,21.87
332,0,21805,Harrison Frazar,.55,28.04,-16.90,26.52
333,0,27049,Chan Yih-shin,.55,21.87,-2.45,19.67
334,0,10887,Ted Oh,.55,21.80,-11.50,19.93
335,0,26498,Matt Weibring,.54,25.01,-19.02,20.08
336,0,27030,Peter Whiteford,.54,27.69,-16.71,28.13
337,0,20856,Klas Eriksson,.54,24.81,-21.20,15.25
338,0,29238,Gary Lockerbie,.53,28.67,-21.62,16.54
339,0,32617,Jerod Turner,.53,21.23,-.08,21.30
340,0,21949,Joe Ogilvie,.53,30.66,-38.86,24.80
341,0,01116,Michael Bradley,.53,21.12,-10.14,27.09
342,0,26951,Johnson Wagner,.53,27.83,-54.16,16.65
343,0,24115,Makoto Inoue,.52,24.13,-20.60,10.08
344,0,20608,David Howell,.52,28.69,-35.15,12.10
345,0,31113,Paul Waring,.52,22.82,-19.48,15.33
346,0,26444,Juvic Pagunsan,.52,20.61,-23.71,17.33
347,0,12602,Dean Wilson,.51,31.25,-50.37,18.31
348,0,32262,Mark Brown,.51,29.93,-59.26,15.89
349,0,27963,Chris Stroud,.51,29.38,-21.85,28.56
350,0,21267,Alessandro Tadini,.51,28.87,-25.65,19.07
351,0,24321,Kodai Ichihara,.51,20.20,-6.43,18.45
352,0,26808,Tadahiro Takayama,.50,21.70,-11.34,18.17
353,0,28923,Oliver Fisher,.50,29.16,-36.03,17.21
354,0,22294,Brian Smock,.50,19.94,-8.27,16.68
355,0,22974,Tetsuya Haraguchi,.50,22.88,-11.93,19.25
356,0,22113,Wen-Teh Lu,.50,19.85,-31.59,8.40
357,0,21339,Keith Horne,.50,20.80,-11.94,20.67
358,0,22078,Mikael Lundberg,.49,25.24,-37.25,10.62
359,0,22295,Darron Stiles,.49,28.12,-23.57,21.82
360,0,23409,James Driscoll,.49,22.64,-24.31,21.71
361,0,27929,Shiv Kapur,.49,30.64,-22.10,27.85
362,0,23797,Brett Rumford,.48,28.45,-33.99,29.36
363,0,28930,Andrew McArthur,.48,22.85,-19.33,17.18
364,0,29974,Branden Grace,.48,27.58,-18.23,27.82
365,0,26881,Jarrod Lyle,.47,25.13,-36.33,16.43
366,0,23834,Jean-Francois Lucquin,.47,28.87,-29.77,16.10
367,0,26418,Adam Bland,.47,21.67,-18.99,18.45
368,0,22548,Patrick Sheehan,.47,29.49,-29.76,26.52
369,0,29772,Michael Lorenzo-Vera,.47,22.88,-29.57,18.10
370,0,24586,Benn Barham,.47,24.74,-20.44,18.08
371,0,28150,Chinnarat Phadungsil,.47,22.39,-18.37,16.91
372,0,26668,Marc Turnesa,.47,28.39,-44.04,6.83
373,0,22275,Terry Pilkadaris,.46,24.52,-18.41,15.74
374,0,28340,Julien Guerrier,.46,18.46,-2.84,21.25
375,0,01886,Peter O'Malley,.46,23.27,-30.05,23.50
376,0,25336,Alistair Presnell,.46,18.21,-6.57,23.07
377,0,22961,David Mathis,.45,24.99,-26.57,21.86
378,0,27776,Pelle Edberg,.45,27.67,-34.59,21.02
379,0,26476,Chez Reavie,.45,25.78,-38.20,15.15
380,0,25067,Lu Wei-chih,.44,17.78,-11.40,15.13
381,0,25701,Chris Gane,.44,20.88,-14.11,16.18
382,0,23613,Rich Barcelo,.44,21.13,-11.82,20.68
383,0,22115,Mardan Mamat,.44,25.46,-18.41,21.53
384,0,27466,Spencer Levin,.44,25.84,-27.59,17.95
385,0,22946,Henrik Bjornstad,.44,22.33,-13.75,22.88
386,0,12705,Cliff Kresge,.44,24.38,-44.54,20.14
387,0,20369,John Bickerton,.43,20.83,-41.53,11.25
388,0,23714,Carlos Rodiles,.43,21.60,-14.01,23.40
389,0,06373,José María Olazábal,.42,16.81,-16.57,17.48
390,0,32110,Taco Remkes,.42,23.38,-29.81,3.38
391,0,31199,Callum MaCaulay,.42,16.68,-5.52,20.60
391,0,23349,Charles Warren,.42,20.44,-32.51,19.49
393,0,24957,Simon Khan,.42,22.07,-29.20,16.46
394,0,32448,James Hahn,.42,16.60,-.88,17.48
395,0,29954,Robert Dinwiddie,.41,22.81,-39.39,13.01
396,0,28689,C Muniyappa,.41,16.57,-.20,16.77
397,0,20721,Darren Fichardt,.41,16.56,-12.10,22.13
398,0,07363,Craig Bowden,.41,20.22,-8.09,19.80
399,0,25632,Jimmy Walker,.41,22.10,-13.23,21.03
400,0,01724,Jeff Maggert,.41,22.84,-20.72,23.43
401,0,19905,Andrew Coltart,.41,19.54,-10.25,23.49
402,0,24457,Jaco Van Zyl,.41,16.28,-10.34,23.30
403,0,30927,Brendon Todd,.41,19.51,-18.60,10.34
404,0,20105,Jeff Gove,.40,19.31,-15.27,20.96
405,0,20623,Gavin Coles,.40,19.16,-23.17,12.25
406,0,23479,Christoph Guenther,.40,15.95,-3.23,17.56
407,0,20634,Peter Lonard,.40,25.11,-69.77,11.56
408,0,28125,Josh Geary,.40,15.82,-9.15,16.58
409,0,25692,Akio Sadakata,.40,16.20,-10.31,9.73
410,0,21646,David Branshaw,.40,19.36,-14.40,13.61
411,0,20485,Udorn Duangdecha,.39,15.79,-2.71,14.36
412,0,23699,Danny Chia,.39,15.74,-13.07,12.75
413,0,01313,Steve Elkington,.39,18.87,-42.53,8.41
414,0,26877,Andrew Tampion,.39,19.14,-15.96,12.42
415,0,12755,Vance Veazey,.39,21.08,-22.80,23.27
416,0,22404,Titch Moore,.39,15.56,-6.88,16.18
417,0,24449,Parker McLachlin,.39,20.54,-39.31,9.14
418,0,25653,Yoshinobu Tsukada,.39,18.20,-5.68,16.87
419,0,21185,Takao Nogami,.39,18.18,-19.23,5.35
420,0,28164,Francois Calmels,.38,17.67,-10.15,18.88
421,0,23204,Gary Christian,.38,16.86,-6.80,15.35
421,0,25767,Steven O'Hara,.38,18.78,-19.69,9.63
423,0,27001,Bradley Iles,.38,17.62,-6.95,16.73
424,0,23497,Tag Ridings,.38,18.73,-22.46,14.79
425,0,25478,Kiyoshi Miyazato,.38,17.94,-18.61,8.39
426,0,27979,Daehyun Kim,.38,15.24,-1.91,15.71
427,0,21461,Kenneth Ferrie,.38,19.02,-9.40,18.68
428,0,23778,Brad Adamonis,.38,20.52,-32.64,13.18
429,0,31560,Brian Stuard,.38,15.93,-1.80,16.61
430,0,28092,D.H. Lee,.38,15.15,-36.98,0
431,0,20367,Fredrik Andersson Hed,.38,17.73,-25.87,14.28
