RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,26476,Chez Reavie,73.87,147,199,-0.16
2,0,33413,Ben Martin,73.19,232,317,-0.22
3,0,25364,Paul Casey,73.03,176,241,-0.17
4,0,27466,Spencer Levin,73.02,230,315,-0.17
5,0,33122,Russell Knox,72.54,243,335,-0.15
6,0,37454,Whee Kim,72.12,163,226,-0.18
7,0,21528,Henrik Stenson,72.00,108,150,-0.21
8,0,31557,Jim Herman,71.99,221,307,-0.19
9,0,20691,Greg Owen,71.01,120,169,-0.17
10,0,27214,Kevin Streelman,70.70,181,256,-0.19
11,0,23983,Luke Donald,69.76,143,205,-0.20
12,0,20229,Stewart Cink,69.72,198,284,-0.22
13,0,40058,Zac Blair,69.62,236,339,-0.12
13,0,34265,Will Wilcox,69.62,110,158,-0.15
15,0,20771,Steven Alker,69.44,150,216,-0.23
16,0,10809,Jim Furyk,69.27,142,205,-0.14
17,0,24490,George McNeill,68.98,229,332,-0.18
18,0,40026,Daniel Berger,68.92,224,325,-0.14
19,0,28023,Byron Smith,68.82,117,170,-0.11
20,0,26331,Charl Schwartzel,68.79,108,157,-0.12
21,0,29725,Tony Finau,68.75,220,320,-0.30
22,0,28780,Nicholas Thompson,68.73,189,275,-0.14
23,0,33418,Shawn Stefani,68.41,236,345,-0.19
24,0,26289,Boo Weekley,68.33,164,240,-0.19
25,0,36689,Brooks Koepka,68.16,167,245,-0.19
26,0,23048,Eric Axley,68.13,109,160,-0.14
27,0,24502,Adam Scott,68.10,79,116,-0.13
28,0,25198,Francesco Molinari,67.92,108,159,-0.18
29,0,23800,Bryce Molder,67.81,198,292,-0.21
30,0,27963,Chris Stroud,67.77,164,242,-0.20
31,0,32150,Michael Thompson,67.73,212,313,-0.22
32,0,23638,Brendon de Jonge,67.67,224,331,-0.19
33,0,33448,Justin Thomas,67.63,234,346,-0.12
34,0,35545,Blayne Barber,67.62,165,244,-0.19
35,0,29420,Billy Horschel,67.52,185,274,-0.19
36,0,29518,Brendan Steele,67.44,203,301,-0.16
36,0,25834,Daniel Summerhays,67.44,232,344,-0.23
38,0,34261,Scott Langley,67.40,215,319,-0.17
39,0,31202,William McGirt,67.31,243,361,-0.17
39,0,21878,Mark Wilson,67.31,210,312,-0.12
41,0,24024,Zach Johnson,67.25,191,284,-0.22
42,0,25900,Lucas Glover,67.24,195,290,-0.11
43,0,21209,Sergio Garcia,67.21,82,122,-0.21
44,0,32839,Hideki Matsuyama,67.20,168,250,-0.16
44,0,28132,Tyrone Van Aswegen,67.20,125,186,-0.22
46,0,24361,Pat Perez,67.17,223,332,-0.22
47,0,30711,Colt Knost,67.16,180,268,-0.21
48,0,26758,David Hearn,67.08,216,322,-0.21
49,0,28486,Michael Putnam,67.04,181,270,-0.13
50,0,10885,Robert Allenby,67.02,126,188,-0.07
51,0,29535,Brice Garnett,66.92,178,266,-0.14
52,0,31193,Jim Renner,66.81,151,226,-0.06
53,0,12510,Chad Campbell,66.75,255,382,-0.18
54,0,35541,John Peterson,66.56,199,299,-0.17
55,0,20472,Alex Cejka,66.55,185,278,-0.18
56,0,26596,Ryan Moore,66.52,153,230,-0.18
57,0,32102,Rickie Fowler,66.50,137,206,-0.22
58,0,25686,Jason Dufner,66.48,119,179,-0.15
59,0,29221,Webb Simpson,66.38,152,229,-0.17
60,0,22405,Justin Rose,66.25,106,160,-0.24
61,0,35532,Tom Hoge,66.13,164,248,-0.23
62,0,23353,J.J. Henry,66.11,199,301,-0.13
63,0,27933,John Merrick,66.07,148,224,-0.16
64,0,36699,Patrick Rodgers,65.68,111,169,-0.29
65,0,27770,Camilo Villegas,65.53,211,322,-0.19
66,0,27095,Nick Watney,65.52,209,319,-0.15
67,0,23623,Bo Van Pelt,65.48,165,252,-0.18
68,0,34264,Hudson Swafford,65.47,218,333,-0.20
69,0,25720,Chad Collins,65.38,153,234,-0.14
70,0,33419,Cameron Tringale,65.37,185,283,-0.21
71,0,06567,Vijay Singh,65.34,164,251,-0.15
72,0,34431,Robert Streb,65.31,224,343,-0.19
73,0,33141,Keegan Bradley,65.29,158,242,-0.21
74,0,29478,Kevin Kisner,65.28,220,337,-0.16
75,0,26951,Johnson Wagner,65.24,152,233,-0.11
76,0,02206,David Toms,65.15,129,198,-0.19
77,0,22892,Jason Gore,65.14,142,218,-0.23
78,0,21961,Charles Howell III,65.10,235,361,-0.13
79,0,34262,Jon Curran,65.04,160,246,-0.16
79,0,36801,Mark Hubbard,65.04,160,246,-0.13
81,0,24357,K.J. Choi,65.00,130,200,-0.23
82,0,27895,Jonas Blixt,64.97,128,197,-0.21
83,0,24924,Bill Haas,64.96,165,254,-0.13
