RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,24502,Adam Scott,84.86,342,403
2,0,31557,Jim Herman,83.13,685,824
3,0,20229,Stewart Cink,82.42,511,620
4,0,25364,Paul Casey,82.05,608,741
5,0,21961,Charles Howell III,81.49,625,767
6,0,36689,Brooks Koepka,81.47,532,653
7,0,34099,Harris English,81.44,680,835
8,0,30946,Alex Prugh,81.33,562,691
9,0,25900,Lucas Glover,81.20,570,702
10,0,34431,Robert Streb,81.15,749,923
11,0,22405,Justin Rose,81.14,482,594
11,0,23623,Bo Van Pelt,81.14,542,668
13,0,33122,Russell Knox,81.10,738,910
14,0,23353,J.J. Henry,81.08,613,756
15,0,28486,Michael Putnam,80.99,588,726
16,0,25686,Jason Dufner,80.38,557,693
17,0,28132,Tyrone Van Aswegen,80.35,323,402
18,0,34046,Jordan Spieth,80.26,622,775
19,0,21209,Sergio Garcia,80.25,378,471
20,0,29289,S.Y. Noh,80.24,402,501
21,0,34098,Russell Henley,80.21,612,763
22,0,28023,Byron Smith,80.04,357,446
23,0,28500,Martin Flores,80.00,576,720
24,0,27141,J.B. Holmes,79.91,517,647
25,0,25198,Francesco Molinari,79.90,457,572
26,0,12716,Charley Hoffman,79.84,610,764
27,0,40026,Daniel Berger,79.83,657,823
28,0,25804,Bubba Watson,79.81,427,535
29,0,32839,Hideki Matsuyama,79.76,662,830
30,0,10809,Jim Furyk,79.71,495,621
31,0,37454,Whee Kim,79.69,463,581
32,0,25632,Jimmy Walker,79.62,504,633
33,0,20691,Greg Owen,79.42,386,486
34,0,35451,Scott Pinckney,79.36,592,746
35,0,26329,Louis Oosthuizen,79.35,415,523
36,0,21528,Henrik Stenson,79.32,468,590
37,0,30692,Scott Stallings,79.18,384,485
38,0,34360,Patrick Reed,79.13,603,762
39,0,28089,Jason Day,79.12,451,570
40,0,36699,Patrick Rodgers,79.10,333,421
41,0,23621,Rory Sabbatini,79.09,537,679
42,0,29420,Billy Horschel,79.05,668,845
43,0,35532,Tom Hoge,79.04,513,649
44,0,33667,Carlos Ortiz,79.00,632,800
45,0,20396,Lee Westwood,78.95,345,437
46,0,29518,Brendan Steele,78.94,566,717
47,0,33448,Justin Thomas,78.93,678,859
47,0,21878,Mark Wilson,78.93,603,764
49,0,33141,Keegan Bradley,78.87,601,762
50,0,27466,Spencer Levin,78.86,735,932
51,0,10885,Robert Allenby,78.81,409,519
52,0,34265,Will Wilcox,78.68,406,516
53,0,30925,Dustin Johnson,78.65,442,562
54,0,27095,Nick Watney,78.63,607,772
55,0,29720,Andres Gonzales,78.56,546,695
56,0,27214,Kevin Streelman,78.51,687,875
57,0,23108,Matt Kuchar,78.42,654,834
58,0,24924,Bill Haas,78.40,599,764
59,0,29535,Brice Garnett,78.37,529,675
60,0,12510,Chad Campbell,78.18,695,889
61,0,23548,Bill Lunde,78.13,318,407
62,0,24781,Hunter Mahan,78.12,532,681
63,0,23320,Ryan Palmer,78.11,471,603
64,0,26476,Chez Reavie,78.04,437,560
65,0,33413,Ben Martin,78.02,646,828
66,0,27936,Martin Laird,77.99,489,627
67,0,29926,Danny Lee,77.94,834,1070
68,0,22056,Cameron Percy,77.89,458,588
69,0,06567,Vijay Singh,77.88,507,651
70,0,29725,Tony Finau,77.81,624,802
71,0,20766,Padraig Harrington,77.80,340,437
72,0,33418,Shawn Stefani,77.74,632,813
72,0,31323,Gary Woodland,77.74,454,584
74,0,26289,Boo Weekley,77.73,541,696
75,0,26758,David Hearn,77.70,676,870
76,0,34264,Hudson Swafford,77.68,651,838
77,0,25274,Steven Bowditch,77.62,607,782
78,0,25818,Scott Piercy,77.48,578,746
79,0,27436,Graham DeLaet,77.39,462,597
80,0,26851,Marc Leishman,77.34,413,534
81,0,24138,Ian Poulter,77.33,440,569
82,0,24361,Pat Perez,77.30,681,881
83,0,36801,Mark Hubbard,77.22,549,711
84,0,29476,Kyle Reifers,77.19,609,789
85,0,35545,Blayne Barber,77.17,507,657
86,0,22371,Aaron Baddeley,77.12,401,520
86,0,26951,Johnson Wagner,77.12,455,590
88,0,33399,Adam Hadwin,77.07,652,846
89,0,32200,Roberto Castro,77.02,352,457
90,0,25369,Jamie Donaldson,76.94,307,399
91,0,30852,Ryo Ishikawa,76.91,533,693
92,0,22046,Geoff Ogilvy,76.90,313,407
92,0,27064,Jhonattan Vegas,76.90,516,671
94,0,01706,Davis Love III,76.89,356,463
95,0,24024,Zach Johnson,76.86,671,873
96,0,24357,K.J. Choi,76.76,426,555
97,0,31202,William McGirt,76.64,748,976
98,0,30944,Jason Kokrak,76.56,529,691
99,0,27770,Camilo Villegas,76.55,483,631
100,0,32102,Rickie Fowler,76.53,476,622
101,0,25720,Chad Collins,76.50,537,702
101,0,30926,Chris Kirk,76.50,485,634
103,0,28475,Jeff Overton,76.49,576,753
104,0,23983,Luke Donald,76.48,452,591
105,0,25396,Kevin Na,76.44,636,832
105,0,25493,Nick Taylor,76.44,545,713
107,0,27963,Chris Stroud,76.39,576,754
108,0,24507,Jason Bohn,76.35,723,947
109,0,33486,Roger Sloan,76.33,329,431
110,0,23638,Brendon de Jonge,76.26,739,969
111,0,27933,John Merrick,76.24,536,703
111,0,25892,Steve Wheatcroft,76.24,555,728
113,0,24494,Erik Compton,76.20,541,710
114,0,34358,Jonathan Randolph,76.16,409,537
114,0,29425,Andrew Svoboda,76.16,492,646
116,0,27644,Brian Harman,76.14,619,813
117,0,29223,Sam Saunders,76.11,548,720
118,0,06522,Ernie Els,76.10,347,456
119,0,20771,Steven Alker,76.05,454,597
120,0,28679,Fabián Gómez,76.03,536,705
121,0,31193,Jim Renner,75.99,402,529
122,0,34563,Chesson Hadley,75.97,610,803
122,0,29221,Webb Simpson,75.97,566,745
124,0,32334,Charlie Beljan,75.96,477,628
125,0,35541,John Peterson,75.95,600,790
