RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
52,0,34363,Tyrrell Hatton,390,U.S. Open,2,9,666
53,0,40098,Matt Fitzpatrick,389,WGC-Mexico,2,10,240
53,0,29974,Branden Grace,389,WGC-Mexico,1,12,240
53,0,46601,Trey Mullinax,389,Charles Schwab,2,2,021
56,0,32102,Rickie Fowler,388,WGC-Mexico,2,11,240
56,0,21961,Charles Howell III,388,Sentry,2,17,656
56,0,26329,Louis Oosthuizen,388,WGC-Mexico,2,12,240
59,0,28089,Jason Day,387,Sentry,3,1,656
59,0,34213,Grayson Murray,387,Safeway Open,4,13,552
59,0,40006,Erik van Rooyen,387,WGC-Mexico,4,10,240
62,0,28937,George Coetzee,386,WGC-Mexico,1,10,240
62,0,47959,Bryson DeChambeau,386,Sentry,3,17,656
62,0,32757,Patton Kizzire,386,Sentry,4,17,656
62,0,28300,Joost Luiten,386,WGC-Mexico,1,12,240
62,0,47347,Adam Schenk,386,Safeway Open,3,13,552
62,0,46501,Ollie Schniederjans,386,Phoenix Open,1,2,510
62,0,30692,Scott Stallings,386,Texas Open,1,18,770
62,0,47128,Richy Werenski,386,Safeway Open,4,13,552
70,0,45526,Abraham Ancer,384,WGC-Mexico,2,12,240
71,0,33803,Lucas Bjerregaard,383,WGC-Mexico,4,12,240
71,0,47504,Sam Burns,383,PGA Champ,4,10,880
71,0,30946,Alex Prugh,383,Safeway Open,4,18,552
71,0,24459,Richard Sterne,383,WGC-Mexico,1,12,240
71,0,48887,Matt Wallace,383,WGC-Mexico,3,10,240
71,0,20396,Lee Westwood,383,WGC-Mexico,2,10,240
77,0,36326,David Lipsky,382,WGC-Mexico,1,12,240
77,0,39113,Shubhankar Sharma,382,WGC-Mexico,2,10,240
77,0,32139,Danny Willett,382,WGC-Mexico,1,12,240
77,0,37340,Chase Wright,382,Safeway Open,4,13,552
81,0,30978,Kiradech Aphibarnrat,381,WGC-Mexico,2,12,240
81,0,29268,Bronson Burgoon,381,Safeway Open,4,16,552
81,0,29936,Ryan Fox,381,WGC-Mexico,2,12,240
81,0,46035,Callum Shinkwin,381,The Open,1,1,885
81,0,27064,Jhonattan Vegas,381,Safeway Open,4,9,552
86,0,49298,Kramer Hickok,380,Shriners,1,4,538
87,0,51414,Brent Grant,379,Sony Open,2,12,006
87,0,31646,Emiliano Grillo,379,WGC-Mexico,2,12,240
87,0,29420,Billy Horschel,379,WGC-Mexico,1,11,240
87,0,32150,Michael Thompson,379,Safeway Open,4,6,552
91,0,27936,Martin Laird,378,3M Open,1,9,883
91,0,28252,Seamus Power,378,Barbasol,3,5,884
93,0,27214,Kevin Streelman,377,Safeway Open,4,18,552
94,0,24781,Hunter Mahan,376,Safeway Open,4,13,552
94,0,25396,Kevin Na,376,WGC-Mexico,1,4,240
94,0,35658,Kris Ventura,376,Texas Open,2,8,770
94,0,27095,Nick Watney,376,John Deere,3,4,669
98,0,29479,Scott Brown,375,Texas Open,2,8,770
98,0,34563,Chesson Hadley,375,Valspar,3,5,665
98,0,23108,Matt Kuchar,375,WGC-Mexico,4,12,240
98,0,33667,Carlos Ortiz,375,Safeway Open,4,13,552
98,0,34709,Eddie Pepperell,375,WGC-Mexico,3,10,240
98,0,08793,Tiger Woods,375,WGC-Mexico,4,12,240
104,0,35110,Brett Drewitt,374,Safeway Open,4,18,552
104,0,46550,Brandon Hagy,374,Valspar,2,6,665
104,0,28775,Nate Lashley,374,Safeway Open,4,18,552
104,0,49771,J.T. Poston,374,Safeway Open,4,9,552
104,0,54364,Stephen Stallings Jr.,374,Barbasol,4,5,884
109,0,24358,Robert Garrigus,373,Barbasol,2,5,884
109,0,30944,Jason Kokrak,373,Rocket Mortgage,1,18,876
109,0,35296,Haotong Li,373,WGC-Mexico,4,12,240
109,0,34466,Peter Malnati,373,Shriners,3,13,538
113,0,33974,Dean Burmester,372,U.S. Open,2,9,666
113,0,34306,John Chin,372,Barbasol,2,4,884
113,0,25720,Chad Collins,372,Safeway Open,1,6,552
113,0,54926,George Cunningham,372,Shriners,1,4,538
113,0,39954,Cody Gribble,372,John Deere,2,14,669
113,0,35461,Beau Hossler,372,3M Open,1,9,883
113,0,30926,Chris Kirk,372,RBC Heritage,2,15,012
113,0,45486,Joaquin Niemann,372,Wyndham,3,18,752
113,0,29223,Sam Saunders,372,Barbasol,2,4,884
122,0,32334,Charlie Beljan,371,Barbasol,2,5,884
122,0,40009,Dominic Bozzelli,371,Byron Nelson,1,14,243
122,0,50526,Tom Lovelady,371,Barbasol,2,4,884
122,0,32797,Sanghyun Park,371,WGC-Mexico,1,10,240
122,0,34256,Andrew Putnam,371,Sentry,3,12,656
122,0,46414,Aaron Rai,371,WGC-Mexico,1,12,240
122,0,34046,Jordan Spieth,371,WGC-Mexico,1,14,240
122,0,21528,Henrik Stenson,371,WGC-Mexico,4,10,240
130,0,49303,Anders Albertson,370,Shriners,3,4,538
130,0,39997,Corey Conners,370,Shriners,1,4,538
130,0,25900,Lucas Glover,370,Wells Fargo,3,16,872
130,0,31121,Berry Henson,370,Barbasol,1,5,884
130,0,26300,Matt Jones,370,Shriners,3,4,538
130,0,39324,J.J. Spaun,370,Arnold Palmer,3,12,009
130,0,37189,Harold Varner III,370,Safeway Open,4,9,552
130,0,56278,Matthew Wolff,370,Phoenix Open,2,9,510
138,0,24846,Ricky Barnes,369,Safeway Open,3,16,552
138,0,34099,Harris English,369,Barbasol,3,4,884
138,0,35879,Kelly Kraft,369,Shriners,1,4,538
138,0,33410,Andrew Landry,369,Sentry,2,12,656
138,0,29926,Danny Lee,369,Safeway Open,4,6,552
138,0,37380,Curtis Luck,369,Wyndham,1,18,752
138,0,48822,Sebastián Muñoz,369,Wyndham,4,18,752
138,0,25818,Scott Piercy,369,Sentry,3,17,656
138,0,33419,Cameron Tringale,369,Sanderson Farms,2,14,746
138,0,29484,Peter Uihlein,369,Shriners,2,9,538
148,0,20850,Daniel Chopra,368,Byron Nelson,1,10,243
148,0,45860,Case Cochran,368,Barbasol,4,4,884
148,0,35532,Tom Hoge,368,Safeway Open,4,16,552
148,0,27408,Martin Kaymer,368,Texas Open,1,18,770
148,0,23320,Ryan Palmer,368,John Deere,4,2,669
148,0,25632,Jimmy Walker,368,Phoenix Open,3,15,510
154,0,55410,Shintaro Ban,367,Shriners,1,13,538
154,0,26679,Kevin Stadler,367,Shriners,1,1,538
156,0,46523,Joey Garber,366,John Deere,1,15,669
156,0,36799,Stephan Jaeger,366,Shriners,1,13,538
156,0,37455,Si Woo Kim,366,Sony Open,2,1,006
156,0,33122,Russell Knox,366,Valspar,4,6,665
156,0,27649,Brandt Snedeker,366,Sentry,2,1,656
156,0,25493,Nick Taylor,366,Barbasol,4,5,884
162,0,37273,Derek Ernst,365,Barbasol,2,4,884
162,0,39971,Sungjae Im,365,Safeway Open,4,9,552
162,0,35449,Adam Long,365,Safeway Open,4,9,552
162,0,24140,Sean O'Hair,365,Phoenix Open,2,13,510
162,0,22405,Justin Rose,365,BMW Champ,2,7,348
167,0,49766,Hank Lebioda,364,Texas Open,3,18,770
167,0,39546,Keith Mitchell,364,BMW Champ,2,7,348
167,0,33418,Shawn Stefani,364,3M Open,1,2,883
170,0,34021,Bud Cauley,363,Shriners,1,4,538
170,0,28500,Martin Flores,363,Puerto Rico,3,2,742
170,0,29535,Brice Garnett,363,Sentry,4,6,656
170,0,35421,Brandon Harkins,363,Valspar,2,10,665
170,0,33204,Shane Lowry,363,WGC-Mexico,4,12,240
170,0,55421,Chip McDaniel,363,Barbasol,1,5,884
170,0,32876,Martin Piller,363,John Deere,1,15,669
170,0,34264,Hudson Swafford,363,Safeway Open,4,5,552
178,0,32200,Roberto Castro,362,Safeway Open,4,9,552
178,0,28679,Fabián Gómez,362,Safeway Open,4,9,552
178,0,28132,Tyrone Van Aswegen,362,Safeway Open,4,13,552
181,0,27958,Ryan Blaum,361,Travelers,2,12,503
181,0,27895,Jonas Blixt,361,Sony Open,2,12,006
181,0,20229,Stewart Cink,361,Valspar,2,10,665
181,0,52497,Darin Fisher,361,John Deere,1,9,669
181,0,39185,Jake McLeod,361,WGC-Mexico,4,14,240
181,0,26596,Ryan Moore,361,Safeway Open,4,13,552
181,0,24502,Adam Scott,361,TOUR Champ,2,14,688
188,0,01249,John Daly,360,Barbasol,2,5,884
188,0,47663,Kevin Dougherty,360,Shriners,2,9,538
188,0,45609,Tyler Duncan,360,Shriners,1,13,538
188,0,49813,Daniel Hillier,360,U.S. Open,1,9,666
188,0,27974,Sung Kang,360,Texas Open,1,8,770
188,0,39975,Michael Kim,360,Sentry,3,1,656
188,0,24912,Will MacKenzie,360,Barbasol,3,4,884
188,0,47993,Denny McCarthy,360,Barbasol,1,5,884
188,0,46037,Hunter Stewart,360,Barbasol,2,5,884
188,0,49960,Sepp Straka,360,Safeway Open,4,9,552
198,0,57547,Callum Bruce,359,Barbasol,2,4,884
198,0,46402,Talor Gooch,359,Sanderson Farms,4,18,746
198,0,32448,James Hahn,359,Sony Open,2,1,006
198,0,26328,Shaun Norris,359,WGC-Mexico,1,2,240
202,0,54687,Broc Everett,358,Wells Fargo,2,14,872
202,0,37454,Whee Kim,358,Safeway Open,4,18,552
202,0,50493,Justin Suh,358,John Deere,1,15,669
205,0,40026,Daniel Berger,357,John Deere,2,17,669
205,0,28307,Matt Every,357,Charles Schwab,4,11,021
205,0,32775,Shugo Imahira,357,WGC-Mexico,3,11,240
205,0,21731,Freddie Jacobson,357,John Deere,2,14,669
205,0,56329,Derek Oland,357,Byron Nelson,1,14,243
205,0,27330,Josh Teater,357,Sony Open,1,1,006
211,0,28259,Sangmoon Bae,356,Sony Open,1,1,006
211,0,25686,Jason Dufner,356,THE PLAYERS,3,14,011
211,0,32816,Satoshi Kodaira,356,Sentry,1,1,656
211,0,54367,Cole Nygren,356,Shriners,1,13,538
211,0,53165,Doc Redman,356,Wells Fargo,4,14,872
211,0,35732,Wes Roach,356,Barbasol,3,4,884
211,0,37275,Sam Ryder,356,Shriners,1,13,538
211,0,30110,Kyle Stanley,356,WGC-Mexico,1,14,240
219,0,28087,Kris Blanks,355,John Deere,1,2,669
219,0,30191,Julián Etulain,355,Sony Open,3,12,006
219,0,29478,Kevin Kisner,355,TOUR Champ,1,18,688
219,0,33413,Ben Martin,355,Sony Open,2,12,006
219,0,45582,Jared Sawada,355,Sony Open,2,12,006
219,0,26331,Charl Schwartzel,355,RBC Heritage,2,9,012
219,0,33449,Zack Sucher,355,John Deere,1,15,669
226,0,22371,Aaron Baddeley,354,Safeway Open,1,6,552
226,0,35376,Roberto Díaz,354,Sony Open,2,12,006
226,0,45733,Austen Truslow,354,Rocket Mortgage,2,17,876
229,0,52375,Doug Ghim,353,Shriners,2,2,538
229,0,48135,Blair Hamilton,353,Phoenix Open,1,13,510
229,0,24361,Pat Perez,353,Sony Open,2,1,006
229,0,56358,Hayden Shieh,353,U.S. Open,2,18,666
229,0,48699,Callum Tarren,353,U.S. Open,1,9,666
229,0,23325,Vaughn Taylor,353,Safeway Open,3,9,552
229,0,52144,Braden Thornberry,353,Farmers,3,9,004
236,0,30996,Mark Baldwin,352,3M Open,1,15,883
236,0,46435,Austin Cook,352,Shriners,2,2,538
236,0,01226,Fred Couples,352,Safeway Open,4,9,552
236,0,34076,Joel Dahmen,352,Safeway Open,1,5,552
236,0,25240,D.A. Points,352,Texas Open,1,8,770
236,0,23621,Rory Sabbatini,352,Shriners,1,4,538
236,0,33486,Roger Sloan,352,Sony Open,2,1,006
236,0,57364,Michael Thorbjornsen,352,U.S. Open,4,10,666
244,0,30750,Tommy Gainey,351,Barbasol,2,5,884
244,0,46440,Smylie Kaufman,351,John Deere,1,14,669
244,0,20572,Rod Pampling,351,Shriners,3,4,538
244,0,23788,D.J. Trahan,351,Shriners,4,9,538
248,0,37278,Nicholas Lindheim,350,Wells Fargo,2,14,872
248,0,29461,Jamie Lovemark,350,Sony Open,2,14,006
248,0,45569,Marcos Montenegro,350,Barbasol,2,4,884
248,0,40250,Taylor Pendrith,350,Puerto Rico,1,2,742
248,0,54303,Charlie Reiter,350,Desert Classic,3,11,704
248,0,30786,Brady Schnell,350,Sony Open,1,16,006
248,0,26951,Johnson Wagner,350,John Deere,3,9,669
255,0,31416,Derek Fathauer,349,John Deere,1,14,669
255,0,47056,Rikuya Hoshino,349,Sony Open,3,12,006
255,0,39470,Richard Jung,349,RBC Canadian,1,14,874
255,0,48117,Kurt Kitayama,349,The Open,2,2,885
255,0,57003,Matthew Naumec,349,U.S. Open,2,9,666
260,0,21633,Steve Allan,348,John Deere,1,9,669
260,0,57591,Cullan Brown,348,Barbasol,4,4,884
260,0,32367,Jorge Campillo,348,WGC-HSBC Champ,1,18,766
260,0,47988,Nick Hardy,348,U.S. Open,2,9,666
260,0,27644,Brian Harman,348,John Deere,3,4,669
260,0,31557,Jim Herman,348,Barbasol,3,4,884
260,0,46717,Viktor Hovland,348,John Deere,1,2,669
260,0,48867,Matti Schmid,348,The Open,2,2,885
260,0,39327,Ben Silverman,348,Barbasol,2,5,884
260,0,40115,Adam Svensson,348,Barbasol,2,4,884
270,0,29204,Merrick Bremner,347,U.S. Open,1,9,666
270,0,23541,Ben Crane,347,Safeway Open,4,16,552
270,0,19846,Brian Gay,347,Barbasol,2,4,884
270,0,33399,Adam Hadwin,347,Sony Open,3,5,006
270,0,12716,Charley Hoffman,347,Texas Open,2,8,770
270,0,28158,Steve Marino,347,Sony Open,1,8,006
270,0,57363,Noah Norton,347,U.S. Open,2,9,666
270,0,33241,Nathan Stamey,347,Wells Fargo,2,16,872
278,0,19803,Ryan Armour,346,Barbasol,2,3,884
278,0,47990,Kyle Jones,346,John Deere,1,2,669
278,0,47420,Jake Knapp,346,RBC Canadian,4,11,874
278,0,25572,Graeme McDowell,346,Shriners,1,13,538
278,0,29908,C.T. Pan,346,RBC Heritage,3,15,012
278,0,01945,Kenny Perry,346,Sony Open,1,8,006
278,0,34431,Robert Streb,346,Rocket Mortgage,2,17,876
285,0,21407,Arjun Atwal,345,John Deere,1,2,669
285,0,55319,Nick Heinen,345,Puerto Rico,2,2,742
285,0,34098,Russell Henley,345,John Deere,3,2,669
285,0,34587,Chan Kim,345,The Open,2,2,885
285,0,37447,Zander Lombard,345,The Open,1,1,885
285,0,27120,Troy Matteson,345,Barbasol,1,5,884
285,0,24077,Matthew Millar,345,WGC-Mexico,1,5,240
285,0,35210,George Riley,345,Puntacana,2,7,244
285,0,32058,José de Jesús Rodríguez,345,Sony Open,2,5,006
285,0,46046,Scottie Scheffler,345,Texas Open,4,14,770
295,0,52096,Adri Arnaus,344,U.S. Open,1,9,666
295,0,24507,Jason Bohn,344,Puerto Rico,2,2,742
295,0,54591,Ben Griffin,344,Puerto Rico,2,2,742
295,0,31044,Matt Harmon,344,Rocket Mortgage,2,3,876
295,0,39058,Lucas Herbert,344,PGA Champ,4,15,880
295,0,50525,Collin Morikawa,344,John Deere,2,17,669
295,0,33293,Thomas Pieters,344,PGA Champ,4,10,880
295,0,20645,John Senden,344,Shriners,2,9,538
295,0,52374,Brandon Wu,344,U.S. Open,3,9,666
304,0,37212,Paul Barjon,343,Texas Open,1,18,770
304,0,56630,Akshay Bhatia,343,Valspar,2,10,665
304,0,34174,John Huh,343,Phoenix Open,2,15,510
304,0,29222,Billy Hurley III,343,Sanderson Farms,1,18,746
304,0,01706,Davis Love III,343,Shriners,2,2,538
304,0,35675,Nyasha Mauchaza,343,3M Open,1,9,883
304,0,39262,Alvaro Ortiz,343,Wells Fargo,1,9,872
304,0,26476,Chez Reavie,343,Sony Open,4,1,006
304,0,40181,Clément Sordet,343,U.S. Open,3,9,666
313,0,20848,Ángel Cabrera,342,Puerto Rico,2,2,742
313,0,57361,Chandler Eaton,342,U.S. Open,3,10,666
313,0,24024,Zach Johnson,342,Sony Open,2,5,006
313,0,31420,Anirban Lahiri,342,John Deere,4,2,669
313,0,34261,Scott Langley,342,Texas Open,2,8,770
313,0,32791,K.H. Lee,342,Honda Classic,4,2,734
313,0,29772,Michael Lorenzo-Vera,342,PGA Champ,4,10,880
313,0,24490,George McNeill,342,Barbasol,1,5,884
321,0,56676,John Augenstein,341,RBC Heritage,2,15,012
321,0,52308,Chris Crisologo,341,RBC Canadian,2,11,874
321,0,33653,Thomas Detry,341,Puntacana,2,12,244
321,0,26758,David Hearn,341,John Deere,1,14,669
321,0,10387,Chris Thompson,341,Sony Open,1,1,006
321,0,54328,Norman Xiong,341,the Memorial,1,1,023
327,0,51936,Eric Dietrich,340,U.S. Open,1,10,666
327,0,23983,Luke Donald,340,John Deere,1,9,669
327,0,20766,Padraig Harrington,340,The Open,2,2,885
327,0,23353,J.J. Henry,340,John Deere,1,2,669
327,0,55420,Cooper Musselman,340,Barbasol,2,5,884
327,0,31560,Brian Stuard,340,Barbasol,2,4,884
327,0,30927,Brendon Todd,340,John Deere,3,14,669
327,0,26289,Boo Weekley,340,John Deere,1,2,669
327,0,10423,Mike Weir,340,Barbasol,2,4,884
336,0,55954,Lukas Euler,339,Barbasol,1,5,884
336,0,27896,Ross Fisher,339,PGA Champ,1,16,880
336,0,28938,Justin Harding,339,The Open,1,1,885
336,0,45729,Drew Nesbitt,339,RBC Canadian,1,17,874
336,0,47529,Mito Pereira,339,U.S. Open,2,2,666
336,0,06567,Vijay Singh,339,Sony Open,1,12,006
336,0,34126,Scott Vincent,339,WGC-HSBC Champ,1,18,766
336,0,20160,Charlie Wi,339,Barbasol,3,5,884
344,0,12510,Chad Campbell,338,Puerto Rico,3,2,742
344,0,57362,Austin Eckroat,338,U.S. Open,1,11,666
344,0,06522,Ernie Els,338,Honda Classic,4,6,734
344,0,10809,Jim Furyk,338,Shriners,1,9,538
344,0,39004,Dru Love,338,Charles Schwab,2,7,021
349,0,50759,Michael Blair,337,RBC Canadian,1,17,874
349,0,55888,Devon Bling,337,Masters,4,2,014
349,0,30907,Rhys Enoch,337,U.S. Open,4,9,666
349,0,26908,Yuta Ikeda,337,Sony Open,1,1,006
349,0,27797,Derek Lamely,337,Puerto Rico,2,2,742
349,0,56295,Hunter Richardson,337,Barbasol,1,5,884
349,0,29454,Bernd Wiesberger,337,The Open,2,2,885
349,0,24663,Y.E. Yang,337,Sony Open,3,1,006
357,0,33155,James Allenby,336,RBC Canadian,1,9,874
357,0,10885,Robert Allenby,336,John Deere,1,15,669
357,0,48001,Zach Bauchou,336,Rocket Mortgage,2,6,876
357,0,48084,Wesley Bryan,336,Shriners,2,2,538
357,0,24925,Jonathan Byrd,336,John Deere,1,15,669
357,0,32070,Rafael Campos,336,Puerto Rico,2,2,742
357,0,34409,David Lingmerth,336,Barbasol,2,3,884
357,0,36824,Paul Peterson,336,Wyndham,3,18,752
357,0,34708,Jack Senior,336,The Open,1,1,885
366,0,47986,Rich Berberian Jr.,335,PGA Champ,1,6,880
366,0,27933,John Merrick,335,Barbasol,2,3,884
366,0,27942,Rob Oppenheim,335,Shriners,1,13,538
366,0,54318,Matt Parziale,335,U.S. Open,2,2,666
366,0,35225,Brandon Stone,335,WGC-HSBC Champ,1,14,766
366,0,45478,Julian Suri,335,WGC-HSBC Champ,3,14,766
372,0,46908,Mark Anguiano,334,Safeway Open,2,9,552
372,0,55708,Hayden Buckley,334,Sanderson Farms,3,14,746
372,0,11123,Chris Couch,334,Barbasol,4,5,884
372,0,46045,Michael Miller,334,Travelers,2,12,503
372,0,25345,Carl Pettersson,334,Sanderson Farms,1,6,746
372,0,51316,Kenny Pigman,334,Farmers,2,2,004
378,0,24357,K.J. Choi,333,Phoenix Open,1,6,510
378,0,20574,Mathew Goggin,333,Wells Fargo,2,16,872
378,0,55993,Mark Mulder,333,Safeway Open,2,1,552
378,0,34575,Adrian Otaegui,333,WGC-Mexico,1,14,240
378,0,33592,Andy Pope,333,Wyndham,2,15,752
378,0,02206,David Toms,333,Barbasol,2,5,884
378,0,55940,Andrew Wilson,333,The Open,2,2,885
385,0,29294,Ho Sung Choi,332,John Deere,1,15,669
385,0,50423,Philip Eriksson,332,WGC-FedEx,2,3,513
385,0,32662,Michael Gligic,332,RBC Canadian,2,17,874
385,0,52330,Dylan Meyer,332,Shriners,1,13,538
385,0,34449,Kevin O'Connell,332,U.S. Open,2,2,666
385,0,37459,Ryan Sullivan,332,U.S. Open,2,2,666
391,0,45734,John Catlin,331,Phoenix Open,1,14,510
391,0,47906,Austin Connelly,331,John Deere,1,15,669
391,0,55540,Thomas DeMarco,331,RBC Canadian,2,9,874
391,0,39412,Zack Fischer,331,Texas Open,2,10,770
391,0,12820,Ray Franz Jr.,331,RBC Heritage,2,15,012
391,0,51379,John Lyras,331,Wyndham,2,11,752
391,0,39852,Doyeob Mun,331,The Open,1,1,885
391,0,27140,Justin Walters,331,U.S. Open,2,2,666
391,0,45242,Kevin Yu,331,U.S. Open,2,2,666
400,0,57339,Étienne Brault,330,RBC Canadian,2,9,874
400,0,56866,Rufus Brijalba,330,Texas Open,1,18,770
400,0,23638,Brendon de Jonge,330,Barbasol,2,8,884
400,0,32582,Eric Dugas,330,Sony Open,1,12,006
400,0,47238,Jazz Janewattananond,330,PGA Champ,4,5,880
400,0,30711,Colt Knost,330,Rocket Mortgage,1,6,876
400,0,34579,Alexander Levy,330,WGC-HSBC Champ,2,14,766
400,0,35113,Dimi Papadatos,330,The Open,1,1,885
400,0,30756,Andrea Pavan,330,WGC-HSBC Champ,1,18,766
400,0,35314,Andy Sullivan,330,WGC-HSBC Champ,1,18,766
400,0,27506,Oliver Wilson,330,The Open,1,1,885
411,0,20472,Alex Cejka,329,Wyndham,3,18,752
411,0,47989,Sam Horsfield,329,Arnold Palmer,3,4,009
411,0,55647,Sam Locke,329,The Open,1,1,885
411,0,22913,John Rollins,329,Barbasol,1,3,884
411,0,06527,Steve Stricker,329,Sony Open,3,5,006
416,0,33605,Gunn Charoenkul,328,The Open,2,2,885
416,0,28455,Will Claxton,328,John Deere,1,2,669
416,0,54334,Ben Cook,328,PGA Champ,2,1,880
416,0,56149,Wilson Furr,328,Sanderson Farms,2,2,746
416,0,30163,Henrik Norlander,328,The RSM Classic,1,18,776
416,0,35794,Preston Otte,328,Shriners,2,3,538
416,0,51933,Casey Russell,328,PGA Champ,2,1,880
416,0,37147,Josh Whalen,328,RBC Canadian,1,14,874
424,0,36514,Yuki Inamori,327,Sony Open,3,5,006
424,0,26285,Grover Justice,327,Barbasol,2,4,884
424,0,48153,Matthieu Pavon,327,U.S. Open,2,2,666
424,0,49709,Matthew Short,327,Wells Fargo,2,16,872
424,0,57366,Cameron Young,327,U.S. Open,2,2,666
429,0,56220,Garrett Barber,326,The RSM Classic,3,11,776
429,0,57320,Joe Deraney,326,RBC Canadian,1,17,874
429,0,56286,BJ Doucett,326,Farmers,2,18,104
429,0,28483,Tyler Hall,326,PGA Champ,1,16,880
429,0,34656,Mikumu Horikawa,326,WGC-FedEx,4,9,513
429,0,08075,Jerry Kelly,326,Sony Open,1,5,006
435,0,57321,Matthew Anderson,325,RBC Canadian,1,9,874
435,0,31678,Oliver Bekker,325,WGC-HSBC Champ,1,18,766
435,0,40226,Andreas Halvorsen,325,U.S. Open,1,14,666
435,0,24321,Kodai Ichihara,325,WGC-FedEx,2,18,513
435,0,39384,Alex Kang,325,Puerto Rico,4,2,742
435,0,37157,Renato Paratore,325,U.S. Open,2,14,666
435,0,35469,Sebastián Vázquez,325,Mayakoba,1,5,733
442,0,31587,Max Alverio,324,Puerto Rico,2,2,742
442,0,36632,Connor Arendell,324,U.S. Open,2,6,666
442,0,54625,Dawson Armstrong,324,Sanderson Farms,2,11,746
442,0,51586,Stewart Hagestad,324,U.S. Open,1,9,666
442,0,33461,Morgan Hoffmann,324,Rocket Mortgage,2,17,876
442,0,24449,Parker McLachlin,324,Barbasol,2,4,884
442,0,51563,Jovan Rebula,324,the Memorial,1,2,023
442,0,30261,Ryan Yip,324,RBC Canadian,1,14,874
450,0,31559,Garrett Osborn,323,Sanderson Farms,2,11,746
451,0,32444,JC Deacon,322,RBC Canadian,1,17,874
451,0,29720,Andres Gonzales,322,Safeway Open,1,5,552
451,0,20157,Retief Goosen,322,Puerto Rico,2,2,742
451,0,35539,Luke Guthrie,322,U.S. Open,2,2,666
451,0,34296,Wes Homan,322,Rocket Mortgage,4,2,876
451,0,29370,Mikko Korhonen,322,The Open,4,2,885
451,0,26392,Chris Wilson,322,Barbasol,1,5,884
458,0,46567,Paul Dunne,321,Puntacana,2,7,244
458,0,56249,Peter Jung,321,Sony Open,2,5,006
