RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,20572,Rod Pampling,53.13,51,96,+0.04
2,0,30191,Julián Etulain,50.77,66,130,-0.21
3,0,28775,Nate Lashley,48.53,66,136,-0.17
4,0,37454,Whee Kim,48.36,59,122,-0.14
5,0,22371,Aaron Baddeley,47.27,52,110,-0.13
6,0,29908,C.T. Pan,47.14,66,140,-0.23
7,0,24138,Ian Poulter,46.00,46,100,-0.13
8,0,40098,Matt Fitzpatrick,45.74,43,94,-0.16
9,0,26476,Chez Reavie,45.63,73,160,-0.15
10,0,32150,Michael Thompson,45.07,64,142,-0.27
11,0,34098,Russell Henley,45.00,63,140,-0.11
12,0,34264,Hudson Swafford,44.74,51,114,-0.18
13,0,32757,Patton Kizzire,44.70,59,132,-0.14
14,0,24024,Zach Johnson,44.53,57,128,-0.16
15,0,30978,Kiradech Aphibarnrat,44.44,48,108,+0.13
16,0,35879,Kelly Kraft,44.16,68,154,-0.19
17,0,37380,Curtis Luck,44.07,52,118,-0.10
18,0,24361,Pat Perez,44.00,44,100,-0.05
19,0,06522,Ernie Els,43.90,36,82,-0.17
20,0,45526,Abraham Ancer,43.75,70,160,+0.03
20,0,34076,Joel Dahmen,43.75,77,176,-0.10
20,0,29420,Billy Horschel,43.75,70,160,-0.27
23,0,23621,Rory Sabbatini,43.55,81,186,-0.25
24,0,27958,Ryan Blaum,43.29,71,164,-0.13
25,0,33141,Keegan Bradley,43.24,64,148,-0.11
25,0,33410,Andrew Landry,43.24,64,148,-0.20
27,0,47990,Kyle Jones,43.18,57,132,-0.14
28,0,29535,Brice Garnett,42.86,66,154,-0.30
28,0,49298,Kramer Hickok,42.86,66,154,-0.17
30,0,25900,Lucas Glover,42.78,77,180,-0.16
31,0,12716,Charley Hoffman,42.74,53,124,+0.04
32,0,25396,Kevin Na,42.71,41,96,-0.05
33,0,39327,Ben Silverman,42.65,58,136,-0.02
34,0,36799,Stephan Jaeger,42.25,60,142,-0.02
35,0,32640,Troy Merritt,42.11,48,114,-0.29
36,0,27214,Kevin Streelman,41.98,68,162,-0.18
37,0,26499,Rafa Cabrera Bello,41.96,47,112,+0.04
37,0,29974,Branden Grace,41.96,47,112,+0.02
39,0,33122,Russell Knox,41.91,57,136,-0.30
40,0,24925,Jonathan Byrd,41.84,41,98,-0.22
41,0,23325,Vaughn Taylor,41.76,76,182,-0.33
42,0,31557,Jim Herman,41.67,40,96,-0.13
42,0,26300,Matt Jones,41.67,70,168,-0.24
44,0,34466,Peter Malnati,41.57,69,166,-0.12
45,0,35376,Roberto Díaz,41.54,54,130,-0.22
46,0,26851,Marc Leishman,41.41,53,128,-0.11
47,0,22405,Justin Rose,41.38,48,116,E
47,0,26951,Johnson Wagner,41.38,48,116,-0.31
49,0,29970,Dylan Frittelli,41.36,67,162,-0.09
50,0,35532,Tom Hoge,41.28,71,172,-0.07
51,0,40009,Dominic Bozzelli,41.04,55,134,-0.24
52,0,27895,Jonas Blixt,40.79,62,152,-0.23
52,0,39971,Sungjae Im,40.79,93,228,-0.25
54,0,39997,Corey Conners,40.70,70,172,-0.13
54,0,29478,Kevin Kisner,40.70,70,172,-0.07
56,0,23108,Matt Kuchar,40.63,65,160,-0.23
56,0,32791,K.H. Lee,40.63,65,160,-0.17
56,0,49771,J.T. Poston,40.63,78,192,-0.24
56,0,33448,Justin Thomas,40.63,52,128,-0.35
60,0,23320,Ryan Palmer,40.52,47,116,E
61,0,29221,Webb Simpson,40.38,63,156,-0.22
62,0,25493,Nick Taylor,40.32,75,186,-0.04
63,0,34563,Chesson Hadley,40.15,53,132,-0.08
64,0,34363,Tyrrell Hatton,40.00,40,100,-0.05
65,0,33399,Adam Hadwin,39.86,59,148,-0.31
65,0,39324,J.J. Spaun,39.86,59,148,-0.10
67,0,34021,Bud Cauley,39.63,65,164,-0.18
68,0,34431,Robert Streb,39.58,57,144,-0.07
69,0,25572,Graeme McDowell,39.55,53,134,-0.25
70,0,28679,Fabián Gómez,39.52,49,124,-0.24
71,0,46523,Joey Garber,39.47,45,114,-0.31
71,0,35449,Adam Long,39.47,60,152,-0.05
73,0,31646,Emiliano Grillo,39.39,52,132,-0.33
74,0,26758,David Hearn,39.36,37,94,-0.22
75,0,32816,Satoshi Kodaira,39.29,44,112,-0.16
75,0,34360,Patrick Reed,39.29,66,168,-0.26
