RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
37,0,40026,Daniel Berger,52.27,69,132,-0.26
38,0,36699,Patrick Rodgers,51.96,53,102,-0.40
39,0,33448,Justin Thomas,51.56,66,128,-0.35
40,0,47347,Adam Schenk,51.50,103,200,-0.39
41,0,27974,Sung Kang,51.25,82,160,-0.33
42,0,34099,Harris English,51.10,93,182,-0.32
43,0,27349,Alex Noren,50.96,53,104,-0.11
44,0,34306,John Chin,50.93,55,108,-0.16
45,0,22405,Justin Rose,50.86,59,116,-0.39
46,0,45486,Joaquin Niemann,50.54,93,184,-0.31
47,0,48822,Sebastián Muñoz,50.00,80,160,-0.34
47,0,29223,Sam Saunders,50.00,74,148,-0.27
47,0,29484,Peter Uihlein,50.00,70,140,-0.33
47,0,27095,Nick Watney,50.00,75,150,-0.31
51,0,33667,Carlos Ortiz,49.39,81,164,-0.33
52,0,39954,Cody Gribble,49.24,65,132,-0.22
53,0,24502,Adam Scott,49.06,52,106,-0.27
54,0,39977,Max Homa,48.75,78,160,-0.36
54,0,27936,Martin Laird,48.75,78,160,-0.55
56,0,29518,Brendan Steele,48.15,52,108,-0.23
57,0,29926,Danny Lee,48.05,74,154,-0.26
58,0,25632,Jimmy Walker,47.73,63,132,-0.13
59,0,36852,Jim Knous,47.17,50,106,-0.22
60,0,30692,Scott Stallings,46.62,69,148,-0.32
61,0,37340,Chase Wright,46.38,64,138,-0.33
62,0,46402,Talor Gooch,46.30,50,108,-0.46
63,0,35506,Mackenzie Hughes,46.05,70,152,-0.39
64,0,35461,Beau Hossler,46.00,69,150,-0.17
65,0,30911,Tommy Fleetwood,45.83,55,120,-0.15
65,0,28252,Seamus Power,45.83,66,144,-0.26
67,0,25364,Paul Casey,45.24,57,126,-0.26
68,0,23320,Ryan Palmer,44.83,52,116,-0.19
69,0,33419,Cameron Tringale,43.85,57,130,-0.40
70,0,34360,Patrick Reed,43.45,73,168,-0.34
71,0,33418,Shawn Stefani,43.42,66,152,-0.33
72,0,33141,Keegan Bradley,43.24,64,148,-0.20
73,0,34563,Chesson Hadley,42.42,56,132,-0.25
74,0,35732,Wes Roach,42.06,53,126,-0.38
75,0,37275,Sam Ryder,41.91,57,136,-0.33
76,0,29970,Dylan Frittelli,41.36,67,162,-0.40
77,0,39997,Corey Conners,41.28,71,172,-0.37
78,0,35891,Cameron Smith,41.13,51,124,-0.35
79,0,40009,Dominic Bozzelli,41.04,55,134,-0.47
80,0,49766,Hank Lebioda,40.71,57,140,-0.39
81,0,24781,Hunter Mahan,40.68,48,118,-0.08
82,0,26851,Marc Leishman,40.63,52,128,-0.19
83,0,33486,Roger Sloan,40.48,68,168,-0.28
84,0,29268,Bronson Burgoon,40.20,41,102,-0.27
85,0,28259,Sangmoon Bae,39.81,43,108,-0.12
86,0,39971,Sungjae Im,39.47,90,228,-0.46
86,0,34264,Hudson Swafford,39.47,45,114,-0.29
88,0,26329,Louis Oosthuizen,39.29,44,112,-0.32
89,0,34046,Jordan Spieth,39.24,62,158,-0.10
90,0,47128,Richy Werenski,39.16,65,166,-0.29
91,0,34363,Tyrrell Hatton,39.00,39,100,-0.21
92,0,31646,Emiliano Grillo,38.64,51,132,-0.20
93,0,34021,Bud Cauley,38.41,63,164,-0.41
94,0,25900,Lucas Glover,38.33,69,180,-0.38
95,0,49303,Anders Albertson,37.50,48,128,-0.33
96,0,25818,Scott Piercy,37.18,58,156,-0.36
97,0,12716,Charley Hoffman,37.10,46,124,-0.09
98,0,29974,Branden Grace,36.61,41,112,-0.22
99,0,37455,Si Woo Kim,36.49,54,148,-0.28
100,0,49771,J.T. Poston,36.46,70,192,-0.29
101,0,32139,Danny Willett,36.44,43,118,-0.33
102,0,26300,Matt Jones,35.71,60,168,-0.40
103,0,32757,Patton Kizzire,35.61,47,132,-0.11
104,0,36799,Stephan Jaeger,34.51,49,142,-0.31
105,0,27330,Josh Teater,34.33,46,134,-0.28
106,0,35449,Adam Long,34.21,52,152,-0.15
107,0,46523,Joey Garber,33.33,38,114,-0.18
108,0,25686,Jason Dufner,32.81,42,128,-0.19
109,0,34466,Peter Malnati,32.53,54,166,-0.26
110,0,29420,Billy Horschel,32.50,52,160,-0.19
111,0,32640,Troy Merritt,32.46,37,114,-0.30
112,0,34076,Joel Dahmen,32.39,57,176,-0.16
113,0,31420,Anirban Lahiri,32.31,42,130,-0.12
114,0,27214,Kevin Streelman,32.10,52,162,-0.42
115,0,25198,Francesco Molinari,32.00,32,100,+0.06
116,0,45526,Abraham Ancer,31.88,51,160,-0.45
116,0,24924,Bill Haas,31.88,44,138,-0.57
118,0,33399,Adam Hadwin,31.76,47,148,-0.60
119,0,23353,J.J. Henry,31.73,33,104,-0.33
120,0,25493,Nick Taylor,31.72,59,186,-0.47
121,0,21731,Freddie Jacobson,31.37,32,102,-0.22
122,0,47993,Denny McCarthy,30.86,50,162,-0.30
123,0,39324,J.J. Spaun,30.41,45,148,-0.33
124,0,49298,Kramer Hickok,29.87,46,154,-0.48
125,0,34431,Robert Streb,29.86,43,144,-0.42
126,0,40115,Adam Svensson,29.85,40,134,-0.50
127,0,27963,Chris Stroud,29.84,37,124,-0.30
128,0,37380,Curtis Luck,29.66,35,118,-0.06
129,0,30978,Kiradech Aphibarnrat,29.63,32,108,-0.19
130,0,30191,Julián Etulain,29.23,38,130,-0.47
130,0,32058,José de Jesús Rodríguez,29.23,38,130,-0.50
132,0,28679,Fabián Gómez,29.03,36,124,-0.22
133,0,27644,Brian Harman,29.01,47,162,-0.30
134,0,27895,Jonas Blixt,28.95,44,152,-0.36
135,0,29479,Scott Brown,28.66,47,164,-0.36
136,0,46435,Austin Cook,28.57,32,112,-0.44
137,0,35532,Tom Hoge,28.49,49,172,-0.39
138,0,45609,Tyler Duncan,28.31,47,166,-0.28
139,0,27958,Ryan Blaum,28.05,46,164,-0.33
140,0,24138,Ian Poulter,28.00,28,100,-0.14
141,0,23108,Matt Kuchar,27.50,44,160,-0.30
142,0,31557,Jim Herman,27.08,26,96,-0.27
143,0,29221,Webb Simpson,26.92,42,156,-0.19
144,0,26499,Rafa Cabrera Bello,26.79,30,112,-0.23
145,0,30110,Kyle Stanley,26.56,34,128,-0.21
146,0,25396,Kevin Na,26.04,25,96,-0.20
147,0,33122,Russell Knox,25.74,35,136,-0.20
147,0,28775,Nate Lashley,25.74,35,136,-0.34
149,0,23621,Rory Sabbatini,25.27,47,186,-0.28
150,0,32200,Roberto Castro,25.00,36,144,-0.31
150,0,32791,K.H. Lee,25.00,40,160,-0.28
152,0,34098,Russell Henley,24.29,34,140,-0.32
153,0,39327,Ben Silverman,24.26,33,136,-0.33
154,0,29535,Brice Garnett,24.03,37,154,-0.32
154,0,35879,Kelly Kraft,24.03,37,154,-0.16
156,0,21528,Henrik Stenson,24.00,24,100,-0.25
157,0,32150,Michael Thompson,23.94,34,142,-0.06
158,0,35376,Roberto Díaz,23.85,31,130,-0.10
159,0,29478,Kevin Kisner,23.84,41,172,-0.17
160,0,25572,Graeme McDowell,23.13,31,134,-0.19
161,0,27649,Brandt Snedeker,22.99,40,174,-0.43
162,0,24024,Zach Johnson,22.66,29,128,-0.21
163,0,33410,Andrew Landry,22.30,33,148,-0.39
164,0,26476,Chez Reavie,21.88,35,160,-0.20
165,0,30786,Brady Schnell,20.59,21,102,-0.19
166,0,27556,Ted Potter Jr.,19.84,25,126,-0.24
167,0,39975,Michael Kim,19.61,20,102,-0.25
168,0,40098,Matt Fitzpatrick,19.15,18,94,-0.28
169,0,22371,Aaron Baddeley,19.09,21,110,-0.43
170,0,06522,Ernie Els,18.29,15,82,-0.20
171,0,24361,Pat Perez,18.00,18,100,-0.06
172,0,32816,Satoshi Kodaira,17.86,20,112,-0.30
173,0,47990,Kyle Jones,17.42,23,132,-0.30
174,0,29908,C.T. Pan,17.14,24,140,-0.50
175,0,20572,Rod Pampling,16.67,16,96,-0.13
176,0,26951,Johnson Wagner,16.38,19,116,-0.32
177,0,24925,Jonathan Byrd,16.33,16,98,-0.06
178,0,26758,David Hearn,14.89,14,94,-0.79
179,0,19803,Ryan Armour,14.88,25,168,-0.20
180,0,26596,Ryan Moore,14.39,19,132,-0.42
181,0,23325,Vaughn Taylor,14.29,26,182,-0.27
182,0,34256,Andrew Putnam,14.06,18,128,+0.06
183,0,37454,Whee Kim,13.93,17,122,-0.06
184,0,31560,Brian Stuard,13.37,23,172,-0.04
185,0,20472,Alex Cejka,12.00,12,100,-0.25
186,0,19846,Brian Gay,8.64,14,162,-0.43
187,0,10809,Jim Furyk,7.35,10,136,-0.10
188,0,34261,Scott Langley,4.05,6,148,+0.17
