RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
72,0,26851,Marc Leishman,33.67,270,802,-0.185
73,0,12716,Charley Hoffman,33.64,220,654,-0.159
74,0,29974,Branden Grace,33.44,210,628,-0.238
75,0,34563,Chesson Hadley,33.13,277,836,-0.148
76,0,40009,Dominic Bozzelli,32.94,226,686,-0.292
77,0,39971,Sungjae Im,32.88,459,1396,-0.281
78,0,29970,Dylan Frittelli,32.49,308,948,-0.253
79,0,26300,Matt Jones,32.17,296,920,-0.287
80,0,40026,Daniel Berger,31.48,260,826,-0.146
81,0,35732,Wes Roach,31.34,215,686,-0.242
82,0,35891,Cameron Smith,31.00,230,742,-0.300
83,0,26329,Louis Oosthuizen,30.84,206,668,-0.136
84,0,32139,Danny Willett,30.75,214,696,-0.154
85,0,34363,Tyrrell Hatton,30.72,180,586,-0.156
86,0,34046,Jordan Spieth,30.63,283,924,-0.170
87,0,33419,Cameron Tringale,30.62,218,712,-0.239
88,0,29268,Bronson Burgoon,30.40,200,658,-0.200
89,0,25900,Lucas Glover,30.35,343,1130,-0.227
90,0,29420,Billy Horschel,29.38,285,970,-0.133
91,0,33486,Roger Sloan,29.20,285,976,-0.225
92,0,28259,Sangmoon Bae,29.03,162,558,-0.179
93,0,25818,Scott Piercy,28.76,283,984,-0.251
93,0,37275,Sam Ryder,28.76,241,838,-0.241
95,0,46402,Talor Gooch,28.72,193,672,-0.280
96,0,33418,Shawn Stefani,28.70,248,864,-0.194
97,0,25198,Francesco Molinari,28.55,169,592,-0.136
98,0,49303,Anders Albertson,28.16,205,728,-0.224
99,0,49766,Hank Lebioda,27.97,226,808,-0.208
100,0,34021,Bud Cauley,27.95,289,1034,-0.270
101,0,32757,Patton Kizzire,27.90,207,742,-0.164
102,0,35449,Adam Long,27.84,265,952,-0.132
103,0,46523,Joey Garber,27.83,167,600,-0.162
104,0,34466,Peter Malnati,27.64,293,1060,-0.205
105,0,34264,Hudson Swafford,27.59,181,656,-0.287
106,0,31646,Emiliano Grillo,27.53,212,770,-0.184
107,0,45526,Abraham Ancer,27.46,273,994,-0.231
108,0,25493,Nick Taylor,27.42,329,1200,-0.249
109,0,34076,Joel Dahmen,27.36,290,1060,-0.134
110,0,33399,Adam Hadwin,27.25,236,866,-0.233
111,0,27214,Kevin Streelman,27.18,262,964,-0.221
112,0,49771,J.T. Poston,27.15,334,1230,-0.213
113,0,29535,Brice Garnett,26.97,246,912,-0.142
114,0,47128,Richy Werenski,26.96,275,1020,-0.255
115,0,36799,Stephan Jaeger,26.88,214,796,-0.201
116,0,37455,Si Woo Kim,26.76,221,826,-0.213
117,0,49298,Kramer Hickok,25.79,212,822,-0.226
118,0,25686,Jason Dufner,25.75,205,796,-0.141
119,0,32640,Troy Merritt,25.63,202,788,-0.248
120,0,30191,Julián Etulain,25.35,180,710,-0.156
121,0,30978,Kiradech Aphibarnrat,25.24,159,630,-0.170
122,0,30110,Kyle Stanley,25.19,194,770,-0.180
123,0,39324,J.J. Spaun,25.11,225,896,-0.160
124,0,31557,Jim Herman,25.09,133,530,-0.180
125,0,27556,Ted Potter Jr.,24.82,209,842,-0.129
126,0,46435,Austin Cook,24.80,183,738,-0.137
127,0,26499,Rafa Cabrera Bello,24.70,165,668,-0.261
128,0,37380,Curtis Luck,24.35,149,612,-0.181
129,0,24138,Ian Poulter,24.19,150,620,-0.293
130,0,32058,José de Jesús Rodríguez,24.12,165,684,-0.255
131,0,47993,Denny McCarthy,24.01,231,962,-0.290
132,0,27895,Jonas Blixt,23.43,209,892,-0.187
133,0,32791,K.H. Lee,23.41,203,867,-0.153
134,0,27644,Brian Harman,23.29,231,992,-0.320
135,0,23108,Matt Kuchar,23.28,216,928,-0.218
136,0,29221,Webb Simpson,23.24,225,968,-0.173
137,0,23621,Rory Sabbatini,23.11,245,1060,-0.278
138,0,24924,Bill Haas,22.94,195,850,-0.369
139,0,27963,Chris Stroud,22.93,166,724,-0.277
140,0,21731,Freddie Jacobson,22.76,127,558,-0.220
141,0,31420,Anirban Lahiri,22.63,186,822,-0.161
142,0,34431,Robert Streb,22.55,189,838,-0.217
143,0,23353,J.J. Henry,22.47,129,574,-0.171
144,0,35532,Tom Hoge,22.27,224,1006,-0.196
145,0,28775,Nate Lashley,21.30,164,770,-0.305
146,0,40115,Adam Svensson,21.22,163,768,-0.276
147,0,29478,Kevin Kisner,21.21,210,990,-0.205
148,0,45609,Tyler Duncan,21.04,191,908,-0.147
149,0,28679,Fabián Gómez,20.98,141,672,-0.184
150,0,35879,Kelly Kraft,20.97,190,906,-0.147
151,0,33410,Andrew Landry,20.77,189,910,-0.233
152,0,29479,Scott Brown,20.63,196,950,-0.240
153,0,39975,Michael Kim,20.57,130,632,-0.131
154,0,40098,Matt Fitzpatrick,20.46,106,518,-0.179
155,0,27958,Ryan Blaum,20.42,205,1004,-0.200
156,0,34098,Russell Henley,20.35,173,850,-0.254
157,0,25396,Kevin Na,19.97,123,616,-0.179
158,0,26476,Chez Reavie,19.73,193,978,-0.228
159,0,24024,Zach Johnson,19.65,145,738,-0.055
160,0,35376,Roberto Díaz,19.58,139,710,-0.137
161,0,20572,Rod Pampling,19.06,109,572,-0.193
162,0,25572,Graeme McDowell,18.82,131,696,-0.145
163,0,24361,Pat Perez,18.47,106,574,-0.179
164,0,39327,Ben Silverman,18.41,144,782,-0.118
165,0,27649,Brandt Snedeker,18.13,203,1120,-0.286
166,0,33122,Russell Knox,17.88,147,822,-0.265
167,0,32816,Satoshi Kodaira,17.79,127,714,-0.142
168,0,32150,Michael Thompson,16.96,154,908,-0.110
169,0,29908,C.T. Pan,16.87,141,836,-0.255
170,0,22371,Aaron Baddeley,16.84,99,588,-0.141
171,0,21528,Henrik Stenson,16.78,98,584,-0.163
172,0,32200,Roberto Castro,16.32,141,864,-0.234
173,0,06522,Ernie Els,15.95,67,420,-0.075
174,0,47990,Kyle Jones,15.92,120,754,-0.242
175,0,30786,Brady Schnell,15.75,86,546,-0.174
176,0,26951,Johnson Wagner,15.50,102,658,-0.206
177,0,34256,Andrew Putnam,15.10,119,788,-0.269
178,0,26596,Ryan Moore,14.89,131,880,-0.305
179,0,37454,Whee Kim,13.83,91,658,-0.022
180,0,23325,Vaughn Taylor,13.81,158,1144,-0.259
181,0,26758,David Hearn,12.03,57,474,-0.263
182,0,20472,Alex Cejka,11.69,65,556,-0.169
183,0,19803,Ryan Armour,11.66,122,1046,-0.262
184,0,24925,Jonathan Byrd,11.31,57,504,-0.158
185,0,31560,Brian Stuard,10.99,118,1074,-0.085
186,0,19846,Brian Gay,9.76,98,1004,-0.286
187,0,10809,Jim Furyk,7.18,57,794,-0.123
188,0,34261,Scott Langley,5.70,51,894,-0.098
