RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
151,0,27974,Sung Kang,1.88,3,160,-0.67
153,0,34306,John Chin,1.85,2,108,E
153,0,46402,Talor Gooch,1.85,2,108,E
153,0,29518,Brendan Steele,1.85,2,108,E
156,0,37189,Harold Varner III,1.83,3,164,E
157,0,26329,Louis Oosthuizen,1.79,2,112,E
158,0,46523,Joey Garber,1.75,2,114,+1.00
159,0,39997,Corey Conners,1.74,3,172,-0.33
160,0,30911,Tommy Fleetwood,1.67,2,120,-0.50
161,0,35617,Martin Trainer,1.64,2,122,-0.50
162,0,45486,Joaquin Niemann,1.63,3,184,+0.33
163,0,12716,Charley Hoffman,1.61,2,124,E
164,0,27129,Luke List,1.59,2,126,E
165,0,28237,Rory McIlroy,1.56,2,128,E
166,0,47347,Adam Schenk,1.50,3,200,+0.33
167,0,35450,Patrick Cantlay,1.47,2,136,E
168,0,47504,Sam Burns,1.28,2,156,+1.00
169,0,29725,Tony Finau,1.25,2,160,+0.50
169,0,32839,Hideki Matsuyama,1.25,2,160,-0.50
171,0,33667,Carlos Ortiz,1.22,2,164,-0.50
172,0,35421,Brandon Harkins,1.20,2,166,-0.50
173,0,21209,Sergio Garcia,1.14,1,88,E
174,0,49771,J.T. Poston,1.04,2,192,E
175,0,27349,Alex Noren,.96,1,104,E
176,0,30925,Dustin Johnson,.76,1,132,-1.00
176,0,36689,Brooks Koepka,.76,1,132,E
178,0,30946,Alex Prugh,.70,1,142,+1.00
179,0,49960,Sepp Straka,.69,1,144,E
179,0,32333,Kevin Tway,.69,1,144,E
181,0,46601,Trey Mullinax,.68,1,146,-1.00
182,0,39546,Keith Mitchell,.67,1,150,E
183,0,31323,Gary Woodland,.66,1,152,-1.00
184,0,21961,Charles Howell III,.60,1,166,E
185,0,51766,Wyndham Clark,.59,1,170,-1.00
186,0,33948,Byeong Hun An,.00,0,130,E
186,0,47856,Seth Reeves,.00,0,134,E
186,0,22405,Justin Rose,.00,0,116,E
