RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
131,0,27770,Camilo Villegas,6.2,48,777,+0.271
136,0,12782,Tim Herron,6.3,69,1104,+0.188
136,0,25562,Andres Romero,6.3,37,587,+0.135
138,0,20848,Ángel Cabrera,6.4,33,518,+0.485
138,0,24358,Robert Garrigus,6.4,62,970,+0.371
138,0,24140,Sean O'Hair,6.4,52,810,+0.327
138,0,28780,Nicholas Thompson,6.4,77,1194,+0.286
142,0,20229,Stewart Cink,6.5,53,821,+0.245
142,0,22621,Ben Curtis,6.5,43,657,+0.442
142,0,21805,Harrison Frazar,6.5,75,1149,+0.173
142,0,23718,Nathan Green,6.5,82,1259,+0.195
142,0,24924,Bill Haas,6.5,74,1131,+0.176
142,0,23353,J.J. Henry,6.5,75,1154,+0.347
142,0,27120,Troy Matteson,6.5,78,1198,+0.333
142,0,01810,Phil Mickelson,6.5,42,651,+0.214
150,0,31416,Derek Fathauer,6.6,46,693,+0.130
150,0,21949,Joe Ogilvie,6.6,69,1044,+0.319
150,0,24361,Pat Perez,6.6,56,854,+0.393
153,0,23048,Eric Axley,6.7,53,789,+0.377
153,0,22371,Aaron Baddeley,6.7,53,792,+0.189
155,0,24846,Ricky Barnes,6.8,47,696,+0.191
155,0,28087,Kris Blanks,6.8,44,647,+0.455
155,0,20104,Ken Duke,6.8,66,975,+0.318
155,0,20766,Padraig Harrington,6.8,45,658,+0.200
155,0,12716,Charley Hoffman,6.8,81,1189,+0.235
155,0,29718,Anthony Kim,6.8,56,823,+0.304
161,0,21209,Sergio Garcia,6.9,42,608,+0.190
161,0,30925,Dustin Johnson,6.9,60,868,+0.283
161,0,24781,Hunter Mahan,6.9,72,1048,+0.389
164,0,23638,Brendon de Jonge,7.1,77,1082,+0.234
164,0,20157,Retief Goosen,7.1,55,773,+0.291
164,0,22046,Geoff Ogilvy,7.1,57,802,+0.175
164,0,29221,Webb Simpson,7.1,84,1184,+0.214
168,0,28475,Jeff Overton,7.3,76,1047,+0.303
168,0,25345,Carl Pettersson,7.3,74,1020,+0.203
168,0,24138,Ian Poulter,7.3,43,587,+0.140
168,0,22405,Justin Rose,7.3,58,791,+0.138
172,0,21731,Freddie Jacobson,7.4,75,1009,+0.293
173,0,23983,Luke Donald,7.6,64,843,+0.188
173,0,20572,Rod Pampling,7.6,67,885,+0.224
175,0,07223,Brian Bateman,7.7,51,660,+0.255
175,0,28089,Jason Day,7.7,52,679,+0.192
175,0,23621,Rory Sabbatini,7.7,71,921,+0.211
175,0,06595,Kevin Sutherland,7.7,77,1006,+0.312
179,0,20070,Matt Bettencourt,7.8,93,1188,+0.333
179,0,26881,Jarrod Lyle,7.8,54,689,+0.259
181,0,01226,Fred Couples,7.9,45,573,+0.178
181,0,24663,Y.E. Yang,7.9,76,965,+0.276
183,0,06567,Vijay Singh,8.2,58,710,+0.086
184,0,27933,John Merrick,8.4,78,929,+0.205
