RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,59836,Pierceson Coody,42.02%,119,50
2,0,50484,Hayden Springer,41.75%,103,43
3,0,32333,Kevin Tway,40.70%,86,35
4,0,35506,Mackenzie Hughes,39.50%,119,47
5,0,29936,Ryan Fox,39.10%,133,52
6,0,29478,Kevin Kisner,38.81%,67,26
7,0,33399,Adam Hadwin,38.64%,132,51
8,0,33653,Thomas Detry,38.60%,114,44
9,0,50188,S.H. Kim,38.46%,130,50
10,0,32791,K.H. Lee,38.06%,134,51
11,0,30927,Brendon Todd,37.89%,161,61
12,0,52215,Robert MacIntyre,37.60%,125,47
13,0,27936,Martin Laird,37.50%,104,39
14,0,52372,Cameron Champ,37.18%,78,29
15,0,49960,Sepp Straka,37.12%,132,49
16,0,46046,Scottie Scheffler,36.81%,144,53
17,0,51977,Max Greyserman,36.73%,98,36
17,0,31646,Emiliano Grillo,36.73%,147,54
19,0,40250,Taylor Pendrith,36.70%,109,40
20,0,55182,Tom Kim,36.67%,150,55
21,0,47983,Chad Ramey,36.43%,140,51
22,0,39977,Max Homa,36.23%,138,50
23,0,48887,Matt Wallace,36.11%,108,39
24,0,28089,Jason Day,36.08%,97,35
25,0,46414,Aaron Rai,36.05%,147,53
26,0,49947,Taylor Moore,35.95%,153,55
27,0,35450,Patrick Cantlay,35.71%,98,35
27,0,47993,Denny McCarthy,35.71%,154,55
29,0,35461,Beau Hossler,35.66%,143,51
30,0,59095,Chris Gotterup,35.25%,122,43
31,0,35617,Martin Trainer,35.21%,71,25
32,0,34466,Peter Malnati,35.19%,108,38
32,0,27349,Alex Noren,35.19%,108,38
34,0,40006,Erik van Rooyen,35.10%,151,53
35,0,34046,Jordan Spieth,35.04%,117,41
36,0,38991,Alejandro Tosti,34.78%,92,32
37,0,52955,Ludvig Åberg,34.75%,141,49
38,0,47420,Jake Knapp,34.65%,127,44
39,0,48867,Matti Schmid,34.45%,119,41
40,0,34098,Russell Henley,34.40%,125,43
41,0,57900,Chandler Phillips,34.25%,146,50
42,0,58168,Davis Thompson,34.23%,149,51
43,0,39997,Corey Conners,34.18%,158,54
44,0,46442,Maverick McNealy,34.15%,164,56
45,0,34099,Harris English,34.11%,129,44
46,0,23108,Matt Kuchar,34.00%,100,34
47,0,47995,Davis Riley,33.90%,118,40
48,0,39971,Sungjae Im,33.75%,160,54
49,0,12716,Charley Hoffman,33.61%,122,41
50,0,34256,Andrew Putnam,33.56%,146,49
51,0,48081,Xander Schauffele,33.55%,155,52
52,0,32367,Jorge Campillo,33.33%,66,22
52,0,56149,Wilson Furr,33.33%,84,28
52,0,60767,Blaine Hale Jr.,33.33%,63,21
52,0,24024,Zach Johnson,33.33%,81,27
52,0,27214,Kevin Streelman,33.33%,99,33
57,0,36799,Stephan Jaeger,33.10%,142,47
58,0,55789,Taylor Montgomery,32.94%,85,28
59,0,29725,Tony Finau,32.72%,162,53
60,0,22405,Justin Rose,32.69%,104,34
61,0,46113,Ryan McCormick,32.65%,98,32
62,0,32366,Kevin Chappell,32.56%,86,28
62,0,59442,Parker Coody,32.56%,86,28
64,0,60004,Jacob Bridgeman,32.52%,123,40
65,0,57366,Cameron Young,32.37%,139,45
66,0,37378,Min Woo Lee,32.35%,102,33
67,0,40162,Justin Lower,32.22%,180,58
68,0,51287,Ryo Hisatsune,32.21%,149,48
69,0,46441,Robby Shelton,32.17%,115,37
70,0,45242,Kevin Yu,32.03%,128,41
71,0,45522,Christiaan Bezuidenhout,31.97%,147,47
72,0,47679,Victor Perez,31.90%,116,37
73,0,29420,Billy Horschel,31.82%,132,42
74,0,59866,Nick Dunlap,31.71%,123,39
75,0,35310,Lanto Griffin,31.68%,101,32
76,0,24502,Adam Scott,31.67%,120,38
77,0,36801,Mark Hubbard,31.58%,152,48
78,0,36699,Patrick Rodgers,31.49%,181,57
79,0,47483,Will Zalatoris,31.45%,124,39
80,0,51766,Wyndham Clark,31.43%,140,44
81,0,31323,Gary Woodland,31.34%,134,42
82,0,33948,Byeong Hun An,31.30%,131,41
83,0,25493,Nick Taylor,31.29%,147,46
84,0,27129,Luke List,31.16%,138,43
85,0,47347,Adam Schenk,31.14%,167,52
86,0,29535,Brice Garnett,31.11%,90,28
86,0,54783,Dylan Wu,31.11%,135,42
88,0,39324,J.J. Spaun,30.99%,142,44
89,0,52666,Sami Valimaki,30.97%,113,35
90,0,50525,Collin Morikawa,30.95%,126,39
91,0,52514,Trace Crowe,30.83%,120,37
91,0,32757,Patton Kizzire,30.83%,120,37
93,0,55708,Hayden Buckley,30.77%,104,32
94,0,56630,Akshay Bhatia,30.57%,157,48
95,0,25900,Lucas Glover,30.56%,180,55
96,0,48699,Callum Tarren,30.53%,95,29
97,0,51349,Nico Echavarria,30.52%,154,47
98,0,28237,Rory McIlroy,30.51%,118,36
99,0,30926,Chris Kirk,30.50%,141,43
100,0,32839,Hideki Matsuyama,30.47%,128,39
101,0,48084,Wesley Bryan,30.38%,79,24
102,0,22371,Aaron Baddeley,30.23%,86,26
103,0,27139,David Skinns,30.15%,136,41
104,0,34563,Chesson Hadley,30.08%,123,37
105,0,57362,Austin Eckroat,30.07%,153,46
