RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,22405,Justin Rose,46.15,18,39
2,0,27649,Brandt Snedeker,44.90,22,49
3,1,29221,Webb Simpson,43.59,17,39
4,-1,34256,Andrew Putnam,43.14,22,51
5,2,29725,Tony Finau,42.31,22,52
6,-1,33120,Mark Anderson,42.11,16,38
7,11,30925,Dustin Johnson,41.67,15,36
8,-2,39953,Chase Seiffert,41.46,17,41
9,-1,49298,Kramer Hickok,40.48,17,42
10,-1,27556,Ted Potter Jr.,40.00,14,35
11,-1,33667,Carlos Ortiz,39.47,30,76
12,-1,25364,Paul Casey,39.39,13,33
13,-1,25804,Bubba Watson,39.22,20,51
14,4,34360,Patrick Reed,38.98,23,59
15,-2,26499,Rafa Cabrera Bello,38.89,14,36
15,-2,35450,Patrick Cantlay,38.89,14,36
17,-1,29484,Peter Uihlein,38.46,20,52
18,-1,24024,Zach Johnson,38.00,19,50
19,34,48081,Xander Schauffele,37.78,17,45
20,-2,28679,Fabián Gómez,37.50,12,32
20,-2,34098,Russell Henley,37.50,18,48
20,-5,46970,Jon Rahm,37.50,18,48
20,-2,37189,Harold Varner III,37.50,21,56
24,-1,34314,Sebastian Cappelen,37.21,16,43
25,-1,22371,Aaron Baddeley,36.96,17,46
26,-1,33413,Ben Martin,36.84,7,19
26,-1,24502,Adam Scott,36.84,14,38
28,-1,33404,Chris Baker,36.67,11,30
29,-1,32448,James Hahn,36.36,8,22
30,38,35506,Mackenzie Hughes,36.05,31,86
31,0,23621,Rory Sabbatini,35.85,19,53
32,0,27554,Scott Harrington,35.82,24,67
33,0,47993,Denny McCarthy,35.71,30,84
34,0,29970,Dylan Frittelli,35.62,26,73
35,0,26300,Matt Jones,35.29,24,68
36,0,27644,Brian Harman,35.14,26,74
37,40,25396,Kevin Na,34.92,22,63
38,-1,33486,Roger Sloan,34.69,17,49
39,-1,36699,Patrick Rodgers,34.48,30,87
40,0,32662,Michael Gligic,34.21,13,38
41,1,32640,Troy Merritt,33.96,18,53
42,2,21407,Arjun Atwal,33.33,7,21
42,-12,34099,Harris English,33.33,15,45
42,2,26758,David Hearn,33.33,10,30
42,2,37455,Si Woo Kim,33.33,26,78
42,2,23108,Matt Kuchar,33.33,17,51
42,2,39324,J.J. Spaun,33.33,16,48
48,3,34021,Bud Cauley,32.73,18,55
49,-5,30927,Brendon Todd,32.35,22,68
50,5,33597,Harry Higgs,32.31,21,65
51,-8,23320,Ryan Palmer,32.20,19,59
52,-8,46046,Scottie Scheffler,31.82,14,44
53,3,23325,Vaughn Taylor,31.71,13,41
53,3,35617,Martin Trainer,31.71,26,82
55,3,33490,Bo Hoag,31.67,19,60
56,3,33204,Shane Lowry,31.58,12,38
