RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,46402,Talor Gooch,3.933,59,15
2,0,20472,Alex Cejka,4.000,52,13
2,0,28679,Fabián Gómez,4.000,72,18
2,0,27141,J.B. Holmes,4.000,104,26
2,0,34174,John Huh,4.000,52,13
2,0,30926,Chris Kirk,4.000,108,27
2,0,27936,Martin Laird,4.000,24,6
2,0,25240,D.A. Points,4.000,80,20
2,0,27963,Chris Stroud,4.000,136,34
2,0,25892,Steve Wheatcroft,4.000,44,11
11,0,29420,Billy Horschel,4.026,153,38
12,0,32640,Troy Merritt,4.037,109,27
13,0,32757,Patton Kizzire,4.042,194,48
14,0,27958,Ryan Blaum,4.048,85,21
14,0,29268,Bronson Burgoon,4.048,85,21
16,0,28252,Seamus Power,4.059,69,17
17,0,28132,Tyrone Van Aswegen,4.063,65,16
18,0,32876,Martin Piller,4.067,61,15
19,0,30911,Tommy Fleetwood,4.070,175,43
20,0,23320,Ryan Palmer,4.071,57,14
21,0,28775,Nate Lashley,4.077,53,13
21,0,39327,Ben Silverman,4.077,53,13
21,0,39324,J.J. Spaun,4.077,106,26
24,0,24502,Adam Scott,4.079,155,38
25,0,23621,Rory Sabbatini,4.083,98,24
26,0,47125,Matt Atkins,4.091,45,11
26,0,47287,Ethan Tracy,4.091,45,11
28,0,29484,Peter Uihlein,4.098,168,41
28,0,27064,Jhonattan Vegas,4.098,209,51
30,0,27129,Luke List,4.100,123,30
30,0,08793,Tiger Woods,4.100,164,40
32,0,28237,Rory McIlroy,4.108,152,37
33,0,23108,Matt Kuchar,4.111,111,27
33,0,37275,Sam Ryder,4.111,74,18
35,0,33448,Justin Thomas,4.113,255,62
36,0,46435,Austin Cook,4.114,181,44
37,0,26851,Marc Leishman,4.115,251,61
38,0,49964,Aaron Wise,4.119,173,42
39,0,34046,Jordan Spieth,4.120,206,50
40,0,32102,Rickie Fowler,4.127,227,55
41,0,24925,Jonathan Byrd,4.133,62,15
41,0,25686,Jason Dufner,4.133,186,45
41,0,12716,Charley Hoffman,4.133,124,30
41,0,37278,Nicholas Lindheim,4.133,62,15
45,0,34409,David Lingmerth,4.143,29,7
46,0,30110,Kyle Stanley,4.145,228,55
47,0,25818,Scott Piercy,4.148,112,27
48,0,26476,Chez Reavie,4.154,108,26
49,0,32839,Hideki Matsuyama,4.155,241,58
50,0,31420,Anirban Lahiri,4.160,104,25
50,0,34213,Grayson Murray,4.160,104,25
50,0,24138,Ian Poulter,4.160,104,25
53,0,45526,Abraham Ancer,4.167,125,30
53,0,22371,Aaron Baddeley,4.167,75,18
55,0,33122,Russell Knox,4.171,146,35
56,0,27095,Nick Watney,4.172,121,29
57,0,29223,Sam Saunders,4.176,71,17
57,0,47347,Adam Schenk,4.176,71,17
57,0,25493,Nick Taylor,4.176,71,17
60,0,40026,Daniel Berger,4.179,234,56
60,0,35461,Beau Hossler,4.179,117,28
62,0,32366,Kevin Chappell,4.182,184,44
62,0,23541,Ben Crane,4.182,46,11
62,0,33399,Adam Hadwin,4.182,184,44
62,0,33413,Ben Martin,4.182,46,11
66,0,26499,Rafa Cabrera Bello,4.184,159,38
67,0,24361,Pat Perez,4.186,180,43
68,0,47993,Denny McCarthy,4.188,67,16
68,0,26329,Louis Oosthuizen,4.188,134,32
70,0,29974,Branden Grace,4.189,155,37
71,0,25364,Paul Casey,4.200,168,40
71,0,21961,Charles Howell III,4.200,168,40
71,0,27214,Kevin Streelman,4.200,63,15
74,0,30925,Dustin Johnson,4.204,206,49
74,0,36689,Brooks Koepka,4.204,206,49
74,0,46970,Jon Rahm,4.204,206,49
77,0,35891,Cameron Smith,4.205,185,44
