RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,31420,Anirban Lahiri,74.42,43,32
2,0,32200,Roberto Castro,71.62,74,53
3,0,34262,Jon Curran,70.13,77,54
4,0,36801,Mark Hubbard,68.57,70,48
5,0,30711,Colt Knost,68.18,66,45
6,0,24846,Ricky Barnes,67.74,62,42
7,0,30927,Brendon Todd,67.50,40,27
8,0,27129,Luke List,67.44,43,29
9,0,21731,Freddie Jacobson,67.39,46,31
9,0,29478,Kevin Kisner,67.39,46,31
11,0,22371,Aaron Baddeley,67.24,58,39
12,0,23541,Ben Crane,66.67,54,36
12,0,21209,Sergio Garcia,66.67,18,12
12,0,29974,Branden Grace,66.67,24,16
15,0,34264,Hudson Swafford,66.25,80,53
16,0,29745,Tyler Aldridge,66.13,62,41
17,0,24024,Zach Johnson,65.79,38,25
17,0,33413,Ben Martin,65.79,76,50
19,0,23800,Bryce Molder,65.22,46,30
20,0,29289,S.Y. Noh,64.81,54,35
21,0,28089,Jason Day,64.71,51,33
22,0,40058,Zac Blair,63.79,58,37
23,0,37189,Harold Varner III,63.77,69,44
24,0,27770,Camilo Villegas,63.64,55,35
25,0,26596,Ryan Moore,63.16,38,24
26,0,20766,Padraig Harrington,62.86,35,22
26,0,06527,Steve Stricker,62.86,35,22
28,0,28132,Tyrone Van Aswegen,62.69,67,42
29,0,24494,Erik Compton,62.50,40,25
30,0,27649,Brandt Snedeker,61.54,52,32
31,0,20157,Retief Goosen,61.36,44,27
32,0,27747,Hiroshi Iwata,61.22,49,30
33,0,27895,Jonas Blixt,60.71,56,34
33,0,35732,Wes Roach,60.71,28,17
35,0,34409,David Lingmerth,60.66,61,37
36,0,24358,Robert Garrigus,60.53,38,23
37,0,25720,Chad Collins,59.62,52,31
37,0,22892,Jason Gore,59.62,52,31
39,0,02206,David Toms,59.52,42,25
40,0,29926,Danny Lee,59.38,64,38
40,0,31202,William McGirt,59.38,64,38
42,0,35451,Scott Pinckney,59.26,54,32
43,0,29479,Scott Brown,59.18,49,29
44,0,31646,Emiliano Grillo,58.46,65,38
45,0,33399,Adam Hadwin,58.44,77,45
46,0,40026,Daniel Berger,58.33,60,35
46,0,36689,Brooks Koepka,58.33,60,35
48,0,25632,Jimmy Walker,58.18,55,32
49,0,26331,Charl Schwartzel,58.14,43,25
50,0,28679,Fabián Gómez,58.06,62,36
51,0,29476,Kyle Reifers,58.02,81,47
52,0,32618,Rhein Gibson,57.89,38,22
53,0,37454,Whee Kim,57.81,64,37
54,0,29222,Billy Hurley III,57.78,45,26
54,0,21878,Mark Wilson,57.78,45,26
56,0,25198,Francesco Molinari,57.69,52,30
56,0,35891,Cameron Smith,57.69,52,30
58,0,24461,Thomas Aiken,57.58,33,19
58,0,32876,Martin Piller,57.58,33,19
60,0,31323,Gary Woodland,57.41,54,31
61,0,26758,David Hearn,57.35,68,39
62,0,24140,Sean O'Hair,57.33,75,43
63,0,45526,Abraham Ancer,57.14,35,20
63,0,24507,Jason Bohn,57.14,42,24
63,0,33410,Andrew Landry,57.14,21,12
63,0,01810,Phil Mickelson,57.14,42,24
63,0,25349,Tim Wilkinson,57.14,42,24
68,0,23353,J.J. Henry,56.86,51,29
69,0,25686,Jason Dufner,56.52,69,39
70,0,20098,Stuart Appleby,56.36,55,31
71,0,32640,Troy Merritt,56.34,71,40
72,0,34466,Peter Malnati,56.25,48,27
73,0,29223,Sam Saunders,55.77,52,29
74,0,35545,Blayne Barber,55.74,61,34
75,0,37273,Derek Ernst,55.56,36,20
75,0,27974,Sung Kang,55.56,54,30
