RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,28089,Jason Day,2.4
1,0,34046,Jordan Spieth,2.4
3,0,21961,Charles Howell III,2.1
3,0,24024,Zach Johnson,2.1
5,0,25834,Daniel Summerhays,2.0
6,0,25686,Jason Dufner,1.9
6,0,34099,Harris English,1.9
6,0,36689,Brooks Koepka,1.9
6,0,26596,Ryan Moore,1.9
6,0,26951,Johnson Wagner,1.9
11,0,25364,Paul Casey,1.8
11,0,29420,Billy Horschel,1.8
11,0,23108,Matt Kuchar,1.8
11,0,33413,Ben Martin,1.8
11,0,25396,Kevin Na,1.8
11,0,24502,Adam Scott,1.8
11,0,27064,Jhonattan Vegas,1.8
18,0,06522,Ernie Els,1.7
18,0,39975,Michael Kim,1.7
18,0,29478,Kevin Kisner,1.7
18,0,30711,Colt Knost,1.7
18,0,33204,Shane Lowry,1.7
18,0,29476,Kyle Reifers,1.7
24,0,20157,Retief Goosen,1.6
24,0,35539,Luke Guthrie,1.6
24,0,32757,Patton Kizzire,1.6
24,0,10213,Dicky Pride,1.6
24,0,06527,Steve Stricker,1.6
24,0,27770,Camilo Villegas,1.6
30,0,40026,Daniel Berger,1.5
30,0,10809,Jim Furyk,1.5
30,0,34098,Russell Henley,1.5
30,0,21731,Freddie Jacobson,1.5
30,0,31202,William McGirt,1.5
30,0,25198,Francesco Molinari,1.5
30,0,26329,Louis Oosthuizen,1.5
30,0,26331,Charl Schwartzel,1.5
30,0,29485,Brett Stegmaier,1.5
39,0,29725,Tony Finau,1.4
39,0,27141,J.B. Holmes,1.4
39,0,36801,Mark Hubbard,1.4
39,0,46440,Smylie Kaufman,1.4
39,0,34409,David Lingmerth,1.4
39,0,28237,Rory McIlroy,1.4
39,0,35451,Scott Pinckney,1.4
39,0,25240,D.A. Points,1.4
39,0,34360,Patrick Reed,1.4
39,0,36699,Patrick Rodgers,1.4
39,0,06567,Vijay Singh,1.4
39,0,25804,Bubba Watson,1.4
39,0,26289,Boo Weekley,1.4
52,0,22371,Aaron Baddeley,1.3
52,0,40058,Zac Blair,1.3
52,0,27895,Jonas Blixt,1.3
52,0,24357,K.J. Choi,1.3
52,0,31416,Derek Fathauer,1.3
52,0,24358,Robert Garrigus,1.3
52,0,28679,Fabián Gómez,1.3
52,0,29974,Branden Grace,1.3
52,0,31646,Emiliano Grillo,1.3
52,0,26758,David Hearn,1.3
52,0,12716,Charley Hoffman,1.3
52,0,30944,Jason Kokrak,1.3
52,0,29926,Danny Lee,1.3
52,0,26851,Marc Leishman,1.3
52,0,35300,Andrew Loupe,1.3
52,0,29461,Jamie Lovemark,1.3
