RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
37,0,52513,Carson Young,40.12%,69,172,-0.20
38,0,51287,Ryo Hisatsune,39.88%,67,168,-0.01
39,0,39977,Max Homa,39.87%,63,158,+0.02
40,0,28775,Nate Lashley,39.86%,59,148,-0.17
41,0,23108,Matt Kuchar,39.73%,58,146,+0.02
42,0,39971,Sungjae Im,39.08%,68,174,-0.19
43,0,51349,Nico Echavarria,38.64%,68,176,-0.21
44,0,51997,Andrew Novak,38.55%,64,166,-0.16
45,0,24024,Zach Johnson,38.54%,37,96,+0.08
46,0,22405,Justin Rose,38.52%,47,122,-0.06
47,0,50493,Justin Suh,38.51%,57,148,-0.11
48,0,32367,Jorge Campillo,38.46%,40,104,-0.23
49,0,32102,Rickie Fowler,38.31%,59,154,-0.05
50,0,48319,Tom Whitney,38.24%,52,136,-0.04
51,0,33204,Shane Lowry,37.86%,53,140,-0.11
52,0,56630,Akshay Bhatia,37.79%,65,172,-0.23
53,0,27214,Kevin Streelman,37.68%,52,138,+0.08
54,0,22371,Aaron Baddeley,37.67%,55,146,-0.27
55,0,26476,Chez Reavie,37.50%,51,136,-0.16
56,0,29221,Webb Simpson,37.25%,38,102,E
57,0,32791,K.H. Lee,37.18%,58,156,-0.19
58,0,40162,Justin Lower,37.11%,72,194,-0.22
59,0,34099,Harris English,37.10%,69,186,-0.22
60,0,54783,Dylan Wu,36.88%,59,160,-0.10
61,0,30927,Brendon Todd,36.87%,73,198,-0.23
62,0,45522,Christiaan Bezuidenhout,36.84%,56,152,-0.27
62,0,46441,Robby Shelton,36.84%,56,152,-0.05
64,0,37275,Sam Ryder,36.67%,55,150,-0.18
65,0,30911,Tommy Fleetwood,36.62%,52,142,-0.23
66,0,60004,Jacob Bridgeman,36.54%,57,156,-0.30
67,0,49771,J.T. Poston,36.47%,62,170,-0.18
68,0,28089,Jason Day,36.23%,50,138,-0.22
69,0,27649,Brandt Snedeker,36.21%,42,116,-0.12
70,0,57362,Austin Eckroat,36.11%,65,180,+0.03
71,0,34256,Andrew Putnam,36.08%,57,158,-0.18
72,0,48887,Matt Wallace,35.94%,46,128,-0.11
73,0,54591,Ben Griffin,35.71%,80,224,-0.16
74,0,51890,Greyson Sigg,35.53%,54,152,-0.09
75,0,28252,Seamus Power,35.42%,68,192,-0.16
76,0,40098,Matt Fitzpatrick,35.21%,50,142,-0.28
76,0,46046,Scottie Scheffler,35.21%,50,142,-0.28
78,0,33653,Thomas Detry,35.07%,47,134,-0.09
79,0,30926,Chris Kirk,35.06%,54,154,-0.24
80,0,36326,David Lipsky,34.78%,48,138,-0.27
81,0,59442,Parker Coody,34.55%,38,110,+0.08
82,0,33968,ThorbjÃ¸rn Olesen,34.38%,33,96,-0.27
83,0,32333,Kevin Tway,34.17%,41,120,-0.27
84,0,48153,Matthieu Pavon,34.13%,43,126,-0.05
85,0,35461,Beau Hossler,34.12%,58,170,-0.17
86,0,27936,Martin Laird,34.03%,49,144,-0.10
87,0,48084,Wesley Bryan,34.00%,34,100,-0.26
88,0,52514,Trace Crowe,33.82%,46,136,-0.07
89,0,34374,Erik Barnes,33.33%,36,108,-0.08
89,0,52215,Robert MacIntyre,33.33%,48,144,-0.19
91,0,45157,Cam Davis,33.12%,51,154,-0.14
91,0,27129,Luke List,33.12%,51,154,-0.16
93,0,50497,Adrien Dumont de Chassart,33.11%,49,148,+0.10
93,0,32640,Troy Merritt,33.11%,49,148,-0.10
95,0,47806,Raul Pereda,32.98%,31,94,+0.06
96,0,58168,Davis Thompson,32.78%,59,180,-0.19
97,0,39997,Corey Conners,32.76%,57,174,-0.28
98,0,35506,Mackenzie Hughes,32.63%,62,190,-0.26
99,0,47347,Adam Schenk,32.61%,60,184,-0.18
100,0,45609,Tyler Duncan,32.14%,45,140,-0.20
101,0,59866,Nick Dunlap,32.09%,43,134,+0.09
102,0,50095,Austin Smotherman,32.08%,34,106,-0.24
103,0,33408,Tyson Alexander,32.00%,48,150,-0.25
103,0,35617,Martin Trainer,32.00%,32,100,E
105,0,34587,Chan Kim,31.88%,51,160,-0.08
106,0,34563,Chesson Hadley,31.82%,42,132,-0.17
107,0,33141,Keegan Bradley,31.65%,50,158,-0.08
107,0,33399,Adam Hadwin,31.65%,50,158,-0.06
109,0,29908,C.T. Pan,31.36%,37,118,-0.03
110,0,27139,David Skinns,31.10%,51,164,-0.18
111,0,36699,Patrick Rodgers,31.00%,62,200,-0.21
112,0,35450,Patrick Cantlay,30.77%,40,130,-0.33
113,0,60067,Joe Highsmith,30.71%,43,140,-0.16
114,0,32757,Patton Kizzire,30.65%,38,124,-0.08
115,0,59143,Mac Meissner,30.56%,44,144,-0.14
115,0,26596,Ryan Moore,30.56%,44,144,-0.23
117,0,32366,Kevin Chappell,30.36%,34,112,-0.15
118,0,30163,Henrik Norlander,30.30%,40,132,-0.25
119,0,40250,Taylor Pendrith,30.26%,46,152,-0.15
120,0,47995,Davis Riley,30.14%,44,146,-0.07
121,0,29936,Ryan Fox,30.13%,47,156,-0.13
122,0,47988,Nick Hardy,29.89%,52,174,+0.02
123,0,23320,Ryan Palmer,29.76%,25,84,-0.20
124,0,54421,Garrick Higgo,29.75%,47,158,-0.04
125,0,29478,Kevin Kisner,29.63%,32,108,E
126,0,28420,Ryan Brehm,29.17%,35,120,+0.03
127,0,48117,Kurt Kitayama,29.11%,46,158,-0.35
128,0,55893,Sam Stevens,29.08%,57,196,-0.07
129,0,39975,Michael Kim,29.01%,47,162,-0.19
130,0,24502,Adam Scott,28.87%,41,142,-0.15
131,0,55789,Taylor Montgomery,28.70%,31,108,E
132,0,46113,Ryan McCormick,28.69%,35,122,-0.31
133,0,51634,Sahith Theegala,28.49%,53,186,-0.21
134,0,48119,Ben Taylor,28.23%,35,124,-0.03
135,0,39324,J.J. Spaun,28.13%,45,160,-0.11
136,0,56149,Wilson Furr,28.07%,32,114,+0.09
136,0,52453,Nicolai HÃ¸jgaard,28.07%,32,114,+0.13
138,0,47420,Jake Knapp,28.00%,42,150,-0.07
139,0,51696,Rico Hoey,27.98%,47,168,-0.17
140,0,12716,Charley Hoffman,27.86%,39,140,+0.13
141,0,29725,Tony Finau,27.85%,44,158,-0.20
142,0,35310,Lanto Griffin,27.78%,40,144,E
143,0,33448,Justin Thomas,27.61%,37,134,-0.22
144,0,48867,Matti Schmid,27.56%,43,156,-0.23
145,0,46717,Viktor Hovland,27.19%,31,114,-0.23
146,0,46442,Maverick McNealy,27.17%,50,184,-0.12
147,0,51894,Vince Whaley,27.08%,39,144,+0.03
148,0,40026,Daniel Berger,26.97%,41,152,-0.12
149,0,27330,Josh Teater,26.92%,28,104,-0.07
150,0,59836,Pierceson Coody,26.28%,41,156,+0.15
151,0,50188,S.H. Kim,26.19%,55,210,-0.22
152,0,60767,Blaine Hale Jr.,25.96%,27,104,+0.19
153,0,49947,Taylor Moore,25.76%,51,198,+0.04
154,0,46340,Alex Smalley,25.68%,38,148,+0.08
155,0,45242,Kevin Yu,25.34%,37,146,-0.22
156,0,51977,Max Greyserman,25.32%,39,154,-0.21
157,0,32070,Rafael Campos,25.00%,30,120,-0.23
157,0,47679,Victor Perez,25.00%,36,144,-0.06
157,0,34046,Jordan Spieth,25.00%,35,140,-0.26
160,0,52955,Ludvig Ãberg,24.67%,37,150,-0.22
161,0,47483,Will Zalatoris,23.48%,31,132,-0.13
162,0,36799,Stephan Jaeger,23.42%,37,158,+0.03
162,0,40006,Erik van Rooyen,23.42%,37,158,-0.11
164,0,47504,Sam Burns,23.29%,34,146,+0.09
165,0,57366,Cameron Young,22.84%,37,162,-0.30
166,0,37212,Paul Barjon,22.64%,24,106,+0.04
167,0,51766,Wyndham Clark,22.39%,30,134,-0.23
168,0,48081,Xander Schauffele,22.15%,35,158,-0.20
169,0,54576,Patrick Fishburn,22.14%,31,140,-0.19
169,0,48699,Callum Tarren,22.14%,31,140,-0.03
171,0,50484,Hayden Springer,20.83%,30,144,-0.27
172,0,51070,Vincent Norrman,20.41%,20,98,-0.10
173,0,39546,Keith Mitchell,19.14%,31,162,-0.23
174,0,34255,Joseph Bramlett,18.45%,31,168,-0.03
175,0,38991,Alejandro Tosti,18.12%,25,138,E
176,0,55454,Carl Yuan,17.97%,23,128,+0.04
177,0,27064,Jhonattan Vegas,17.36%,25,144,-0.16
178,0,59095,Chris Gotterup,16.90%,24,142,+0.21
179,0,33948,Byeong Hun An,16.67%,25,150,-0.12
180,0,31323,Gary Woodland,16.25%,26,160,+0.19
181,0,47663,Kevin Dougherty,15.32%,19,124,-0.26
182,0,28237,Rory McIlroy,15.22%,21,138,-0.05
183,0,37378,Min Woo Lee,13.64%,18,132,E
184,0,52372,Cameron Champ,13.16%,15,114,-0.13
